 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1981                                        
 Date:  21. 3.    Time:  15:17:51
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
        97.000    -114.10  0.3118  20.669  0.02393       -87.64  0.4055  18.861  0.02805       -69.62  0.4165  17.740  0.02738
        97.020    -114.16  0.3117  20.600  0.02338       -87.72  0.4054  18.873  0.02811       -69.67  0.4164  17.743  0.02735
        97.040    -114.28  0.3117  20.522  0.02328       -87.79  0.4054  18.885  0.02811       -69.72  0.4164  17.746  0.02735
        97.066    -114.43  0.3115  20.412  0.02317       -87.88  0.4053  18.899  0.02811       -69.78  0.4164  17.750  0.02735
        97.100    -114.64  0.3114  20.260  0.02301       -88.00  0.4053  18.914  0.02811       -69.86  0.4163  17.756  0.02735
        97.144    -114.94  0.3112  20.062  0.02280       -88.16  0.4052  18.928  0.02811       -69.97  0.4162  17.765  0.02734
        97.201    -115.36  0.3109  19.832  0.02253       -88.37  0.4050  18.935  0.02809       -70.10  0.4161  17.776  0.02734
        97.275    -115.95  0.3105  19.622  0.02222       -88.64  0.4049  18.926  0.02806       -70.28  0.4160  17.792  0.02734
        97.366    -116.70  0.3100  19.557  0.02191       -88.96  0.4047  18.895  0.02798       -70.50  0.4158  17.810  0.02733
        97.493    -117.77  0.3094  19.826  0.02167       -89.42  0.4044  18.840  0.02785       -70.81  0.4156  17.830  0.02733
        97.662    -119.15  0.3086  20.513  0.02159       -90.04  0.4041  18.813  0.02764       -71.22  0.4153  17.847  0.02732
        97.831    -120.41  0.3080  20.970  0.02183       -90.66  0.4037  18.871  0.02739       -71.63  0.4150  17.857  0.02730
        98.000    -121.54  0.3074  20.756  0.02222       -91.30  0.4033  18.978  0.02723       -72.04  0.4147  17.874  0.02728
        98.000    -121.54  0.3074  20.756  0.02222       -91.30  0.4033  18.978  0.02723       -72.04  0.4147  17.874  0.02728
        98.250    -123.18  0.3066  19.925  0.02236       -92.28  0.4028  19.056  0.02715       -72.64  0.4143  17.916  0.02726
        98.500    -124.92  0.3057  19.910  0.02187       -93.27  0.4022  19.000  0.02704       -73.26  0.4139  17.961  0.02724
        99.000    -129.32  0.3034  20.555  0.02100       -95.35  0.4012  18.965  0.02683       -74.48  0.4131  18.010  0.02721
        99.000    -129.32  0.3034  20.555  0.02100       -95.35  0.4012  18.965  0.02683       -74.48  0.4131  18.010  0.02721
        99.500    -134.73  0.3007  20.426  0.01967       -97.55  0.4002  19.095  0.02621       -75.73  0.4124  18.049  0.02711
       100.000    -140.62  0.2976  21.050  0.01795       -99.84  0.3992  19.212  0.02538       -76.99  0.4116  18.122  0.02699
       100.000    -140.62  0.2976  21.050  0.01795       -99.84  0.3992  19.212  0.02538       -76.99  0.4116  18.122  0.02699
       100.500    -147.44  0.2942  21.301  0.01641      -102.26  0.3980  19.403  0.02432       -78.28  0.4109  18.214  0.02685
       101.000    -154.91  0.2911  21.354  0.01543      -104.81  0.3969  19.587  0.02321       -79.59  0.4101  18.326  0.02667
       101.000    -154.91  0.2911  21.354  0.01543      -104.81  0.3969  19.587  0.02321       -79.59  0.4101  18.326  0.02667
       101.500    -162.72  0.2880  21.528  0.01406      -107.51  0.3956  19.701  0.02215       -80.92  0.4094  18.444  0.02643
       102.000    -170.68  0.2849  21.511  0.01315      -110.34  0.3943  19.816  0.02106       -82.29  0.4086  18.549  0.02612
       102.000    -170.68  0.2849  21.511  0.01315      -110.34  0.3943  19.816  0.02106       -82.29  0.4086  18.549  0.02612
       102.500    -181.01  0.2808  21.612  0.01205      -113.72  0.3927  19.892  0.01999       -83.70  0.4077  18.645  0.02574
       103.000    -192.23  0.2769  21.573  0.01121      -117.27  0.3911  19.959  0.01896       -85.15  0.4069  18.731  0.02529
       103.000    -192.23  0.2769  21.573  0.01121      -117.27  0.3911  19.959  0.01896       -85.15  0.4069  18.731  0.02529
       103.014    -192.59  0.2767  21.580  0.01018      -117.37  0.3910  19.961  0.01793       -85.19  0.4069  18.733  0.02480
       103.028    -192.93  0.2766  21.589  0.01014      -117.48  0.3910  19.963  0.01790       -85.23  0.4069  18.735  0.02478
       103.038    -193.17  0.2766  21.595  0.01013      -117.55  0.3909  19.964  0.01787       -85.26  0.4068  18.737  0.02477
       103.048    -193.41  0.2765  21.598  0.01012      -117.62  0.3909  19.966  0.01785       -85.29  0.4068  18.738  0.02476
       103.057    -193.65  0.2764  21.598  0.01011      -117.70  0.3909  19.967  0.01783       -85.32  0.4068  18.740  0.02475
       103.067    -193.89  0.2764  21.592  0.01010      -117.78  0.3908  19.968  0.01781       -85.35  0.4068  18.741  0.02474
       103.077    -194.13  0.2763  21.582  0.01009      -117.85  0.3908  19.969  0.01779       -85.38  0.4068  18.743  0.02473
       103.090    -194.45  0.2762  21.561  0.01007      -117.95  0.3908  19.970  0.01777       -85.41  0.4068  18.745  0.02472
       103.102    -194.76  0.2761  21.533  0.01006      -118.05  0.3907  19.972  0.01775       -85.45  0.4067  18.747  0.02470
       103.119    -195.16  0.2760  21.489  0.01004      -118.18  0.3907  19.973  0.01772       -85.50  0.4067  18.749  0.02469
       103.136    -195.56  0.2759  21.438  0.01003      -118.30  0.3907  19.975  0.01769       -85.55  0.4067  18.752  0.02467
       103.152    -195.96  0.2757  21.384  0.01002      -118.43  0.3906  19.977  0.01765       -85.60  0.4066  18.754  0.02465
       103.169    -196.36  0.2756  21.328  0.01002      -118.55  0.3906  19.978  0.01762       -85.65  0.4066  18.757  0.02464
       103.185    -196.75  0.2755  21.273  0.01002      -118.67  0.3905  19.979  0.01758       -85.70  0.4066  18.760  0.02462
       103.207    -197.27  0.2753  21.205  0.01003      -118.84  0.3905  19.980  0.01755       -85.76  0.4066  18.763  0.02460
       103.228    -197.78  0.2752  21.142  0.01006      -119.00  0.3904  19.980  0.01750       -85.82  0.4065  18.766  0.02458
       103.250    -198.29  0.2750  21.088  0.01010      -119.16  0.3903  19.979  0.01746       -85.89  0.4065  18.769  0.02455
       103.271    -198.79  0.2749  21.045  0.01015      -119.32  0.3903  19.977  0.01741       -85.95  0.4064  18.773  0.02453
       103.299    -199.45  0.2747  21.006  0.01022      -119.53  0.3902  19.972  0.01737       -86.03  0.4064  18.777  0.02451
       103.327    -200.12  0.2745  20.988  0.01033      -119.73  0.3901  19.966  0.01732       -86.12  0.4063  18.781  0.02448
       103.355    -200.79  0.2743  20.994  0.01046      -119.94  0.3900  19.959  0.01726       -86.20  0.4063  18.785  0.02445
       103.383    -201.46  0.2741  21.022  0.01062      -120.15  0.3900  19.951  0.01721       -86.28  0.4062  18.789  0.02441
       103.420    -202.33  0.2738  21.093  0.01081      -120.42  0.3899  19.939  0.01717       -86.39  0.4062  18.793  0.02438
       103.456    -203.20  0.2736  21.200  0.01110      -120.70  0.3898  19.928  0.01711       -86.50  0.4061  18.798  0.02434
       103.493    -204.07  0.2733  21.337  0.01143      -120.98  0.3897  19.918  0.01707       -86.61  0.4061  18.801  0.02430
       103.540    -205.20  0.2730  21.551  0.01181      -121.34  0.3895  19.910  0.01704       -86.76  0.4060  18.806  0.02426
       103.586    -206.29  0.2726  21.781  0.01236      -121.69  0.3894  19.908  0.01702       -86.90  0.4059  18.809  0.02420
       103.632    -207.39  0.2723  22.016  0.01295      -122.04  0.3893  19.913  0.01703       -87.04  0.4058  18.813  0.02415
       103.693    -208.87  0.2719  22.304  0.01359      -122.51  0.3891  19.933  0.01707       -87.23  0.4057  18.816  0.02409
       103.755    -210.33  0.2714  22.529  0.01448      -122.97  0.3889  19.967  0.01717       -87.42  0.4056  18.820  0.02402
       103.816    -211.78  0.2710  22.661  0.01537      -123.44  0.3888  20.013  0.01732       -87.61  0.4055  18.826  0.02395
       103.877    -213.22  0.2706  22.683  0.01624      -123.91  0.3886  20.066  0.01754       -87.80  0.4054  18.832  0.02387
       103.939    -214.64  0.2701  22.597  0.01703      -124.39  0.3884  20.122  0.01780       -87.99  0.4053  18.841  0.02380
       104.000    -216.02  0.2697  22.417  0.01775      -124.86  0.3882  20.174  0.01810       -88.18  0.4052  18.852  0.02373
       104.000    -216.02  0.2697  22.417  0.01775      -124.86  0.3882  20.174  0.01810       -88.18  0.4052  18.852  0.02373
       104.020    -216.47  0.2696  22.342  0.01839      -125.02  0.3882  20.189  0.01842       -88.24  0.4051  18.856  0.02366
       104.040    -216.92  0.2694  22.261  0.01858      -125.17  0.3881  20.204  0.01854       -88.30  0.4051  18.860  0.02364
       104.060    -217.36  0.2693  22.178  0.01877      -125.33  0.3881  20.217  0.01865       -88.36  0.4050  18.865  0.02362
       104.080    -217.79  0.2692  22.092  0.01897      -125.49  0.3880  20.229  0.01876       -88.43  0.4050  18.870  0.02360
       104.100    -218.22  0.2691  22.009  0.01919      -125.64  0.3879  20.239  0.01888       -88.49  0.4050  18.875  0.02358
       104.120    -218.63  0.2689  21.928  0.01943      -125.80  0.3879  20.248  0.01899       -88.55  0.4049  18.880  0.02356
       104.146    -219.15  0.2688  21.832  0.01970      -126.00  0.3878  20.257  0.01911       -88.63  0.4049  18.887  0.02354
       104.172    -219.65  0.2686  21.747  0.02009      -126.20  0.3877  20.263  0.01926       -88.72  0.4048  18.894  0.02351
       104.198    -220.12  0.2685  21.676  0.02051      -126.41  0.3877  20.267  0.01941       -88.80  0.4048  18.901  0.02349
       104.232    -220.67  0.2683  21.610  0.02095      -126.67  0.3876  20.268  0.01956       -88.91  0.4047  18.910  0.02346
       104.266    -221.13  0.2682  21.578  0.02157      -126.94  0.3875  20.266  0.01976       -89.02  0.4047  18.920  0.02343
       104.299    -221.46  0.2681  21.583  0.02221      -127.21  0.3874  20.261  0.01997       -89.13  0.4046  18.929  0.02340
       104.343    -221.59  0.2680  21.649  0.02288      -127.55  0.3872  20.252  0.02019       -89.27  0.4045  18.941  0.02337
       104.387    -221.16  0.2682  21.786  0.02378      -127.90  0.3871  20.242  0.02049       -89.41  0.4044  18.951  0.02333
       104.431    -219.73  0.2686  21.989  0.02471      -128.25  0.3870  20.234  0.02082       -89.55  0.4044  18.961  0.02330
       104.475    -216.65  0.2695  22.252  0.02567      -128.60  0.3869  20.230  0.02118       -89.69  0.4043  18.971  0.02327
       104.519    -211.16  0.2712  22.561  0.02665      -128.95  0.3867  20.232  0.02156       -89.83  0.4042  18.979  0.02324
       104.563    -202.57  0.2738  22.903  0.02764      -129.29  0.3866  20.243  0.02198       -89.98  0.4041  18.987  0.02321
       104.607    -190.60  0.2773  23.255  0.02863      -129.64  0.3865  20.264  0.02242       -90.12  0.4040  18.994  0.02319
       104.650    -176.17  0.2827  23.600  0.02961      -129.99  0.3863  20.295  0.02290       -90.26  0.4040  19.001  0.02316
       104.694    -159.52  0.2893  23.918  0.03058      -130.34  0.3862  20.338  0.02340       -90.40  0.4039  19.008  0.02314
       104.755    -135.73  0.3002  24.282  0.03152      -130.83  0.3860  20.417  0.02393       -90.60  0.4038  19.019  0.02313
       104.816    -113.95  0.3119  24.524  0.03279      -131.32  0.3858  20.514  0.02471       -90.80  0.4036  19.032  0.02311
       104.878     -95.85  0.3238  24.629  0.03400      -131.80  0.3857  20.625  0.02552       -91.00  0.4035  19.049  0.02310
       104.939     -81.61  0.3354  24.596  0.03514      -132.28  0.3855  20.745  0.02635       -91.21  0.4034  19.069  0.02310
       105.000     -70.30  0.3458  24.446  0.03622      -132.74  0.3853  20.867  0.02717       -91.41  0.4033  19.094  0.02312
       105.000     -70.30  0.3458  24.446  0.03622      -132.74  0.3853  20.867  0.02717       -91.41  0.4033  19.094  0.02312
       105.057     -62.95  0.3537  24.199  0.03724      -133.16  0.3852  20.977  0.02797       -91.61  0.4032  19.121  0.02314
       105.114     -58.47  0.3585  23.853  0.03821      -133.54  0.3850  21.079  0.02869       -91.80  0.4031  19.151  0.02317
       105.171     -56.19  0.3615  23.462  0.03920      -133.86  0.3849  21.167  0.02937       -91.99  0.4029  19.185  0.02321
       105.228     -55.08  0.3630  23.098  0.04023      -134.09  0.3848  21.238  0.03000       -92.18  0.4028  19.221  0.02327
       105.306     -54.77  0.3634  22.737  0.04132      -134.19  0.3848  21.300  0.03059       -92.44  0.4027  19.273  0.02333
       105.383     -55.18  0.3628  22.566  0.04293      -133.97  0.3849  21.328  0.03130       -92.70  0.4025  19.325  0.02344
       105.486     -56.28  0.3614  22.622  0.04466      -132.96  0.3852  21.330  0.03196       -93.04  0.4023  19.391  0.02356
       105.589     -57.70  0.3595  22.904  0.04704      -131.09  0.3859  21.323  0.03279       -93.39  0.4022  19.451  0.02375
       105.726     -59.85  0.3570  23.316  0.04924      -127.41  0.3873  21.337  0.03362       -93.85  0.4019  19.519  0.02395
       105.863     -62.09  0.3546  23.437  0.05144      -123.06  0.3889  21.389  0.03480       -94.28  0.4017  19.577  0.02425
       106.000     -64.38  0.3521  23.104  0.05250      -118.60  0.3905  21.451  0.03607       -94.68  0.4016  19.632  0.02458
       106.000     -64.38  0.3521  23.104  0.05250      -118.60  0.3905  21.451  0.03607       -94.68  0.4016  19.632  0.02458
       106.020     -64.70  0.3518  23.019  0.05241      -117.99  0.3908  21.459  0.03734       -94.74  0.4015  19.640  0.02493
       106.046     -65.13  0.3513  22.899  0.05230      -117.22  0.3911  21.467  0.03752       -94.81  0.4015  19.651  0.02499
       106.080     -65.69  0.3507  22.730  0.05214      -116.24  0.3916  21.475  0.03775       -94.90  0.4015  19.665  0.02506
       106.124     -66.41  0.3500  22.496  0.05188      -114.98  0.3921  21.478  0.03804       -95.02  0.4014  19.683  0.02515
       106.181     -67.31  0.3490  22.191  0.05149      -113.38  0.3929  21.470  0.03840       -95.16  0.4013  19.706  0.02527
       106.255     -68.44  0.3478  21.864  0.05094      -111.42  0.3938  21.438  0.03884       -95.32  0.4013  19.734  0.02543
       106.348     -69.76  0.3464  21.649  0.05027      -109.16  0.3948  21.370  0.03937       -95.51  0.4012  19.767  0.02564
       106.479     -71.49  0.3445  21.750  0.04963      -106.46  0.3961  21.253  0.03994       -95.71  0.4011  19.801  0.02590
       106.652     -73.72  0.3421  22.312  0.04912      -103.60  0.3974  21.133  0.04063       -95.87  0.4010  19.826  0.02628
       106.826     -75.98  0.3402  22.713  0.04884      -101.38  0.3985  21.105  0.04145       -95.93  0.4010  19.835  0.02677
       107.000     -78.17  0.3383  22.446  0.04854       -99.69  0.3992  21.138  0.04224       -95.88  0.4010  19.842  0.02725
       107.000     -78.17  0.3383  22.446  0.04854       -99.69  0.3992  21.138  0.04224       -95.88  0.4010  19.842  0.02725
       107.250     -81.33  0.3357  21.532  0.04775       -98.10  0.4000  21.119  0.04298       -95.66  0.4011  19.861  0.02772
       107.500     -84.62  0.3329  21.430  0.04587       -97.25  0.4004  20.973  0.04374       -95.32  0.4013  19.878  0.02838
       108.000     -91.51  0.3271  21.966  0.04387       -97.25  0.4004  20.783  0.04408       -94.59  0.4016  19.858  0.02902
       108.000     -91.51  0.3271  21.966  0.04387       -97.25  0.4004  20.783  0.04408       -94.59  0.4016  19.858  0.02902
       108.500     -99.36  0.3215  21.558  0.03998       -98.42  0.3998  20.770  0.04406       -94.02  0.4019  19.823  0.03018
       109.000    -107.06  0.3164  21.664  0.03601      -100.63  0.3988  20.693  0.04323       -93.73  0.4020  19.809  0.03118
       109.000    -107.06  0.3164  21.664  0.03601      -100.63  0.3988  20.693  0.04323       -93.73  0.4020  19.809  0.03118
       109.020    -107.39  0.3162  21.686  0.03278      -100.63  0.3988  20.688  0.04162       -93.70  0.4020  19.809  0.03201
       109.034    -107.61  0.3161  21.693  0.03270      -100.69  0.3988  20.685  0.04155       -93.69  0.4020  19.809  0.03204
       109.048    -107.82  0.3159  21.690  0.03265      -100.76  0.3987  20.683  0.04149       -93.68  0.4020  19.808  0.03206
       109.062    -108.04  0.3158  21.676  0.03260      -100.82  0.3987  20.680  0.04144       -93.67  0.4020  19.808  0.03208
       109.076    -108.26  0.3156  21.652  0.03253      -100.89  0.3987  20.679  0.04139       -93.66  0.4020  19.808  0.03210
       109.090    -108.47  0.3155  21.619  0.03247      -100.95  0.3986  20.677  0.04134       -93.65  0.4020  19.807  0.03212
       109.108    -108.75  0.3153  21.567  0.03241      -101.04  0.3986  20.675  0.04129       -93.65  0.4020  19.806  0.03214
       109.126    -109.03  0.3151  21.510  0.03236      -101.12  0.3986  20.674  0.04122       -93.64  0.4020  19.806  0.03217
       109.145    -109.31  0.3149  21.450  0.03235      -101.21  0.3985  20.673  0.04115       -93.63  0.4020  19.805  0.03219
       109.163    -109.58  0.3148  21.391  0.03237      -101.30  0.3985  20.671  0.04109       -93.62  0.4020  19.804  0.03222
       109.186    -109.93  0.3145  21.320  0.03244      -101.41  0.3984  20.669  0.04102       -93.61  0.4021  19.803  0.03224
       109.210    -110.26  0.3143  21.258  0.03260      -101.53  0.3984  20.666  0.04093       -93.60  0.4021  19.802  0.03227
       109.234    -110.58  0.3141  21.210  0.03283      -101.65  0.3983  20.662  0.04084       -93.59  0.4021  19.801  0.03230
       109.265    -110.92  0.3139  21.171  0.03312      -101.80  0.3982  20.655  0.04076       -93.58  0.4021  19.800  0.03233
       109.295    -111.15  0.3137  21.163  0.03358      -101.96  0.3982  20.645  0.04064       -93.57  0.4021  19.799  0.03237
       109.326    -111.22  0.3137  21.189  0.03414      -102.12  0.3981  20.635  0.04053       -93.56  0.4021  19.798  0.03241
       109.366    -110.87  0.3139  21.274  0.03477      -102.33  0.3980  20.619  0.04041       -93.55  0.4021  19.796  0.03244
       109.406    -109.88  0.3146  21.416  0.03567      -102.54  0.3979  20.604  0.04028       -93.55  0.4021  19.794  0.03249
       109.446    -108.06  0.3158  21.611  0.03665      -102.76  0.3978  20.591  0.04016       -93.54  0.4021  19.792  0.03253
       109.486    -105.25  0.3176  21.851  0.03768      -102.97  0.3977  20.581  0.04007       -93.54  0.4021  19.789  0.03257
       109.537    -100.01  0.3211  22.208  0.03875      -103.26  0.3976  20.578  0.04002       -93.54  0.4021  19.786  0.03261
       109.589     -93.23  0.3256  22.594  0.04014      -103.54  0.3974  20.587  0.03999       -93.54  0.4021  19.782  0.03266
       109.640     -85.75  0.3319  22.979  0.04154      -103.82  0.3973  20.612  0.04004       -93.55  0.4021  19.778  0.03271
       109.712     -74.69  0.3413  23.455  0.04291      -104.19  0.3971  20.675  0.04015       -93.57  0.4021  19.774  0.03275
       109.784     -64.63  0.3519  23.802  0.04476      -104.50  0.3970  20.769  0.04042       -93.59  0.4021  19.772  0.03281
       109.856     -55.98  0.3618  23.977  0.04652      -104.72  0.3969  20.891  0.04082       -93.62  0.4020  19.775  0.03286
       109.928     -48.83  0.3714  23.970  0.04816      -104.77  0.3969  21.031  0.04131       -93.65  0.4020  19.784  0.03292
       110.000     -42.97  0.3802  23.805  0.04966      -104.53  0.3970  21.180  0.04186       -93.69  0.4020  19.800  0.03298
       110.000     -42.97  0.3802  23.805  0.04966      -104.53  0.3970  21.180  0.04186       -93.69  0.4020  19.800  0.03298
       110.068     -39.79  0.3853  23.504  0.05104      -103.96  0.3972  21.318  0.04243       -93.73  0.4020  19.822  0.03304
       110.135     -38.49  0.3875  23.086  0.05234      -102.90  0.3977  21.444  0.04296       -93.78  0.4020  19.850  0.03311
       110.203     -38.31  0.3877  22.650  0.05360      -101.25  0.3985  21.546  0.04345       -93.82  0.4020  19.883  0.03318
       110.270     -38.75  0.3870  22.292  0.05482       -99.00  0.3995  21.616  0.04390       -93.87  0.4019  19.921  0.03326
       110.362     -39.80  0.3853  22.023  0.05611       -95.11  0.4013  21.655  0.04429       -93.92  0.4019  19.975  0.03334
       110.468     -41.28  0.3829  22.031  0.05807       -90.13  0.4040  21.640  0.04473       -93.96  0.4019  20.038  0.03346
       110.601     -43.22  0.3797  22.376  0.06068       -84.38  0.4074  21.590  0.04519       -93.93  0.4019  20.109  0.03361
       110.800     -46.18  0.3749  22.848  0.06403       -77.71  0.4112  21.556  0.04579       -93.62  0.4020  20.190  0.03380
       111.000     -49.32  0.3707  22.595  0.06771       -73.17  0.4140  21.577  0.04690       -93.00  0.4024  20.251  0.03407
       111.000     -49.32  0.3707  22.595  0.06771       -73.17  0.4140  21.577  0.04690       -93.00  0.4024  20.251  0.03407
       111.250     -52.94  0.3658  21.677  0.06860       -69.98  0.4162  21.535  0.04825       -91.90  0.4030  20.316  0.03433
       111.625     -57.94  0.3592  21.640  0.06702       -68.37  0.4174  21.294  0.05010       -89.63  0.4043  20.369  0.03463
       112.000     -63.43  0.3532  22.114  0.06391       -68.61  0.4173  21.141  0.05273       -87.19  0.4057  20.357  0.03505
       112.000     -63.43  0.3532  22.114  0.06391       -68.61  0.4173  21.141  0.05273       -87.19  0.4057  20.357  0.03505
       112.020     -63.70  0.3529  22.087  0.06041       -68.46  0.4173  21.141  0.05502       -87.08  0.4058  20.355  0.03549
       112.040     -64.02  0.3525  22.045  0.06018       -68.51  0.4173  21.140  0.05513       -86.95  0.4059  20.353  0.03551
       112.066     -64.42  0.3521  21.970  0.05994       -68.53  0.4172  21.141  0.05524       -86.79  0.4060  20.350  0.03554
       112.100     -64.94  0.3515  21.845  0.05961       -68.61  0.4172  21.142  0.05538       -86.57  0.4061  20.347  0.03557
       112.144     -65.60  0.3508  21.664  0.05914       -68.71  0.4171  21.141  0.05555       -86.29  0.4062  20.343  0.03561
       112.201     -66.38  0.3500  21.440  0.05852       -68.88  0.4170  21.133  0.05576       -85.93  0.4065  20.339  0.03566
       112.275     -67.28  0.3490  21.232  0.05780       -69.13  0.4168  21.109  0.05601       -85.47  0.4067  20.333  0.03573
       112.366     -68.16  0.3481  21.168  0.05712       -69.48  0.4166  21.060  0.05628       -84.95  0.4070  20.327  0.03583
       112.493     -68.95  0.3472  21.444  0.05677       -70.03  0.4162  20.983  0.05653       -84.27  0.4074  20.316  0.03596
       112.662     -69.34  0.3468  22.152  0.05706       -70.81  0.4156  20.929  0.05678       -83.47  0.4079  20.295  0.03614
       112.831     -69.25  0.3469  22.637  0.05834       -71.59  0.4151  20.967  0.05705       -82.79  0.4083  20.271  0.03639
       113.000     -68.77  0.3474  22.444  0.05984       -72.33  0.4145  21.062  0.05739       -82.23  0.4086  20.257  0.03666
       113.000     -68.77  0.3474  22.444  0.05984       -72.33  0.4145  21.062  0.05739       -82.23  0.4086  20.257  0.03666
       113.250     -69.13  0.3471  21.634  0.06083       -73.35  0.4138  21.130  0.05782       -81.58  0.4090  20.261  0.03695
       113.500     -70.63  0.3455  21.674  0.06131       -74.35  0.4132  21.067  0.05844       -81.12  0.4092  20.275  0.03741
       114.000     -76.27  0.3400  22.442  0.06108       -76.71  0.4118  21.026  0.05894       -80.71  0.4095  20.277  0.03790
       114.000     -76.27  0.3400  22.442  0.06108       -76.71  0.4118  21.026  0.05894       -80.71  0.4095  20.277  0.03790
       114.020     -76.49  0.3398  22.427  0.05761       -76.79  0.4117  21.032  0.05993       -80.69  0.4095  20.276  0.03889
       114.040     -76.76  0.3395  22.395  0.05737       -76.89  0.4117  21.039  0.05997       -80.67  0.4095  20.275  0.03893
       114.066     -77.11  0.3392  22.330  0.05713       -77.02  0.4116  21.048  0.06001       -80.66  0.4095  20.274  0.03897
       114.100     -77.58  0.3388  22.217  0.05679       -77.18  0.4115  21.061  0.06006       -80.64  0.4095  20.274  0.03902
       114.144     -78.18  0.3383  22.045  0.05633       -77.41  0.4114  21.075  0.06012       -80.61  0.4095  20.273  0.03908
       114.201     -78.92  0.3377  21.832  0.05573       -77.70  0.4112  21.087  0.06019       -80.59  0.4095  20.273  0.03917
       114.275     -79.78  0.3370  21.638  0.05505       -78.10  0.4110  21.087  0.06025       -80.56  0.4096  20.275  0.03928
       114.366     -80.63  0.3362  21.592  0.05445       -78.60  0.4107  21.067  0.06027       -80.55  0.4096  20.278  0.03943
       114.493     -81.41  0.3356  21.894  0.05420       -79.32  0.4103  21.026  0.06021       -80.55  0.4096  20.281  0.03961
       114.662     -81.73  0.3353  22.636  0.05460       -80.30  0.4097  21.014  0.06004       -80.60  0.4095  20.280  0.03987
       114.831     -81.48  0.3355  23.149  0.05599       -81.26  0.4092  21.090  0.05982       -80.69  0.4095  20.278  0.04021
       115.000     -80.80  0.3361  22.976  0.05763       -82.18  0.4086  21.218  0.05979       -80.82  0.4094  20.285  0.04055
       115.000     -80.80  0.3361  22.976  0.05763       -82.18  0.4086  21.218  0.05979       -80.82  0.4094  20.285  0.04055
       115.250     -80.65  0.3362  22.144  0.05879       -83.43  0.4079  21.327  0.05996       -81.07  0.4093  20.319  0.04090
       115.500     -81.86  0.3352  22.073  0.05930       -84.58  0.4072  21.289  0.06029       -81.39  0.4091  20.361  0.04142
       116.000     -87.19  0.3307  22.649  0.05870       -86.96  0.4059  21.244  0.06055       -82.17  0.4086  20.403  0.04193
       116.000     -87.19  0.3307  22.649  0.05870       -86.96  0.4059  21.244  0.06055       -82.17  0.4086  20.403  0.04193
       116.020     -87.40  0.3305  22.631  0.05470       -87.05  0.4058  21.248  0.06087       -82.20  0.4086  20.404  0.04289
       116.034     -87.55  0.3304  22.609  0.05447       -87.12  0.4058  21.252  0.06088       -82.23  0.4086  20.404  0.04292
       116.048     -87.71  0.3303  22.579  0.05430       -87.18  0.4057  21.255  0.06088       -82.25  0.4086  20.404  0.04295
       116.062     -87.87  0.3301  22.542  0.05413       -87.25  0.4057  21.259  0.06089       -82.27  0.4086  20.404  0.04297
       116.076     -88.03  0.3300  22.500  0.05395       -87.32  0.4057  21.263  0.06089       -82.29  0.4086  20.405  0.04300
       116.090     -88.19  0.3298  22.453  0.05377       -87.39  0.4056  21.267  0.06089       -82.32  0.4085  20.405  0.04302
       116.104     -88.35  0.3297  22.404  0.05360       -87.45  0.4056  21.271  0.06089       -82.34  0.4085  20.406  0.04305
       116.118     -88.51  0.3296  22.355  0.05345       -87.52  0.4055  21.275  0.06089       -82.36  0.4085  20.406  0.04308
       116.136     -88.72  0.3294  22.294  0.05332       -87.61  0.4055  21.279  0.06089       -82.39  0.4085  20.407  0.04310
       116.154     -88.91  0.3292  22.237  0.05321       -87.70  0.4054  21.283  0.06088       -82.42  0.4085  20.407  0.04313
       116.173     -89.07  0.3291  22.187  0.05315       -87.79  0.4054  21.286  0.06087       -82.45  0.4085  20.408  0.04317
       116.196     -89.23  0.3290  22.135  0.05317       -87.91  0.4053  21.289  0.06085       -82.49  0.4084  20.409  0.04320
       116.220     -89.29  0.3289  22.099  0.05329       -88.02  0.4052  21.289  0.06083       -82.53  0.4084  20.410  0.04324
       116.244     -89.19  0.3290  22.082  0.05352       -88.14  0.4052  21.289  0.06080       -82.57  0.4084  20.412  0.04329
       116.274     -88.71  0.3294  22.091  0.05384       -88.30  0.4051  21.286  0.06076       -82.63  0.4084  20.414  0.04333
       116.305     -87.73  0.3302  22.135  0.05438       -88.45  0.4050  21.281  0.06070       -82.68  0.4083  20.416  0.04339
       116.336     -86.10  0.3316  22.216  0.05504       -88.61  0.4049  21.276  0.06064       -82.74  0.4083  20.418  0.04345
       116.376     -82.84  0.3344  22.371  0.05578       -88.81  0.4048  21.269  0.06057       -82.81  0.4083  20.420  0.04350
       116.416     -78.38  0.3382  22.580  0.05683       -89.02  0.4047  21.264  0.06049       -82.88  0.4082  20.422  0.04358
       116.456     -72.95  0.3430  22.833  0.05796       -89.22  0.4046  21.264  0.06041       -82.95  0.4082  20.424  0.04365
       116.496     -67.10  0.3492  23.121  0.05913       -89.42  0.4044  21.271  0.06036       -83.02  0.4081  20.426  0.04372
       116.546     -59.54  0.3573  23.509  0.06034       -89.66  0.4043  21.292  0.06033       -83.12  0.4081  20.428  0.04379
       116.597     -52.57  0.3664  23.904  0.06187       -89.86  0.4042  21.332  0.06035       -83.21  0.4080  20.430  0.04388
