 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1981                                        
 Date:  21. 3.    Time:  15:17:51
 Units: L = cm   , T = days , M = mmol 


 Time:      61.000000

 Node    Depth      Head Moisture       K          C         Flux        Sink     Kappa        Temp       CO2      CO2 Prod
         [L]       [L]     [-]        [L/T]      [1/L]      [L/T]        [1/T]     [-]          [-]       [-]         [-/T] 

  38   -66.00    -107.315 0.3957   0.2767E-01  0.4598E-03 -0.1946E-02  0.0000E+00  -1   0     19.7980  0.020181  0.3831E-04
  37   -68.00    -105.507 0.3965   0.2872E-01  0.4676E-03 -0.3440E-02  0.0000E+00  -1   0     19.8393  0.021031  0.3118E-04
  36   -70.00    -103.793 0.3973   0.2972E-01  0.4750E-03 -0.4900E-02  0.0000E+00  -1   0     19.8799  0.021874  0.2537E-04
  35   -72.00    -102.165 0.3981   0.3066E-01  0.4819E-03 -0.6330E-02  0.0000E+00  -1   0     19.9199  0.022709  0.2064E-04
  34   -74.00    -100.617 0.3988   0.3156E-01  0.4886E-03 -0.7729E-02  0.0000E+00  -1   0     19.9594  0.023534  0.1680E-04
  33   -76.00     -99.144 0.3995   0.3242E-01  0.4949E-03 -0.9102E-02  0.0000E+00  -1   0     19.9983  0.024346  0.1365E-04
  32   -78.00     -97.740 0.4001   0.3324E-01  0.5010E-03 -0.1045E-01  0.0000E+00  -1   0     20.0367  0.025146  0.1109E-04
  31   -80.00     -96.401 0.4008   0.3401E-01  0.5067E-03 -0.1177E-01  0.0000E+00  -1   0     20.0746  0.025930  0.9015E-05
  30   -82.00     -95.123 0.4013   0.3476E-01  0.5122E-03 -0.1306E-01  0.0000E+00  -1   0     20.1119  0.026697  0.7326E-05
  29   -84.00     -93.904 0.4019   0.3547E-01  0.5175E-03 -0.1434E-01  0.0000E+00  -1   0     20.1487  0.027447  0.5953E-05
  28   -86.00     -92.737 0.4025   0.3646E-01  0.5236E-03 -0.1574E-01  0.0000E+00  -1   0     20.1850  0.028178  0.4838E-05
  27   -88.00     -91.627 0.4032   0.3777E-01  0.5308E-03 -0.1726E-01  0.0000E+00  -1   0     20.2207  0.028892  0.3931E-05
  26   -90.00     -90.565 0.4038   0.3902E-01  0.5376E-03 -0.1875E-01  0.0000E+00  -1   0     20.2559  0.029586  0.3194E-05
  25   -92.00     -89.548 0.4044   0.4022E-01  0.5442E-03 -0.2020E-01  0.0000E+00  -1   0     20.2905  0.030259  0.2595E-05
  24   -94.00     -88.574 0.4049   0.4137E-01  0.5505E-03 -0.2163E-01  0.0000E+00  -1   0     20.3246  0.030910  0.2108E-05
  23   -96.00     -87.639 0.4055   0.4248E-01  0.5565E-03 -0.2303E-01  0.0000E+00  -1   0     20.3581  0.031538  0.1713E-05
  22   -98.00     -86.743 0.4060   0.4354E-01  0.5623E-03 -0.2475E-01  0.0000E+00  -1   0     20.3909  0.032142  0.1392E-05
  21  -101.00     -85.466 0.4067   0.4504E-01  0.5706E-03 -0.2610E-01  0.0000E+00  -1   0     20.4389  0.033002  0.1019E-05
  20  -103.00     -84.656 0.4072   0.4600E-01  0.5758E-03 -0.2807E-01  0.0000E+00  -1   0     20.4702  0.033543  0.8277E-06
  19  -106.00     -83.502 0.4079   0.4736E-01  0.5832E-03 -0.2968E-01  0.0000E+00  -1   0     20.5156  0.034308  0.6060E-06
  18  -109.00     -82.416 0.4085   0.4865E-01  0.5903E-03 -0.3155E-01  0.0000E+00  -1   0     20.5595  0.035016  0.4436E-06
  17  -112.00     -81.395 0.4091   0.4985E-01  0.5969E-03 -0.3338E-01  0.0000E+00  -1   0     20.6017  0.035666  0.3247E-06
  16  -115.00     -80.434 0.4096   0.5099E-01  0.6031E-03 -0.3515E-01  0.0000E+00  -1   0     20.6420  0.036260  0.2376E-06
  15  -118.00     -79.532 0.4102   0.5205E-01  0.6089E-03 -0.3688E-01  0.0000E+00  -1   0     20.6806  0.036799  0.1739E-06
  14  -121.00     -78.686 0.4106   0.5305E-01  0.6143E-03 -0.3856E-01  0.0000E+00  -1   0     20.7172  0.037287  0.1272E-06
  13  -124.00     -77.894 0.4111   0.5399E-01  0.6195E-03 -0.4019E-01  0.0000E+00  -1   0     20.7518  0.037725  0.9309E-07
  12  -127.00     -77.153 0.4115   0.5486E-01  0.6242E-03 -0.4177E-01  0.0000E+00  -1   0     20.7844  0.038117  0.6810E-07
  11  -130.00     -76.463 0.4119   0.5568E-01  0.6287E-03 -0.4357E-01  0.0000E+00  -1   0     20.8149  0.038465  0.4980E-07
  10  -134.00     -75.620 0.4124   0.5667E-01  0.6341E-03 -0.4530E-01  0.0000E+00  -1   0     20.8523  0.038867  0.3281E-07
   9  -138.00     -74.861 0.4129   0.5757E-01  0.6391E-03 -0.4722E-01  0.0000E+00  -1   0     20.8857  0.039205  0.2161E-07
   8  -142.00     -74.184 0.4133   0.5837E-01  0.6434E-03 -0.4912E-01  0.0000E+00  -1   0     20.9150  0.039489  0.1423E-07
   7  -146.00     -73.584 0.4136   0.5946E-01  0.6483E-03 -0.5117E-01  0.0000E+00  -1   0     20.9403  0.039724  0.9368E-08
   6  -150.00     -73.064 0.4140   0.6068E-01  0.6532E-03 -0.5333E-01  0.0000E+00  -1   0     20.9615  0.039918  0.6165E-08
   5  -154.00     -72.619 0.4143   0.6173E-01  0.6574E-03 -0.5545E-01  0.0000E+00  -1   0     20.9785  0.040076  0.4055E-08
   4  -158.00     -72.255 0.4146   0.6259E-01  0.6609E-03 -0.5755E-01  0.0000E+00  -1   0     20.9914  0.040203  0.2667E-08
   3  -162.00     -71.981 0.4148   0.6323E-01  0.6635E-03 -0.5962E-01  0.0000E+00  -1   0     20.9999  0.040301  0.1754E-08
   2  -166.00     -71.805 0.4149   0.6365E-01  0.6651E-03 -0.6168E-01  0.0000E+00  -1   0     21.0042  0.040374  0.1152E-08
   1  -170.00     -71.741 0.4150   0.6380E-01  0.6657E-03 -0.6270E-01  0.0000E+00  -1   0     21.0042  0.040423  0.7572E-09
end


 Time:     245.000000

 Node    Depth      Head Moisture       K          C         Flux        Sink     Kappa        Temp       CO2      CO2 Prod
         [L]       [L]     [-]        [L/T]      [1/L]      [L/T]        [1/T]     [-]          [-]       [-]         [-/T] 

  96     0.00    -154.519 0.2913   0.1634E-01  0.4344E-03  0.1270E+00  0.0000E+00  -1   0      5.1703  0.000330  0.2601E-01
  95    -1.00    -146.240 0.2948   0.1855E-01  0.4605E-03  0.1233E+00  0.0000E+00  -1   0      7.3622  0.000863  0.2006E-01
  94    -2.00    -139.281 0.2983   0.2161E-01  0.4906E-03  0.1164E+00  0.0000E+00  -1   0      8.7632  0.001665  0.1638E-01
  93    -3.00    -133.348 0.3014   0.2424E-01  0.5163E-03  0.1101E+00  0.0000E+00  -1   0      9.6477  0.002575  0.1390E-01
  92    -4.00    -128.133 0.3040   0.2655E-01  0.5390E-03  0.1042E+00  0.0000E+00  -1   0     10.2000  0.003517  0.1210E-01
  91    -5.00    -123.457 0.3064   0.2862E-01  0.5594E-03  0.9870E-01  0.0000E+00  -1   0     10.5276  0.004439  0.1074E-01
  90    -6.00    -119.209 0.3086   0.3050E-01  0.5778E-03  0.9304E-01  0.0000E+00  -1   0     10.7081  0.005316  0.9638E-02
  89    -7.00    -115.391 0.3109   0.3341E-01  0.6001E-03  0.8709E-01  0.0000E+00  -1   0     10.8007  0.006139  0.8718E-02
  88    -8.00    -111.992 0.3132   0.3670E-01  0.6234E-03  0.8135E-01  0.0000E+00  -1   0     10.8461  0.006907  0.7920E-02
  87    -9.00    -108.934 0.3152   0.3967E-01  0.6443E-03  0.7596E-01  0.0000E+00  -1   0     10.8702  0.007622  0.7211E-02
  86   -10.00    -106.146 0.3170   0.4238E-01  0.6633E-03  0.7084E-01  0.0000E+00  -1   0     10.8887  0.008293  0.6571E-02
  85   -11.00    -103.580 0.3187   0.4488E-01  0.6809E-03  0.6595E-01  0.0000E+00  -1   0     10.9104  0.008925  0.5987E-02
  84   -12.00    -101.199 0.3203   0.4719E-01  0.6972E-03  0.6124E-01  0.0000E+00  -1   0     10.9398  0.009524  0.5443E-02
  83   -13.00     -98.979 0.3218   0.4935E-01  0.7124E-03  0.5668E-01  0.0000E+00  -1   0     10.9785  0.010096  0.4946E-02
  82   -14.00     -96.898 0.3232   0.5138E-01  0.7267E-03  0.5227E-01  0.0000E+00  -1   0     11.0266  0.010642  0.4491E-02
  81   -15.00     -94.940 0.3244   0.5329E-01  0.7401E-03  0.4776E-01  0.0000E+00  -1   0     11.0831  0.011167  0.4075E-02
  80   -16.00     -93.104 0.3257   0.5525E-01  0.7533E-03  0.4286E-01  0.0000E+00  -1   0     11.1468  0.011672  0.3695E-02
  79   -17.00     -91.397 0.3271   0.5883E-01  0.7713E-03  0.3788E-01  0.0000E+00  -1   0     11.2161  0.012159  0.3349E-02
  78   -18.00     -89.811 0.3285   0.6216E-01  0.7880E-03  0.3311E-01  0.0000E+00  -1   0     11.2897  0.012626  0.3035E-02
  77   -19.00     -88.328 0.3297   0.6527E-01  0.8037E-03  0.2850E-01  0.0000E+00  -1   0     11.3661  0.013075  0.2749E-02
  76   -20.00     -86.935 0.3309   0.6819E-01  0.8184E-03  0.2404E-01  0.0000E+00  -1   0     11.4444  0.013504  0.2489E-02
  75   -21.00     -85.621 0.3320   0.7095E-01  0.8323E-03  0.1971E-01  0.0000E+00  -1   0     11.5236  0.013913  0.2254E-02
  74   -22.00     -84.378 0.3331   0.7356E-01  0.8454E-03  0.1549E-01  0.0000E+00  -1   0     11.6030  0.014303  0.2040E-02
  73   -23.00     -83.199 0.3341   0.7604E-01  0.8579E-03  0.1138E-01  0.0000E+00  -1   0     11.6823  0.014674  0.1847E-02
  72   -24.00     -82.077 0.3350   0.7839E-01  0.8697E-03  0.7368E-02  0.0000E+00  -1   0     11.7610  0.015026  0.1673E-02
  71   -25.00     -81.010 0.3359   0.8064E-01  0.8810E-03  0.3443E-02  0.0000E+00  -1   0     11.8390  0.015359  0.1514E-02
  70   -26.00     -79.991 0.3368   0.8277E-01  0.8917E-03 -0.4034E-03  0.0000E+00  -1   0     11.9163  0.015674  0.1371E-02
  69   -27.00     -79.019 0.3376   0.8482E-01  0.9020E-03 -0.4175E-02  0.0000E+00  -1   0     11.9928  0.015972  0.1242E-02
  68   -28.00     -78.095 0.3791   0.7287E-01  0.8164E-03 -0.7687E-02  0.0000E+00  -1   0     12.0666  0.016324  0.1124E-02
  67   -29.00     -77.222 0.3797   0.7435E-01  0.8243E-03 -0.1094E-01  0.0000E+00  -1   0     12.1381  0.016769  0.1018E-02
  66   -30.00     -76.389 0.3804   0.7577E-01  0.8319E-03 -0.1411E-01  0.0000E+00  -1   0     12.2089  0.017186  0.9214E-03
  65   -31.00     -75.594 0.3810   0.7711E-01  0.8391E-03 -0.1727E-01  0.0000E+00  -1   0     12.2793  0.017575  0.8342E-03
  64   -32.00     -74.837 0.3816   0.7839E-01  0.8460E-03 -0.2054E-01  0.0000E+00  -1   0     12.3492  0.017939  0.7553E-03
  63   -33.00     -74.118 0.3821   0.7961E-01  0.8525E-03 -0.2399E-01  0.0000E+00  -1   0     12.4188  0.018278  0.6839E-03
  62   -34.00     -73.438 0.3827   0.8161E-01  0.8607E-03 -0.2752E-01  0.0000E+00  -1   0     12.4882  0.018591  0.6193E-03
  61   -35.00     -72.792 0.3833   0.8386E-01  0.8694E-03 -0.3101E-01  0.0000E+00  -1   0     12.5574  0.018878  0.5607E-03
  60   -36.00     -72.177 0.3839   0.8601E-01  0.8777E-03 -0.3443E-01  0.0000E+00  -1   0     12.6264  0.019141  0.5078E-03
  59   -37.00     -71.659 0.4150   0.6399E-01  0.6665E-03 -0.3735E-01  0.0000E+00  -1   0     12.6943  0.019489  0.4597E-03
  58   -38.00     -71.257 0.4153   0.6494E-01  0.6703E-03 -0.3979E-01  0.0000E+00  -1   0     12.7610  0.020078  0.4161E-03
  57   -39.00     -70.884 0.4156   0.6582E-01  0.6739E-03 -0.4215E-01  0.0000E+00  -1   0     12.8276  0.020601  0.3767E-03
  56   -40.00     -70.538 0.4158   0.6663E-01  0.6771E-03 -0.4444E-01  0.0000E+00  -1   0     12.8941  0.021061  0.3410E-03
  55   -41.00     -70.218 0.4160   0.6739E-01  0.6802E-03 -0.4667E-01  0.0000E+00  -1   0     12.9605  0.021463  0.3087E-03
  54   -42.00     -69.924 0.4163   0.6808E-01  0.6830E-03 -0.4882E-01  0.0000E+00  -1   0     13.0268  0.021808  0.2794E-03
  53   -43.00     -69.653 0.4164   0.6872E-01  0.6855E-03 -0.5092E-01  0.0000E+00  -1   0     13.0930  0.022103  0.2529E-03
  52   -44.00     -69.406 0.4166   0.6930E-01  0.6879E-03 -0.5294E-01  0.0000E+00  -1   0     13.1590  0.022350  0.2290E-03
  51   -45.00     -69.181 0.4168   0.6983E-01  0.6900E-03 -0.5491E-01  0.0000E+00  -1   0     13.2249  0.022553  0.2073E-03
  50   -46.00     -68.978 0.4169   0.7031E-01  0.6919E-03 -0.5681E-01  0.0000E+00  -1   0     13.2906  0.022717  0.1876E-03
  49   -47.00     -68.797 0.4171   0.7074E-01  0.6936E-03 -0.5865E-01  0.0000E+00  -1   0     13.3561  0.022845  0.1698E-03
  48   -48.00     -68.637 0.4172   0.7111E-01  0.6952E-03 -0.6042E-01  0.0000E+00  -1   0     13.4213  0.022941  0.1537E-03
  47   -49.00     -68.497 0.4173   0.7145E-01  0.6965E-03 -0.6256E-01  0.0000E+00  -1   0     13.4863  0.023008  0.1391E-03
  46   -50.50     -68.324 0.4174   0.7185E-01  0.6981E-03 -0.6460E-01  0.0000E+00  -1   0     13.5834  0.023065  0.1198E-03
  45   -52.00     -68.195 0.4175   0.7216E-01  0.6994E-03 -0.6730E-01  0.0000E+00  -1   0     13.6798  0.023076  0.1032E-03
  44   -54.00     -68.088 0.4176   0.7241E-01  0.7004E-03 -0.6982E-01  0.0000E+00  -1   0     13.8072  0.023040  0.8452E-04
  43   -56.00     -68.054 0.4176   0.7249E-01  0.7007E-03 -0.7249E-01  0.0000E+00  -1   0     13.9333  0.022963  0.6923E-04
  42   -58.00     -68.090 0.4176   0.7241E-01  0.7004E-03 -0.7491E-01  0.0000E+00  -1   0     14.0581  0.022864  0.5670E-04
  41   -60.00     -68.195 0.4175   0.7216E-01  0.6994E-03 -0.7711E-01  0.0000E+00  -1   0     14.1813  0.022757  0.4643E-04
  40   -62.00     -68.367 0.4174   0.7176E-01  0.6978E-03 -0.7907E-01  0.0000E+00  -1   0     14.3030  0.022653  0.3801E-04
  39   -64.00     -68.605 0.4172   0.7120E-01  0.6955E-03 -0.8080E-01  0.0000E+00  -1   0     14.4230  0.022562  0.3112E-04
  38   -66.00     -68.909 0.4170   0.7048E-01  0.6926E-03 -0.8229E-01  0.0000E+00  -1   0     14.5414  0.022489  0.2547E-04
  37   -68.00     -69.278 0.4167   0.6962E-01  0.6891E-03 -0.8354E-01  0.0000E+00  -1   0     14.6581  0.022439  0.2085E-04
  36   -70.00     -69.712 0.4164   0.6860E-01  0.6850E-03 -0.8455E-01  0.0000E+00  -1   0     14.7730  0.022414  0.1706E-04
  35   -72.00     -70.211 0.4161   0.6742E-01  0.6803E-03 -0.8531E-01  0.0000E+00  -1   0     14.8860  0.022415  0.1395E-04
  34   -74.00     -70.777 0.4157   0.6609E-01  0.6750E-03 -0.8583E-01  0.0000E+00  -1   0     14.9971  0.022442  0.1141E-04
  33   -76.00     -71.410 0.4152   0.6461E-01  0.6690E-03 -0.8609E-01  0.0000E+00  -1   0     15.1062  0.022494  0.9334E-05
  32   -78.00     -72.111 0.4147   0.6296E-01  0.6624E-03 -0.8609E-01  0.0000E+00  -1   0     15.2133  0.022571  0.7631E-05
  31   -80.00     -72.883 0.4141   0.6115E-01  0.6551E-03 -0.8583E-01  0.0000E+00  -1   0     15.3182  0.022669  0.6238E-05
  30   -82.00     -73.730 0.4135   0.5917E-01  0.6471E-03 -0.8530E-01  0.0000E+00  -1   0     15.4210  0.022788  0.5099E-05
  29   -84.00     -74.634 0.4130   0.5787E-01  0.6407E-03 -0.8459E-01  0.0000E+00  -1   0     15.5216  0.022926  0.4166E-05
  28   -86.00     -75.573 0.4125   0.5676E-01  0.6346E-03 -0.8373E-01  0.0000E+00  -1   0     15.6199  0.023081  0.3404E-05
  27   -88.00     -76.536 0.4119   0.5562E-01  0.6284E-03 -0.8268E-01  0.0000E+00  -1   0     15.7159  0.023251  0.2780E-05
  26   -90.00     -77.519 0.4113   0.5446E-01  0.6221E-03 -0.8144E-01  0.0000E+00  -1   0     15.8095  0.023434  0.2270E-05
  25   -92.00     -78.518 0.4107   0.5328E-01  0.6156E-03 -0.8002E-01  0.0000E+00  -1   0     15.9007  0.023629  0.1854E-05
  24   -94.00     -79.527 0.4102   0.5209E-01  0.6091E-03 -0.7844E-01  0.0000E+00  -1   0     15.9894  0.023834  0.1513E-05
  23   -96.00     -80.542 0.4096   0.5089E-01  0.6025E-03 -0.7671E-01  0.0000E+00  -1   0     16.0757  0.024048  0.1235E-05
  22   -98.00     -81.556 0.4090   0.4969E-01  0.5960E-03 -0.7435E-01  0.0000E+00  -1   0     16.1594  0.024269  0.1007E-05
  21  -101.00     -83.068 0.4081   0.4791E-01  0.5862E-03 -0.7233E-01  0.0000E+00  -1   0     16.2801  0.024613  0.7422E-06
  20  -103.00     -84.058 0.4075   0.4674E-01  0.5798E-03 -0.6909E-01  0.0000E+00  -1   0     16.3574  0.024848  0.6053E-06
  19  -106.00     -85.503 0.4067   0.4503E-01  0.5705E-03 -0.6627E-01  0.0000E+00  -1   0     16.4684  0.025207  0.4455E-06
  18  -109.00     -86.883 0.4059   0.4339E-01  0.5615E-03 -0.6277E-01  0.0000E+00  -1   0     16.5736  0.025573  0.3278E-06
  17  -112.00     -88.176 0.4052   0.4186E-01  0.5532E-03 -0.5925E-01  0.0000E+00  -1   0     16.6728  0.025942  0.2411E-06
  16  -115.00     -89.366 0.4045   0.4045E-01  0.5455E-03 -0.5575E-01  0.0000E+00  -1   0     16.7660  0.026312  0.1772E-06
  15  -118.00     -90.436 0.4038   0.3919E-01  0.5385E-03 -0.5238E-01  0.0000E+00  -1   0     16.8534  0.026682  0.1302E-06
  14  -121.00     -91.376 0.4033   0.3807E-01  0.5324E-03 -0.4919E-01  0.0000E+00  -1   0     16.9350  0.027050  0.9559E-07
  13  -124.00     -92.178 0.4028   0.3712E-01  0.5273E-03 -0.4624E-01  0.0000E+00  -1   0     17.0108  0.027413  0.7016E-07
  12  -127.00     -92.840 0.4025   0.3634E-01  0.5230E-03 -0.4367E-01  0.0000E+00  -1   0     17.0809  0.027772  0.5147E-07
  11  -130.00     -93.377 0.4022   0.3577E-01  0.5197E-03 -0.4129E-01  0.0000E+00  -1   0     17.1456  0.028122  0.3775E-07
  10  -134.00     -93.913 0.4019   0.3546E-01  0.5174E-03 -0.3940E-01  0.0000E+00  -1   0     17.2234  0.028572  0.2495E-07
   9  -138.00     -94.260 0.4017   0.3525E-01  0.5159E-03 -0.3767E-01  0.0000E+00  -1   0     17.2920  0.028997  0.1648E-07
   8  -142.00     -94.455 0.4017   0.3514E-01  0.5151E-03 -0.3636E-01  0.0000E+00  -1   0     17.3514  0.029392  0.1087E-07
   7  -146.00     -94.533 0.4016   0.3509E-01  0.5147E-03 -0.3544E-01  0.0000E+00  -1   0     17.4020  0.029750  0.7171E-08
   6  -150.00     -94.531 0.4016   0.3510E-01  0.5147E-03 -0.3487E-01  0.0000E+00  -1   0     17.4438  0.030065  0.4726E-08
   5  -154.00     -94.480 0.4016   0.3512E-01  0.5149E-03 -0.3458E-01  0.0000E+00  -1   0     17.4770  0.030332  0.3113E-08
   4  -158.00     -94.407 0.4017   0.3517E-01  0.5153E-03 -0.3454E-01  0.0000E+00  -1   0     17.5018  0.030545  0.2049E-08
   3  -162.00     -94.337 0.4017   0.3521E-01  0.5156E-03 -0.3467E-01  0.0000E+00  -1   0     17.5183  0.030701  0.1348E-08
   2  -166.00     -94.286 0.4017   0.3524E-01  0.5158E-03 -0.3493E-01  0.0000E+00  -1   0     17.5266  0.030795  0.8861E-09
   1  -170.00     -94.267 0.4017   0.3525E-01  0.5159E-03 -0.3508E-01  0.0000E+00  -1   0     17.5266  0.030826  0.5822E-09
end
