 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1981                                        
 Date:  21. 3.    Time:  15:17:51
 Units: L = cm   , T = days , M = mmol 

       Time        rTop      rRoot      vTop       vRoot      vBot     sum(rTop) sum(rRoot)  sum(vTop) sum(vRoot)  sum(vBot)    hTop       hRoot      hBot      t-level
     140.03400 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.160E+00 -0.341E+02  0.176E+02 -0.364E+02  0.156E+02 -0.173E+02 -0.266E+02  0.000E+00 -0.450E+02     891
     140.04380 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.160E+00 -0.342E+02  0.176E+02 -0.365E+02  0.156E+02 -0.173E+02 -0.231E+02  0.000E+00 -0.450E+02     892
     140.05360 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.159E+00 -0.343E+02  0.176E+02 -0.366E+02  0.156E+02 -0.173E+02 -0.210E+02  0.000E+00 -0.451E+02     893
     140.06340 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.159E+00 -0.343E+02  0.176E+02 -0.366E+02  0.156E+02 -0.173E+02 -0.191E+02  0.000E+00 -0.451E+02     894
     140.07320 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.159E+00 -0.344E+02  0.176E+02 -0.367E+02  0.156E+02 -0.173E+02 -0.177E+02  0.000E+00 -0.451E+02     895
     140.08300 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.159E+00 -0.345E+02  0.176E+02 -0.368E+02  0.156E+02 -0.173E+02 -0.166E+02  0.000E+00 -0.451E+02     896
     140.09280 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.159E+00 -0.345E+02  0.176E+02 -0.368E+02  0.156E+02 -0.173E+02 -0.156E+02  0.000E+00 -0.451E+02     897
     140.10260 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.159E+00 -0.346E+02  0.176E+02 -0.369E+02  0.156E+02 -0.173E+02 -0.147E+02  0.000E+00 -0.451E+02     898
     140.11240 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.159E+00 -0.347E+02  0.176E+02 -0.370E+02  0.156E+02 -0.173E+02 -0.140E+02  0.000E+00 -0.451E+02     899
     140.12514 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.159E+00 -0.348E+02  0.176E+02 -0.371E+02  0.156E+02 -0.173E+02 -0.132E+02  0.000E+00 -0.452E+02     900
     140.13788 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.158E+00 -0.348E+02  0.176E+02 -0.372E+02  0.156E+02 -0.173E+02 -0.126E+02  0.000E+00 -0.452E+02     901
     140.15062 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.158E+00 -0.349E+02  0.176E+02 -0.372E+02  0.156E+02 -0.173E+02 -0.120E+02  0.000E+00 -0.452E+02     902
     140.16336 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.158E+00 -0.350E+02  0.176E+02 -0.373E+02  0.156E+02 -0.173E+02 -0.114E+02  0.000E+00 -0.452E+02     903
     140.17610 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.158E+00 -0.351E+02  0.176E+02 -0.374E+02  0.156E+02 -0.173E+02 -0.110E+02  0.000E+00 -0.452E+02     904
     140.18884 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.158E+00 -0.352E+02  0.176E+02 -0.375E+02  0.156E+02 -0.173E+02 -0.106E+02  0.000E+00 -0.452E+02     905
     140.20540 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.158E+00 -0.353E+02  0.176E+02 -0.376E+02  0.156E+02 -0.173E+02 -0.102E+02  0.000E+00 -0.453E+02     906
     140.22196 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.157E+00 -0.354E+02  0.176E+02 -0.377E+02  0.156E+02 -0.173E+02 -0.978E+01  0.000E+00 -0.453E+02     907
     140.23853 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.157E+00 -0.355E+02  0.176E+02 -0.379E+02  0.156E+02 -0.173E+02 -0.944E+01  0.000E+00 -0.453E+02     908
     140.25509 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.157E+00 -0.357E+02  0.176E+02 -0.380E+02  0.156E+02 -0.173E+02 -0.914E+01  0.000E+00 -0.453E+02     909
     140.27165 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.157E+00 -0.358E+02  0.176E+02 -0.381E+02  0.156E+02 -0.173E+02 -0.888E+01  0.000E+00 -0.454E+02     910
     140.28821 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.157E+00 -0.359E+02  0.176E+02 -0.382E+02  0.156E+02 -0.173E+02 -0.865E+01  0.000E+00 -0.454E+02     911
     140.30477 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.156E+00 -0.360E+02  0.176E+02 -0.383E+02  0.156E+02 -0.173E+02 -0.845E+01  0.000E+00 -0.454E+02     912
     140.32134 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.156E+00 -0.361E+02  0.176E+02 -0.384E+02  0.156E+02 -0.173E+02 -0.825E+01  0.000E+00 -0.454E+02     913
     140.34287 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.156E+00 -0.363E+02  0.176E+02 -0.386E+02  0.156E+02 -0.173E+02 -0.808E+01  0.000E+00 -0.455E+02     914
     140.36440 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.156E+00 -0.364E+02  0.176E+02 -0.387E+02  0.156E+02 -0.173E+02 -0.792E+01  0.000E+00 -0.455E+02     915
     140.38593 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.155E+00 -0.366E+02  0.176E+02 -0.389E+02  0.156E+02 -0.173E+02 -0.777E+01  0.000E+00 -0.455E+02     916
     140.40746 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.155E+00 -0.367E+02  0.176E+02 -0.390E+02  0.156E+02 -0.173E+02 -0.764E+01  0.000E+00 -0.455E+02     917
     140.42899 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.155E+00 -0.369E+02  0.176E+02 -0.392E+02  0.156E+02 -0.173E+02 -0.753E+01  0.000E+00 -0.456E+02     918
     140.45052 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.155E+00 -0.370E+02  0.176E+02 -0.393E+02  0.156E+02 -0.173E+02 -0.743E+01  0.000E+00 -0.456E+02     919
     140.47205 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.154E+00 -0.371E+02  0.176E+02 -0.395E+02  0.156E+02 -0.174E+02 -0.734E+01  0.000E+00 -0.456E+02     920
     140.49358 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.154E+00 -0.373E+02  0.176E+02 -0.396E+02  0.156E+02 -0.174E+02 -0.726E+01  0.000E+00 -0.457E+02     921
     140.51511 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.154E+00 -0.374E+02  0.176E+02 -0.398E+02  0.156E+02 -0.174E+02 -0.719E+01  0.000E+00 -0.457E+02     922
     140.53664 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.154E+00 -0.376E+02  0.176E+02 -0.399E+02  0.156E+02 -0.174E+02 -0.713E+01  0.000E+00 -0.457E+02     923
     140.55817 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.153E+00 -0.377E+02  0.176E+02 -0.401E+02  0.156E+02 -0.174E+02 -0.708E+01  0.000E+00 -0.458E+02     924
     140.57970 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.153E+00 -0.379E+02  0.176E+02 -0.402E+02  0.156E+02 -0.174E+02 -0.703E+01  0.000E+00 -0.458E+02     925
     140.60123 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.153E+00 -0.380E+02  0.176E+02 -0.404E+02  0.156E+02 -0.174E+02 -0.700E+01  0.000E+00 -0.458E+02     926
     140.62276 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.153E+00 -0.382E+02  0.176E+02 -0.405E+02  0.156E+02 -0.174E+02 -0.696E+01  0.000E+00 -0.458E+02     927
     140.64429 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.152E+00 -0.383E+02  0.176E+02 -0.407E+02  0.156E+02 -0.174E+02 -0.693E+01  0.000E+00 -0.459E+02     928
     140.66583 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.152E+00 -0.385E+02  0.176E+02 -0.408E+02  0.156E+02 -0.174E+02 -0.691E+01  0.000E+00 -0.459E+02     929
     140.68736 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.152E+00 -0.386E+02  0.176E+02 -0.410E+02  0.156E+02 -0.174E+02 -0.689E+01  0.000E+00 -0.459E+02     930
     140.70889 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.152E+00 -0.388E+02  0.176E+02 -0.411E+02  0.156E+02 -0.174E+02 -0.687E+01  0.000E+00 -0.460E+02     931
     140.73042 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.151E+00 -0.389E+02  0.176E+02 -0.413E+02  0.156E+02 -0.174E+02 -0.685E+01  0.000E+00 -0.460E+02     932
     140.75195 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.151E+00 -0.391E+02  0.176E+02 -0.414E+02  0.156E+02 -0.174E+02 -0.684E+01  0.000E+00 -0.460E+02     933
     140.77348 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.151E+00 -0.392E+02  0.176E+02 -0.415E+02  0.156E+02 -0.174E+02 -0.682E+01  0.000E+00 -0.460E+02     934
     140.79501 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.151E+00 -0.394E+02  0.176E+02 -0.417E+02  0.156E+02 -0.174E+02 -0.681E+01  0.000E+00 -0.461E+02     935
     140.81551 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.151E+00 -0.395E+02  0.176E+02 -0.418E+02  0.156E+02 -0.174E+02 -0.680E+01  0.000E+00 -0.461E+02     936
     140.83601 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.150E+00 -0.397E+02  0.176E+02 -0.420E+02  0.156E+02 -0.174E+02 -0.680E+01  0.000E+00 -0.461E+02     937
     140.85651 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.150E+00 -0.398E+02  0.176E+02 -0.421E+02  0.156E+02 -0.174E+02 -0.678E+01  0.000E+00 -0.461E+02     938
     140.87700 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.150E+00 -0.399E+02  0.176E+02 -0.423E+02  0.156E+02 -0.174E+02 -0.678E+01  0.000E+00 -0.462E+02     939
     140.89750 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.150E+00 -0.401E+02  0.176E+02 -0.424E+02  0.156E+02 -0.174E+02 -0.677E+01  0.000E+00 -0.462E+02     940
     140.91800 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.149E+00 -0.402E+02  0.176E+02 -0.425E+02  0.156E+02 -0.174E+02 -0.677E+01  0.000E+00 -0.462E+02     941
     140.93850 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.149E+00 -0.404E+02  0.176E+02 -0.427E+02  0.156E+02 -0.174E+02 -0.676E+01  0.000E+00 -0.463E+02     942
     140.95900 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.149E+00 -0.405E+02  0.176E+02 -0.428E+02  0.156E+02 -0.174E+02 -0.676E+01  0.000E+00 -0.463E+02     943
     140.97950 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.149E+00 -0.407E+02  0.176E+02 -0.430E+02  0.156E+02 -0.174E+02 -0.676E+01  0.000E+00 -0.463E+02     944
     141.00000 -0.690E+01  0.000E+00 -0.690E+01  0.000E+00 -0.148E+00 -0.408E+02  0.176E+02 -0.431E+02  0.156E+02 -0.174E+02 -0.676E+01  0.000E+00 -0.463E+02     945
     141.01055  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.148E+00 -0.408E+02  0.176E+02 -0.431E+02  0.156E+02 -0.174E+02 -0.112E+02  0.000E+00 -0.464E+02     946
     141.02110  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.148E+00 -0.408E+02  0.176E+02 -0.431E+02  0.156E+02 -0.174E+02 -0.135E+02  0.000E+00 -0.464E+02     947
     141.03481  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.148E+00 -0.408E+02  0.176E+02 -0.431E+02  0.156E+02 -0.174E+02 -0.156E+02  0.000E+00 -0.464E+02     948
     141.04853  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.148E+00 -0.408E+02  0.176E+02 -0.431E+02  0.156E+02 -0.174E+02 -0.173E+02  0.000E+00 -0.464E+02     949
     141.06224  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.148E+00 -0.408E+02  0.176E+02 -0.431E+02  0.156E+02 -0.174E+02 -0.187E+02  0.000E+00 -0.464E+02     950
     141.07596  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.148E+00 -0.407E+02  0.176E+02 -0.431E+02  0.156E+02 -0.174E+02 -0.200E+02  0.000E+00 -0.464E+02     951
     141.08967  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.148E+00 -0.407E+02  0.176E+02 -0.431E+02  0.156E+02 -0.174E+02 -0.212E+02  0.000E+00 -0.465E+02     952
     141.10339  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.148E+00 -0.407E+02  0.176E+02 -0.431E+02  0.156E+02 -0.174E+02 -0.223E+02  0.000E+00 -0.465E+02     953
     141.11710  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.148E+00 -0.407E+02  0.176E+02 -0.430E+02  0.156E+02 -0.174E+02 -0.234E+02  0.000E+00 -0.465E+02     954
     141.13493  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.148E+00 -0.407E+02  0.176E+02 -0.430E+02  0.156E+02 -0.175E+02 -0.246E+02  0.000E+00 -0.465E+02     955
     141.15276  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.147E+00 -0.407E+02  0.176E+02 -0.430E+02  0.156E+02 -0.175E+02 -0.258E+02  0.000E+00 -0.466E+02     956
     141.17059  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.147E+00 -0.407E+02  0.176E+02 -0.430E+02  0.156E+02 -0.175E+02 -0.269E+02  0.000E+00 -0.466E+02     957
     141.19377  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.147E+00 -0.407E+02  0.176E+02 -0.430E+02  0.156E+02 -0.175E+02 -0.283E+02  0.000E+00 -0.466E+02     958
     141.21695  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.147E+00 -0.407E+02  0.176E+02 -0.430E+02  0.156E+02 -0.175E+02 -0.296E+02  0.000E+00 -0.466E+02     959
     141.24013  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.147E+00 -0.407E+02  0.176E+02 -0.430E+02  0.156E+02 -0.175E+02 -0.309E+02  0.000E+00 -0.467E+02     960
     141.27026  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.147E+00 -0.406E+02  0.176E+02 -0.430E+02  0.156E+02 -0.175E+02 -0.325E+02  0.000E+00 -0.467E+02     961
     141.30039  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.147E+00 -0.406E+02  0.176E+02 -0.429E+02  0.156E+02 -0.175E+02 -0.340E+02  0.000E+00 -0.468E+02     962
     141.33052  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.146E+00 -0.406E+02  0.176E+02 -0.429E+02  0.156E+02 -0.175E+02 -0.354E+02  0.000E+00 -0.468E+02     963
     141.36970  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.146E+00 -0.406E+02  0.176E+02 -0.429E+02  0.156E+02 -0.175E+02 -0.373E+02  0.000E+00 -0.469E+02     964
     141.40887  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.146E+00 -0.406E+02  0.176E+02 -0.429E+02  0.156E+02 -0.175E+02 -0.391E+02  0.000E+00 -0.469E+02     965
     141.45979  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.146E+00 -0.405E+02  0.176E+02 -0.428E+02  0.156E+02 -0.175E+02 -0.413E+02  0.000E+00 -0.470E+02     966
     141.51071  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.145E+00 -0.405E+02  0.176E+02 -0.428E+02  0.156E+02 -0.175E+02 -0.436E+02  0.000E+00 -0.471E+02     967
     141.55964  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.145E+00 -0.405E+02  0.176E+02 -0.428E+02  0.156E+02 -0.175E+02 -0.457E+02  0.000E+00 -0.471E+02     968
     141.62255  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.145E+00 -0.404E+02  0.176E+02 -0.427E+02  0.156E+02 -0.175E+02 -0.484E+02  0.000E+00 -0.472E+02     969
     141.71691  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.144E+00 -0.404E+02  0.176E+02 -0.427E+02  0.156E+02 -0.175E+02 -0.524E+02  0.000E+00 -0.473E+02     970
     141.81127  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.143E+00 -0.403E+02  0.176E+02 -0.426E+02  0.156E+02 -0.176E+02 -0.565E+02  0.000E+00 -0.475E+02     971
     141.90563  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.143E+00 -0.403E+02  0.176E+02 -0.426E+02  0.156E+02 -0.176E+02 -0.607E+02  0.000E+00 -0.476E+02     972
     142.00000  0.596E+00  0.000E+00  0.596E+00  0.000E+00 -0.142E+00 -0.402E+02  0.176E+02 -0.425E+02  0.156E+02 -0.176E+02 -0.650E+02  0.000E+00 -0.477E+02     973
     142.02000 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.142E+00 -0.402E+02  0.176E+02 -0.425E+02  0.156E+02 -0.176E+02 -0.547E+02  0.000E+00 -0.478E+02     974
     142.04000 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.142E+00 -0.402E+02  0.176E+02 -0.425E+02  0.156E+02 -0.176E+02 -0.504E+02  0.000E+00 -0.478E+02     975
     142.06000 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.142E+00 -0.402E+02  0.176E+02 -0.426E+02  0.156E+02 -0.176E+02 -0.478E+02  0.000E+00 -0.478E+02     976
     142.08600 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.142E+00 -0.402E+02  0.176E+02 -0.426E+02  0.156E+02 -0.176E+02 -0.454E+02  0.000E+00 -0.478E+02     977
     142.11980 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.141E+00 -0.403E+02  0.176E+02 -0.426E+02  0.156E+02 -0.176E+02 -0.435E+02  0.000E+00 -0.479E+02     978
     142.16374 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.141E+00 -0.403E+02  0.176E+02 -0.426E+02  0.156E+02 -0.176E+02 -0.416E+02  0.000E+00 -0.480E+02     979
     142.22086 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.141E+00 -0.403E+02  0.176E+02 -0.426E+02  0.156E+02 -0.176E+02 -0.399E+02  0.000E+00 -0.480E+02     980
     142.29878 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.140E+00 -0.404E+02  0.176E+02 -0.427E+02  0.156E+02 -0.176E+02 -0.381E+02  0.000E+00 -0.481E+02     981
     142.39895 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.140E+00 -0.404E+02  0.176E+02 -0.427E+02  0.156E+02 -0.176E+02 -0.365E+02  0.000E+00 -0.483E+02     982
     142.51916 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.139E+00 -0.405E+02  0.176E+02 -0.428E+02  0.156E+02 -0.176E+02 -0.354E+02  0.000E+00 -0.484E+02     983
     142.67944 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.138E+00 -0.406E+02  0.176E+02 -0.429E+02  0.156E+02 -0.177E+02 -0.346E+02  0.000E+00 -0.486E+02     984
     142.83972 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.137E+00 -0.407E+02  0.176E+02 -0.430E+02  0.156E+02 -0.177E+02 -0.340E+02  0.000E+00 -0.488E+02     985
     143.00000 -0.572E+00  0.000E+00 -0.572E+00  0.000E+00 -0.137E+00 -0.408E+02  0.176E+02 -0.431E+02  0.156E+02 -0.177E+02 -0.335E+02  0.000E+00 -0.490E+02     986
     143.02000 -0.872E+00  0.000E+00 -0.872E+00  0.000E+00 -0.137E+00 -0.408E+02  0.176E+02 -0.431E+02  0.156E+02 -0.177E+02 -0.322E+02  0.000E+00 -0.490E+02     987
     143.04600 -0.872E+00  0.000E+00 -0.872E+00  0.000E+00 -0.137E+00 -0.408E+02  0.176E+02 -0.431E+02  0.156E+02 -0.177E+02 -0.317E+02  0.000E+00 -0.490E+02     988
     143.07980 -0.872E+00  0.000E+00 -0.872E+00  0.000E+00 -0.137E+00 -0.408E+02  0.176E+02 -0.432E+02  0.156E+02 -0.177E+02 -0.310E+02  0.000E+00 -0.491E+02     989
     143.12374 -0.872E+00  0.000E+00 -0.872E+00  0.000E+00 -0.137E+00 -0.409E+02  0.176E+02 -0.432E+02  0.156E+02 -0.177E+02 -0.305E+02  0.000E+00 -0.491E+02     990
     143.18086 -0.872E+00  0.000E+00 -0.872E+00  0.000E+00 -0.137E+00 -0.409E+02  0.176E+02 -0.432E+02  0.156E+02 -0.177E+02 -0.299E+02  0.000E+00 -0.492E+02     991
     143.25512 -0.872E+00  0.000E+00 -0.872E+00  0.000E+00 -0.137E+00 -0.410E+02  0.176E+02 -0.433E+02  0.156E+02 -0.178E+02 -0.293E+02  0.000E+00 -0.492E+02     992
     143.34823 -0.872E+00  0.000E+00 -0.872E+00  0.000E+00 -0.137E+00 -0.411E+02  0.176E+02 -0.434E+02  0.156E+02 -0.178E+02 -0.287E+02  0.000E+00 -0.493E+02     993
     143.47858 -0.872E+00  0.000E+00 -0.872E+00  0.000E+00 -0.137E+00 -0.412E+02  0.176E+02 -0.435E+02  0.156E+02 -0.178E+02 -0.282E+02  0.000E+00 -0.493E+02     994
     143.65239 -0.872E+00  0.000E+00 -0.872E+00  0.000E+00 -0.139E+00 -0.413E+02  0.176E+02 -0.437E+02  0.156E+02 -0.178E+02 -0.278E+02  0.000E+00 -0.492E+02     995
     143.82620 -0.872E+00  0.000E+00 -0.872E+00  0.000E+00 -0.141E+00 -0.415E+02  0.176E+02 -0.438E+02  0.156E+02 -0.178E+02 -0.275E+02  0.000E+00 -0.490E+02     996
     144.00000 -0.872E+00  0.000E+00 -0.872E+00  0.000E+00 -0.145E+00 -0.416E+02  0.176E+02 -0.440E+02  0.156E+02 -0.179E+02 -0.272E+02  0.000E+00 -0.486E+02     997
     144.25000  0.628E+00  0.000E+00  0.628E+00  0.000E+00 -0.152E+00 -0.415E+02  0.176E+02 -0.438E+02  0.156E+02 -0.179E+02 -0.470E+02  0.000E+00 -0.477E+02     998
     144.50000  0.628E+00  0.000E+00  0.628E+00  0.000E+00 -0.161E+00 -0.413E+02  0.176E+02 -0.436E+02  0.156E+02 -0.179E+02 -0.620E+02  0.000E+00 -0.464E+02     999
     144.75000  0.628E+00  0.000E+00  0.628E+00  0.000E+00 -0.177E+00 -0.412E+02  0.176E+02 -0.435E+02  0.156E+02 -0.180E+02 -0.776E+02  0.000E+00 -0.449E+02    1000
     145.00000  0.628E+00  0.000E+00  0.628E+00  0.000E+00 -0.195E+00 -0.410E+02  0.176E+02 -0.433E+02  0.156E+02 -0.180E+02 -0.957E+02  0.000E+00 -0.432E+02    1001
     145.02000 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.196E+00 -0.412E+02  0.176E+02 -0.435E+02  0.156E+02 -0.180E+02 -0.283E+02  0.000E+00 -0.431E+02    1002
     145.03400 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.197E+00 -0.413E+02  0.176E+02 -0.436E+02  0.156E+02 -0.180E+02 -0.202E+02  0.000E+00 -0.430E+02    1003
     145.04380 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.197E+00 -0.414E+02  0.176E+02 -0.437E+02  0.156E+02 -0.180E+02 -0.170E+02  0.000E+00 -0.429E+02    1004
     145.05360 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.198E+00 -0.415E+02  0.176E+02 -0.438E+02  0.156E+02 -0.180E+02 -0.149E+02  0.000E+00 -0.429E+02    1005
     145.06340 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.199E+00 -0.416E+02  0.176E+02 -0.439E+02  0.156E+02 -0.180E+02 -0.133E+02  0.000E+00 -0.428E+02    1006
     145.07320 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.199E+00 -0.416E+02  0.176E+02 -0.440E+02  0.156E+02 -0.180E+02 -0.121E+02  0.000E+00 -0.427E+02    1007
     145.08300 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.200E+00 -0.417E+02  0.176E+02 -0.440E+02  0.156E+02 -0.180E+02 -0.111E+02  0.000E+00 -0.427E+02    1008
     145.09280 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.201E+00 -0.418E+02  0.176E+02 -0.441E+02  0.156E+02 -0.180E+02 -0.103E+02  0.000E+00 -0.426E+02    1009
     145.10260 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.202E+00 -0.419E+02  0.176E+02 -0.442E+02  0.156E+02 -0.180E+02 -0.967E+01  0.000E+00 -0.425E+02    1010
     145.11240 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.202E+00 -0.420E+02  0.176E+02 -0.443E+02  0.156E+02 -0.180E+02 -0.912E+01  0.000E+00 -0.424E+02    1011
     145.12220 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.203E+00 -0.420E+02  0.176E+02 -0.444E+02  0.156E+02 -0.181E+02 -0.862E+01  0.000E+00 -0.424E+02    1012
     145.13494 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.204E+00 -0.422E+02  0.176E+02 -0.445E+02  0.156E+02 -0.181E+02 -0.816E+01  0.000E+00 -0.423E+02    1013
     145.14768 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.205E+00 -0.423E+02  0.176E+02 -0.446E+02  0.156E+02 -0.181E+02 -0.776E+01  0.000E+00 -0.422E+02    1014
     145.16042 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.206E+00 -0.424E+02  0.176E+02 -0.447E+02  0.156E+02 -0.181E+02 -0.742E+01  0.000E+00 -0.421E+02    1015
     145.17316 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.207E+00 -0.425E+02  0.176E+02 -0.448E+02  0.156E+02 -0.181E+02 -0.709E+01  0.000E+00 -0.420E+02    1016
     145.18972 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.208E+00 -0.426E+02  0.176E+02 -0.449E+02  0.156E+02 -0.181E+02 -0.682E+01  0.000E+00 -0.419E+02    1017
     145.20628 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.209E+00 -0.428E+02  0.176E+02 -0.451E+02  0.156E+02 -0.181E+02 -0.659E+01  0.000E+00 -0.417E+02    1018
     145.22285 -0.847E+01  0.000E+00 -0.847E+01  0.000E+00 -0.210E+00 -0.429E+02  0.176E+02 -0.452E+02  0.156E+02 -0.181E+02 -0.640E+01  0.000E+00 -0.416E+02    1019
