 ******* Program HYDRUS
 ******* Infiltration and drainage in a large caisson                           
  
 Date:   1.10.    Time:  14: 2: 0
 Units: L = cm   , T = hours, M = mmol 



                             Node(  1)                      Node( 21)                      Node( 41)                      Node( 61)                      Node( 81)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
         2.537        .000   .3308     .000          .019   .3308     .000         -.209   .3308     .000      -729.675   .1003     .000      -729.700   .1003     .000
         2.538        .000   .3308     .000          .806   .3309     .000          .013   .3308     .000      -729.670   .1003     .000      -729.700   .1003     .000
         2.541        .000   .3308     .000         6.791   .3308     .000         3.464   .3308     .000      -729.662   .1003     .000      -729.700   .1003     .000
         2.543        .000   .3308     .000          .645   .3308     .000          .218   .3309     .000      -729.651   .1003     .000      -729.700   .1003     .000
         2.547        .000   .3308     .000         3.815   .3308     .000         2.885   .3308     .000      -729.633   .1003     .000      -729.700   .1003     .000
         2.549        .000   .3308     .000          .683   .3309     .000          .108   .3308     .000      -729.616   .1003     .000      -729.700   .1003     .000
         2.552        .000   .3308     .000         4.452   .3308     .000         3.028   .3308     .000      -729.588   .1003     .000      -729.700   .1003     .000
         2.554        .000   .3308     .000          .605   .3309     .000          .053   .3308     .000      -729.563   .1003     .000      -729.700   .1003     .000
         2.556        .000   .3308     .000         4.740   .3308     .000         3.011   .3308     .000      -729.522   .1003     .000      -729.700   .1003     .000
         2.558        .000   .3308     .000          .554   .3309     .000          .047   .3308     .000      -729.487   .1003     .000      -729.700   .1003     .000
         2.561        .000   .3308     .000         4.566   .3308     .000         2.904   .3308     .000      -729.429   .1003     .000      -729.700   .1003     .000
         2.562        .000   .3308     .000          .508   .3309     .000          .045   .3308     .000      -729.382   .1003     .000      -729.700   .1003     .000
         2.564        .000   .3308     .000         4.398   .3308     .000         2.816   .3308     .000      -729.305   .1003     .000      -729.700   .1003     .000
         2.566        .000   .3308     .000         -.072   .3308     .000         -.386   .3308     .000      -729.241   .1003     .000      -729.700   .1003     .000
         2.568        .000   .3308     .000         4.556   .3308     .000         2.664   .3308     .000      -729.143   .1003     .000      -729.700   .1003     .000
         2.570        .000   .3308     .000          .580   .3308     .000          .144   .3308     .000      -729.022   .1003     .000      -729.700   .1003     .000
         2.573        .000   .3308     .000          .954   .3309     .000          .245   .3309     .000      -728.817   .1003     .000      -729.700   .1003     .000
         2.576        .000   .3308     .000         6.641   .3308     .000         4.276   .3308     .000      -728.448   .1004     .000      -729.700   .1003     .000
         2.577        .000   .3308     .000          .107   .3308     .000         -.002   .3308     .000      -728.309   .1004     .000      -729.700   .1003     .000
         2.579        .000   .3308     .000          .279   .3309     .000         -.112   .3308     .000      -728.108   .1004     .000      -729.700   .1003     .000
         2.580        .000   .3308     .000         5.922   .3308     .000         2.571   .3308     .000      -727.795   .1004     .000      -729.700   .1003     .000
         2.582        .000   .3308     .000          .077   .3308     .000         -.174   .3308     .000      -727.413   .1004     .000      -729.700   .1003     .000
         2.585        .000   .3308     .000         3.388   .3308     .000         2.053   .3308     .000      -726.804   .1005     .000      -729.700   .1003     .000
         2.587        .000   .3308     .000          .532   .3308     .000          .364   .3309     .000      -726.033   .1005     .000      -729.700   .1003     .000
         2.590        .000   .3308     .000         3.029   .3308     .000         2.869   .3308     .000      -724.676   .1006     .000      -729.700   .1003     .000
         2.593        .000   .3308     .000          .681   .3309     .000          .123   .3308     .000      -723.480   .1007     .000      -729.700   .1003     .000
         2.596        .000   .3308     .000         4.362   .3308     .000         3.207   .3308     .000      -721.405   .1009     .000      -729.700   .1003     .000
         2.598        .000   .3308     .000          .623   .3309     .000          .069   .3308     .000      -719.665   .1010     .000      -729.700   .1003     .000
         2.600        .000   .3308     .000         4.602   .3308     .000         3.157   .3308     .000      -716.771   .1012     .000      -729.700   .1003     .000
         2.602        .000   .3308     .000          .579   .3309     .000          .072   .3308     .000      -714.309   .1014     .000      -729.700   .1003     .000
         2.605        .000   .3308     .000         4.350   .3308     .000         3.040   .3308     .000      -710.250   .1017     .000      -729.700   .1003     .000
         2.606        .000   .3308     .000          .512   .3309     .000          .042   .3308     .000      -706.960   .1019     .000      -729.700   .1003     .000
         2.608        .000   .3308     .000         4.490   .3308     .000         3.020   .3308     .000      -701.891   .1023     .000      -729.700   .1003     .000
         2.610        .000   .3308     .000         -.088   .3308     .000         -.417   .3308     .000      -697.620   .1026     .000      -729.700   .1003     .000
         2.612        .000   .3308     .000         4.833   .3308     .000         2.991   .3308     .000      -691.126   .1031     .000      -729.700   .1003     .000
         2.614        .000   .3308     .000          .604   .3308     .000          .117   .3308     .000      -683.349   .1037     .000      -729.700   .1003     .000
         2.617        .000   .3308     .000          .950   .3309     .000          .223   .3309     .000      -671.234   .1045     .000      -729.700   .1003     .000
         2.620        .000   .3308     .000         7.062   .3308     .000         4.802   .3308     .000      -650.458   .1061     .000      -729.700   .1003     .000
         2.621        .000   .3308     .000         -.038   .3308     .000         -.075   .3308     .000      -642.431   .1066     .000      -729.700   .1003     .000
         2.623        .000   .3308     .000          .192   .3308     .000         -.124   .3308     .000      -632.100   .1074     .000      -729.700   .1003     .000
         2.624        .000   .3308     .000         4.784   .3308     .000         1.873   .3308     .000      -616.463   .1085     .000      -729.700   .1003     .000
         2.627        .000   .3308     .000          .635   .3308     .000          .207   .3308     .000      -598.836   .1102     .000      -729.700   .1003     .000
         2.630        .000   .3308     .000         4.133   .3308     .000         3.703   .3308     .000      -571.664   .1130     .000      -729.700   .1003     .000
         2.632        .000   .3308     .000          .675   .3309     .000          .060   .3308     .000      -550.514   .1152     .000      -729.700   .1003     .000
         2.635        .000   .3308     .000         4.985   .3308     .000         3.425   .3308     .000      -520.235   .1182     .000      -729.700   .1003     .000
         2.637        .000   .3308     .000          .585   .3308     .000          .137   .3308     .000      -497.133   .1206     .000      -729.700   .1003     .000
         2.640        .000   .3308     .000         3.915   .3308     .000         3.093   .3308     .000      -469.743   .1240     .000      -729.700   .1003     .000
         2.642        .000   .3308     .000          .534   .3308     .000          .125   .3308     .000      -451.529   .1266     .000      -729.700   .1003     .000
         2.644        .000   .3308     .000         3.772   .3308     .000         3.026   .3308     .000      -426.419   .1301     .000      -729.700   .1003     .000
         2.646        .000   .3308     .000          .506   .3308     .000          .103   .3308     .000      -408.335   .1327     .000      -729.700   .1003     .000
         2.648        .000   .3308     .000         1.220   .3309     .000          .218   .3309     .000      -384.245   .1362     .000      -729.700   .1003     .000
         2.651        .000   .3308     .000         7.205   .3308     .000         5.633   .3308     .000      -358.870   .1411     .000      -729.700   .1003     .000
         2.654        .000   .3308     .000          .552   .3308     .000          .766   .3309     .000      -332.456   .1462     .000      -729.700   .1003     .000
         2.656        .000   .3308     .000          .932   .3309     .000          .276   .3308     .000      -313.713   .1498     .000      -729.700   .1003     .000
         2.659        .000   .3308     .000         6.895   .3308     .000         5.315   .3308     .000      -293.328   .1546     .000      -729.700   .1003     .000
         2.660        .000   .3308     .000          .569   .3308     .000          .062   .3308     .000      -280.179   .1580     .000      -729.700   .1003     .000
         2.663        .000   .3308     .000         4.431   .3308     .000         3.249   .3308     .000      -262.530   .1627     .000      -729.700   .1003     .000
         2.665        .000   .3308     .000          .526   .3308     .000          .061   .3308     .000      -250.164   .1659     .000      -729.700   .1003     .000
         2.667        .000   .3308     .000         4.235   .3308     .000         3.178   .3308     .000      -236.064   .1701     .000      -729.700   .1003     .000
         2.668        .000   .3308     .000         -.038   .3308     .000         -.316   .3308     .000      -227.770   .1731     .000      -729.700   .1003     .000
         2.670        .000   .3308     .000         4.471   .3308     .000         2.965   .3308     .000      -216.764   .1769     .000      -729.700   .1003     .000
         2.672        .000   .3308     .000          .516   .3308     .000          .154   .3308     .000      -205.911   .1807     .000      -729.700   .1003     .000
         2.675        .000   .3308     .000          .943   .3309     .000          .256   .3309     .000      -191.823   .1856     .000      -729.700   .1003     .000
         2.678        .000   .3308     .000         6.666   .3308     .000         4.755   .3308     .000      -178.001   .1919     .000      -729.700   .1003     .000
         2.679        .000   .3308     .000         -.032   .3308     .000         -.065   .3308     .000      -173.079   .1939     .000      -729.700   .1003     .000
         2.681        .000   .3308     .000          .197   .3308     .000         -.116   .3308     .000      -167.751   .1966     .000      -729.700   .1003     .000
         2.682        .000   .3308     .000         4.781   .3308     .000         1.873   .3308     .000      -160.364   .1999     .000      -729.700   .1003     .000
         2.685        .000   .3308     .000          .238   .3308     .000          .019   .3308     .000      -151.202   .2042     .000      -729.700   .1003     .000
         2.687        .000   .3308     .000          .711   .3309     .000         -.094   .3308     .000      -146.018   .2072     .000      -729.700   .1003     .000
         2.689        .000   .3308     .000         5.167   .3308     .000         2.508   .3308     .000      -139.402   .2111     .000      -729.700   .1003     .000
         2.690        .000   .3308     .000          .088   .3308     .000         -.088   .3308     .000      -134.838   .2137     .000      -729.700   .1003     .000
         2.692        .000   .3308     .000         3.016   .3308     .000         2.225   .3308     .000      -129.024   .2171     .000      -729.700   .1003     .000
         2.694        .000   .3308     .000          .418   .3308     .000          .308   .3308     .000      -123.328   .2204     .000      -729.700   .1003     .000
         2.697        .000   .3308     .000         1.127   .3309     .000          .528   .3309     .000      -116.990   .2245     .000      -729.700   .1003     .000
         2.700        .000   .3308     .000         5.281   .3308     .000         4.580   .3308     .000      -109.685   .2297     .000      -729.700   .1003     .000
         2.702        .000   .3308     .000          .106   .3308     .000          .007   .3308     .000      -107.028   .2315     .000      -729.700   .1003     .000
         2.703        .000   .3308     .000          .450   .3309     .000         -.055   .3308     .000      -104.112   .2337     .000      -729.700   .1003     .000
         2.705        .000   .3308     .000         6.129   .3308     .000         2.635   .3308     .000      -100.003   .2366     .000      -729.700   .1003     .000
         2.707        .000   .3308     .000          .473   .3308     .000          .169   .3308     .000       -95.981   .2395     .000      -729.700   .1003     .000
         2.709        .000   .3308     .000         3.934   .3308     .000         4.133   .3308     .000       -91.723   .2430     .000      -729.700   .1003     .000
         2.712        .000   .3308     .000          .208   .3308     .000         -.030   .3308     .000       -87.638   .2465     .000      -729.700   .1003     .000
         2.714        .000   .3308     .000         4.133   .3308     .000         2.242   .3308     .000       -84.802   .2489     .000      -729.700   .1003     .000
         2.715        .000   .3308     .000          .064   .3308     .000         -.078   .3308     .000       -82.824   .2506     .000      -729.700   .1003     .000
         2.716        .000   .3308     .000          .489   .3309     .000         -.028   .3308     .000       -80.298   .2527     .000      -729.700   .1003     .000
         2.719        .000   .3308     .000         6.226   .3308     .000         3.040   .3308     .000       -77.088   .2554     .000      -729.700   .1003     .000
         2.721        .000   .3308     .000          .508   .3308     .000          .177   .3308     .000       -74.161   .2581     .000      -729.700   .1003     .000
         2.723        .000   .3308     .000         3.920   .3308     .000         3.976   .3308     .000       -70.701   .2614     .000      -729.700   .1003     .000
         2.725        .000   .3308     .000          .575   .3308     .000          .091   .3308     .000       -68.396   .2636     .000      -729.700   .1003     .000
         2.728        .000   .3308     .000         4.167   .3308     .000         3.345   .3308     .000       -65.542   .2664     .000      -729.700   .1003     .000
         2.729        .000   .3308     .000          .478   .3308     .000          .110   .3308     .000       -63.583   .2682     .000      -729.700   .1003     .000
         2.732        .000   .3308     .000         1.070   .3309     .000          .185   .3308     .000       -61.095   .2706     .000      -729.700   .1003     .000
         2.734        .000   .3308     .000         7.395   .3308     .000         5.824   .3308     .000       -58.112   .2737     .000      -729.700   .1003     .000
         2.737        .000   .3308     .000          .276   .3308     .000          .027   .3308     .000       -55.373   .2766     .000      -729.700   .1003     .000
         2.739        .000   .3308     .000         1.010   .3309     .000          .020   .3308     .000       -53.588   .2785     .000      -729.700   .1003     .000
         2.742        .000   .3308     .000         7.244   .3308     .000         4.743   .3308     .000       -51.313   .2808     .000      -729.700   .1003     .000
         2.745        .000   .3308     .000          .745   .3309     .000          .145   .3308     .000       -49.165   .2831     .000      -729.700   .1003     .000
         2.748        .000   .3308     .000         4.688   .3308     .000         4.006   .3308     .000       -46.601   .2859     .000      -729.700   .1003     .000
         2.750        .000   .3308     .000          .725   .3309     .000          .091   .3308     .000       -44.973   .2877     .000      -729.700   .1003     .000
         2.754        .000   .3308     .000         5.019   .3308     .000         4.120   .3308     .000       -42.849   .2900     .000      -729.700   .1003     .000
         2.756        .000   .3308     .000          .665   .3309     .000          .094   .3308     .000       -41.416   .2916     .000      -729.700   .1003     .000
         2.759        .000   .3308     .000         4.704   .3308     .000         3.923   .3308     .000       -39.655   .2936     .000      -729.700   .1003     .000
         2.761        .000   .3308     .000          .609   .3308     .000          .088   .3308     .000       -38.501   .2949     .000      -729.700   .1003     .000
         2.763        .000   .3308     .000         4.449   .3308     .000         3.717   .3308     .000       -37.027   .2965     .000      -729.700   .1003     .000
         2.765        .000   .3308     .000          .555   .3308     .000          .084   .3308     .000       -36.045   .2976     .000      -729.700   .1003     .000
         2.767        .000   .3308     .000         4.172   .3308     .000         3.439   .3308     .000       -34.747   .2991     .000      -729.700   .1003     .000
         2.769        .000   .3308     .000          .006   .3308     .000         -.252   .3308     .000       -33.860   .3001     .000      -729.700   .1003     .000
         2.771        .000   .3308     .000         4.331   .3308     .000         3.164   .3308     .000       -32.834   .3012     .000      -729.700   .1003     .000
         2.773        .000   .3308     .000          .514   .3308     .000          .182   .3308     .000       -31.881   .3023     .000      -729.700   .1003     .000
         2.776        .000   .3308     .000         1.022   .3309     .000          .360   .3309     .000       -30.861   .3035     .000      -729.700   .1003     .000
         2.780        .000   .3308     .000         6.753   .3308     .000         5.630   .3308     .000       -29.202   .3053     .000      -729.700   .1003     .000
         2.781        .000   .3308     .000          .101   .3308     .000         -.006   .3308     .000       -28.647   .3059     .000      -729.700   .1003     .000
         2.782        .000   .3308     .000          .373   .3309     .000         -.067   .3308     .000       -28.012   .3066     .000      -729.700   .1003     .000
         2.784        .000   .3308     .000         6.920   .3308     .000         3.555   .3308     .000       -27.208   .3075     .000      -729.700   .1003     .000
         2.786        .000   .3308     .000          .150   .3308     .000         -.048   .3308     .000       -26.441   .3084     .000      -729.700   .1003     .000
         2.789        .000   .3308     .000         2.855   .3308     .000         2.186   .3308     .000       -25.519   .3094     .000      -729.700   .1003     .000
         2.792        .000   .3308     .000          .695   .3308     .000          .171   .3308     .000       -24.734   .3103     .000      -729.700   .1003     .000
         2.795        .000   .3308     .000         4.610   .3308     .000         4.337   .3308     .000       -23.437   .3117     .000      -729.700   .1003     .000
         2.798        .000   .3308     .000          .724   .3309     .000          .097   .3308     .000       -22.813   .3124     .000      -729.700   .1003     .000
         2.801        .000   .3308     .000         5.034   .3308     .000         4.333   .3308     .000       -21.734   .3135     .000      -729.700   .1003     .000
         2.803        .000   .3308     .000          .667   .3309     .000          .092   .3308     .000       -21.229   .3141     .000      -729.700   .1003     .000
         2.806        .000   .3308     .000         4.805   .3308     .000         4.151   .3308     .000       -20.287   .3151     .000      -729.700   .1003     .000
         2.808        .000   .3308     .000          .612   .3308     .000          .085   .3308     .000       -19.842   .3156     .000      -729.700   .1003     .000
         2.810        .000   .3308     .000         4.575   .3308     .000         3.953   .3308     .000       -19.014   .3164     .000      -729.700   .1003     .000
         2.812        .000   .3308     .000          .558   .3308     .000          .081   .3308     .000       -18.633   .3169     .000      -729.700   .1003     .000
         2.814        .000   .3308     .000         4.314   .3308     .000         3.709   .3308     .000       -17.938   .3175     .000      -729.700   .1003     .000
         2.816        .000   .3308     .000          .508   .3308     .000          .075   .3308     .000       -17.612   .3179     .000      -729.700   .1003     .000
         2.818        .000   .3308     .000         1.065   .3309     .000          .143   .3308     .000       -17.313   .3182     .000      -729.700   .1003     .000
         2.821        .000   .3308     .000         7.879   .3308     .000         6.206   .3308     .000       -16.502   .3190     .000      -729.700   .1003     .000
         2.824        .000   .3308     .000          .258   .3308     .000          .027   .3308     .000       -15.784   .3197     .000      -729.700   .1003     .000
         2.826        .000   .3308     .000          .991   .3309     .000          .020   .3308     .000       -15.602   .3199     .000      -729.700   .1003     .000
         2.828        .000   .3308     .000         7.888   .3308     .000         5.226   .3308     .000       -15.018   .3205     .000      -729.700   .1003     .000
         2.831        .000   .3308     .000          .530   .3308     .000          .311   .3308     .000       -14.753   .3207     .000      -729.700   .1003     .000
         2.834        .000   .3308     .000         3.307   .3308     .000         3.726   .3308     .000       -13.773   .3216     .000      -729.700   .1003     .000
         2.837        .000   .3308     .000          .616   .3308     .000          .141   .3308     .000       -13.640   .3218     .000      -729.700   .1003     .000
         2.839        .000   .3308     .000         4.396   .3308     .000         4.156   .3308     .000       -12.773   .3226     .000      -729.700   .1003     .000
         2.842        .000   .3308     .000          .644   .3309     .000          .083   .3308     .000       -12.690   .3227     .000      -729.700   .1003     .000
         2.844        .000   .3308     .000         4.817   .3308     .000         4.212   .3308     .000       -11.934   .3233     .000      -729.700   .1003     .000
         2.846        .000   .3308     .000          .589   .3309     .000          .049   .3308     .000       -11.897   .3234     .000      -729.700   .1003     .000
         2.849        .000   .3308     .000         5.029   .3308     .000         4.202   .3308     .000       -11.235   .3240     .000      -729.700   .1003     .000
         2.850        .000   .3308     .000          .538   .3308     .000          .041   .3308     .000       -11.227   .3240     .000      -729.700   .1003     .000
         2.853        .000   .3308     .000         4.878   .3308     .000         4.052   .3308     .000       -10.646   .3245     .000      -729.700   .1003     .000
         2.854        .000   .3308     .000          .494   .3308     .000          .037   .3308     .000       -10.634   .3245     .000      -729.700   .1003     .000
         2.856        .000   .3308     .000         1.034   .3309     .000          .077   .3308     .000       -10.611   .3245     .000      -729.700   .1003     .000
         2.859        .000   .3308     .000         8.639   .3308     .000         6.505   .3308     .000        -9.877   .3251     .000      -729.700   .1003     .000
         2.862        .000   .3308     .000          .686   .3308     .000          .176   .3308     .000       -10.043   .3250     .000      -729.700   .1003     .000
         2.865        .000   .3308     .000         4.913   .3308     .000         5.107   .3308     .000        -9.104   .3258     .000      -729.700   .1003     .000
         2.868        .000   .3308     .000          .727   .3309     .000          .102   .3308     .000        -9.265   .3257     .000      -729.700   .1003     .000
         2.871        .000   .3308     .000         5.016   .3308     .000         4.430   .3308     .000        -8.288   .3264     .000      -729.700   .1003     .000
         2.873        .000   .3308     .000          .563   .3308     .000          .152   .3308     .000        -8.495   .3263     .000      -729.700   .1003     .000
         2.876        .000   .3308     .000         4.108   .3308     .000         4.001   .3308     .000        -7.609   .3269     .000      -729.700   .1003     .000
         2.878        .000   .3308     .000          .518   .3308     .000          .136   .3308     .000        -7.839   .3268     .000      -729.700   .1003     .000
         2.881        .000   .3308     .000         3.994   .3308     .000         3.916   .3308     .000        -7.059   .3273     .000      -729.700   .1003     .000
         2.882        .000   .3308     .000          .483   .3308     .000          .118   .3308     .000        -7.303   .3272     .000      -729.700   .1003     .000
         2.885        .000   .3308     .000         1.244   .3309     .000          .255   .3309     .000        -7.404   .3271     .000      -729.700   .1003     .000
         2.888        .000   .3308     .000         7.832   .3308     .000         7.262   .3308     .000        -6.382   .3278     .000      -729.700   .1003     .000
         2.891        .000   .3308     .000          .564   .3308     .000          .775   .3309     .000        -6.759   .3276     .000      -729.700   .1003     .000
         2.893        .000   .3308     .000          .947   .3309     .000          .143   .3308     .000        -6.606   .3276     .000      -729.700   .1003     .000
         2.896        .000   .3308     .000         7.642   .3308     .000         6.994   .3308     .000        -5.612   .3283     .000      -729.700   .1003     .000
         2.898        .000   .3308     .000          .585   .3308     .000          .093   .3308     .000        -6.009   .3281     .000      -729.700   .1003     .000
         2.901        .000   .3308     .000         4.550   .3308     .000         4.232   .3308     .000        -5.147   .3286     .000      -729.700   .1003     .000
         2.902        .000   .3308     .000          .561   .3308     .000          .061   .3308     .000        -5.631   .3284     .000      -729.700   .1003     .000
         2.905        .000   .3308     .000         4.736   .3308     .000         4.225   .3308     .000        -4.863   .3288     .000      -729.700   .1003     .000
         2.906        .000   .3308     .000          .516   .3308     .000          .058   .3308     .000        -5.288   .3286     .000      -729.700   .1003     .000
         2.908        .000   .3308     .000         1.036   .3309     .000          .100   .3308     .000        -5.442   .3284     .000      -729.700   .1003     .000
         2.911        .000   .3308     .000         8.538   .3308     .000         6.783   .3308     .000        -4.461   .3290     .000      -729.700   .1003     .000
         2.914        .000   .3308     .000          .697   .3308     .000          .183   .3308     .000        -5.267   .3286     .000      -729.700   .1003     .000
         2.918        .000   .3308     .000         4.953   .3308     .000         5.233   .3308     .000        -3.944   .3294     .000      -729.700   .1003     .000
         2.920        .000   .3308     .000          .247   .3308     .000          .071   .3308     .000        -3.835   .3294     .000      -729.700   .1003     .000
         2.922        .000   .3308     .000          .915   .3309     .000          .069   .3308     .000        -4.253   .3292     .000      -729.700   .1003     .000
         2.924        .000   .3308     .000         6.240   .3308     .000         5.237   .3308     .000        -3.396   .3296     .000      -729.700   .1003     .000
         2.927        .000   .3308     .000          .296   .3308     .000          .225   .3308     .000        -3.651   .3295     .000      -729.700   .1003     .000
         2.929        .000   .3308     .000          .979   .3309     .000          .073   .3308     .000        -3.921   .3293     .000      -729.700   .1003     .000
         2.932        .000   .3308     .000         6.607   .3308     .000         5.178   .3308     .000        -3.087   .3298     .000      -729.700   .1003     .000
         2.934        .000   .3308     .000          .580   .3308     .000          .079   .3308     .000        -3.769   .3295     .000      -729.700   .1003     .000
         2.936        .000   .3308     .000         5.036   .3308     .000         5.060   .3308     .000        -2.633   .3300     .000      -729.700   .1003     .000
         2.939        .000   .3308     .000          .237   .3308     .000          .055   .3308     .000        -2.959   .3299     .000      -729.700   .1003     .000
         2.940        .000   .3308     .000         1.022   .3309     .000          .088   .3308     .000        -3.320   .3297     .000      -729.700   .1003     .000
         2.943        .000   .3308     .000         6.604   .3308     .000         5.064   .3308     .000        -2.523   .3300     .000      -729.700   .1003     .000
         2.946        .000   .3308     .000          .532   .3308     .000          .674   .3309     .000        -3.403   .3297     .000      -729.700   .1003     .000
         2.948        .000   .3308     .000         4.425   .3308     .000         6.533   .3308     .000        -2.017   .3303     .000      -729.700   .1003     .000
         2.949        .000   .3308     .000          .407   .3308     .000          .004   .3308     .000        -2.808   .3300     .000      -729.700   .1003     .000
         2.951        .000   .3308     .000         5.510   .3308     .000         4.941   .3308     .000        -1.866   .3303     .000      -729.700   .1003     .000
         2.953        .000   .3308     .000          .579   .3308     .000          .059   .3308     .000        -2.873   .3299     .000      -729.700   .1003     .000
         2.955        .000   .3308     .000         5.003   .3308     .000         4.590   .3308     .000        -1.860   .3303     .000      -729.700   .1003     .000
         2.957        .000   .3308     .000          .519   .3308     .000          .072   .3308     .000        -2.660   .3300     .000      -729.700   .1003     .000
         2.959        .000   .3308     .000         1.005   .3309     .000          .116   .3308     .000        -2.837   .3299     .000      -729.700   .1003     .000
         2.962        .000   .3308     .000         8.489   .3308     .000         6.773   .3308     .000        -1.648   .3304     .000      -729.700   .1003     .000
         2.965        .000   .3308     .000          .690   .3308     .000          .204   .3308     .000        -2.833   .3300     .000      -729.700   .1003     .000
         2.968        .000   .3308     .000         4.964   .3308     .000         5.483   .3308     .000        -1.060   .3306     .000      -729.700   .1003     .000
         2.971        .000   .3308     .000          .254   .3308     .000          .081   .3308     .000        -1.660   .3304     .000      -729.700   .1003     .000
         2.973        .000   .3308     .000          .955   .3309     .000          .090   .3308     .000        -2.061   .3302     .000      -729.700   .1003     .000
         2.975        .000   .3308     .000         6.236   .3308     .000         5.347   .3308     .000        -1.016   .3306     .000      -729.700   .1003     .000
         2.978        .000   .3308     .000          .234   .3308     .000          .075   .3308     .000        -1.519   .3305     .000      -729.700   .1003     .000
         2.979        .000   .3308     .000          .767   .3309     .000         -.005   .3308     .000        -1.833   .3303     .000      -729.700   .1003     .000
         2.981        .000   .3308     .000         6.237   .3308     .000         4.030   .3308     .000        -1.102   .3306     .000      -729.700   .1003     .000
         2.983        .000   .3308     .000          .242   .3308     .000          .484   .3308     .000        -1.035   .3306     .000      -729.700   .1003     .000
         2.985        .000   .3308     .000          .808   .3308     .000          .827   .3308     .000         -.867   .3307     .000      -729.700   .1003     .000
         2.987        .000   .3308     .000         1.309   .3308     .000         2.143   .3308     .000         -.595   .3307     .000      -729.700   .1003     .000
         2.988        .000   .3308     .000          .216   .3308     .000          .432   .3308     .000         -.691   .3307     .000      -729.700   .1003     .000
         2.990        .000   .3308     .000          .863   .3308     .000          .450   .3308     .000        -1.795   .3304     .000      -729.700   .1003     .000
         2.992        .000   .3308     .000         4.553   .3308     .000         6.450   .3308     .000         -.521   .3307     .000      -729.700   .1003     .000
         2.995        .000   .3308     .000          .657   .3308     .000          .116   .3308     .000        -1.738   .3304     .000      -729.700   .1003     .000
         2.998        .000   .3308     .000         4.945   .3308     .000         4.894   .3308     .000         -.634   .3307     .000      -729.700   .1003     .000
         3.000        .000   .3308     .000          .605   .3308     .000          .104   .3308     .000        -1.584   .3305     .000      -729.700   .1003     .000
         3.003        .000   .3308     .000         4.736   .3308     .000         4.657   .3308     .000         -.609   .3308     .000      -729.700   .1003     .000
         3.004        .000   .3308     .000          .549   .3308     .000          .098   .3308     .000        -1.426   .3305     .000      -729.700   .1003     .000
         3.007        .000   .3308     .000         4.928   .3308     .000         5.298   .3308     .000          .060   .3308     .000      -729.700   .1003     .000
         3.009        .000   .3308     .000          .474   .3308     .000          .100   .3308     .000        -1.216   .3306     .000      -729.700   .1003     .000
         3.011        .000   .3308     .000         1.014   .3309     .000          .145   .3308     .000        -1.328   .3305     .000      -729.700   .1003     .000
         3.014        .000   .3308     .000         8.538   .3308     .000         7.301   .3308     .000         -.352   .3308     .000      -729.700   .1003     .000
         3.017        .000   .3308     .000          .529   .3308     .000          .663   .3308     .000        -1.318   .3306     .000      -729.700   .1003     .000
         3.019        .000   .3308     .000          .848   .3309     .000          .057   .3308     .000         -.808   .3307     .000      -729.700   .1003     .000
         3.022        .000   .3308     .000         7.498   .3308     .000         6.407   .3308     .000         -.188   .3308     .000      -729.700   .1003     .000
         3.024        .000   .3308     .000          .680   .3308     .000          .170   .3308     .000        -1.279   .3306     .000      -729.700   .1003     .000
         3.028        .000   .3308     .000         5.091   .3308     .000         5.562   .3308     .000          .336   .3308     .000      -729.700   .1003     .000
         3.030        .000   .3308     .000          .242   .3308     .000          .082   .3308     .000         -.815   .3307     .000      -729.700   .1003     .000
         3.032        .000   .3308     .000          .893   .3309     .000          .079   .3308     .000         -.855   .3307     .000      -729.700   .1003     .000
         3.034        .000   .3308     .000         6.333   .3308     .000         5.123   .3308     .000         -.195   .3308     .000      -729.700   .1003     .000
         3.037        .000   .3308     .000          .513   .3308     .000          .604   .3308     .000         -.952   .3307     .000      -729.700   .1003     .000
         3.039        .000   .3308     .000         3.743   .3308     .000         6.055   .3308     .000          .795   .3308     .000      -729.700   .1003     .000
         3.040        .000   .3308     .000          .420   .3308     .000          .011   .3308     .000         -.743   .3307     .000      -729.700   .1003     .000
         3.042        .000   .3308     .000         5.471   .3308     .000         5.151   .3308     .000          .525   .3308     .000      -729.700   .1003     .000
         3.044        .000   .3308     .000          .576   .3308     .000          .054   .3308     .000         -.845   .3307     .000      -729.700   .1003     .000
         3.047        .000   .3308     .000         5.188   .3308     .000         4.911   .3308     .000         -.052   .3308     .000      -729.700   .1003     .000
         3.048        .000   .3308     .000          .527   .3308     .000          .059   .3308     .000         -.756   .3307     .000      -729.700   .1003     .000
         3.050        .000   .3308     .000         1.015   .3309     .000          .102   .3308     .000         -.920   .3306     .000      -729.700   .1003     .000
         3.053        .000   .3308     .000         9.114   .3308     .000         7.611   .3308     .000          .093   .3308     .000      -729.700   .1003     .000
         3.056        .000   .3308     .000          .677   .3308     .000          .202   .3308     .000         -.900   .3307     .000      -729.700   .1003     .000
         3.060        .000   .3308     .000         5.081   .3308     .000         5.842   .3308     .000          .799   .3308     .000      -729.700   .1003     .000
         3.062        .000   .3308     .000          .249   .3308     .000          .067   .3308     .000         -.871   .3307     .000      -729.700   .1003     .000
