        soln	      dist_x	        time	          pH	          pe	       Conta	       Contb	       Contc	     m_Conta	     m_Contb	     m_Contc	 m_SoraConta	 m_SorbContb	 m_SorcContc	
          51	         -50	         660	     7.00296	    -4.06439	 7.3477e-001	 5.2938e-002	 1.2743e-002	 7.3477e-001	 5.2938e-002	 1.2743e-002	 1.7937e+000	 8.6688e-001	 7.4440e-001	
          51	         -50	         665	     7.00297	    -4.06417	 7.3495e-001	 5.3292e-002	 1.3090e-002	 7.3495e-001	 5.3292e-002	 1.3090e-002	 1.8392e+000	 8.9399e-001	 7.7967e-001	
          51	         -50	         670	     7.00297	    -4.06386	 7.3356e-001	 5.3569e-002	 1.3418e-002	 7.3356e-001	 5.3569e-002	 1.3418e-002	 1.8911e+000	 9.2528e-001	 8.1926e-001	
          51	         -50	         675	     7.00297	    -4.06263	 7.3359e-001	 5.3883e-002	 1.3760e-002	 7.3359e-001	 5.3883e-002	 1.3760e-002	 1.8152e+000	 8.9277e-001	 8.0233e-001	
          51	         -50	         680	     7.00297	    -4.06243	 7.3311e-001	 5.4172e-002	 1.4103e-002	 7.3311e-001	 5.4172e-002	 1.4103e-002	 1.8465e+000	 9.1314e-001	 8.3294e-001	
          51	         -50	         685	     7.00297	    -4.06227	 7.3265e-001	 5.4450e-002	 1.4447e-002	 7.3265e-001	 5.4450e-002	 1.4447e-002	 1.8607e+000	 9.2501e-001	 8.5624e-001	
          51	         -50	         690	     7.00297	    -4.06171	 7.3304e-001	 5.4750e-002	 1.4803e-002	 7.3304e-001	 5.4750e-002	 1.4803e-002	 1.8138e+000	 9.0570e-001	 8.5065e-001	
          51	         -50	         695	     7.00298	    -4.06237	 7.3411e-001	 5.5058e-002	 1.5168e-002	 7.3411e-001	 5.5058e-002	 1.5168e-002	 1.8447e+000	 9.2443e-001	 8.8087e-001	
          51	         -50	         700	     7.00299	     -4.0628	 7.3210e-001	 5.5263e-002	 1.5502e-002	 7.3210e-001	 5.5263e-002	 1.5502e-002	 1.9195e+000	 9.6778e-001	 9.3524e-001	
          51	         -50	         705	     7.00298	    -4.06226	 7.3288e-001	 5.5546e-002	 1.5864e-002	 7.3288e-001	 5.5546e-002	 1.5864e-002	 1.7905e+000	 9.0595e-001	 8.8770e-001	
          51	         -50	         710	     7.00299	    -4.06375	 7.3426e-001	 5.5841e-002	 1.6238e-002	 7.3426e-001	 5.5841e-002	 1.6238e-002	 1.8499e+000	 9.3871e-001	 9.3268e-001	
          51	         -50	         715	     7.00299	    -4.06451	 7.3224e-001	 5.6029e-002	 1.6578e-002	 7.3224e-001	 5.6029e-002	 1.6578e-002	 1.9310e+000	 9.8554e-001	 9.9257e-001	
          51	         -50	         720	     7.00299	      -4.065	 7.2947e-001	 5.6179e-002	 1.6902e-002	 7.2947e-001	 5.6179e-002	 1.6902e-002	 1.9711e+000	 1.0122e+000	 1.0328e+000	
          51	         -50	         725	     7.00299	    -4.06556	 7.2673e-001	 5.6317e-002	 1.7220e-002	 7.2673e-001	 5.6317e-002	 1.7220e-002	 2.0006e+000	 1.0335e+000	 1.0681e+000	
          51	         -50	         730	     7.00298	      -4.066	 7.2350e-001	 5.6432e-002	 1.7529e-002	 7.2350e-001	 5.6432e-002	 1.7529e-002	 2.0343e+000	 1.0576e+000	 1.1066e+000	
          51	         -50	         735	     7.00297	    -4.06626	 7.2029e-001	 5.6539e-002	 1.7836e-002	 7.2029e-001	 5.6539e-002	 1.7836e-002	 2.0387e+000	 1.0664e+000	 1.1295e+000	
          51	         -50	         740	     7.00297	    -4.06664	 7.1709e-001	 5.6636e-002	 1.8141e-002	 7.1709e-001	 5.6636e-002	 1.8141e-002	 2.0508e+000	 1.0792e+000	 1.1568e+000	
          51	         -50	         745	     7.00296	      -4.067	 7.1367e-001	 5.6719e-002	 1.8440e-002	 7.1367e-001	 5.6719e-002	 1.8440e-002	 2.0717e+000	 1.0969e+000	 1.1897e+000	
          51	         -50	         750	     7.00295	     -4.0673	 7.1008e-001	 5.6789e-002	 1.8735e-002	 7.1008e-001	 5.6789e-002	 1.8735e-002	 2.0901e+000	 1.1134e+000	 1.2217e+000	
          51	         -50	         755	     7.00293	     -4.0667	 7.0655e-001	 5.6857e-002	 1.9032e-002	 7.0655e-001	 5.6857e-002	 1.9032e-002	 2.0253e+000	 1.0855e+000	 1.2048e+000	
          51	         -50	         760	     7.00291	    -4.06575	 7.0778e-001	 5.7070e-002	 1.9404e-002	 7.0778e-001	 5.7070e-002	 1.9404e-002	 1.7799e+000	 9.5550e-001	 1.0735e+000	
          51	         -50	         765	     7.00291	    -4.06643	 7.0784e-001	 5.7255e-002	 1.9782e-002	 7.0784e-001	 5.7255e-002	 1.9782e-002	 1.8186e+000	 9.7904e-001	 1.1138e+000	
          51	         -50	         770	     7.00292	    -4.06696	 7.0660e-001	 5.7395e-002	 2.0144e-002	 7.0660e-001	 5.7395e-002	 2.0144e-002	 1.8553e+000	 1.0027e+000	 1.1549e+000	
          51	         -50	         775	     7.00292	    -4.06737	 7.0407e-001	 5.7489e-002	 2.0486e-002	 7.0407e-001	 5.7489e-002	 2.0486e-002	 1.9030e+000	 1.0337e+000	 1.2050e+000	
          51	         -50	         780	      7.0029	    -4.06705	 7.0144e-001	 5.7574e-002	 2.0824e-002	 7.0144e-001	 5.7574e-002	 2.0824e-002	 1.8783e+000	 1.0255e+000	 1.2095e+000	
          51	         -50	         785	      7.0029	    -4.06683	 7.0046e-001	 5.7705e-002	 2.1187e-002	 7.0046e-001	 5.7705e-002	 2.1187e-002	 1.8267e+000	 1.0008e+000	 1.1944e+000	
          51	         -50	         790	      7.0029	    -4.06724	 6.9868e-001	 5.7807e-002	 2.1543e-002	 6.9868e-001	 5.7807e-002	 2.1543e-002	 1.8685e+000	 1.0280e+000	 1.2413e+000	
          51	         -50	         795	     7.00289	    -4.06704	 6.9629e-001	 5.7887e-002	 2.1890e-002	 6.9629e-001	 5.7887e-002	 2.1890e-002	 1.8632e+000	 1.0298e+000	 1.2579e+000	
          51	         -50	         800	     7.00289	    -4.06716	 6.9422e-001	 5.7970e-002	 2.2241e-002	 6.9422e-001	 5.7970e-002	 2.2241e-002	 1.8722e+000	 1.0392e+000	 1.2840e+000	
          51	         -50	         805	     7.00288	    -4.06715	 6.9190e-001	 5.8041e-002	 2.2589e-002	 6.9190e-001	 5.8041e-002	 2.2589e-002	 1.8736e+000	 1.0446e+000	 1.3054e+000	
          51	         -50	         810	     7.00287	    -4.06675	 6.8983e-001	 5.8116e-002	 2.2942e-002	 6.8983e-001	 5.8116e-002	 2.2942e-002	 1.8353e+000	 1.0276e+000	 1.2986e+000	
          51	         -50	         815	     7.00286	    -4.06673	 6.8801e-001	 5.8194e-002	 2.3302e-002	 6.8801e-001	 5.8194e-002	 2.3302e-002	 1.8327e+000	 1.0300e+000	 1.3164e+000	
          51	         -50	         820	     7.00286	    -4.06702	 6.8628e-001	 5.8268e-002	 2.3661e-002	 6.8628e-001	 5.8268e-002	 2.3661e-002	 1.8420e+000	 1.0391e+000	 1.3428e+000	
          51	         -50	         825	     7.00286	    -4.06728	 6.8362e-001	 5.8308e-002	 2.4005e-002	 6.8362e-001	 5.8308e-002	 2.4005e-002	 1.8832e+000	 1.0671e+000	 1.3942e+000	
          51	         -50	         830	     7.00286	    -4.06739	 6.8036e-001	 5.8323e-002	 2.4334e-002	 6.8036e-001	 5.8323e-002	 2.4334e-002	 1.9222e+000	 1.0947e+000	 1.4455e+000	
          51	         -50	         835	     7.00285	    -4.06739	 6.7685e-001	 5.8324e-002	 2.4653e-002	 6.7685e-001	 5.8324e-002	 2.4653e-002	 1.9467e+000	 1.1144e+000	 1.4869e+000	
          51	         -50	         840	     7.00284	    -4.06746	 6.7333e-001	 5.8316e-002	 2.4965e-002	 6.7333e-001	 5.8316e-002	 2.4965e-002	 1.9679e+000	 1.1322e+000	 1.5263e+000	
          51	         -50	         845	     7.00283	    -4.06718	 6.6968e-001	 5.8300e-002	 2.5273e-002	 6.6968e-001	 5.8300e-002	 2.5273e-002	 1.9674e+000	 1.1379e+000	 1.5494e+000	
          51	         -50	         850	     7.00281	    -4.06667	 6.6841e-001	 5.8346e-002	 2.5618e-002	 6.6841e-001	 5.8346e-002	 2.5618e-002	 1.8299e+000	 1.0612e+000	 1.4596e+000	
          51	         -50	         855	     7.00281	    -4.06736	 6.6694e-001	 5.8385e-002	 2.5968e-002	 6.6694e-001	 5.8385e-002	 2.5968e-002	 1.8474e+000	 1.0743e+000	 1.4929e+000	
          51	         -50	         860	      7.0028	    -4.06744	 6.6403e-001	 5.8381e-002	 2.6301e-002	 6.6403e-001	 5.8381e-002	 2.6301e-002	 1.8793e+000	 1.0976e+000	 1.5410e+000	
          51	         -50	         865	     7.00279	    -4.06746	 6.6083e-001	 5.8363e-002	 2.6624e-002	 6.6083e-001	 5.8363e-002	 2.6624e-002	 1.8978e+000	 1.1134e+000	 1.5789e+000	
          51	         -50	         870	     7.00279	    -4.06793	 6.7147e-001	 5.8736e-002	 2.7145e-002	 6.7147e-001	 5.8736e-002	 2.7145e-002	 1.5674e+000	 9.1018e-001	 1.3035e+000	
          51	         -50	         875	      7.0028	    -4.06602	 6.7468e-001	 5.8939e-002	 2.7631e-002	 6.7468e-001	 5.8939e-002	 2.7631e-002	 1.5538e+000	 9.0083e-001	 1.3044e+000	
          51	         -50	         880	     7.00283	    -4.06695	 6.7881e-001	 5.9163e-002	 2.8122e-002	 6.7881e-001	 5.9163e-002	 2.8122e-002	 1.6214e+000	 9.3745e-001	 1.3721e+000	
          51	         -50	         885	     7.00284	    -4.06766	 6.7827e-001	 5.9248e-002	 2.8543e-002	 6.7827e-001	 5.9248e-002	 2.8543e-002	 1.7217e+000	 9.9757e-001	 1.4756e+000	
          51	         -50	         890	     7.00284	    -4.06808	 6.7597e-001	 5.9272e-002	 2.8920e-002	 6.7597e-001	 5.9272e-002	 2.8920e-002	 1.7905e+000	 1.0413e+000	 1.5560e+000	
          51	         -50	         895	     7.00284	    -4.06799	 6.7306e-001	 5.9273e-002	 2.9279e-002	 6.7306e-001	 5.9273e-002	 2.9279e-002	 1.8148e+000	 1.0600e+000	 1.5996e+000	
          51	         -50	         900	     7.00282	    -4.06427	 6.7863e-001	 5.9534e-002	 2.9792e-002	 6.7863e-001	 5.9534e-002	 2.9792e-002	 1.5153e+000	 8.8131e-001	 1.3432e+000	
          51	         -50	         905	     7.00286	    -4.06383	 6.8428e-001	 5.9801e-002	 3.0330e-002	 6.8428e-001	 5.9801e-002	 3.0330e-002	 1.6409e+000	 9.5031e-001	 1.4634e+000	
          51	         -50	         910	     7.00286	    -4.06251	 6.8984e-001	 6.0058e-002	 3.0859e-002	 6.8984e-001	 6.0058e-002	 3.0859e-002	 1.4944e+000	 8.6177e-001	 1.3403e+000	
          51	         -50	         915	     7.00291	    -4.06498	 6.9598e-001	 6.0324e-002	 3.1402e-002	 6.9598e-001	 6.0324e-002	 3.1402e-002	 1.6763e+000	 9.6198e-001	 1.5112e+000	
          51	         -50	         920	     7.00292	    -4.06545	 6.9481e-001	 6.0384e-002	 3.1819e-002	 6.9481e-001	 6.0384e-002	 3.1819e-002	 1.7847e+000	 1.0268e+000	 1.6287e+000	
          51	         -50	         925	     7.00292	    -4.06547	 6.9211e-001	 6.0395e-002	 3.2195e-002	 6.9211e-001	 6.0395e-002	 3.2195e-002	 1.8519e+000	 1.0698e+000	 1.7127e+000	
          51	         -50	         930	     7.00292	    -4.06578	 6.8923e-001	 6.0392e-002	 3.2554e-002	 6.8923e-001	 6.0392e-002	 3.2554e-002	 1.9041e+000	 1.1046e+000	 1.7841e+000	
          51	         -50	         935	     7.00291	    -4.06566	 6.8593e-001	 6.0373e-002	 3.2899e-002	 6.8593e-001	 6.0373e-002	 3.2899e-002	 1.9252e+000	 1.1218e+000	 1.8278e+000	
          51	         -50	         940	     7.00289	    -4.06368	 6.8515e-001	 6.0417e-002	 3.3289e-002	 6.8515e-001	 6.0417e-002	 3.3289e-002	 1.7440e+000	 1.0181e+000	 1.6734e+000	
          51	         -50	         945	      7.0029	    -4.06414	 6.8759e-001	 6.0534e-002	 3.3733e-002	 6.8759e-001	 6.0534e-002	 3.3733e-002	 1.7677e+000	 1.0301e+000	 1.7082e+000	
          51	         -50	         950	      7.0029	    -4.06345	 6.8796e-001	 6.0602e-002	 3.4156e-002	 6.8796e-001	 6.0602e-002	 3.4156e-002	 1.7617e+000	 1.0270e+000	 1.7185e+000	
          51	         -50	         955	     7.00291	    -4.06341	 6.8681e-001	 6.0629e-002	 3.4552e-002	 6.8681e-001	 6.0629e-002	 3.4552e-002	 1.8197e+000	 1.0630e+000	 1.7944e+000	
          51	         -50	         960	     7.00291	    -4.06319	 6.8500e-001	 6.0635e-002	 3.4930e-002	 6.8500e-001	 6.0635e-002	 3.4930e-002	 1.8394e+000	 1.0775e+000	 1.8346e+000	
          51	         -50	         965	      7.0029	    -4.06283	 6.8412e-001	 6.0659e-002	 3.5320e-002	 6.8412e-001	 6.0659e-002	 3.5320e-002	 1.8165e+000	 1.0658e+000	 1.8303e+000	
          51	         -50	         970	      7.0029	    -4.06251	 6.8336e-001	 6.0683e-002	 3.5712e-002	 6.8336e-001	 6.0683e-002	 3.5712e-002	 1.7986e+000	 1.0569e+000	 1.8304e+000	
          51	         -50	         975	      7.0029	    -4.06237	 6.8393e-001	 6.0733e-002	 3.6125e-002	 6.8393e-001	 6.0733e-002	 3.6125e-002	 1.7628e+000	 1.0357e+000	 1.8090e+000	
          51	         -50	         980	     7.00291	    -4.06313	 6.8390e-001	 6.0767e-002	 3.6529e-002	 6.8390e-001	 6.0767e-002	 3.6529e-002	 1.8086e+000	 1.0632e+000	 1.8726e+000	
          51	         -50	         985	     7.00291	    -4.06362	 6.8209e-001	 6.0761e-002	 3.6903e-002	 6.8209e-001	 6.0761e-002	 3.6903e-002	 1.8594e+000	 1.0959e+000	 1.9462e+000	
          51	         -50	         990	     7.00291	    -4.06405	 6.7953e-001	 6.0734e-002	 3.7257e-002	 6.7953e-001	 6.0734e-002	 3.7257e-002	 1.9056e+000	 1.1269e+000	 2.0174e+000	
          51	         -50	         995	      7.0029	    -4.06423	 6.7647e-001	 6.0693e-002	 3.7597e-002	 6.7647e-001	 6.0693e-002	 3.7597e-002	 1.9357e+000	 1.1492e+000	 2.0736e+000	
          51	         -50	        1000	     7.00289	    -4.06437	 6.7342e-001	 6.0647e-002	 3.7930e-002	 6.7342e-001	 6.0647e-002	 3.7930e-002	 1.9481e+000	 1.1610e+000	 2.1112e+000	
          51	         -50	        1005	     7.00289	    -4.06454	 6.7100e-001	 6.0611e-002	 3.8269e-002	 6.7100e-001	 6.0611e-002	 3.8269e-002	 1.9311e+000	 1.1544e+000	 2.1152e+000	
          51	         -50	        1010	     7.00287	    -4.06435	 6.6883e-001	 6.0578e-002	 3.8614e-002	 6.6883e-001	 6.0578e-002	 3.8614e-002	 1.8899e+000	 1.1328e+000	 2.0918e+000	
          51	         -50	        1015	     7.00287	    -4.06489	 6.6743e-001	 6.0557e-002	 3.8971e-002	 6.6743e-001	 6.0557e-002	 3.8971e-002	 1.8827e+000	 1.1305e+000	 2.1036e+000	
          51	         -50	        1020	     7.00286	    -4.06468	 6.6582e-001	 6.0530e-002	 3.9330e-002	 6.6582e-001	 6.0530e-002	 3.9330e-002	 1.8358e+000	 1.1046e+000	 2.0713e+000	
          51	         -50	        1025	     7.00286	    -4.06502	 6.6488e-001	 6.0513e-002	 3.9701e-002	 6.6488e-001	 6.0513e-002	 3.9701e-002	 1.8267e+000	 1.1005e+000	 2.0796e+000	
          51	         -50	        1030	     7.00286	    -4.06578	 6.6368e-001	 6.0490e-002	 4.0065e-002	 6.6368e-001	 6.0490e-002	 4.0065e-002	 1.8490e+000	 1.1155e+000	 2.1242e+000	
          51	         -50	        1035	     7.00285	    -4.06617	 6.6137e-001	 6.0443e-002	 4.0410e-002	 6.6137e-001	 6.0443e-002	 4.0410e-002	 1.8791e+000	 1.1368e+000	 2.1812e+000	
          51	         -50	        1040	     7.00285	    -4.06647	 6.5872e-001	 6.0385e-002	 4.0746e-002	 6.5872e-001	 6.0385e-002	 4.0746e-002	 1.8994e+000	 1.1527e+000	 2.2283e+000	
          51	         -50	        1045	     7.00283	    -4.06641	 6.5816e-001	 6.0367e-002	 4.1108e-002	 6.5816e-001	 6.0367e-002	 4.1108e-002	 1.7963e+000	 1.0908e+000	 2.1242e+000	
          51	         -50	        1050	     7.00283	    -4.06673	 6.5780e-001	 6.0351e-002	 4.1486e-002	 6.5780e-001	 6.0351e-002	 4.1486e-002	 1.7944e+000	 1.0900e+000	 2.1387e+000	
          51	         -50	        1055	     7.00283	    -4.06599	 6.6494e-001	 6.0483e-002	 4.1973e-002	 6.6494e-001	 6.0483e-002	 4.1973e-002	 1.5734e+000	 9.4730e-001	 1.8725e+000	
          51	         -50	        1060	     7.00287	    -4.06554	 6.7240e-001	 6.0630e-002	 4.2493e-002	 6.7240e-001	 6.0630e-002	 4.2493e-002	 1.6451e+000	 9.8165e-001	 1.9553e+000	
          51	         -50	        1065	     7.00288	     -4.0645	 6.7577e-001	 6.0706e-002	 4.2957e-002	 6.7577e-001	 6.0706e-002	 4.2957e-002	 1.6712e+000	 9.9334e-001	 1.9936e+000	
          51	         -50	        1070	      7.0029	    -4.06464	 6.7723e-001	 6.0751e-002	 4.3388e-002	 6.7723e-001	 6.0751e-002	 4.3388e-002	 1.7493e+000	 1.0382e+000	 2.0990e+000	
          51	         -50	        1075	     7.00291	     -4.0646	 6.7596e-001	 6.0741e-002	 4.3774e-002	 6.7596e-001	 6.0741e-002	 4.3774e-002	 1.8036e+000	 1.0723e+000	 2.1837e+000	
          51	         -50	        1080	     7.00291	    -4.06475	 6.7470e-001	 6.0731e-002	 4.4150e-002	 6.7470e-001	 6.0731e-002	 4.4150e-002	 1.8319e+000	 1.0910e+000	 2.2374e+000	
          51	         -50	        1085	      7.0029	    -4.06477	 6.7261e-001	 6.0702e-002	 4.4510e-002	 6.7261e-001	 6.0702e-002	 4.4510e-002	 1.8589e+000	 1.1100e+000	 2.2922e+000	
          51	         -50	        1090	      7.0029	    -4.06495	 6.7119e-001	 6.0685e-002	 4.4875e-002	 6.7119e-001	 6.0685e-002	 4.4875e-002	 1.8574e+000	 1.1112e+000	 2.3103e+000	
          51	         -50	        1095	      7.0029	    -4.06524	 6.6895e-001	 6.0649e-002	 4.5225e-002	 6.6895e-001	 6.0649e-002	 4.5225e-002	 1.8892e+000	 1.1335e+000	 2.3725e+000	
