        soln	      dist_x	        time	          pH	          pe	       Conta	       Contb	       Contc	     m_Conta	     m_Contb	     m_Contc	 m_SoraConta	 m_SorbContb	 m_SorcContc	
           1	           0	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           2	          -1	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           3	          -2	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           4	          -3	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           5	          -4	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           6	          -5	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           7	          -6	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           8	          -7	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           9	          -8	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          10	          -9	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          11	         -10	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          12	         -11	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          13	         -12	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          14	         -13	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          15	         -14	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          16	         -15	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          17	         -16	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          18	         -17	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          19	         -18	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          20	         -19	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          21	         -20	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          22	         -21	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          23	         -22	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          24	         -23	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          25	         -24	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          26	         -25	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          27	         -26	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          28	         -27	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          29	         -28	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          30	         -29	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          31	         -30	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          32	         -31	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          33	         -32	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          34	         -33	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          35	         -34	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          36	         -35	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          37	         -36	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          38	         -37	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          39	         -38	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          40	         -39	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          41	         -40	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          42	         -41	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          43	         -42	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          44	         -43	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          45	         -44	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          46	         -45	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          47	         -46	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          48	         -47	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          49	         -48	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          50	         -49	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          51	         -50	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          52	         -51	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          53	         -52	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          54	         -53	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          55	         -54	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          56	         -55	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          57	         -56	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          58	         -57	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          59	         -58	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          60	         -59	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          61	         -60	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          62	         -61	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          63	         -62	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          64	         -63	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          65	         -64	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          66	         -65	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          67	         -66	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          68	         -67	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          69	         -68	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          70	         -69	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          71	         -70	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          72	         -71	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          73	         -72	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          74	         -73	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          75	         -74	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          76	         -75	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          77	         -76	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          78	         -77	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          79	         -78	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          80	         -79	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          81	         -80	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          82	         -81	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          83	         -82	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          84	         -83	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          85	         -84	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          86	         -85	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          87	         -86	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          88	         -87	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          89	         -88	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          90	         -89	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          91	         -90	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          92	         -91	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          93	         -92	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          94	         -93	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          95	         -94	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          96	         -95	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          97	         -96	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          98	         -97	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
          99	         -98	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         100	         -99	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
         101	        -100	           0	           7	   -0.871114	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	


           1	           0	         250	     7.00406	    -4.06195	 9.7978e-001	 9.8404e-002	 5.9679e-003	 9.7978e-001	 9.8404e-002	 5.9679e-003	 2.8200e+000	 1.7857e+000	 4.7839e-001	
           2	          -1	         250	     7.00407	    -4.06165	 9.7740e-001	 9.7367e-002	 1.0070e-002	 9.7740e-001	 9.7367e-002	 1.0070e-002	 2.8026e+000	 1.7621e+000	 7.2429e-001	
           3	          -2	         250	     7.00406	    -4.06147	 9.7540e-001	 9.6095e-002	 1.2789e-002	 9.7540e-001	 9.6095e-002	 1.2789e-002	 2.7868e+000	 1.7351e+000	 8.7376e-001	
           4	          -3	         250	     7.00405	    -4.06141	 9.7315e-001	 9.4546e-002	 1.4132e-002	 9.7315e-001	 9.4546e-002	 1.4132e-002	 2.7708e+000	 1.7040e+000	 9.4317e-001	
           5	          -4	         250	     7.00404	    -4.06148	 9.7048e-001	 9.2665e-002	 1.4273e-002	 9.7048e-001	 9.2665e-002	 1.4273e-002	 2.7540e+000	 1.6679e+000	 9.4752e-001	
           6	          -5	         250	     7.00401	     -4.0617	 9.6739e-001	 9.0376e-002	 1.3512e-002	 9.6739e-001	 9.0376e-002	 1.3512e-002	 2.7363e+000	 1.6255e+000	 9.0397e-001	
           7	          -6	         250	     7.00398	    -4.06192	 9.6373e-001	 8.7602e-002	 1.2194e-002	 9.6373e-001	 8.7602e-002	 1.2194e-002	 2.7163e+000	 1.5749e+000	 8.2974e-001	
           8	          -7	         250	     7.00395	    -4.06209	 9.5945e-001	 8.4292e-002	 1.0630e-002	 9.5945e-001	 8.4292e-002	 1.0630e-002	 2.6937e+000	 1.5153e+000	 7.4057e-001	
           9	          -8	         250	     7.00391	    -4.06226	 9.5472e-001	 8.0448e-002	 9.0557e-003	 9.5472e-001	 8.0448e-002	 9.0557e-003	 2.6703e+000	 1.4475e+000	 6.4897e-001	
          10	          -9	         250	     7.00387	    -4.06243	 9.4957e-001	 7.6122e-002	 7.6126e-003	 9.4957e-001	 7.6122e-002	 7.6126e-003	 2.6463e+000	 1.3723e+000	 5.6277e-001	
          11	         -10	         250	     7.00382	    -4.06258	 9.4411e-001	 7.1424e-002	 6.3670e-003	 9.4411e-001	 7.1424e-002	 6.3670e-003	 2.6218e+000	 1.2912e+000	 4.8610e-001	
          12	         -11	         250	     7.00378	    -4.06272	 9.3843e-001	 6.6505e-002	 5.3325e-003	 9.3843e-001	 6.6505e-002	 5.3325e-003	 2.5972e+000	 1.2068e+000	 4.2038e-001	
          13	         -12	         250	     7.00373	    -4.06285	 9.3264e-001	 6.1542e-002	 4.4934e-003	 9.3264e-001	 6.1542e-002	 4.4934e-003	 2.5727e+000	 1.1217e+000	 3.6537e-001	
          14	         -13	         250	     7.00369	    -4.06297	 9.2681e-001	 5.6713e-002	 3.8217e-003	 9.2681e-001	 5.6713e-002	 3.8217e-003	 2.5484e+000	 1.0389e+000	 3.1995e-001	
          15	         -14	         250	     7.00365	    -4.06308	 9.2096e-001	 5.2170e-002	 3.2864e-003	 9.2096e-001	 5.2170e-002	 3.2864e-003	 2.5245e+000	 9.6070e-001	 2.8269e-001	
          16	         -15	         250	     7.00361	     -4.0632	 9.1512e-001	 4.8026e-002	 2.8588e-003	 9.1512e-001	 4.8026e-002	 2.8588e-003	 2.5010e+000	 8.8907e-001	 2.5211e-001	
          17	         -16	         250	     7.00357	     -4.0633	 9.0931e-001	 4.4343e-002	 2.5143e-003	 9.0931e-001	 4.4343e-002	 2.5143e-003	 2.4779e+000	 8.2506e-001	 2.2683e-001	
          18	         -17	         250	     7.00353	    -4.06339	 9.0353e-001	 4.1135e-002	 2.2327e-003	 9.0353e-001	 4.1135e-002	 2.2327e-003	 2.4552e+000	 7.6896e-001	 2.0569e-001	
          19	         -18	         250	      7.0035	    -4.06348	 8.9777e-001	 3.8376e-002	 1.9981e-003	 8.9777e-001	 3.8376e-002	 1.9981e-003	 2.4328e+000	 7.2040e-001	 1.8769e-001	
          20	         -19	         250	     7.00347	    -4.06354	 8.9202e-001	 3.6012e-002	 1.7988e-003	 8.9202e-001	 3.6012e-002	 1.7988e-003	 2.4108e+000	 6.7852e-001	 1.7210e-001	
          21	         -20	         250	     7.00344	    -4.06359	 8.8627e-001	 3.3977e-002	 1.6259e-003	 8.8627e-001	 3.3977e-002	 1.6259e-003	 2.3891e+000	 6.4225e-001	 1.5832e-001	
          22	         -21	         250	     7.00341	    -4.06363	 8.8053e-001	 3.2203e-002	 1.4732e-003	 8.8053e-001	 3.2203e-002	 1.4732e-003	 2.3676e+000	 6.1044e-001	 1.4594e-001	
          23	         -22	         250	     7.00338	    -4.06367	 8.7479e-001	 3.0626e-002	 1.3365e-003	 8.7479e-001	 3.0626e-002	 1.3365e-003	 2.3464e+000	 5.8204e-001	 1.3467e-001	
          24	         -23	         250	     7.00335	     -4.0637	 8.6905e-001	 2.9194e-002	 1.2128e-003	 8.6905e-001	 2.9194e-002	 1.2128e-003	 2.3255e+000	 5.5616e-001	 1.2431e-001	
          25	         -24	         250	     7.00333	    -4.06373	 8.6329e-001	 2.7866e-002	 1.1000e-003	 8.6329e-001	 2.7866e-002	 1.1000e-003	 2.3047e+000	 5.3211e-001	 1.1470e-001	
          26	         -25	         250	      7.0033	    -4.06376	 8.5746e-001	 2.6612e-002	 9.9672e-004	 8.5746e-001	 2.6612e-002	 9.9672e-004	 2.2840e+000	 5.0935e-001	 1.0576e-001	
          27	         -26	         250	     7.00327	    -4.06381	 8.5152e-001	 2.5410e-002	 9.0194e-004	 8.5152e-001	 2.5410e-002	 9.0194e-004	 2.2632e+000	 4.8753e-001	 9.7423e-002	
          28	         -27	         250	     7.00324	    -4.06384	 8.4543e-001	 2.4247e-002	 8.1486e-004	 8.4543e-001	 2.4247e-002	 8.1486e-004	 2.2422e+000	 4.6639e-001	 8.9631e-002	
          29	         -28	         250	     7.00321	    -4.06387	 8.3911e-001	 2.3113e-002	 7.3483e-004	 8.3911e-001	 2.3113e-002	 7.3483e-004	 2.2208e+000	 4.4579e-001	 8.2345e-002	
          30	         -29	         250	     7.00318	     -4.0639	 8.3250e-001	 2.2004e-002	 6.6131e-004	 8.3250e-001	 2.2004e-002	 6.6131e-004	 2.1988e+000	 4.2562e-001	 7.5532e-002	
          31	         -30	         250	     7.00315	    -4.06392	 8.2551e-001	 2.0915e-002	 5.9381e-004	 8.2551e-001	 2.0915e-002	 5.9381e-004	 2.1761e+000	 4.0583e-001	 6.9163e-002	
          32	         -31	         250	     7.00312	    -4.06394	 8.1807e-001	 1.9847e-002	 5.3189e-004	 8.1807e-001	 1.9847e-002	 5.3189e-004	 2.1523e+000	 3.8638e-001	 6.3209e-002	
          33	         -32	         250	     7.00309	    -4.06397	 8.1009e-001	 1.8797e-002	 4.7514e-004	 8.1009e-001	 1.8797e-002	 4.7514e-004	 2.1274e+000	 3.6726e-001	 5.7647e-002	
          34	         -33	         250	     7.00305	    -4.06398	 8.0146e-001	 1.7766e-002	 4.2321e-004	 8.0146e-001	 1.7766e-002	 4.2321e-004	 2.1010e+000	 3.4845e-001	 5.2455e-002	
