 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1982                                        
 Date:  21. 3.    Time:  15:17:45
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
       123.428     -68.86  0.3473  21.426  0.07427       -60.89  0.4227  20.179  0.09857       -47.56  0.4339  19.270  0.08065
       123.523     -67.07  0.3493  21.811  0.07551       -61.59  0.4222  20.180  0.09820       -48.10  0.4334  19.287  0.08084
       123.619     -65.02  0.3515  22.311  0.07760       -62.23  0.4217  20.205  0.09776       -48.63  0.4330  19.302  0.08109
       123.714     -62.81  0.3538  22.779  0.08001       -62.79  0.4213  20.264  0.09744       -49.17  0.4325  19.315  0.08133
       123.857     -59.39  0.3575  23.128  0.08249       -63.41  0.4209  20.412  0.09727       -49.95  0.4318  19.339  0.08157
       124.000     -56.13  0.3616  22.935  0.08579       -63.76  0.4207  20.589  0.09734       -50.71  0.4312  19.374  0.08192
       124.000     -56.13  0.3616  22.935  0.08579       -63.76  0.4207  20.589  0.09734       -50.71  0.4312  19.374  0.08192
       124.020     -55.69  0.3622  22.867  0.08827       -63.80  0.4206  20.613  0.09770       -50.81  0.4311  19.380  0.08227
       124.040     -55.27  0.3627  22.791  0.08854       -63.84  0.4206  20.636  0.09777       -50.92  0.4310  19.386  0.08232
       124.066     -54.74  0.3635  22.684  0.08878       -63.87  0.4206  20.665  0.09784       -51.05  0.4309  19.395  0.08238
       124.100     -54.11  0.3643  22.533  0.08908       -63.91  0.4205  20.698  0.09793       -51.23  0.4307  19.407  0.08244
       124.144     -53.39  0.3653  22.332  0.08945       -63.92  0.4205  20.735  0.09805       -51.46  0.4305  19.423  0.08253
       124.201     -52.64  0.3663  22.088  0.08989       -63.89  0.4206  20.771  0.09820       -51.75  0.4303  19.446  0.08265
       124.275     -51.92  0.3672  21.857  0.09047       -63.76  0.4206  20.797  0.09839       -52.12  0.4300  19.477  0.08280
       124.366     -51.28  0.3681  21.766  0.09130       -63.50  0.4208  20.802  0.09862       -52.55  0.4296  19.515  0.08299
       124.493     -50.70  0.3689  22.007  0.09254       -62.99  0.4212  20.789  0.09888       -53.11  0.4291  19.563  0.08321
       124.662     -50.19  0.3696  22.680  0.09476       -62.19  0.4218  20.802  0.09926       -53.79  0.4285  19.617  0.08350
       124.831     -49.80  0.3701  23.144  0.09806       -61.36  0.4224  20.893  0.09994       -54.40  0.4280  19.663  0.08384
       125.000     -49.49  0.3705  22.942  0.10075       -60.56  0.4229  21.029  0.10094       -54.92  0.4275  19.713  0.08413
       125.000     -49.49  0.3705  22.942  0.10075       -60.56  0.4229  21.029  0.10094       -54.92  0.4275  19.713  0.08413
       125.250     -50.64  0.3689  22.069  0.10203       -59.64  0.4236  21.139  0.10214       -55.54  0.4270  19.799  0.08440
       125.500     -52.93  0.3659  21.942  0.10236       -59.17  0.4239  21.087  0.10382       -56.05  0.4265  19.882  0.08480
       125.750     -55.71  0.3622  22.659  0.10231       -59.25  0.4239  21.027  0.10514       -56.48  0.4262  19.939  0.08516
       126.000     -58.78  0.3582  22.680  0.10130       -59.86  0.4235  21.076  0.10637       -56.88  0.4258  19.974  0.08548
       126.000     -58.78  0.3582  22.680  0.10130       -59.86  0.4235  21.076  0.10637       -56.88  0.4258  19.974  0.08548
       126.333     -63.55  0.3530  21.825  0.09747       -61.42  0.4223  21.103  0.10773       -57.50  0.4253  20.019  0.08576
       127.000     -72.94  0.3430  21.412  0.09046       -66.13  0.4190  20.824  0.10896       -59.25  0.4239  20.051  0.08617
       127.000     -72.94  0.3430  21.412  0.09046       -66.13  0.4190  20.824  0.10896       -59.25  0.4239  20.051  0.08617
       127.020     -73.24  0.3427  21.424  0.07772       -66.26  0.4189  20.812  0.10746       -59.29  0.4238  20.050  0.08705
       127.040     -73.55  0.3423  21.423  0.07736       -66.40  0.4188  20.801  0.10734       -59.35  0.4238  20.049  0.08707
       127.066     -73.96  0.3419  21.401  0.07700       -66.59  0.4186  20.789  0.10721       -59.42  0.4237  20.047  0.08710
       127.100     -74.51  0.3414  21.341  0.07650       -66.84  0.4185  20.774  0.10704       -59.52  0.4237  20.044  0.08713
       127.144     -75.21  0.3408  21.234  0.07583       -67.17  0.4182  20.757  0.10681       -59.64  0.4236  20.040  0.08716
       127.201     -76.10  0.3401  21.091  0.07496       -67.61  0.4179  20.735  0.10651       -59.81  0.4235  20.033  0.08721
       127.275     -77.20  0.3392  20.970  0.07393       -68.18  0.4175  20.703  0.10610       -60.04  0.4233  20.024  0.08728
       127.366     -78.44  0.3381  20.989  0.07288       -68.90  0.4170  20.656  0.10551       -60.32  0.4231  20.012  0.08736
       127.493     -79.93  0.3368  21.349  0.07207       -69.95  0.4162  20.594  0.10471       -60.74  0.4228  19.994  0.08746
       127.619     -81.20  0.3358  21.954  0.07167       -71.02  0.4155  20.565  0.10351       -61.18  0.4225  19.973  0.08761
       127.810     -82.74  0.3345  22.641  0.07184       -72.69  0.4143  20.623  0.10231       -61.87  0.4220  19.946  0.08774
       128.000     -83.98  0.3334  22.532  0.07221       -74.45  0.4131  20.757  0.10076       -62.60  0.4215  19.933  0.08795
       128.000     -83.98  0.3334  22.532  0.07221       -74.45  0.4131  20.757  0.10076       -62.60  0.4215  19.933  0.08795
       128.200     -85.36  0.3322  21.827  0.07197       -76.35  0.4120  20.854  0.09945       -63.40  0.4209  19.942  0.08816
       128.400     -87.07  0.3308  21.523  0.07080       -78.21  0.4109  20.839  0.09808       -64.24  0.4203  19.964  0.08841
       128.600     -89.18  0.3290  22.066  0.06917       -80.03  0.4099  20.783  0.09655       -65.11  0.4197  19.979  0.08865
       129.000     -94.49  0.3248  22.621  0.06751       -83.66  0.4078  20.851  0.09499       -66.93  0.4184  19.992  0.08883
       129.000     -94.49  0.3248  22.621  0.06751       -83.66  0.4078  20.851  0.09499       -66.93  0.4184  19.992  0.08883
       129.020     -94.79  0.3245  22.578  0.06316       -83.84  0.4077  20.862  0.09215       -67.02  0.4183  19.993  0.08899
       129.034     -95.02  0.3244  22.541  0.06289       -83.96  0.4076  20.869  0.09202       -67.08  0.4183  19.993  0.08899
       129.044     -95.18  0.3243  22.511  0.06269       -84.05  0.4075  20.874  0.09192       -67.13  0.4182  19.993  0.08899
       129.054     -95.34  0.3242  22.478  0.06255       -84.14  0.4075  20.880  0.09186       -67.17  0.4182  19.994  0.08899
       129.063     -95.50  0.3241  22.443  0.06240       -84.23  0.4074  20.885  0.09179       -67.22  0.4182  19.994  0.08899
       129.073     -95.66  0.3240  22.406  0.06226       -84.32  0.4074  20.890  0.09172       -67.26  0.4181  19.995  0.08899
       129.083     -95.82  0.3239  22.369  0.06212       -84.41  0.4073  20.895  0.09165       -67.31  0.4181  19.995  0.08899
       129.093     -95.98  0.3238  22.331  0.06199       -84.50  0.4073  20.899  0.09159       -67.35  0.4181  19.996  0.08899
       129.103     -96.14  0.3237  22.295  0.06188       -84.59  0.4072  20.904  0.09151       -67.40  0.4181  19.996  0.08899
       129.112     -96.30  0.3235  22.260  0.06180       -84.68  0.4072  20.908  0.09144       -67.45  0.4180  19.997  0.08899
       129.122     -96.46  0.3234  22.226  0.06174       -84.77  0.4071  20.912  0.09137       -67.49  0.4180  19.997  0.08899
       129.132     -96.61  0.3233  22.195  0.06171       -84.85  0.4071  20.916  0.09129       -67.54  0.4180  19.998  0.08899
       129.142     -96.76  0.3232  22.167  0.06171       -84.94  0.4070  20.919  0.09122       -67.58  0.4179  19.999  0.08899
       129.152     -96.90  0.3231  22.142  0.06174       -85.03  0.4070  20.923  0.09114       -67.63  0.4179  19.999  0.08899
       129.164     -97.07  0.3230  22.115  0.06181       -85.15  0.4069  20.926  0.09106       -67.69  0.4178  20.001  0.08899
       129.177     -97.21  0.3229  22.095  0.06194       -85.26  0.4068  20.929  0.09096       -67.75  0.4178  20.002  0.08899
       129.190     -97.31  0.3229  22.082  0.06213       -85.38  0.4068  20.932  0.09085       -67.81  0.4178  20.003  0.08899
       129.203     -97.36  0.3228  22.077  0.06236       -85.50  0.4067  20.934  0.09074       -67.87  0.4177  20.004  0.08899
       129.215     -97.34  0.3229  22.080  0.06265       -85.61  0.4066  20.935  0.09063       -67.93  0.4177  20.005  0.08899
       129.228     -97.22  0.3229  22.092  0.06298       -85.73  0.4066  20.936  0.09052       -67.99  0.4176  20.007  0.08899
       129.245     -96.86  0.3232  22.120  0.06334       -85.88  0.4065  20.937  0.09041       -68.07  0.4176  20.008  0.08899
       129.261     -96.20  0.3236  22.164  0.06387       -86.03  0.4064  20.937  0.09026       -68.14  0.4175  20.010  0.08899
       129.278     -95.15  0.3243  22.222  0.06445       -86.18  0.4063  20.937  0.09010       -68.22  0.4175  20.012  0.08899
       129.294     -93.65  0.3253  22.296  0.06508       -86.34  0.4062  20.936  0.08995       -68.30  0.4174  20.014  0.08899
       129.311     -91.65  0.3269  22.384  0.06573       -86.49  0.4061  20.935  0.08980       -68.38  0.4174  20.016  0.08898
       129.332     -87.97  0.3300  22.517  0.06642       -86.69  0.4060  20.935  0.08965       -68.48  0.4173  20.018  0.08898
       129.354     -83.19  0.3341  22.668  0.06732       -86.89  0.4059  20.935  0.08946       -68.59  0.4172  20.020  0.08898
       129.375     -77.45  0.3390  22.835  0.06824       -87.09  0.4058  20.937  0.08927       -68.69  0.4171  20.023  0.08897
       129.397     -71.19  0.3449  23.012  0.06917       -87.29  0.4057  20.940  0.08910       -68.79  0.4171  20.025  0.08897
       129.419     -64.80  0.3517  23.197  0.07009       -87.49  0.4056  20.946  0.08893       -68.90  0.4170  20.027  0.08896
       129.440     -58.46  0.3585  23.387  0.07101       -87.68  0.4054  20.955  0.08879       -69.00  0.4169  20.029  0.08896
       129.462     -52.71  0.3662  23.579  0.07192       -87.88  0.4053  20.967  0.08866       -69.11  0.4168  20.031  0.08895
       129.483     -47.42  0.3732  23.771  0.07282       -88.08  0.4052  20.984  0.08855       -69.21  0.4168  20.033  0.08894
       129.505     -42.79  0.3805  23.961  0.07370       -88.27  0.4051  21.006  0.08847       -69.32  0.4167  20.035  0.08893
       129.526     -38.66  0.3872  24.149  0.07457       -88.46  0.4050  21.033  0.08841       -69.42  0.4166  20.037  0.08892
       129.548     -35.10  0.3935  24.333  0.07544       -88.64  0.4049  21.066  0.08837       -69.53  0.4165  20.040  0.08891
       129.569     -32.00  0.3996  24.511  0.07629       -88.81  0.4048  21.106  0.08837       -69.63  0.4165  20.042  0.08890
       129.591     -29.29  0.4049  24.684  0.07714       -88.96  0.4047  21.153  0.08840       -69.74  0.4164  20.045  0.08889
       129.612     -27.02  0.4100  24.848  0.07797       -89.08  0.4046  21.208  0.08845       -69.84  0.4163  20.048  0.08888
       129.640     -24.45  0.4159  25.049  0.07880       -89.18  0.4046  21.291  0.08854       -69.98  0.4162  20.052  0.08887
       129.668     -22.27  0.4212  25.235  0.07986       -89.15  0.4046  21.388  0.08870       -70.11  0.4161  20.058  0.08886
       129.696     -20.43  0.4260  25.401  0.08088       -88.94  0.4047  21.501  0.08892       -70.25  0.4160  20.064  0.08884
       129.724     -18.85  0.4301  25.544  0.08183       -88.44  0.4050  21.629  0.08918       -70.39  0.4159  20.073  0.08883
       129.752     -17.49  0.4339  25.661  0.08272       -87.55  0.4055  21.770  0.08949       -70.53  0.4158  20.082  0.08882
       129.779     -16.33  0.4373  25.752  0.08354       -86.08  0.4064  21.926  0.08984       -70.67  0.4157  20.094  0.08881
       129.807     -15.31  0.4403  25.816  0.08429       -83.85  0.4077  22.095  0.09023       -70.80  0.4156  20.108  0.08881
       129.835     -14.40  0.4430  25.853  0.08499       -80.67  0.4095  22.277  0.09065       -70.94  0.4155  20.125  0.08881
       129.862     -13.60  0.4455  25.861  0.08561       -76.37  0.4120  22.469  0.09109       -71.08  0.4154  20.145  0.08882
       129.890     -12.91  0.4477  25.841  0.08618       -71.00  0.4155  22.668  0.09155       -71.21  0.4153  20.167  0.08883
       129.917     -12.30  0.4497  25.795  0.08670       -64.71  0.4200  22.872  0.09202       -71.34  0.4152  20.194  0.08884
       129.945     -11.74  0.4514  25.725  0.08717       -57.63  0.4252  23.076  0.09250       -71.47  0.4151  20.224  0.08887
       129.972     -11.23  0.4531  25.632  0.08758       -50.41  0.4314  23.275  0.09297       -71.59  0.4151  20.259  0.08890
       130.000     -10.79  0.4546  25.520  0.08794       -43.37  0.4381  23.466  0.09344       -71.71  0.4150  20.299  0.08894
       130.000     -10.79  0.4546  25.520  0.08794       -43.37  0.4381  23.466  0.09344       -71.71  0.4150  20.299  0.08894
       130.028     -10.87  0.4543  25.360  0.08827       -36.60  0.4452  23.653  0.09390       -71.75  0.4149  20.347  0.08899
       130.056     -11.35  0.4527  25.141  0.08864       -30.97  0.4521  23.816  0.09419       -71.78  0.4149  20.400  0.08902
       130.084     -12.00  0.4506  24.890  0.08888       -26.56  0.4580  23.942  0.09447       -71.77  0.4149  20.461  0.08906
       130.112     -12.72  0.4483  24.633  0.08901       -23.26  0.4626  24.028  0.09472       -71.71  0.4150  20.529  0.08911
       130.140     -13.44  0.4461  24.384  0.08909       -20.90  0.4664  24.076  0.09491       -71.60  0.4151  20.606  0.08918
       130.168     -14.13  0.4439  24.153  0.08917       -19.22  0.4691  24.094  0.09504       -71.39  0.4152  20.691  0.08926
       130.196     -14.78  0.4419  23.945  0.08925       -18.03  0.4711  24.087  0.09512       -71.06  0.4154  20.785  0.08935
       130.224     -15.41  0.4400  23.760  0.08936       -17.21  0.4726  24.062  0.09514       -70.54  0.4158  20.886  0.08945
       130.252     -16.01  0.4383  23.599  0.08950       -16.66  0.4736  24.024  0.09512       -69.76  0.4164  20.991  0.08955
       130.288     -16.75  0.4361  23.428  0.08969       -16.22  0.4743  23.960  0.09508       -68.23  0.4175  21.131  0.08964
       130.325     -17.44  0.4341  23.301  0.08999       -16.00  0.4747  23.887  0.09500       -66.10  0.4190  21.268  0.08973
       130.361     -18.09  0.4322  23.220  0.09037       -15.91  0.4749  23.808  0.09490       -63.43  0.4209  21.398  0.08979
       130.397     -18.70  0.4305  23.183  0.09083       -15.91  0.4749  23.727  0.09479       -60.32  0.4231  21.518  0.08983
       130.445     -19.47  0.4285  23.195  0.09137       -16.01  0.4747  23.621  0.09468       -56.02  0.4266  21.654  0.08983
       130.492     -20.20  0.4266  23.266  0.09221       -16.17  0.4744  23.520  0.09453       -51.77  0.4303  21.766  0.08979
       130.539     -20.89  0.4248  23.383  0.09319       -16.37  0.4741  23.425  0.09439       -47.76  0.4337  21.855  0.08975
       130.605     -21.78  0.4225  23.590  0.09429       -16.73  0.4734  23.309  0.09426       -43.05  0.4384  21.946  0.08969
       130.671     -22.62  0.4203  23.806  0.09595       -17.12  0.4727  23.214  0.09412       -39.22  0.4424  22.005  0.08961
       130.737     -23.40  0.4183  23.984  0.09770       -17.53  0.4720  23.142  0.09402       -36.22  0.4456  22.040  0.08952
       130.825     -24.39  0.4161  24.091  0.09940       -18.12  0.4709  23.078  0.09397       -33.24  0.4493  22.062  0.08944
       130.912     -25.32  0.4139  24.009  0.10140       -18.72  0.4699  23.039  0.09396       -31.13  0.4519  22.067  0.08932
       131.000     -26.20  0.4119  23.744  0.10294       -19.30  0.4690  23.011  0.09400       -29.58  0.4538  22.061  0.08922
       131.000     -26.20  0.4119  23.744  0.10294       -19.30  0.4690  23.011  0.09400       -29.58  0.4538  22.061  0.08922
       131.100     -27.21  0.4096  23.302  0.10388       -19.96  0.4679  22.972  0.09405       -28.31  0.4555  22.049  0.08911
       131.200     -28.23  0.4073  22.850  0.10434       -20.60  0.4669  22.908  0.09410       -27.44  0.4567  22.035  0.08900
       131.333     -29.59  0.4043  22.494  0.10441       -21.46  0.4655  22.782  0.09410       -26.76  0.4577  22.010  0.08889
       131.500     -31.26  0.4010  22.641  0.10448       -22.53  0.4638  22.599  0.09402       -26.35  0.4583  21.968  0.08878
       131.667     -32.89  0.3978  23.209  0.10504       -23.62  0.4621  22.458  0.09388       -26.25  0.4584  21.912  0.08863
       131.833     -34.48  0.3947  23.591  0.10559       -24.75  0.4605  22.407  0.09383       -26.35  0.4583  21.849  0.08846
       132.000     -36.01  0.3917  23.362  0.10477       -25.85  0.4590  22.415  0.09400       -26.59  0.4579  21.792  0.08829
       132.000     -36.01  0.3917  23.362  0.10477       -25.85  0.4590  22.415  0.09400       -26.59  0.4579  21.792  0.08829
       132.250     -38.54  0.3874  22.549  0.10201       -27.48  0.4567  22.379  0.09432       -27.16  0.4571  21.727  0.08814
       132.500     -41.26  0.3829  22.568  0.09630       -29.08  0.4544  22.238  0.09479       -27.86  0.4561  21.673  0.08797
       132.750     -44.08  0.3783  23.405  0.09106       -30.73  0.4523  22.136  0.09517       -28.69  0.4549  21.611  0.08782
       133.000     -46.96  0.3738  23.505  0.08567       -32.46  0.4502  22.171  0.09571       -29.63  0.4537  21.550  0.08767
       133.000     -46.96  0.3738  23.505  0.08567       -32.46  0.4502  22.171  0.09571       -29.63  0.4537  21.550  0.08767
       133.333     -50.55  0.3690  22.760  0.07858       -34.73  0.4474  22.204  0.09659       -30.99  0.4520  21.500  0.08752
       133.667     -53.83  0.3647  23.145  0.06904       -36.92  0.4448  22.123  0.09752       -32.36  0.4504  21.469  0.08737
       134.000     -56.88  0.3606  23.582  0.06224       -39.05  0.4426  22.124  0.09761       -33.74  0.4487  21.435  0.08727
       134.000     -56.88  0.3606  23.582  0.06224       -39.05  0.4426  22.124  0.09761       -33.74  0.4487  21.435  0.08727
       134.333     -60.01  0.3568  22.923  0.05723       -41.13  0.4404  22.179  0.09694       -35.10  0.4470  21.411  0.08715
       134.556     -62.19  0.3545  23.050  0.05214       -42.50  0.4390  22.147  0.09546       -36.00  0.4459  21.406  0.08706
       134.704     -63.66  0.3529  23.601  0.04866       -43.41  0.4380  22.124  0.09385       -36.59  0.4452  21.402  0.08702
       134.852     -65.15  0.3513  23.888  0.04659       -44.31  0.4371  22.154  0.09259       -37.17  0.4445  21.396  0.08699
       135.000     -66.65  0.3497  23.654  0.04451       -45.20  0.4362  22.219  0.09132       -37.76  0.4439  21.393  0.08695
       135.000     -66.65  0.3497  23.654  0.04451       -45.20  0.4362  22.219  0.09132       -37.76  0.4439  21.393  0.08695
       135.143     -68.12  0.3481  23.124  0.04221       -46.06  0.4353  22.260  0.09002       -38.34  0.4433  21.396  0.08693
       135.250     -69.22  0.3470  22.756  0.03985       -46.71  0.4347  22.252  0.08863       -38.77  0.4429  21.402  0.08692
       135.357     -70.34  0.3458  22.609  0.03814       -47.35  0.4341  22.212  0.08746       -39.20  0.4424  21.408  0.08691
       135.464     -71.45  0.3446  22.741  0.03662       -47.99  0.4335  22.156  0.08618       -39.63  0.4420  21.410  0.08692
       135.571     -72.59  0.3434  23.087  0.03530       -48.63  0.4330  22.108  0.08483       -40.05  0.4415  21.408  0.08691
       135.643     -73.35  0.3425  23.370  0.03416       -49.05  0.4326  22.092  0.08347       -40.34  0.4412  21.404  0.08689
       135.732     -74.30  0.3416  23.677  0.03349       -49.58  0.4322  22.095  0.08257       -40.70  0.4409  21.397  0.08688
       135.821     -75.26  0.3408  23.847  0.03268       -50.11  0.4317  22.123  0.08148       -41.05  0.4405  21.391  0.08686
       136.000     -77.11  0.3392  23.663  0.03187       -51.16  0.4308  22.204  0.08041       -41.76  0.4397  21.383  0.08683
       136.000     -77.11  0.3392  23.663  0.03187       -51.16  0.4308  22.204  0.08041       -41.76  0.4397  21.383  0.08683
       136.125     -78.39  0.3381  23.222  0.03017       -51.89  0.4301  22.247  0.07827       -42.26  0.4392  21.386  0.08679
       136.213     -79.28  0.3374  22.901  0.02892       -52.40  0.4297  22.252  0.07673       -42.61  0.4389  21.391  0.08677
       136.325     -80.40  0.3364  22.668  0.02804       -53.05  0.4291  22.225  0.07559       -43.05  0.4384  21.398  0.08675
       136.460     -81.72  0.3353  22.772  0.02703       -53.83  0.4285  22.164  0.07407       -43.58  0.4379  21.404  0.08674
       136.640     -83.44  0.3339  23.352  0.02604       -54.87  0.4276  22.107  0.07222       -44.28  0.4371  21.402  0.08670
       137.000     -86.73  0.3311  23.760  0.02503       -56.88  0.4258  22.174  0.06982       -45.64  0.4357  21.390  0.08660
       137.000     -86.73  0.3311  23.760  0.02503       -56.88  0.4258  22.174  0.06982       -45.64  0.4357  21.390  0.08660
       137.167     -88.24  0.3298  23.268  0.02335       -57.81  0.4250  22.239  0.06547       -46.27  0.4351  21.392  0.08630
       137.286     -89.31  0.3289  22.886  0.02245       -58.47  0.4244  22.249  0.06360       -46.73  0.4346  21.398  0.08613
       137.429     -90.57  0.3278  22.837  0.02169       -59.26  0.4239  22.214  0.06226       -47.26  0.4342  21.408  0.08599
       137.619     -92.26  0.3264  23.370  0.02097       -60.30  0.4231  22.162  0.06065       -47.97  0.4336  21.416  0.08581
       137.810     -93.90  0.3251  23.898  0.02032       -61.32  0.4224  22.182  0.05856       -48.68  0.4329  21.415  0.08551
       138.000     -95.54  0.3240  23.768  0.01988       -62.33  0.4217  22.267  0.05667       -49.38  0.4323  21.417  0.08515
       138.000     -95.54  0.3240  23.768  0.01988       -62.33  0.4217  22.267  0.05667       -49.38  0.4323  21.417  0.08515
       138.250     -97.61  0.3227  23.029  0.01937       -63.62  0.4208  22.327  0.05493       -50.29  0.4315  21.435  0.08474
       138.438     -99.12  0.3217  22.898  0.01839       -64.57  0.4201  22.284  0.05272       -50.97  0.4309  21.453  0.08414
       138.719    -101.31  0.3202  23.612  0.01768       -65.97  0.4191  22.226  0.05106       -51.97  0.4301  21.467  0.08365
       139.000    -103.46  0.3188  23.787  0.01705       -67.35  0.4181  22.291  0.04874       -52.96  0.4292  21.471  0.08278
       139.000    -103.46  0.3188  23.787  0.01705       -67.35  0.4181  22.291  0.04874       -52.96  0.4292  21.471  0.08278
       139.333    -105.91  0.3172  23.089  0.01671       -68.96  0.4169  22.361  0.04670       -54.12  0.4282  21.490  0.08179
       139.556    -107.53  0.3161  23.259  0.01587       -70.02  0.4162  22.326  0.04449       -54.88  0.4276  21.509  0.08052
       139.778    -109.12  0.3151  23.933  0.01527       -71.06  0.4154  22.319  0.04306       -55.63  0.4269  21.522  0.07962
       140.000    -110.70  0.3140  23.892  0.01513       -72.10  0.4147  22.397  0.04173       -56.38  0.4263  21.532  0.07867
       140.000    -110.70  0.3140  23.892  0.01513       -72.10  0.4147  22.397  0.04173       -56.38  0.4263  21.532  0.07867
       140.333    -113.01  0.3125  23.128  0.01497       -73.62  0.4136  22.461  0.04056       -57.47  0.4253  21.562  0.07768
       140.556    -114.55  0.3115  23.330  0.01425       -74.64  0.4130  22.414  0.03890       -58.20  0.4247  21.586  0.07616
       141.000    -117.54  0.3095  23.911  0.01381       -76.59  0.4119  22.420  0.03782       -59.61  0.4236  21.612  0.07513
       141.000    -117.54  0.3095  23.911  0.01381       -76.59  0.4119  22.420  0.03782       -59.61  0.4236  21.612  0.07513
       141.250    -119.24  0.3086  23.334  0.01360       -77.68  0.4112  22.483  0.03587       -60.41  0.4230  21.625  0.07298
       141.400    -120.24  0.3081  23.077  0.01328       -78.32  0.4109  22.478  0.03490       -60.88  0.4227  21.637  0.07176
       141.600    -121.55  0.3074  23.531  0.01289       -79.17  0.4104  22.434  0.03433       -61.51  0.4223  21.652  0.07103
       142.000    -124.09  0.3061  24.028  0.01271       -80.81  0.4094  22.486  0.03356       -62.73  0.4214  21.671  0.07006
       142.000    -124.09  0.3061  24.028  0.01271       -80.81  0.4094  22.486  0.03356       -62.73  0.4214  21.671  0.07006
       142.333    -126.17  0.3051  23.417  0.01268       -82.17  0.4086  22.577  0.03221       -63.73  0.4207  21.695  0.06810
       142.556    -127.52  0.3044  23.633  0.01227       -83.06  0.4081  22.568  0.03122       -64.39  0.4202  21.719  0.06650
       143.000    -130.16  0.3030  24.397  0.01189       -84.80  0.4071  22.636  0.03055       -65.69  0.4193  21.762  0.06545
       143.000    -130.16  0.3030  24.397  0.01189       -84.80  0.4071  22.636  0.03055       -65.69  0.4193  21.762  0.06545
       143.167    -131.25  0.3025  24.002  0.01199       -85.52  0.4067  22.713  0.02934       -66.23  0.4189  21.779  0.06339
       143.375    -132.35  0.3019  23.547  0.01185       -86.24  0.4063  22.751  0.02895       -66.77  0.4185  21.808  0.06263
       143.687    -134.17  0.3010  24.166  0.01142       -87.47  0.4056  22.731  0.02846       -67.68  0.4179  21.850  0.06171
       144.000    -135.94  0.3000  24.500  0.01123       -88.63  0.4049  22.808  0.02769       -68.55  0.4172  21.883  0.06035
       144.000    -135.94  0.3000  24.500  0.01123       -88.63  0.4049  22.808  0.02769       -68.55  0.4172  21.883  0.06035
       144.333    -137.81  0.2991  23.866  0.01139       -89.88  0.4042  22.913  0.02701       -69.48  0.4166  21.925  0.05901
       144.556    -139.04  0.2985  24.039  0.01108       -90.71  0.4037  22.904  0.02637       -70.09  0.4161  21.960  0.05763
       145.000    -141.49  0.2972  24.658  0.01075       -92.33  0.4027  22.956  0.02593       -71.29  0.4153  22.016  0.05674
       145.000    -141.49  0.2972  24.658  0.01075       -92.33  0.4027  22.956  0.02593       -71.29  0.4153  22.016  0.05674
       145.167    -142.49  0.2967  24.239  0.01092       -93.01  0.4024  23.019  0.02511       -71.79  0.4150  22.035  0.05500
       145.375    -143.50  0.2962  23.766  0.01078       -93.70  0.4020  23.039  0.02484       -72.29  0.4146  22.064  0.05436
       145.687    -145.26  0.2953  24.357  0.01039       -94.84  0.4015  22.996  0.02451       -73.15  0.4140  22.102  0.05359
       146.000    -146.91  0.2944  24.674  0.01025       -95.93  0.4010  23.055  0.02395       -73.95  0.4134  22.129  0.05246
       146.000    -146.91  0.2944  24.674  0.01025       -95.93  0.4010  23.055  0.02395       -73.95  0.4134  22.129  0.05246
       146.333    -148.68  0.2935  24.021  0.01045       -97.10  0.4004  23.143  0.02345       -74.83  0.4129  22.164  0.05135
       146.556    -149.88  0.2931  24.188  0.01017       -97.86  0.4001  23.125  0.02301       -75.40  0.4125  22.194  0.05021
       147.000    -152.18  0.2922  24.793  0.00988       -99.35  0.3994  23.161  0.02269       -76.54  0.4119  22.240  0.04949
       147.000    -152.18  0.2922  24.793  0.00988       -99.35  0.3994  23.161  0.02269       -76.54  0.4119  22.240  0.04949
       147.167    -153.13  0.2918  24.368  0.01011       -99.97  0.3991  23.219  0.02208       -77.00  0.4116  22.255  0.04806
       147.375    -154.10  0.2914  23.890  0.00998      -100.60  0.3988  23.232  0.02189       -77.48  0.4113  22.279  0.04754
       147.687    -155.70  0.2908  24.476  0.00962      -101.64  0.3983  23.181  0.02164       -78.27  0.4109  22.312  0.04691
       148.000    -157.21  0.2902  24.788  0.00951      -102.64  0.3979  23.233  0.02120       -79.03  0.4104  22.332  0.04598
       148.000    -157.21  0.2902  24.788  0.00951      -102.64  0.3979  23.233  0.02120       -79.03  0.4104  22.332  0.04598
       148.333    -158.85  0.2895  24.126  0.00974      -103.70  0.3974  23.313  0.02082       -79.84  0.4100  22.362  0.04507
       148.556    -159.93  0.2891  24.292  0.00948      -104.41  0.3970  23.290  0.02050       -80.37  0.4097  22.388  0.04414
       149.000    -162.01  0.2883  24.891  0.00921      -105.79  0.3964  23.318  0.02025       -81.43  0.4091  22.427  0.04354
       149.000    -162.01  0.2883  24.891  0.00921      -105.79  0.3964  23.318  0.02025       -81.43  0.4091  22.427  0.04354
       149.167    -162.87  0.2880  24.463  0.00947      -106.37  0.3962  23.373  0.01977       -81.86  0.4088  22.439  0.04237
       149.375    -163.75  0.2876  23.982  0.00934      -106.95  0.3959  23.383  0.01963       -82.31  0.4085  22.461  0.04194
       149.687    -165.22  0.2870  24.567  0.00900      -107.93  0.3954  23.327  0.01944       -83.05  0.4081  22.489  0.04142
