 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1982                                        
 Date:  21. 3.    Time:  15:17:45
 Units: L = cm   , T = days , M = mmol 


 Time:       0.000000

 Node    Depth      Head Moisture       K          C         Flux        Sink     Kappa        Temp       CO2      CO2 Prod
         [L]       [L]     [-]        [L/T]      [1/L]      [L/T]        [1/T]     [-]          [-]       [-]         [-/T] 

  40   -62.00    -117.423 0.3910   0.2179E-01  0.4163E-03 -0.1925E-01  0.0000E+00  -1   0     16.0031  0.025719  0.4269E-04
  39   -64.00    -117.153 0.3911   0.2195E-01  0.4175E-03 -0.1858E-01  0.0000E+00  -1   0     15.8998  0.024513  0.3435E-04
  38   -66.00    -116.809 0.3913   0.2215E-01  0.4190E-03 -0.1794E-01  0.0000E+00  -1   0     15.7976  0.023354  0.2764E-04
  37   -68.00    -116.392 0.3915   0.2239E-01  0.4208E-03 -0.1735E-01  0.0000E+00  -1   0     15.6964  0.022241  0.2225E-04
  36   -70.00    -115.908 0.3917   0.2267E-01  0.4229E-03 -0.1683E-01  0.0000E+00  -1   0     15.5962  0.021177  0.1790E-04
  35   -72.00    -115.360 0.3920   0.2299E-01  0.4252E-03 -0.1637E-01  0.0000E+00  -1   0     15.4968  0.020161  0.1441E-04
  34   -74.00    -114.755 0.3922   0.2334E-01  0.4278E-03 -0.1597E-01  0.0000E+00  -1   0     15.3982  0.019192  0.1160E-04
  33   -76.00    -114.096 0.3925   0.2373E-01  0.4307E-03 -0.1564E-01  0.0000E+00  -1   0     15.3006  0.018269  0.9336E-05
  32   -78.00    -113.390 0.3929   0.2414E-01  0.4337E-03 -0.1537E-01  0.0000E+00  -1   0     15.2039  0.017390  0.7515E-05
  31   -80.00    -112.642 0.3932   0.2457E-01  0.4369E-03 -0.1516E-01  0.0000E+00  -1   0     15.1083  0.016554  0.6050E-05
  30   -82.00    -111.858 0.3936   0.2503E-01  0.4403E-03 -0.1500E-01  0.0000E+00  -1   0     15.0138  0.015759  0.4871E-05
  29   -84.00    -111.041 0.3940   0.2550E-01  0.4438E-03 -0.1491E-01  0.0000E+00  -1   0     14.9204  0.015002  0.3922E-05
  28   -86.00    -110.196 0.3944   0.2599E-01  0.4474E-03 -0.1488E-01  0.0000E+00  -1   0     14.8283  0.014283  0.3159E-05
  27   -88.00    -109.330 0.3948   0.2650E-01  0.4511E-03 -0.1490E-01  0.0000E+00  -1   0     14.7377  0.013597  0.2544E-05
  26   -90.00    -108.445 0.3952   0.2701E-01  0.4550E-03 -0.1497E-01  0.0000E+00  -1   0     14.6484  0.012945  0.2049E-05
  25   -92.00    -107.547 0.3956   0.2753E-01  0.4588E-03 -0.1510E-01  0.0000E+00  -1   0     14.5607  0.012324  0.1651E-05
  24   -94.00    -106.639 0.3960   0.2806E-01  0.4627E-03 -0.1529E-01  0.0000E+00  -1   0     14.4746  0.011732  0.1330E-05
  23   -96.00    -105.726 0.3964   0.2859E-01  0.4666E-03 -0.1552E-01  0.0000E+00  -1   0     14.3902  0.011167  0.1072E-05
  22   -98.00    -104.811 0.3969   0.2912E-01  0.4706E-03 -0.1589E-01  0.0000E+00  -1   0     14.3076  0.010629  0.8635E-06
  21  -101.00    -103.441 0.3975   0.2992E-01  0.4765E-03 -0.1624E-01  0.0000E+00  -1   0     14.1870  0.009869  0.6248E-06
  20  -103.00    -102.536 0.3979   0.3045E-01  0.4804E-03 -0.1685E-01  0.0000E+00  -1   0     14.1091  0.009391  0.5037E-06
  19  -106.00    -101.196 0.3985   0.3123E-01  0.4861E-03 -0.1743E-01  0.0000E+00  -1   0     13.9958  0.008716  0.3647E-06
  18  -109.00     -99.886 0.3991   0.3199E-01  0.4918E-03 -0.1821E-01  0.0000E+00  -1   0     13.8871  0.008087  0.2641E-06
  17  -112.00     -98.612 0.3997   0.3273E-01  0.4972E-03 -0.1906E-01  0.0000E+00  -1   0     13.7831  0.007503  0.1912E-06
  16  -115.00     -97.381 0.4003   0.3344E-01  0.5025E-03 -0.1999E-01  0.0000E+00  -1   0     13.6839  0.006960  0.1384E-06
  15  -118.00     -96.198 0.4008   0.3413E-01  0.5076E-03 -0.2096E-01  0.0000E+00  -1   0     13.5897  0.006457  0.1003E-06
  14  -121.00     -95.066 0.4014   0.3479E-01  0.5125E-03 -0.2198E-01  0.0000E+00  -1   0     13.5005  0.005991  0.7266E-07
  13  -124.00     -93.989 0.4019   0.3542E-01  0.5171E-03 -0.2303E-01  0.0000E+00  -1   0     13.4165  0.005560  0.5268E-07
  12  -127.00     -92.964 0.4024   0.3619E-01  0.5222E-03 -0.2425E-01  0.0000E+00  -1   0     13.3377  0.005163  0.3820E-07
  11  -130.00     -91.998 0.4029   0.3733E-01  0.5284E-03 -0.2587E-01  0.0000E+00  -1   0     13.2642  0.004798  0.2772E-07
  10  -134.00     -90.793 0.4036   0.3875E-01  0.5362E-03 -0.2755E-01  0.0000E+00  -1   0     13.1746  0.004356  0.1808E-07
   9  -138.00     -89.688 0.4043   0.4006E-01  0.5433E-03 -0.2950E-01  0.0000E+00  -1   0     13.0948  0.003966  0.1181E-07
   8  -142.00     -88.688 0.4049   0.4124E-01  0.5498E-03 -0.3148E-01  0.0000E+00  -1   0     13.0247  0.003624  0.7714E-08
   7  -146.00     -87.799 0.4054   0.4229E-01  0.5555E-03 -0.3347E-01  0.0000E+00  -1   0     12.9645  0.003330  0.5044E-08
   6  -150.00     -87.024 0.4058   0.4320E-01  0.5605E-03 -0.3547E-01  0.0000E+00  -1   0     12.9142  0.003082  0.3301E-08
   5  -154.00     -86.370 0.4062   0.4398E-01  0.5647E-03 -0.3746E-01  0.0000E+00  -1   0     12.8740  0.002879  0.2162E-08
   4  -158.00     -85.844 0.4065   0.4460E-01  0.5681E-03 -0.3945E-01  0.0000E+00  -1   0     12.8437  0.002721  0.1417E-08
   3  -162.00     -85.453 0.4067   0.4506E-01  0.5706E-03 -0.4144E-01  0.0000E+00  -1   0     12.8235  0.002606  0.9296E-09
   2  -166.00     -85.208 0.4069   0.4535E-01  0.5722E-03 -0.4342E-01  0.0000E+00  -1   0     12.8134  0.002536  0.6103E-09
   1  -170.00     -85.121 0.4069   0.4545E-01  0.5728E-03 -0.4441E-01  0.0000E+00  -1   0     12.8134  0.002510  0.4010E-09
end


 Time:     122.000000

 Node    Depth      Head Moisture       K          C         Flux        Sink     Kappa        Temp       CO2      CO2 Prod
         [L]       [L]     [-]        [L/T]      [1/L]      [L/T]        [1/T]     [-]          [-]       [-]         [-/T] 

  96     0.00     -88.594 0.3295   0.6467E-01  0.8007E-03  0.3175E-01  0.0000E+00  -1   0     17.1703  0.000330  0.6762E-01
  95    -1.00     -87.115 0.3308   0.6778E-01  0.8163E-03  0.3131E-01  0.9642E-02  -1   0     18.3260  0.005253  0.6393E-01
  94    -2.00     -85.670 0.3320   0.7081E-01  0.8316E-03  0.3048E-01  0.9860E-02  -1   0     19.2463  0.010210  0.5418E-01
  93    -3.00     -84.253 0.3332   0.7378E-01  0.8465E-03  0.2977E-01  0.1005E-01  -1   0     19.9650  0.015157  0.4643E-01
  92    -4.00     -82.862 0.3344   0.7670E-01  0.8612E-03  0.2920E-01  0.1022E-01  -1   0     20.5122  0.020050  0.4021E-01
  91    -5.00     -81.491 0.3355   0.7958E-01  0.8757E-03  0.2876E-01  0.1037E-01  -1   0     20.9153  0.024855  0.3517E-01
  90    -6.00     -80.139 0.3367   0.8242E-01  0.8900E-03  0.2829E-01  0.1049E-01  -1   0     21.1992  0.029549  0.3104E-01
  89    -7.00     -78.805 0.3378   0.8522E-01  0.9041E-03  0.2754E-01  0.1059E-01  -1   0     21.3860  0.034117  0.2762E-01
  88    -8.00     -77.492 0.3389   0.8798E-01  0.9179E-03  0.2647E-01  0.1067E-01  -1   0     21.4947  0.038537  0.2476E-01
  87    -9.00     -76.202 0.3400   0.9069E-01  0.9316E-03  0.2508E-01  0.1074E-01  -1   0     21.5420  0.042793  0.2235E-01
  86   -10.00     -74.938 0.3411   0.9335E-01  0.9449E-03  0.2341E-01  0.1079E-01  -1   0     21.5419  0.046875  0.2029E-01
  85   -11.00     -73.701 0.3422   0.9638E-01  0.9590E-03  0.2148E-01  0.1083E-01  -1   0     21.5064  0.050783  0.1852E-01
  84   -12.00     -72.494 0.3435   0.1018E+00  0.9782E-03  0.1956E-01  0.1086E-01  -1   0     21.4451  0.054515  0.1698E-01
  83   -13.00     -71.316 0.3447   0.1070E+00  0.9969E-03  0.1785E-01  0.1087E-01  -1   0     21.3660  0.058071  0.1563E-01
  82   -14.00     -70.160 0.3460   0.1121E+00  0.1015E-02  0.1620E-01  0.1068E-01  -1   0     21.2755  0.061459  0.1435E-01
  81   -15.00     -69.026 0.3472   0.1172E+00  0.1033E-02  0.1450E-01  0.1048E-01  -1   0     21.1786  0.064687  0.1321E-01
  80   -16.00     -67.912 0.3484   0.1221E+00  0.1051E-02  0.1272E-01  0.1028E-01  -1   0     21.0793  0.067763  0.1219E-01
  79   -17.00     -66.817 0.3495   0.1270E+00  0.1068E-02  0.1087E-01  0.1008E-01  -1   0     20.9805  0.070694  0.1127E-01
  78   -18.00     -65.741 0.3507   0.1318E+00  0.1086E-02  0.8945E-02  0.9871E-02  -1   0     20.8841  0.073484  0.1044E-01
  77   -19.00     -64.681 0.3518   0.1365E+00  0.1102E-02  0.6962E-02  0.9664E-02  -1   0     20.7918  0.076135  0.9689E-02
  76   -20.00     -63.638 0.3529   0.1411E+00  0.1119E-02  0.4757E-02  0.9457E-02  -1   0     20.7044  0.078653  0.9004E-02
  75   -21.00     -62.614 0.3540   0.1457E+00  0.1135E-02  0.2101E-02  0.9249E-02  -1   0     20.6225  0.081047  0.8380E-02
  74   -22.00     -61.609 0.3551   0.1502E+00  0.1151E-02 -0.1060E-02  0.9041E-02  -1   0     20.5464  0.083315  0.7810E-02
  73   -23.00     -60.627 0.3562   0.1545E+00  0.1167E-02 -0.4720E-02  0.8834E-02  -1   0     20.4760  0.085452  0.7290E-02
  72   -24.00     -59.670 0.3572   0.1588E+00  0.1182E-02 -0.8877E-02  0.8627E-02  -1   0     20.4111  0.087451  0.6813E-02
  71   -25.00     -58.739 0.3582   0.1629E+00  0.1197E-02 -0.1354E-01  0.8420E-02  -1   0     20.3514  0.089307  0.6376E-02
  70   -26.00     -57.835 0.3593   0.1704E+00  0.1217E-02 -0.1852E-01  0.8214E-02  -1   0     20.2965  0.091016  0.5974E-02
  69   -27.00     -56.956 0.3605   0.1785E+00  0.1237E-02 -0.2361E-01  0.8007E-02  -1   0     20.2460  0.092576  0.5605E-02
  68   -28.00     -56.115 0.3997   0.1507E+00  0.1109E-02 -0.2795E-01  0.7801E-02  -1   0     20.2002  0.094339  0.5262E-02
  67   -29.00     -55.308 0.4007   0.1564E+00  0.1125E-02 -0.3156E-01  0.7595E-02  -1   0     20.1586  0.096463  0.4941E-02
  66   -30.00     -54.518 0.4016   0.1620E+00  0.1140E-02 -0.3524E-01  0.7389E-02  -1   0     20.1196  0.098334  0.4645E-02
  65   -31.00     -53.743 0.4025   0.1674E+00  0.1155E-02 -0.3901E-01  0.7182E-02  -1   0     20.0829  0.099956  0.4373E-02
  64   -32.00     -52.984 0.4034   0.1728E+00  0.1170E-02 -0.4287E-01  0.6976E-02  -1   0     20.0481  0.101335  0.4122E-02
  63   -33.00     -52.239 0.4043   0.1780E+00  0.1185E-02 -0.4682E-01  0.6769E-02  -1   0     20.0150  0.102480  0.3890E-02
  62   -34.00     -51.510 0.4051   0.1831E+00  0.1199E-02 -0.5083E-01  0.6562E-02  -1   0     19.9831  0.103400  0.3674E-02
  61   -35.00     -50.794 0.4060   0.1882E+00  0.1213E-02 -0.5499E-01  0.6355E-02  -1   0     19.9523  0.104105  0.3473E-02
  60   -36.00     -50.094 0.4068   0.1931E+00  0.1226E-02 -0.5943E-01  0.6148E-02  -1   0     19.9224  0.104606  0.3285E-02
  59   -37.00     -49.468 0.4323   0.1367E+00  0.9137E-03 -0.6273E-01  0.5940E-02  -1   0     19.8934  0.105057  0.3108E-02
  58   -38.00     -48.930 0.4327   0.1392E+00  0.9209E-03 -0.6480E-01  0.5731E-02  -1   0     19.8651  0.105437  0.2945E-02
  57   -39.00     -48.400 0.4332   0.1416E+00  0.9281E-03 -0.6707E-01  0.5522E-02  -1   0     19.8369  0.105445  0.2791E-02
  56   -40.00     -47.878 0.4336   0.1440E+00  0.9352E-03 -0.6955E-01  0.5313E-02  -1   0     19.8089  0.105165  0.2644E-02
  55   -41.00     -47.366 0.4341   0.1464E+00  0.9421E-03 -0.7223E-01  0.5103E-02  -1   0     19.7809  0.104667  0.2504E-02
  54   -42.00     -46.865 0.4345   0.1487E+00  0.9489E-03 -0.7514E-01  0.4892E-02  -1   0     19.7531  0.104008  0.2370E-02
  53   -43.00     -46.376 0.4349   0.1510E+00  0.9557E-03 -0.7826E-01  0.4682E-02  -1   0     19.7252  0.103231  0.2241E-02
  52   -44.00     -45.898 0.4354   0.1552E+00  0.9646E-03 -0.8152E-01  0.4470E-02  -1   0     19.6974  0.102362  0.2117E-02
  51   -45.00     -45.427 0.4359   0.1594E+00  0.9734E-03 -0.8485E-01  0.4259E-02  -1   0     19.6697  0.101419  0.1996E-02
  50   -46.00     -44.963 0.4364   0.1634E+00  0.9821E-03 -0.8825E-01  0.4047E-02  -1   0     19.6420  0.100407  0.1880E-02
  49   -47.00     -44.507 0.4369   0.1674E+00  0.9906E-03 -0.9172E-01  0.3834E-02  -1   0     19.6144  0.099324  0.1767E-02
  48   -48.00     -44.059 0.4374   0.1713E+00  0.9990E-03 -0.9526E-01  0.3621E-02  -1   0     19.5869  0.098166  0.1658E-02
  47   -49.00     -43.619 0.4378   0.1752E+00  0.1007E-02 -0.9978E-01  0.3408E-02  -1   0     19.5595  0.096924  0.1552E-02
  46   -50.50     -42.975 0.4385   0.1808E+00  0.1019E-02 -0.1044E+00  0.3088E-02  -1   0     19.5186  0.094885  0.1397E-02
  45   -52.00     -42.352 0.4391   0.1863E+00  0.1031E-02 -0.1111E+00  0.2766E-02  -1   0     19.4782  0.092609  0.1247E-02
  44   -54.00     -41.553 0.4400   0.1932E+00  0.1046E-02 -0.1180E+00  0.2336E-02  -1   0     19.4249  0.089186  0.1053E-02
  43   -56.00     -40.795 0.4408   0.1999E+00  0.1060E-02 -0.1262E+00  0.1905E-02  -1   0     19.3725  0.085329  0.8627E-03
  42   -58.00     -40.079 0.4415   0.2062E+00  0.1073E-02 -0.1346E+00  0.1473E-02  -1   0     19.3211  0.081096  0.6749E-03
  41   -60.00     -39.407 0.4422   0.2120E+00  0.1086E-02 -0.1432E+00  0.1040E-02  -1   0     19.2707  0.076582  0.4881E-03
  40   -62.00     -38.782 0.4428   0.2175E+00  0.1098E-02 -0.1523E+00  0.6051E-03  -1   0     19.2214  0.071909  0.3011E-03
  39   -64.00     -38.208 0.4434   0.2225E+00  0.1108E-02 -0.1618E+00  0.1695E-03  -1   0     19.1730  0.067215  0.1135E-03
  38   -66.00     -37.691 0.4440   0.2270E+00  0.1118E-02 -0.1716E+00  0.0000E+00  -1   0     19.1255  0.062642  0.3562E-04
  37   -68.00     -37.233 0.4445   0.2310E+00  0.1126E-02 -0.1813E+00  0.0000E+00  -1   0     19.0789  0.058272  0.2886E-04
  36   -70.00     -36.833 0.4449   0.2345E+00  0.1134E-02 -0.1907E+00  0.0000E+00  -1   0     19.0331  0.054136  0.2338E-04
  35   -72.00     -36.481 0.4453   0.2395E+00  0.1142E-02 -0.1997E+00  0.0000E+00  -1   0     18.9881  0.050247  0.1894E-04
  34   -74.00     -36.168 0.4457   0.2445E+00  0.1150E-02 -0.2082E+00  0.0000E+00  -1   0     18.9437  0.046609  0.1533E-04
  33   -76.00     -35.889 0.4460   0.2490E+00  0.1157E-02 -0.2162E+00  0.0000E+00  -1   0     18.8999  0.043227  0.1241E-04
  32   -78.00     -35.643 0.4463   0.2529E+00  0.1163E-02 -0.2236E+00  0.0000E+00  -1   0     18.8566  0.040100  0.1004E-04
  31   -80.00     -35.427 0.4466   0.2564E+00  0.1168E-02 -0.2305E+00  0.0000E+00  -1   0     18.8137  0.037223  0.8127E-05
  30   -82.00     -35.240 0.4468   0.2594E+00  0.1173E-02 -0.2368E+00  0.0000E+00  -1   0     18.7711  0.034588  0.6574E-05
  29   -84.00     -35.080 0.4470   0.2620E+00  0.1177E-02 -0.2426E+00  0.0000E+00  -1   0     18.7287  0.032186  0.5317E-05
  28   -86.00     -34.946 0.4472   0.2642E+00  0.1180E-02 -0.2479E+00  0.0000E+00  -1   0     18.6866  0.030004  0.4300E-05
  27   -88.00     -34.835 0.4473   0.2660E+00  0.1183E-02 -0.2526E+00  0.0000E+00  -1   0     18.6446  0.028025  0.3476E-05
  26   -90.00     -34.746 0.4474   0.2675E+00  0.1185E-02 -0.2568E+00  0.0000E+00  -1   0     18.6029  0.026234  0.2810E-05
  25   -92.00     -34.677 0.4475   0.2686E+00  0.1187E-02 -0.2605E+00  0.0000E+00  -1   0     18.5613  0.024615  0.2272E-05
  24   -94.00     -34.627 0.4476   0.2695E+00  0.1188E-02 -0.2638E+00  0.0000E+00  -1   0     18.5198  0.023149  0.1836E-05
  23   -96.00     -34.593 0.4476   0.2701E+00  0.1189E-02 -0.2665E+00  0.0000E+00  -1   0     18.4784  0.021822  0.1484E-05
  22   -98.00     -34.575 0.4476   0.2705E+00  0.1190E-02 -0.2693E+00  0.0000E+00  -1   0     18.4372  0.020616  0.1199E-05
  21  -101.00     -34.572 0.4476   0.2706E+00  0.1190E-02 -0.2710E+00  0.0000E+00  -1   0     18.3758  0.019009  0.8712E-06
  20  -103.00     -34.583 0.4476   0.2705E+00  0.1190E-02 -0.2729E+00  0.0000E+00  -1   0     18.3352  0.018051  0.7040E-06
  19  -106.00     -34.618 0.4476   0.2701E+00  0.1189E-02 -0.2738E+00  0.0000E+00  -1   0     18.2747  0.016759  0.5113E-06
  18  -109.00     -34.667 0.4475   0.2694E+00  0.1188E-02 -0.2742E+00  0.0000E+00  -1   0     18.2149  0.015615  0.3714E-06
  17  -112.00     -34.726 0.4475   0.2686E+00  0.1187E-02 -0.2740E+00  0.0000E+00  -1   0     18.1561  0.014592  0.2698E-06
  16  -115.00     -34.789 0.4474   0.2677E+00  0.1185E-02 -0.2734E+00  0.0000E+00  -1   0     18.0985  0.013673  0.1960E-06
  15  -118.00     -34.852 0.4473   0.2668E+00  0.1184E-02 -0.2723E+00  0.0000E+00  -1   0     18.0422  0.012841  0.1424E-06
  14  -121.00     -34.912 0.4472   0.2659E+00  0.1183E-02 -0.2709E+00  0.0000E+00  -1   0     17.9875  0.012086  0.1035E-06
  13  -124.00     -34.964 0.4472   0.2652E+00  0.1181E-02 -0.2694E+00  0.0000E+00  -1   0     17.9347  0.011399  0.7519E-07
  12  -127.00     -35.007 0.4471   0.2646E+00  0.1180E-02 -0.2678E+00  0.0000E+00  -1   0     17.8840  0.010774  0.5465E-07
  11  -130.00     -35.038 0.4471   0.2641E+00  0.1180E-02 -0.2661E+00  0.0000E+00  -1   0     17.8356  0.010206  0.3973E-07
  10  -134.00     -35.059 0.4471   0.2638E+00  0.1179E-02 -0.2645E+00  0.0000E+00  -1   0     17.7753  0.009530  0.2598E-07
   9  -138.00     -35.055 0.4471   0.2639E+00  0.1179E-02 -0.2630E+00  0.0000E+00  -1   0     17.7201  0.008941  0.1700E-07
   8  -142.00     -35.029 0.4471   0.2643E+00  0.1180E-02 -0.2620E+00  0.0000E+00  -1   0     17.6706  0.008434  0.1113E-07
   7  -146.00     -34.984 0.4471   0.2650E+00  0.1181E-02 -0.2616E+00  0.0000E+00  -1   0     17.6273  0.008001  0.7288E-08
   6  -150.00     -34.925 0.4472   0.2660E+00  0.1183E-02 -0.2618E+00  0.0000E+00  -1   0     17.5905  0.007639  0.4775E-08
   5  -154.00     -34.858 0.4473   0.2670E+00  0.1184E-02 -0.2626E+00  0.0000E+00  -1   0     17.5606  0.007341  0.3131E-08
   4  -158.00     -34.791 0.4474   0.2681E+00  0.1186E-02 -0.2638E+00  0.0000E+00  -1   0     17.5380  0.007103  0.2054E-08
   3  -162.00     -34.731 0.4474   0.2690E+00  0.1187E-02 -0.2656E+00  0.0000E+00  -1   0     17.5227  0.006922  0.1348E-08
   2  -166.00     -34.689 0.4475   0.2697E+00  0.1188E-02 -0.2676E+00  0.0000E+00  -1   0     17.5150  0.006800  0.8852E-09
   1  -170.00     -34.672 0.4475   0.2700E+00  0.1189E-02 -0.2687E+00  0.0000E+00  -1   0     17.5150  0.006744  0.5816E-09
end


 Time:     153.000000

 Node    Depth      Head Moisture       K          C         Flux        Sink     Kappa        Temp       CO2      CO2 Prod
         [L]       [L]     [-]        [L/T]      [1/L]      [L/T]        [1/T]     [-]          [-]       [-]         [-/T] 

  96     0.00  -10000.000 0.1059   0.3267E-06  0.2618E-05  0.7737E-01  0.0000E+00  -1   0     21.1703  0.000330  0.6108E-01
  95    -1.00   -2130.279 0.1550   0.1934E-04  0.1814E-04  0.7707E-01  0.0000E+00  -1   0     22.0824  0.000627  0.6147E-01
  94    -2.00   -1047.698 0.1844   0.1226E-03  0.4365E-04  0.7626E-01  0.0000E+00  -1   0     22.8067  0.001010  0.5661E-01
  93    -3.00    -713.364 0.2025   0.3318E-03  0.6994E-04  0.7512E-01  0.0000E+00  -1   0     23.4142  0.001445  0.5058E-01
  92    -4.00    -557.725 0.2150   0.6317E-03  0.9475E-04  0.7387E-01  0.0000E+00  -1   0     23.9283  0.001903  0.4469E-01
  91    -5.00    -465.567 0.2243   0.9751E-03  0.1170E-03  0.7258E-01  0.0000E+00  -1   0     24.3581  0.002367  0.3933E-01
  90    -6.00    -404.833 0.2323   0.1433E-02  0.1398E-03  0.7132E-01  0.0000E+00  -1   0     24.7097  0.002829  0.3456E-01
  89    -7.00    -361.457 0.2386   0.1906E-02  0.1598E-03  0.7002E-01  0.0000E+00  -1   0     24.9887  0.003283  0.3038E-01
  88    -8.00    -328.765 0.2442   0.2469E-02  0.1801E-03  0.6867E-01  0.0000E+00  -1   0     25.2024  0.003726  0.2674E-01
  87    -9.00    -302.528 0.2487   0.2921E-02  0.1964E-03  0.6738E-01  0.0000E+00  -1   0     25.3579  0.004156  0.2357E-01
  86   -10.00    -281.256 0.2534   0.3664E-02  0.2166E-03  0.6598E-01  0.0000E+00  -1   0     25.4627  0.004574  0.2083E-01
  85   -11.00    -263.966 0.2573   0.4342E-02  0.2343E-03  0.6450E-01  0.0000E+00  -1   0     25.5239  0.004983  0.1843E-01
  84   -12.00    -249.196 0.2607   0.4921E-02  0.2494E-03  0.6309E-01  0.0000E+00  -1   0     25.5484  0.005380  0.1635E-01
  83   -13.00    -236.159 0.2637   0.5446E-02  0.2630E-03  0.6155E-01  0.0000E+00  -1   0     25.5424  0.005766  0.1453E-01
  82   -14.00    -224.945 0.2670   0.6441E-02  0.2818E-03  0.5992E-01  0.0000E+00  -1   0     25.5114  0.006142  0.1293E-01
  81   -15.00    -215.334 0.2699   0.7294E-02  0.2979E-03  0.5840E-01  0.0000E+00  -1   0     25.4605  0.006510  0.1153E-01
  80   -16.00    -206.818 0.2725   0.8050E-02  0.3122E-03  0.5694E-01  0.0000E+00  -1   0     25.3940  0.006867  0.1029E-01
  79   -17.00    -199.119 0.2748   0.8733E-02  0.3251E-03  0.5551E-01  0.0000E+00  -1   0     25.3156  0.007214  0.9203E-02
  78   -18.00    -192.061 0.2769   0.9359E-02  0.3369E-03  0.5411E-01  0.0000E+00  -1   0     25.2286  0.007551  0.8236E-02
  77   -19.00    -185.580 0.2790   0.1013E-01  0.3496E-03  0.5253E-01  0.0000E+00  -1   0     25.1356  0.007878  0.7379E-02
  76   -20.00    -179.758 0.2813   0.1129E-01  0.3655E-03  0.5082E-01  0.0000E+00  -1   0     25.0390  0.008196  0.6615E-02
  75   -21.00    -174.527 0.2834   0.1234E-01  0.3797E-03  0.4918E-01  0.0000E+00  -1   0     24.9407  0.008506  0.5935E-02
  74   -22.00    -169.751 0.2852   0.1329E-01  0.3927E-03  0.4760E-01  0.0000E+00  -1   0     24.8420  0.008807  0.5327E-02
  73   -23.00    -165.340 0.2870   0.1417E-01  0.4047E-03  0.4605E-01  0.0000E+00  -1   0     24.7441  0.009099  0.4783E-02
  72   -24.00    -161.233 0.2886   0.1498E-01  0.4158E-03  0.4453E-01  0.0000E+00  -1   0     24.6480  0.009383  0.4297E-02
  71   -25.00    -157.384 0.2901   0.1575E-01  0.4263E-03  0.4304E-01  0.0000E+00  -1   0     24.5541  0.009657  0.3861E-02
  70   -26.00    -153.759 0.2915   0.1647E-01  0.4361E-03  0.4156E-01  0.0000E+00  -1   0     24.4631  0.009923  0.3469E-02
  69   -27.00    -150.332 0.2929   0.1716E-01  0.4454E-03  0.4009E-01  0.0000E+00  -1   0     24.3751  0.010182  0.3118E-02
  68   -28.00    -146.992 0.3391   0.1649E-01  0.4222E-03  0.3852E-01  0.0000E+00  -1   0     24.2930  0.010493  0.2803E-02
  67   -29.00    -143.788 0.3406   0.1770E-01  0.4344E-03  0.3686E-01  0.0000E+00  -1   0     24.2167  0.010897  0.2520E-02
  66   -30.00    -140.814 0.3420   0.1882E-01  0.4458E-03  0.3525E-01  0.0000E+00  -1   0     24.1436  0.011292  0.2266E-02
  65   -31.00    -138.032 0.3433   0.1987E-01  0.4564E-03  0.3369E-01  0.0000E+00  -1   0     24.0736  0.011680  0.2037E-02
  64   -32.00    -135.415 0.3445   0.2085E-01  0.4664E-03  0.3217E-01  0.0000E+00  -1   0     24.0067  0.012060  0.1831E-02
  63   -33.00    -132.942 0.3457   0.2179E-01  0.4758E-03  0.3067E-01  0.0000E+00  -1   0     23.9426  0.012432  0.1645E-02
  62   -34.00    -130.595 0.3468   0.2267E-01  0.4848E-03  0.2920E-01  0.0000E+00  -1   0     23.8811  0.012798  0.1479E-02
  61   -35.00    -128.362 0.3478   0.2351E-01  0.4933E-03  0.2776E-01  0.0000E+00  -1   0     23.8220  0.013158  0.1329E-02
  60   -36.00    -126.232 0.3488   0.2432E-01  0.5014E-03  0.2633E-01  0.0000E+00  -1   0     23.7651  0.013512  0.1194E-02
  59   -37.00    -124.071 0.3885   0.1984E-01  0.3973E-03  0.2507E-01  0.0000E+00  -1   0     23.7114  0.014019  0.1073E-02
  58   -38.00    -121.854 0.3893   0.2046E-01  0.4035E-03  0.2398E-01  0.0000E+00  -1   0     23.6606  0.014952  0.9640E-03
  57   -39.00    -119.726 0.3901   0.2106E-01  0.4095E-03  0.2290E-01  0.0000E+00  -1   0     23.6113  0.015878  0.8660E-03
  56   -40.00    -117.679 0.3909   0.2164E-01  0.4152E-03  0.2170E-01  0.0000E+00  -1   0     23.5634  0.016801  0.7779E-03
  55   -41.00    -115.731 0.3918   0.2277E-01  0.4236E-03  0.2039E-01  0.0000E+00  -1   0     23.5167  0.017723  0.6987E-03
  54   -42.00    -113.884 0.3926   0.2385E-01  0.4315E-03  0.1911E-01  0.0000E+00  -1   0     23.4711  0.018645  0.6275E-03
  53   -43.00    -112.126 0.3935   0.2487E-01  0.4391E-03  0.1786E-01  0.0000E+00  -1   0     23.4263  0.019567  0.5635E-03
  52   -44.00    -110.446 0.3942   0.2585E-01  0.4463E-03  0.1663E-01  0.0000E+00  -1   0     23.3824  0.020489  0.5060E-03
  51   -45.00    -108.837 0.3950   0.2678E-01  0.4533E-03  0.1542E-01  0.0000E+00  -1   0     23.3391  0.021410  0.4543E-03
  50   -46.00    -107.293 0.3957   0.2768E-01  0.4599E-03  0.1423E-01  0.0000E+00  -1   0     23.2964  0.022331  0.4079E-03
  49   -47.00    -105.807 0.3964   0.2854E-01  0.4663E-03  0.1306E-01  0.0000E+00  -1   0     23.2542  0.023249  0.3663E-03
