 ******* Program HYDRUS
 ******* Example 2 - Grass Field Problem (Hupselse Beek 1982)                   
  
 Date:   1.10.    Time:  14: 5:14
 Units: L = cm   , T = days , M = -    



                             Node( 10)                                 Node( 20)                                 Node( 22)                                 Node( 30)

       time         h        theta    Temp     Conc           h        theta    Temp     Conc           h        theta    Temp     Conc           h        theta    Temp     Conc     
        90.100     -27.429   .3667    5.661   .000E+00        67.951   .3390    7.824   .000E+00        87.369   .3390    8.259   .000E+00       160.187   .3390    9.855   .000E+00
        90.200     -29.771   .3637    5.622   .000E+00        65.040   .3390    7.819   .000E+00        84.482   .3390    8.254   .000E+00       157.388   .3390    9.779   .000E+00
        90.300     -31.824   .3610    5.511   .000E+00        62.746   .3390    7.815   .000E+00        82.206   .3390    8.250   .000E+00       155.182   .3390    9.722   .000E+00
        90.440     -34.475   .3575    5.302   .000E+00        59.864   .3390    7.810   .000E+00        79.347   .3390    8.244   .000E+00       152.408   .3390    9.660   .000E+00
        90.627     -37.617   .3534    5.201   .000E+00        56.459   .3390    7.802   .000E+00        75.968   .3390    8.237   .000E+00       149.131   .3390    9.589   .000E+00
        90.813     -40.552   .3499    5.286   .000E+00        53.504   .3390    7.796   .000E+00        73.037   .3390    8.230   .000E+00       146.284   .3390    9.530   .000E+00
        91.000     -43.239   .3466    5.275   .000E+00        50.795   .3390    7.789   .000E+00        70.348   .3390    8.223   .000E+00       143.673   .3390    9.476   .000E+00
        91.100     -44.621   .3449    5.171   .737E-12        49.373   .3390    7.786   .135E-28        68.937   .3390    8.220   .000E+00       142.303   .3390    9.450   .000E+00
        91.229     -46.307   .3429    4.981   .404E-10        47.661   .3390    7.781   .738E-26        67.238   .3390    8.215   .673E-29       140.652   .3390    9.417   .000E+00
        91.383     -48.202   .3406    4.843   .768E-09        45.776   .3390    7.776   .835E-24        65.367   .3390    8.208   .107E-26       138.833   .3390    9.381   .000E+00
        91.589     -50.575   .3380    4.962   .117E-07        43.425   .3390    7.769   .140E-21        63.033   .3390    8.200   .291E-24       136.564   .3390    9.334   .000E+00
        91.794     -52.777   .3355    5.273   .698E-07        41.234   .3390    7.762   .245E-20        60.859   .3390    8.190   .584E-23       134.449   .3390    9.291   .000E+00
        92.000     -54.869   .3332    5.470   .272E-06        39.122   .3390    7.754   .238E-19        58.761   .3390    8.180   .641E-22       132.409   .3390    9.250   .000E+00
        92.100     -55.891   .3321    5.450   .465E-06        38.148   .3390    7.749   .535E-19        57.794   .3390    8.175   .148E-21       131.468   .3390    9.231   .000E+00
        92.229     -57.054   .3308    5.339   .874E-06        36.962   .3390    7.744   .151E-18        56.617   .3390    8.169   .437E-21       130.322   .3390    9.207   .000E+00
        92.383     -58.462   .3292    5.266   .171E-05        35.605   .3390    7.737   .507E-18        55.270   .3390    8.160   .157E-20       129.011   .3390    9.179   .000E+00
        92.589     -60.256   .3273    5.488   .369E-05        33.878   .3390    7.727   .246E-17        53.555   .3390    8.148   .860E-20       127.342   .3390    9.143   .239E-29
        93.000     -63.637   .3239    6.187   .125E-04        30.677   .3390    7.706   .787E-16        50.376   .3390    8.123   .480E-18       124.246   .3390    9.076   .191E-26
        93.333     -66.265   .3213    6.201   .261E-04        28.231   .3390    7.688   .427E-15        47.947   .3390    8.101   .294E-17       121.880   .3390    9.025   .151E-25
        93.667     -69.176   .3185    6.089   .468E-04        25.946   .3390    7.671   .183E-14        45.677   .3390    8.079   .142E-16       119.667   .3390    8.976   .984E-25
        94.000     -71.838   .3158    6.310   .752E-04        23.754   .3390    7.655   .649E-14        43.499   .3390    8.056   .569E-16       117.544   .3390    8.929   .542E-24
        94.500     -75.560   .3121    6.161   .132E-03        20.654   .3390    7.634   .371E-13        40.419   .3390    8.023   .412E-15       114.541   .3390    8.862   .904E-23
        95.000     -79.892   .3085    5.939   .203E-03        17.666   .3390    7.620   .149E-12        37.451   .3390    7.992   .200E-14       111.644   .3390    8.799   .786E-22
        95.100     -80.652   .3078    5.961   .219E-03        17.106   .3390    7.617   .188E-12        36.895   .3390    7.987   .258E-14       111.102   .3390    8.787   .108E-21
        95.229     -81.314   .3073    5.835   .240E-03        16.393   .3390    7.615   .252E-12        36.186   .3390    7.979   .356E-14       110.410   .3390    8.771   .161E-21
        95.383     -82.146   .3066    5.550   .267E-03        15.557   .3390    7.611   .352E-12        35.355   .3390    7.971   .517E-14       109.599   .3390    8.753   .258E-21
        95.589     -83.162   .3057    5.431   .306E-03        14.504   .3390    7.608   .540E-12        34.309   .3390    7.960   .838E-14       108.577   .3390    8.728   .480E-21
        96.000     -85.071   .3041    5.645   .392E-03        12.570   .3390    7.600   .121E-11        32.387   .3390    7.939   .212E-13       106.701   .3390    8.681   .172E-20
        96.100     -85.503   .3038    5.622   .415E-03        12.096   .3390    7.599   .145E-11        31.916   .3390    7.934   .260E-13       106.242   .3390    8.670   .225E-20
        96.229     -85.586   .3036    5.470   .446E-03        11.529   .3390    7.596   .181E-11        31.352   .3390    7.928   .336E-13       105.691   .3390    8.656   .317E-20
        96.383     -85.677   .3036    5.354   .487E-03        10.870   .3390    7.594   .235E-11        30.697   .3390    7.921   .453E-13       105.051   .3390    8.639   .476E-20
        96.589     -85.594   .3037    5.591   .550E-03        10.089   .3390    7.589   .328E-11        29.921   .3390    7.912   .665E-13       104.293   .3390    8.617   .808E-20
        97.000     -85.334   .3039    6.306   .709E-03         8.789   .3390    7.579   .620E-11        28.629   .3390    7.893   .139E-12       103.030   .3390    8.574   .235E-19
        97.100     -85.230   .3040    6.362   .754E-03         8.499   .3390    7.576   .715E-11        28.341   .3390    7.889   .164E-12       102.749   .3390    8.563   .297E-19
        97.229     -85.241   .3040    6.274   .818E-03         8.150   .3390    7.572   .857E-11        27.994   .3390    7.883   .202E-12       102.410   .3390    8.550   .400E-19
        97.383     -85.080   .3041    6.126   .906E-03         7.765   .3390    7.567   .106E-10        27.612   .3390    7.875   .258E-12       102.036   .3390    8.535   .568E-19
        97.589     -84.774   .3044    6.300   .105E-02         7.309   .3390    7.560   .139E-10        27.159   .3390    7.866   .355E-12       101.594   .3390    8.514   .899E-19
        98.000     -84.090   .3049    7.046   .144E-02         6.610   .3390    7.545   .238E-10        26.464   .3390    7.845   .655E-12       100.914   .3390    8.475   .226E-18
        98.100     -83.992   .3050    7.101   .157E-02         6.428   .3390    7.542   .269E-10        26.282   .3390    7.841   .753E-12       100.737   .3390    8.466   .277E-18
        98.229     -83.888   .3051    6.972   .175E-02         6.242   .3390    7.537   .315E-10        26.098   .3390    7.834   .900E-12       100.557   .3390    8.454   .360E-18
        98.383     -83.997   .3050    6.791   .199E-02         6.030   .3390    7.532   .379E-10        25.887   .3390    7.826   .111E-11       100.351   .3390    8.440   .490E-18
        98.589     -84.341   .3048    6.958   .237E-02         5.771   .3390    7.526   .483E-10        25.630   .3390    7.816   .146E-11       100.099   .3390    8.421   .736E-18
        99.000     -85.291   .3040    7.698   .330E-02         5.248   .3390    7.516   .781E-10        25.110   .3390    7.797   .249E-11        99.591   .3390    8.385   .165E-17
        99.100     -85.492   .3038    7.750   .357E-02         5.125   .3390    7.515   .875E-10        24.987   .3390    7.793   .282E-11        99.471   .3390    8.376   .198E-17
        99.229     -85.744   .3035    7.608   .393E-02         4.962   .3390    7.513   .101E-09        24.825   .3390    7.787   .330E-11        99.313   .3390    8.365   .250E-17
        99.383     -85.972   .3034    7.356   .441E-02         4.770   .3390    7.511   .120E-09        24.634   .3390    7.780   .398E-11        99.126   .3390    8.352   .329E-17
        99.589     -86.197   .3032    7.337   .513E-02         4.513   .3390    7.509   .150E-09        24.379   .3390    7.772   .509E-11        98.876   .3390    8.335   .471E-17
       100.000     -86.508   .3029    7.719   .683E-02         4.028   .3390    7.509   .235E-09        23.897   .3390    7.758   .826E-11        98.405   .3390    8.301   .961E-17
       100.333     -86.646   .3028    7.569   .852E-02         3.662   .3390    7.512   .335E-09        23.533   .3390    7.748   .121E-10        98.050   .3390    8.275   .166E-16
       100.667     -86.730   .3027    7.381   .105E-01         3.325   .3390    7.518   .475E-09        23.198   .3390    7.739   .175E-10        97.722   .3390    8.249   .281E-16
       101.000     -86.787   .3027    7.558   .128E-01         3.018   .3390    7.525   .668E-09        22.893   .3390    7.733   .251E-10        97.423   .3390    8.224   .467E-16
       101.100     -86.770   .3027    7.533   .135E-01         2.926   .3390    7.528   .739E-09        22.801   .3390    7.731   .279E-10        97.334   .3390    8.216   .541E-16
       101.229     -86.642   .3028    7.309   .145E-01         2.818   .3390    7.531   .841E-09        22.694   .3390    7.730   .319E-10        97.228   .3390    8.207   .652E-16
       101.383     -86.366   .3030    7.042   .158E-01         2.699   .3390    7.535   .981E-09        22.575   .3390    7.728   .375E-10        97.113   .3390    8.196   .814E-16
       101.589     -85.865   .3034    7.122   .177E-01         2.569   .3390    7.541   .120E-08        22.447   .3390    7.726   .465E-10        96.987   .3390    8.181   .109E-15
       102.000     -84.820   .3043    7.720   .223E-01         2.449   .3390    7.553   .181E-08        22.327   .3390    7.723   .713E-10        96.870   .3390    8.152   .194E-15
       102.100     -84.682   .3044    7.742   .235E-01         2.412   .3390    7.556   .199E-08        22.290   .3390    7.722   .789E-10        96.834   .3390    8.146   .222E-15
       102.200     -84.891   .3043    7.612   .247E-01         2.394   .3390    7.559   .219E-08        22.273   .3390    7.722   .873E-10        96.817   .3390    8.139   .253E-15
       102.333     -85.394   .3039    7.353   .264E-01         2.368   .3390    7.562   .249E-08        22.246   .3390    7.721   .999E-10        96.791   .3390    8.130   .302E-15
       102.500     -86.321   .3031    7.238   .283E-01         2.322   .3390    7.567   .292E-08        22.201   .3390    7.721   .118E-09        96.746   .3390    8.120   .376E-15
       102.750     -87.937   .3017    7.597   .311E-01         2.182   .3390    7.573   .371E-08        22.062   .3390    7.720   .151E-09        96.611   .3390    8.104   .520E-15
       103.000     -89.590   .3003    7.922   .336E-01         1.970   .3390    7.579   .470E-08        21.851   .3390    7.720   .194E-09        96.404   .3390    8.089   .714E-15
       103.250     -91.225   .2989    7.687   .359E-01         1.680   .3390    7.585   .593E-08        21.562   .3390    7.719   .247E-09        96.122   .3390    8.074   .974E-15
       103.625     -93.588   .2969    7.497   .391E-01         1.087   .3390    7.593   .835E-08        20.973   .3390    7.719   .355E-09        95.546   .3390    8.053   .154E-14
       104.000     -95.750   .2951    8.001   .419E-01          .407   .3390    7.602   .116E-07        20.297   .3390    7.719   .505E-09        94.885   .3390    8.033   .240E-14
       104.500     -98.415   .2933    8.061   .451E-01         -.620   .3389    7.613   .177E-07        19.273   .3390    7.720   .797E-09        93.883   .3390    8.008   .425E-14
       105.000    -101.433   .2912    7.902   .480E-01        -1.718   .3387    7.625   .263E-07        18.179   .3390    7.721   .123E-08        92.812   .3390    7.985   .736E-14
       105.500    -104.028   .2893    8.047   .506E-01        -2.851   .3383    7.638   .380E-07        17.050   .3390    7.723   .187E-08        91.708   .3390    7.964   .124E-13
       106.000    -106.379   .2877    8.254   .529E-01        -4.000   .3378    7.652   .536E-07        15.907   .3390    7.726   .277E-08        90.588   .3390    7.945   .206E-13
       106.500    -108.588   .2861    8.722   .550E-01        -5.132   .3372    7.666   .735E-07        14.781   .3390    7.729   .402E-08        89.486   .3390    7.927   .335E-13
       107.000    -110.981   .2844    9.245   .570E-01        -6.257   .3365    7.681   .986E-07        13.661   .3390    7.734   .570E-08        88.390   .3390    7.911   .534E-13
       107.500    -113.130   .2829    9.941   .587E-01        -7.381   .3357    7.698   .129E-06        12.544   .3390    7.740   .791E-08        87.296   .3390    7.897   .837E-13
       108.000    -115.265   .2814   10.207   .603E-01        -8.480   .3349    7.718   .166E-06        11.450   .3390    7.747   .108E-07        86.224   .3390    7.883   .129E-12
       108.500    -117.256   .2800   10.054   .616E-01        -9.551   .3341    7.743   .210E-06        10.386   .3390    7.757   .143E-07        85.182   .3390    7.872   .196E-12
       109.000    -119.324   .2786    9.849   .628E-01       -10.575   .3332    7.776   .260E-06         9.363   .3390    7.770   .188E-07        84.180   .3390    7.861   .294E-12
       109.500    -121.303   .2773    9.525   .641E-01       -11.563   .3324    7.815   .317E-06         8.380   .3390    7.787   .241E-07        83.216   .3390    7.852   .433E-12
       110.000    -122.301   .2767    9.245   .650E-01       -12.489   .3316    7.859   .381E-06         7.458   .3390    7.809   .305E-07        82.314   .3390    7.845   .630E-12
       110.500    -123.534   .2760    9.209   .660E-01       -13.371   .3307    7.902   .452E-06         6.581   .3390    7.834   .380E-07        81.454   .3390    7.839   .905E-12
       111.000    -124.175   .2756    9.558   .669E-01       -14.190   .3300    7.943   .531E-06         5.767   .3390    7.860   .467E-07        80.656   .3390    7.834   .128E-11
       111.500    -125.029   .2752   10.084   .676E-01       -14.961   .3292    7.980   .617E-06         5.002   .3390    7.886   .567E-07        79.906   .3390    7.832   .180E-11
       112.000    -126.476   .2744   10.505   .683E-01       -15.693   .3285    8.012   .712E-06         4.275   .3390    7.912   .681E-07        79.193   .3390    7.832   .249E-11
       112.100    -126.693   .2742   10.539   .685E-01       -15.842   .3283    8.018   .732E-06         4.127   .3390    7.917   .705E-07        79.048   .3390    7.832   .265E-11
       112.229    -126.825   .2741   10.528   .687E-01       -16.023   .3281    8.026   .758E-06         3.947   .3390    7.923   .737E-07        78.872   .3390    7.832   .288E-11
       112.383    -127.030   .2740   10.482   .689E-01       -16.242   .3279    8.035   .790E-06         3.731   .3390    7.930   .777E-07        78.659   .3390    7.833   .317E-11
       112.589    -127.296   .2739   10.747   .691E-01       -16.525   .3276    8.047   .834E-06         3.449   .3390    7.940   .833E-07        78.383   .3390    7.834   .359E-11
       113.000    -127.851   .2736   11.665   .697E-01       -17.066   .3271    8.074   .926E-06         2.913   .3390    7.959   .952E-07        77.857   .3390    7.836   .461E-11
       113.333    -128.298   .2733   11.653   .699E-01       -17.487   .3266    8.097   .101E-05         2.495   .3390    7.975   .106E-06        77.447   .3390    7.840   .560E-11
       113.667    -129.604   .2726   11.451   .703E-01       -17.895   .3262    8.122   .109E-05         2.090   .3390    7.992   .117E-06        77.050   .3390    7.843   .679E-11
       114.000    -130.597   .2720   11.621   .706E-01       -18.298   .3258    8.150   .118E-05         1.691   .3390    8.009   .129E-06        76.659   .3390    7.848   .818E-11
       114.500    -132.130   .2711   11.460   .709E-01       -18.890   .3251    8.196   .133E-05         1.105   .3390    8.039   .148E-06        76.084   .3390    7.856   .108E-10
       115.000    -133.718   .2702   11.229   .711E-01       -19.469   .3245    8.249   .149E-05          .530   .3390    8.072   .169E-06        75.520   .3390    7.865   .140E-10
       115.100    -134.030   .2701   11.254   .712E-01       -19.585   .3244    8.260   .152E-05          .416   .3390    8.079   .174E-06        75.409   .3390    7.867   .147E-10
       115.229    -134.259   .2699   11.158   .712E-01       -19.732   .3242    8.274   .156E-05          .270   .3390    8.088   .180E-06        75.265   .3390    7.869   .157E-10
       115.383    -134.583   .2697   10.971   .713E-01       -19.909   .3240    8.291   .162E-05          .095   .3390    8.099   .187E-06        75.093   .3390    7.873   .170E-10
       115.589    -134.985   .2695   11.052   .714E-01       -20.148   .3237    8.315   .169E-05         -.142   .3390    8.115   .197E-06        74.858   .3390    7.877   .188E-10
       116.000    -135.768   .2691   11.538   .715E-01       -20.636   .3232    8.361   .185E-05         -.629   .3389    8.148   .218E-06        74.371   .3390    7.887   .231E-10
       116.333    -136.413   .2687   11.525   .716E-01       -21.032   .3227    8.397   .198E-05        -1.024   .3389    8.175   .237E-06        73.976   .3390    7.896   .271E-10
       116.667    -136.683   .2685   11.670   .717E-01       -21.430   .3223    8.432   .212E-05        -1.421   .3388    8.202   .257E-06        73.579   .3390    7.905   .317E-10
       117.000    -137.115   .2683   12.252   .718E-01       -21.824   .3218    8.466   .227E-05        -1.814   .3387    8.229   .278E-06        73.186   .3390    7.916   .371E-10
       117.100    -137.219   .2682   12.315   .719E-01       -21.939   .3217    8.476   .232E-05        -1.929   .3386    8.237   .285E-06        73.071   .3390    7.919   .388E-10
       117.229    -137.210   .2682   12.109   .719E-01       -22.089   .3215    8.488   .238E-05        -2.078   .3386    8.248   .294E-06        72.922   .3390    7.923   .411E-10
       117.383    -137.259   .2682   11.646   .719E-01       -22.267   .3213    8.503   .245E-05        -2.257   .3385    8.260   .304E-06        72.743   .3390    7.928   .441E-10
       117.589    -137.318   .2682   11.283   .720E-01       -22.503   .3211    8.523   .255E-05        -2.492   .3384    8.276   .319E-06        72.508   .3390    7.935   .484E-10
       118.000    -137.487   .2681   11.247   .721E-01       -22.962   .3205    8.564   .276E-05        -2.951   .3382    8.309   .351E-06        72.049   .3390    7.951   .581E-10
       118.100    -137.518   .2681   11.167   .722E-01       -23.074   .3204    8.574   .282E-05        -3.062   .3382    8.318   .359E-06        71.938   .3390    7.955   .607E-10
       118.200    -137.479   .2681   10.922   .722E-01       -23.184   .3203    8.584   .287E-05        -3.172   .3381    8.326   .367E-06        71.828   .3390    7.959   .634E-10
       118.333    -137.367   .2682   10.484   .722E-01       -23.329   .3201    8.598   .294E-05        -3.318   .3381    8.337   .378E-06        71.682   .3390    7.964   .672E-10
       118.500    -137.065   .2683   10.103   .723E-01       -23.509   .3199    8.615   .304E-05        -3.497   .3380    8.350   .392E-06        71.503   .3390    7.971   .722E-10
       118.750    -136.294   .2688   10.113   .724E-01       -23.768   .3196    8.640   .318E-05        -3.756   .3379    8.371   .414E-06        71.244   .3390    7.982   .803E-10
       119.000    -135.315   .2693   10.164   .725E-01       -24.014   .3193    8.665   .333E-05        -4.002   .3378    8.392   .437E-06        70.998   .3390    7.993   .892E-10
       119.250    -134.190   .2700    9.690   .727E-01       -24.247   .3190    8.688   .349E-05        -4.236   .3376    8.412   .461E-06        70.764   .3390    8.004   .990E-10
       119.625    -132.100   .2711    9.129   .732E-01       -24.552   .3187    8.719   .373E-05        -4.542   .3375    8.442   .499E-06        70.458   .3390    8.022   .115E-09
       120.000    -130.120   .2723    9.253   .739E-01       -24.807   .3184    8.745   .399E-05        -4.799   .3373    8.471   .540E-06        70.201   .3390    8.040   .134E-09
       120.100    -129.546   .2726    9.250   .741E-01       -24.876   .3183    8.751   .406E-05        -4.868   .3373    8.478   .551E-06        70.132   .3390    8.045   .140E-09
       120.200    -128.772   .2730    9.118   .744E-01       -24.936   .3182    8.756   .413E-05        -4.928   .3373    8.485   .562E-06        70.072   .3390    8.050   .145E-09
       120.333    -127.555   .2737    8.912   .748E-01       -25.008   .3181    8.763   .423E-05        -5.001   .3372    8.494   .578E-06        69.999   .3390    8.057   .153E-09
       120.500    -125.688   .2748    8.898   .755E-01       -25.086   .3180    8.770   .435E-05        -5.080   .3372    8.505   .598E-06        69.920   .3390    8.066   .163E-09
       120.750    -122.352   .2767    9.386   .768E-01       -25.164   .3179    8.779   .455E-05        -5.159   .3371    8.521   .629E-06        69.841   .3390    8.079   .180E-09
       121.000    -118.947   .2788    9.786   .785E-01       -25.189   .3179    8.785   .475E-05        -5.187   .3371    8.534   .661E-06        69.813   .3390    8.093   .198E-09
       121.250    -116.636   .2805    9.611   .804E-01       -25.171   .3179    8.789   .496E-05        -5.172   .3371    8.547   .695E-06        69.828   .3390    8.106   .217E-09
       121.500    -116.557   .2805    9.543   .826E-01       -25.098   .3180    8.790   .518E-05        -5.101   .3372    8.557   .730E-06        69.899   .3390    8.120   .239E-09
       122.000    -118.581   .2792   10.450   .866E-01       -24.864   .3183    8.790   .566E-05        -4.870   .3373    8.575   .806E-06        70.130   .3390    8.148   .286E-09
       122.100    -118.818   .2789   10.606   .873E-01       -24.823   .3183    8.790   .576E-05        -4.830   .3373    8.578   .822E-06        70.170   .3390    8.154   .297E-09
       122.229    -119.113   .2787   10.602   .882E-01       -24.754   .3184    8.790   .589E-05        -4.761   .3374    8.582   .843E-06        70.239   .3390    8.161   .311E-09
       122.383    -119.423   .2785   10.593   .892E-01       -24.674   .3185    8.789   .605E-05        -4.681   .3374    8.586   .868E-06        70.319   .3390    8.170   .329E-09
       122.589    -119.720   .2783   10.923   .905E-01       -24.567   .3187    8.789   .628E-05        -4.573   .3375    8.591   .904E-06        70.427   .3390    8.182   .353E-09
       123.000    -119.951   .2781   11.795   .931E-01       -24.375   .3189    8.790   .675E-05        -4.380   .3376    8.601   .979E-06        70.620   .3390    8.205   .408E-09
       123.333    -120.076   .2780   11.975   .951E-01       -24.229   .3191    8.793   .716E-05        -4.234   .3376    8.608   .104E-05        70.766   .3390    8.223   .457E-09
       123.667    -120.978   .2775   12.258   .973E-01       -24.102   .3192    8.800   .758E-05        -4.107   .3377    8.616   .111E-05        70.893   .3390    8.241   .511E-09
       124.000    -121.640   .2771   12.954   .995E-01       -23.993   .3193    8.810   .803E-05        -3.997   .3378    8.625   .119E-05        71.003   .3390    8.259   .571E-09
       124.100    -121.794   .2770   13.077   .100E+00       -23.961   .3194    8.814   .817E-05        -3.964   .3378    8.628   .121E-05        71.036   .3390    8.264   .591E-09
       124.200    -121.169   .2774   13.027   .101E+00       -23.931   .3194    8.818   .831E-05        -3.935   .3378    8.631   .123E-05        71.065   .3390    8.269   .610E-09
       124.300    -120.367   .2778   12.911   .102E+00       -23.903   .3195    8.823   .845E-05        -3.906   .3378    8.635   .125E-05        71.094   .3390    8.275   .630E-09
       124.440    -118.999   .2788   12.850   .103E+00       -23.864   .3195    8.831   .865E-05        -3.867   .3378    8.640   .129E-05        71.133   .3390    8.282   .660E-09
       124.627    -116.608   .2805   13.136   .105E+00       -23.805   .3196    8.842   .893E-05        -3.808   .3379    8.647   .133E-05        71.192   .3390    8.291   .701E-09
       124.813    -113.695   .2825   13.661   .107E+00       -23.729   .3197    8.856   .921E-05        -3.733   .3379    8.655   .138E-05        71.267   .3390    8.300   .744E-09
       125.000    -110.547   .2847   13.958   .110E+00       -23.625   .3198    8.870   .951E-05        -3.632   .3379    8.664   .143E-05        71.368   .3390    8.309   .789E-09
       125.100    -108.728   .2860   13.910   .112E+00       -23.560   .3199    8.879   .968E-05        -3.567   .3380    8.669   .146E-05        71.433   .3390    8.314   .814E-09
       125.200    -106.827   .2874   13.752   .114E+00       -23.483   .3200    8.888   .984E-05        -3.491   .3380    8.674   .148E-05        71.509   .3390    8.319   .840E-09
       125.333    -103.939   .2894   13.558   .117E+00       -23.355   .3201    8.900   .101E-04        -3.365   .3381    8.682   .152E-05        71.635   .3390    8.325   .876E-09
       125.500    -100.023   .2921   13.603   .122E+00       -23.146   .3203    8.917   .104E-04        -3.159   .3381    8.692   .157E-05        71.841   .3390    8.333   .923E-09
       125.750     -94.248   .2964   14.215   .130E+00       -22.690   .3209    8.944   .109E-04        -2.708   .3383    8.708   .165E-05        72.292   .3390    8.345   .996E-09
       126.000     -89.310   .3005   14.741   .142E+00       -22.050   .3216    8.973   .114E-04        -2.074   .3386    8.726   .173E-05        72.926   .3390    8.357   .108E-08
       126.100     -87.641   .3019   14.737   .148E+00       -21.760   .3219    8.986   .116E-04        -1.786   .3387    8.734   .176E-05        73.214   .3390    8.361   .111E-08
       126.200     -86.429   .3030   14.593   .154E+00       -21.428   .3223    9.000   .119E-04        -1.454   .3388    8.742   .179E-05        73.546   .3390    8.366   .114E-08
       126.333     -85.450   .3038   14.370   .164E+00       -20.932   .3228    9.018   .122E-04         -.958   .3389    8.753   .184E-05        74.042   .3390    8.372   .119E-08
       126.500     -84.788   .3044   14.327   .179E+00       -20.226   .3236    9.042   .127E-04         -.251   .3390    8.768   .190E-05        74.749   .3390    8.380   .125E-08
       126.750     -84.337   .3048   14.806   .205E+00       -19.053   .3250    9.080   .134E-04          .917   .3390    8.792   .200E-05        75.900   .3390    8.392   .135E-08
       127.000     -84.027   .3050   15.232   .236E+00       -17.831   .3263    9.121   .142E-04         2.132   .3390    8.817   .211E-05        77.091   .3390    8.404   .145E-08
       127.250     -85.217   .3040   15.063   .271E+00       -16.616   .3275    9.164   .152E-04         3.339   .3390    8.845   .223E-05        78.275   .3390    8.415   .157E-08
       127.500     -87.828   .3019   14.883   .306E+00       -15.484   .3287    9.210   .162E-04         4.466   .3390    8.874   .236E-05        79.380   .3390    8.428   .169E-08
       128.000     -92.897   .2975   15.444   .368E+00       -13.745   .3304    9.310   .185E-04         6.200   .3390    8.940   .265E-05        81.080   .3390    8.453   .197E-08
       128.333     -96.203   .2948   15.563   .402E+00       -12.890   .3312    9.378   .203E-04         7.053   .3390    8.986   .288E-05        81.916   .3390    8.471   .219E-08
       128.667    -100.243   .2920   15.623   .432E+00       -12.280   .3318    9.448   .222E-04         7.662   .3390    9.035   .313E-05        82.513   .3390    8.490   .244E-08
       129.000    -103.527   .2896   16.067   .457E+00       -11.929   .3321    9.518   .244E-04         8.013   .3390    9.086   .341E-05        82.857   .3390    8.510   .270E-08
       129.500    -107.748   .2867   15.750   .489E+00       -11.831   .3322    9.624   .279E-04         8.111   .3390    9.165   .389E-05        82.953   .3390    8.542   .316E-08
       130.000    -111.398   .2841   15.045   .513E+00       -12.000   .3321    9.728   .317E-04         7.943   .3390    9.246   .443E-05        82.789   .3390    8.576   .369E-08
       130.500    -114.630   .2818   14.704   .533E+00       -12.382   .3317    9.832   .360E-04         7.564   .3390    9.328   .504E-05        82.417   .3390    8.614   .429E-08
       131.000    -117.426   .2799   14.386   .550E+00       -12.893   .3312    9.933   .406E-04         7.055   .3390    9.411   .572E-05        81.919   .3390    8.655   .497E-08
       131.500    -119.956   .2781   14.135   .564E+00       -13.492   .3306   10.028   .454E-04         6.460   .3390    9.494   .648E-05        81.335   .3390    8.698   .574E-08
       132.000    -123.349   .2762   13.621   .576E+00       -14.162   .3300   10.114   .506E-04         5.795   .3390    9.574   .731E-05        80.683   .3390    8.745   .660E-08
       132.500    -126.183   .2745   13.266   .586E+00       -14.888   .3293   10.189   .560E-04         5.074   .3390    9.650   .822E-05        79.976   .3390    8.794   .757E-08
       133.000    -129.584   .2726   12.932   .594E+00       -15.663   .3285   10.254   .616E-04         4.305   .3390    9.721   .920E-05        79.222   .3390    8.845   .865E-08
       133.500    -132.508   .2709   12.659   .600E+00       -16.475   .3277   10.309   .673E-04         3.500   .3390    9.787   .103E-04        78.433   .3390    8.899   .984E-08
       134.000    -136.445   .2687   12.667   .605E+00       -17.330   .3268   10.353   .732E-04         2.652   .3390    9.846   .114E-04        77.601   .3390    8.954   .112E-07
       134.500    -139.752   .2668   12.767   .609E+00       -18.201   .3259   10.389   .793E-04         1.789   .3390    9.899   .125E-04        76.755   .3390    9.011   .126E-07
       135.000    -142.853   .2650   12.954   .612E+00       -19.084   .3249   10.416   .856E-04          .915   .3390    9.946   .138E-04        75.897   .3390    9.068   .142E-07
       135.100    -143.475   .2647   12.956   .612E+00       -19.258   .3247   10.420   .868E-04          .742   .3390    9.954   .140E-04        75.728   .3390    9.080   .146E-07
       135.200    -144.088   .2643   12.910   .612E+00       -19.431   .3245   10.425   .881E-04          .571   .3390    9.963   .143E-04        75.560   .3390    9.091   .149E-07
       135.300    -144.623   .2640   12.795   .613E+00       -19.606   .3243   10.429   .894E-04          .398   .3390    9.971   .145E-04        75.391   .3390    9.103   .152E-07
       135.440    -145.203   .2637   12.727   .613E+00       -19.851   .3241   10.434   .913E-04          .155   .3390    9.982   .149E-04        75.153   .3390    9.119   .157E-07
       135.627    -145.551   .2635   13.087   .613E+00       -20.181   .3237   10.441   .937E-04         -.172   .3390    9.997   .154E-04        74.828   .3390    9.140   .164E-07
       135.813    -145.477   .2635   13.685   .613E+00       -20.514   .3233   10.448   .962E-04         -.504   .3390   10.010   .159E-04        74.496   .3390    9.162   .171E-07
       136.000    -144.987   .2638   14.011   .614E+00       -20.846   .3229   10.454   .987E-04         -.835   .3389   10.024   .164E-04        74.165   .3390    9.183   .179E-07
       136.100    -144.691   .2640   13.964   .615E+00       -21.024   .3227   10.458   .100E-03        -1.012   .3389   10.031   .167E-04        73.988   .3390    9.195   .183E-07
