 ******* Program HYDRUS
 ******* Welcome to HYDRUS-1D                                                   
  
 Date:   1.10.    Time:  14:16:20
 Units: L = cm   , T = min  , M = mmol 



                             Node(  7)                      Node( 11)                      Node( 17)                      Node( 20)                      Node( 26)                      Node( 29)                      Node( 32)                      Node( 35)                      Node( 38)                      Node( 41)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
       334.000      -2.673   .4284     .000        -4.634   .4256     .000        -8.091   .4153     .000       -10.212   .4054     .000       -16.159   .3662     .000       -21.168   .3264     .000       -31.255   .2497     .000       -94.809   .0682     .000      -227.597   .0202     .000      -227.597   .0202     .000
       339.500      -2.650   .4284     .000        -4.593   .4257     .000        -8.008   .4156     .000       -10.095   .4060     .000       -15.897   .3682     .000       -20.702   .3301     .000       -29.951   .2587     .000       -78.290   .0879     .000      -227.596   .0202     .000      -227.597   .0202     .000
       345.000      -2.628   .4285     .000        -4.552   .4258     .000        -7.927   .4160     .000        -9.981   .4066     .000       -15.643   .3701     .000       -20.247   .3338     .000       -28.750   .2669     .000       -66.814   .1081     .000      -227.591   .0202     .000      -227.597   .0202     .000
       346.000      -2.625   .4285     .000        -4.545   .4258     .000        -7.912   .4160     .000        -9.960   .4067     .000       -15.598   .3705     .000       -20.164   .3345     .000       -28.534   .2684     .000       -64.908   .1118     .000      -227.591   .0202     .000      -227.597   .0202     .000
       352.000      -2.601   .4285     .000        -4.502   .4259     .000        -7.826   .4164     .000        -9.840   .4073     .000       -15.337   .3725     .000       -19.707   .3382     .000       -27.502   .2763     .000       -56.712   .1328     .000      -227.558   .0202     .000      -227.597   .0202     .000
       358.000      -2.578   .4285     .000        -4.460   .4260     .000        -7.742   .4168     .000        -9.724   .4079     .000       -15.090   .3743     .000       -19.298   .3415     .000       -26.578   .2834     .000       -50.480   .1530     .000      -227.365   .0202     .000      -227.597   .0202     .000
       360.000      -2.570   .4285     .000        -4.445   .4260     .000        -7.713   .4168     .000        -9.685   .4081     .000       -15.009   .3749     .000       -19.164   .3426     .000       -26.274   .2858     .000       -48.640   .1596     .000      -227.268   .0202     .000      -227.597   .0202     .000
       365.000      -2.551   .4285     .000        -4.411   .4261     .000        -7.645   .4171     .000        -9.592   .4085     .000       -14.815   .3764     .000       -18.840   .3452     .000       -25.551   .2913     .000       -44.962   .1742     .000      -226.276   .0204     .000      -227.597   .0202     .000
       370.000      -2.533   .4286     .000        -4.378   .4261     .000        -7.580   .4173     .000        -9.502   .4090     .000       -14.626   .3777     .000       -18.527   .3477     .000       -24.866   .2966     .000       -42.107   .1874     .000      -222.011   .0209     .000      -227.597   .0202     .000
       372.000      -2.526   .4286     .000        -4.365   .4261     .000        -7.554   .4174     .000        -9.466   .4092     .000       -14.551   .3782     .000       -18.403   .3487     .000       -24.615   .2986     .000       -40.999   .1926     .000      -219.226   .0213     .000      -227.597   .0202     .000
       379.000      -2.502   .4286     .000        -4.320   .4262     .000        -7.467   .4177     .000        -9.346   .4098     .000       -14.306   .3799     .000       -18.011   .3519     .000       -23.870   .3044     .000       -37.906   .2087     .000      -187.420   .0266     .000      -227.597   .0202     .000
       386.000      -2.478   .4286     .000        -4.277   .4263     .000        -7.383   .4180     .000        -9.230   .4104     .000       -14.073   .3815     .000       -17.645   .3548     .000       -23.175   .3101     .000       -35.407   .2232     .000      -144.595   .0378     .000      -227.597   .0202     .000
       390.667      -2.462   .4286     .000        -4.249   .4263     .000        -7.328   .4182     .000        -9.155   .4108     .000       -13.922   .3825     .000       -17.408   .3567     .000       -22.720   .3138     .000       -33.993   .2314     .000      -121.446   .0483     .000      -227.597   .0202     .000
       395.333      -2.447   .4286     .000        -4.221   .4264     .000        -7.274   .4184     .000        -9.082   .4111     .000       -13.775   .3835     .000       -17.177   .3584     .000       -22.281   .3173     .000       -32.738   .2395     .000      -102.662   .0610     .000      -227.597   .0202     .000
       400.000      -2.432   .4286     .000        -4.194   .4264     .000        -7.221   .4186     .000        -9.009   .4114     .000       -13.634   .3845     .000       -16.957   .3601     .000       -21.878   .3206     .000       -31.659   .2469     .000       -87.603   .0755     .000      -227.596   .0202     .000
       407.000      -2.410   .4287     .000        -4.154   .4265     .000        -7.144   .4188     .000        -8.905   .4118     .000       -13.432   .3859     .000       -16.650   .3625     .000       -21.346   .3249     .000       -30.221   .2568     .000       -72.341   .0977     .000      -227.593   .0202     .000
       408.000      -2.407   .4287     .000        -4.149   .4265     .000        -7.133   .4189     .000        -8.890   .4119     .000       -13.403   .3861     .000       -16.606   .3628     .000       -21.270   .3255     .000       -30.017   .2582     .000       -70.660   .1010     .000      -227.593   .0202     .000
       415.000      -2.386   .4287     .000        -4.110   .4266     .000        -7.058   .4191     .000        -8.789   .4123     .000       -13.208   .3874     .000       -16.312   .3650     .000       -20.761   .3297     .000       -28.727   .2671     .000       -60.306   .1234     .000      -227.565   .0202     .000
       420.000      -2.371   .4287     .000        -4.083   .4266     .000        -7.006   .4193     .000        -8.719   .4126     .000       -13.074   .3883     .000       -16.111   .3666     .000       -20.417   .3325     .000       -27.967   .2727     .000       -54.593   .1384     .000      -227.502   .0202     .000
       426.000      -2.353   .4287     .000        -4.051   .4267     .000        -6.945   .4195     .000        -8.637   .4130     .000       -12.918   .3894     .000       -15.882   .3683     .000       -20.031   .3356     .000       -27.174   .2789     .000       -49.609   .1561     .000      -227.177   .0202     .000
       433.000      -2.333   .4287     .000        -4.015   .4268     .000        -6.876   .4197     .000        -8.545   .4134     .000       -12.745   .3906     .000       -15.628   .3702     .000       -19.619   .3389     .000       -26.279   .2857     .000       -44.963   .1742     .000      -224.593   .0206     .000
       440.000      -2.314   .4287     .000        -3.980   .4268     .000        -6.810   .4200     .000        -8.455   .4137     .000       -12.579   .3917     .000       -15.385   .3721     .000       -19.223   .3421     .000       -25.415   .2924     .000       -41.576   .1899     .000      -212.632   .0222     .000
       447.500      -2.294   .4287     .000        -3.944   .4269     .000        -6.741   .4202     .000        -8.363   .4141     .000       -12.405   .3927     .000       -15.134   .3740     .000       -18.827   .3453     .000       -24.656   .2982     .000       -38.526   .2051     .000      -178.847   .0283     .000
       455.000      -2.274   .4288     .000        -3.909   .4269     .000        -6.674   .4204     .000        -8.273   .4145     .000       -12.241   .3937     .000       -14.899   .3758     .000       -18.459   .3483     .000       -23.971   .3036     .000       -36.106   .2191     .000      -139.066   .0402     .000
       461.500      -2.258   .4288     .000        -3.879   .4270     .000        -6.617   .4206     .000        -8.197   .4148     .000       -12.104   .3946     .000       -14.704   .3772     .000       -18.156   .3507     .000       -23.405   .3082     .000       -34.370   .2292     .000      -111.122   .0549     .000
       468.000      -2.241   .4288     .000        -3.849   .4270     .000        -6.561   .4208     .000        -8.124   .4151     .000       -11.970   .3954     .000       -14.514   .3785     .000       -17.863   .3531     .000       -22.860   .3126     .000       -32.826   .2389     .000       -90.916   .0718     .000
       475.000      -2.224   .4288     .000        -3.818   .4270     .000        -6.502   .4210     .000        -8.046   .4155     .000       -11.831   .3962     .000       -14.317   .3798     .000       -17.562   .3555     .000       -22.337   .3169     .000       -31.500   .2480     .000       -75.415   .0919     .000
       476.000      -2.221   .4288     .000        -3.813   .4271     .000        -6.494   .4210     .000        -8.035   .4155     .000       -11.810   .3963     .000       -14.289   .3800     .000       -17.520   .3558     .000       -22.262   .3175     .000       -31.311   .2493     .000       -73.984   .0948     .000
       478.000      -2.217   .4288     .000        -3.805   .4271     .000        -6.478   .4211     .000        -8.013   .4156     .000       -11.771   .3965     .000       -14.233   .3804     .000       -17.436   .3565     .000       -22.116   .3187     .000       -30.944   .2518     .000       -70.904   .1004     .000
       480.000      -2.212   .4288     .000        -3.796   .4271     .000        -6.461   .4211     .000        -7.991   .4157     .000       -11.732   .3968     .000       -14.178   .3808     .000       -17.354   .3571     .000       -21.972   .3198     .000       -30.584   .2543     .000       -67.897   .1061     .000
       484.000      -2.202   .4288     .000        -3.779   .4271     .000        -6.429   .4212     .000        -7.948   .4159     .000       -11.655   .3972     .000       -14.071   .3815     .000       -17.196   .3583     .000       -21.703   .3220     .000       -29.904   .2590     .000       -62.470   .1177     .000
       485.000      -2.200   .4288     .000        -3.774   .4271     .000        -6.420   .4212     .000        -7.937   .4159     .000       -11.636   .3973     .000       -14.045   .3817     .000       -17.157   .3586     .000       -21.637   .3226     .000       -29.738   .2601     .000       -61.419   .1205     .000
       494.000      -2.179   .4288     .000        -3.737   .4272     .000        -6.351   .4214     .000        -7.846   .4163     .000       -11.474   .3983     .000       -13.820   .3832     .000       -16.822   .3612     .000       -21.066   .3272     .000       -28.403   .2694     .000       -53.020   .1440     .000
       500.000      -2.165   .4288     .000        -3.713   .4272     .000        -6.306   .4215     .000        -7.786   .4166     .000       -11.368   .3990     .000       -13.673   .3842     .000       -16.604   .3628     .000       -20.710   .3301     .000       -27.693   .2749     .000       -48.712   .1593     .000
       512.000      -2.139   .4289     .000        -3.666   .4273     .000        -6.219   .4218     .000        -7.671   .4170     .000       -11.167   .4002     .000       -13.399   .3861     .000       -16.208   .3658     .000       -20.074   .3352     .000       -26.387   .2849     .000       -42.763   .1844     .000
       518.500      -2.125   .4289     .000        -3.641   .4273     .000        -6.172   .4219     .000        -7.610   .4172     .000       -11.061   .4008     .000       -13.255   .3871     .000       -16.002   .3674     .000       -19.742   .3379     .000       -25.688   .2903     .000       -40.111   .1967     .000
       525.000      -2.112   .4289     .000        -3.617   .4273     .000        -6.127   .4220     .000        -7.551   .4174     .000       -10.959   .4014     .000       -13.115   .3881     .000       -15.804   .3689     .000       -19.427   .3404     .000       -25.091   .2949     .000       -38.032   .2079     .000
       530.000      -2.101   .4289     .000        -3.598   .4274     .000        -6.093   .4221     .000        -7.506   .4176     .000       -10.881   .4019     .000       -13.010   .3888     .000       -15.653   .3700     .000       -19.193   .3423     .000       -24.670   .2981     .000       -36.594   .2163     .000
       535.000      -2.091   .4289     .000        -3.580   .4274     .000        -6.059   .4222     .000        -7.461   .4177     .000       -10.805   .4023     .000       -12.907   .3895     .000       -15.506   .3712     .000       -18.969   .3441     .000       -24.265   .3013     .000       -35.369   .2234     .000
       540.000      -2.081   .4289     .000        -3.562   .4274     .000        -6.025   .4223     .000        -7.418   .4179     .000       -10.731   .4028     .000       -12.807   .3902     .000       -15.364   .3722     .000       -18.756   .3458     .000       -23.874   .3044     .000       -34.224   .2300     .000
       542.000      -2.077   .4289     .000        -3.555   .4274     .000        -6.012   .4224     .000        -7.400   .4179     .000       -10.701   .4029     .000       -12.767   .3905     .000       -15.309   .3727     .000       -18.672   .3465     .000       -23.717   .3057     .000       -33.773   .2326     .000
       550.000      -2.061   .4289     .000        -3.527   .4275     .000        -5.960   .4225     .000        -7.333   .4182     .000       -10.586   .4035     .000       -12.614   .3915     .000       -15.096   .3743     .000       -18.348   .3491     .000       -23.136   .3104     .000       -32.342   .2422     .000
       560.000      -2.042   .4289     .000        -3.493   .4275     .000        -5.898   .4227     .000        -7.252   .4184     .000       -10.448   .4042     .000       -12.429   .3926     .000       -14.842   .3762     .000       -17.969   .3522     .000       -22.496   .3156     .000       -30.792   .2529     .000
       565.000      -2.033   .4289     .000        -3.476   .4275     .000        -5.867   .4228     .000        -7.211   .4186     .000       -10.380   .4045     .000       -12.339   .3931     .000       -14.716   .3771     .000       -17.784   .3537     .000       -22.186   .3181     .000       -30.056   .2579     .000
       570.000      -2.023   .4289     .000        -3.460   .4276     .000        -5.837   .4228     .000        -7.172   .4187     .000       -10.314   .4049     .000       -12.251   .3937     .000       -14.594   .3779     .000       -17.606   .3551     .000       -21.888   .3205     .000       -29.327   .2630     .000
       575.000      -2.014   .4289     .000        -3.443   .4276     .000        -5.807   .4229     .000        -7.133   .4189     .000       -10.249   .4052     .000       -12.165   .3942     .000       -14.476   .3787     .000       -17.433   .3565     .000       -21.599   .3229     .000       -28.688   .2673     .000
       580.000      -2.005   .4289     .000        -3.427   .4276     .000        -5.778   .4230     .000        -7.095   .4190     .000       -10.185   .4055     .000       -12.081   .3947     .000       -14.361   .3795     .000       -17.264   .3578     .000       -21.321   .3251     .000       -28.142   .2714     .000
       586.667      -1.993   .4289     .000        -3.406   .4276     .000        -5.739   .4231     .000        -7.045   .4192     .000       -10.102   .4060     .000       -11.972   .3953     .000       -14.213   .3805     .000       -17.050   .3594     .000       -20.979   .3279     .000       -27.476   .2765     .000
       593.333      -1.982   .4290     .000        -3.386   .4277     .000        -5.701   .4232     .000        -6.996   .4193     .000       -10.020   .4064     .000       -11.864   .3960     .000       -14.068   .3815     .000       -16.843   .3610     .000       -20.650   .3306     .000       -26.830   .2815     .000
       600.000      -1.970   .4290     .000        -3.365   .4277     .000        -5.664   .4233     .000        -6.948   .4195     .000        -9.941   .4068     .000       -11.760   .3966     .000       -13.926   .3825     .000       -16.642   .3625     .000       -20.336   .3331     .000       -26.185   .2865     .000
end
