 ******* Program HYDRUS
 ******* Infiltration and drainage in a large caisson                           
  
 Date:   1.10.    Time:  14: 1: 5
 Units: L = cm   , T = hours, M = mmol 



                             Node(  1)                      Node( 21)                      Node( 41)                      Node( 61)                      Node( 81)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
          .000       -.126   .3308     .000         -.033   .3308     .000         -.027   .3308     .000         -.020   .3308     .000         -.013   .3308     .000
          .000       -.226   .3308     .000         -.005   .3308     .000         -.004   .3308     .000         -.003   .3308     .000         -.002   .3308     .000
          .000       -.327   .3308     .000         -.009   .3308     .000         -.007   .3308     .000         -.006   .3308     .000         -.003   .3308     .000
          .000       -.409   .3308     .000         -.002   .3308     .000          .000   .3308     .000          .000   .3308     .000          .000   .3308     .000
          .000       -.504   .3307     .000         -.034   .3308     .000         -.022   .3308     .000         -.009   .3308     .000         -.005   .3308     .000
          .000       -.611   .3307     .000         -.006   .3308     .000         -.003   .3308     .000         -.002   .3308     .000         -.002   .3308     .000
          .000       -.735   .3307     .000         -.033   .3308     .000         -.033   .3308     .000         -.024   .3308     .000          .040   .3308     .000
          .000       -.875   .3306     .000         -.005   .3308     .000         -.005   .3308     .000         -.007   .3308     .000          .051   .3308     .000
          .000      -1.035   .3306     .000          .000   .3308     .000          .000   .3308     .000         -.005   .3308     .000         -.061   .3308     .000
          .000      -1.179   .3306     .000         -.025   .3308     .000         -.016   .3308     .000         -.016   .3308     .000         -.005   .3308     .000
          .000      -1.346   .3305     .000          .024   .3308     .000         -.020   .3308     .000          .015   .3308     .000          .815   .3308     .000
          .000      -1.456   .3305     .000          .070   .3308     .000          .032   .3308     .000          .001   .3308     .000          .118   .3308     .000
          .000      -1.583   .3304     .000         -.005   .3308     .000         -.014   .3308     .000          .000   .3308     .000         -.003   .3308     .000
          .000      -1.740   .3304     .000          .103   .3308     .000          .019   .3308     .000         -.020   .3308     .000          .027   .3308     .000
          .000      -1.807   .3303     .000          .228   .3308     .000         -.011   .3308     .000          .298   .3308     .000         6.785   .3308     .000
          .000      -1.851   .3303     .000         -.001   .3308     .000         -.016   .3308     .000         -.002   .3308     .000         -.003   .3308     .000
          .000      -1.892   .3303     .000         -.004   .3308     .000         -.013   .3308     .000          .008   .3308     .000          .020   .3308     .000
          .000      -1.933   .3303     .000         -.009   .3308     .000         -.015   .3308     .000          .012   .3308     .000          .281   .3308     .000
          .000      -1.973   .3303     .000         -.011   .3308     .000         -.002   .3308     .000          .038   .3308     .000          .127   .3308     .000
          .000      -2.024   .3303     .000         -.008   .3308     .000          .001   .3308     .000          .067   .3308     .000         -.009   .3308     .000
          .000      -2.090   .3302     .000         -.009   .3308     .000          .430   .3308     .000          .766   .3308     .000         -.007   .3308     .000
          .000      -2.136   .3302     .000         -.010   .3308     .000          .013   .3308     .000          .147   .3308     .000          .049   .3308     .000
          .000      -2.195   .3302     .000         -.011   .3308     .000          .034   .3308     .000          .002   .3308     .000          .619   .3308     .000
          .000      -2.235   .3302     .000         -.012   .3308     .000          .062   .3308     .000         -.004   .3308     .000         -.035   .3308     .000
          .000      -2.287   .3302     .000         -.012   .3308     .000          .096   .3308     .000          .079   .3308     .000         -.003   .3308     .000
          .000      -2.349   .3301     .000         -.014   .3308     .000         -.002   .3308     .000         -.008   .3308     .000         1.083   .3308     .000
          .000      -2.390   .3301     .000         -.012   .3308     .000         -.004   .3308     .000          .003   .3308     .000         -.017   .3308     .000
          .000      -2.443   .3301     .000         -.013   .3308     .000          .150   .3308     .000          .193   .3308     .000         -.010   .3308     .000
          .000      -2.511   .3301     .000         -.014   .3308     .000          .817   .3308     .000          .936   .3308     .000          .039   .3308     .000
          .000      -2.597   .3300     .000         -.013   .3308     .000         -.047   .3308     .000          .120   .3308     .000          .162   .3308     .000
          .000      -2.707   .3300     .000         -.010   .3308     .000          .039   .3308     .000         -.056   .3308     .000          .028   .3308     .000
          .000      -2.782   .3299     .000          .001   .3308     .000          .114   .3308     .000         -.029   .3308     .000          .011   .3308     .000
          .000      -2.878   .3299     .000         -.002   .3308     .000         -.046   .3308     .000          .779   .3308     .000          .126   .3308     .000
          .000      -2.941   .3299     .000          .119   .3308     .000         -.032   .3308     .000          .141   .3308     .000          .944   .3308     .000
          .000      -2.999   .3298     .000         -.001   .3308     .000         -.019   .3308     .000         -.003   .3308     .000         -.049   .3308     .000
          .000      -3.057   .3298     .000          .009   .3308     .000         -.018   .3308     .000          .010   .3308     .000         -.006   .3308     .000
          .000      -3.130   .3298     .000         -.009   .3308     .000         -.015   .3308     .000          .161   .3308     .000          .008   .3308     .000
          .000      -3.181   .3297     .000         -.015   .3308     .000          .073   .3308     .000          .015   .3308     .000          .527   .3308     .000
          .000      -3.231   .3297     .000         -.015   .3308     .000         -.029   .3308     .000          .032   .3308     .000         -.042   .3308     .000
          .000      -3.296   .3297     .000         -.023   .3308     .000         -.031   .3308     .000         1.033   .3308     .000          .013   .3308     .000
          .000      -3.340   .3297     .000         -.020   .3308     .000         -.006   .3308     .000         -.024   .3308     .000          .133   .3308     .000
          .000      -3.398   .3296     .000         -.014   .3308     .000          .033   .3308     .000         -.028   .3308     .000         -.006   .3308     .000
          .000      -3.454   .3296     .000         -.024   .3308     .000         -.045   .3308     .000         -.023   .3308     .000         -.013   .3308     .000
          .000      -3.527   .3296     .000         -.020   .3308     .000         -.042   .3308     .000          .012   .3308     .000          .065   .3308     .000
          .000      -3.598   .3295     .000         -.023   .3308     .000         -.024   .3308     .000          .007   .3308     .000          .003   .3308     .000
          .000      -3.669   .3295     .000         -.027   .3308     .000         -.046   .3308     .000          .072   .3308     .000          .016   .3308     .000
          .000      -3.732   .3295     .000         -.030   .3308     .000          .019   .3308     .000          .563   .3308     .000         -.041   .3308     .000
          .000      -3.793   .3294     .000         -.032   .3308     .000         -.014   .3308     .000         -.005   .3308     .000          .039   .3308     .000
          .000      -3.853   .3294     .000         -.033   .3308     .000          .155   .3308     .000          .007   .3308     .000          .008   .3308     .000
          .000      -3.931   .3293     .000         -.035   .3308     .000         -.021   .3308     .000          .655   .3308     .000          .013   .3308     .000
          .000      -3.984   .3293     .000         -.037   .3308     .000         -.016   .3308     .000         -.045   .3308     .000          .080   .3308     .000
          .000      -4.053   .3293     .000         -.038   .3308     .000          .043   .3308     .000         -.019   .3308     .000          .014   .3308     .000
          .000      -4.100   .3293     .000         -.040   .3308     .000          .151   .3308     .000         -.036   .3308     .000          .011   .3308     .000
          .000      -4.133   .3292     .000         -.040   .3308     .000         -.006   .3308     .000         -.009   .3308     .000          .041   .3308     .000
          .000      -4.176   .3292     .000         -.041   .3308     .000          .016   .3308     .000         -.013   .3308     .000         -.008   .3308     .000
          .000      -4.231   .3292     .000         -.042   .3308     .000         -.028   .3308     .000          .022   .3308     .000         -.002   .3308     .000
          .000      -4.285   .3291     .000         -.044   .3308     .000         -.014   .3308     .000          .022   .3308     .000         -.010   .3308     .000
          .000      -4.339   .3291     .000         -.045   .3308     .000         -.016   .3308     .000         -.012   .3308     .000         -.004   .3308     .000
          .000      -4.407   .3291     .000         -.047   .3308     .000         -.028   .3308     .000          .043   .3308     .000         -.008   .3308     .000
          .000      -4.455   .3291     .000         -.047   .3308     .000         -.022   .3308     .000          .033   .3308     .000          .005   .3308     .000
          .000      -4.502   .3290     .000         -.049   .3308     .000         -.024   .3308     .000          .032   .3308     .000         -.004   .3308     .000
          .000      -4.562   .3290     .000         -.050   .3308     .000         -.022   .3308     .000          .000   .3308     .000          .062   .3308     .000
          .000      -4.622   .3290     .000         -.052   .3308     .000         -.021   .3308     .000         -.028   .3308     .000         -.030   .3308     .000
          .000      -4.661   .3289     .000         -.053   .3308     .000         -.021   .3308     .000         -.010   .3308     .000          .004   .3308     .000
          .000      -4.709   .3289     .000         -.054   .3308     .000         -.021   .3308     .000          .015   .3308     .000         -.085   .3308     .000
          .000      -4.756   .3289     .000         -.055   .3308     .000         -.021   .3308     .000          .004   .3308     .000         -.006   .3308     .000
          .000      -4.804   .3288     .000         -.057   .3308     .000         -.022   .3308     .000         -.062   .3308     .000          .000   .3308     .000
          .000      -4.864   .3288     .000         -.059   .3308     .000         -.024   .3308     .000         -.040   .3308     .000         -.002   .3308     .000
          .000      -4.906   .3288     .000         -.060   .3308     .000         -.025   .3308     .000         -.037   .3308     .000         -.009   .3308     .000
          .000      -4.948   .3288     .000         -.061   .3308     .000         -.025   .3308     .000         -.023   .3308     .000          .009   .3308     .000
          .000      -5.001   .3287     .000         -.063   .3308     .000         -.026   .3308     .000         -.031   .3308     .000          .069   .3308     .000
          .001      -5.055   .3287     .000         -.064   .3308     .000         -.027   .3308     .000         -.020   .3308     .000         -.024   .3308     .000
          .001      -5.107   .3287     .000         -.066   .3308     .000         -.028   .3308     .000          .010   .3308     .000         -.030   .3308     .000
          .001      -5.159   .3286     .000         -.068   .3308     .000         -.029   .3308     .000         -.035   .3308     .000         -.039   .3308     .000
          .001      -5.211   .3286     .000         -.069   .3308     .000         -.029   .3308     .000          .248   .3308     .000         -.033   .3308     .000
          .001      -5.262   .3286     .000         -.071   .3308     .000         -.030   .3308     .000          .023   .3308     .000         -.030   .3308     .000
          .001      -5.312   .3285     .000         -.072   .3308     .000         -.030   .3308     .000          .037   .3308     .000         -.038   .3308     .000
          .001      -5.362   .3285     .000         -.073   .3308     .000         -.031   .3308     .000          .033   .3308     .000         -.029   .3308     .000
          .001      -5.426   .3285     .000         -.076   .3308     .000         -.033   .3308     .000         -.045   .3308     .000          .024   .3308     .000
          .001      -5.490   .3284     .000         -.078   .3308     .000         -.034   .3308     .000         -.034   .3308     .000         -.017   .3308     .000
          .001      -5.552   .3284     .000         -.080   .3308     .000         -.035   .3308     .000          .002   .3308     .000          .108   .3308     .000
          .001      -5.614   .3283     .000         -.082   .3308     .000         -.036   .3308     .000          .049   .3308     .000          .021   .3308     .000
          .001      -5.676   .3283     .000         -.083   .3308     .000         -.037   .3308     .000          .031   .3308     .000          .075   .3308     .000
          .001      -5.736   .3283     .000         -.086   .3308     .000         -.038   .3308     .000         -.031   .3308     .000         -.085   .3308     .000
          .001      -5.778   .3282     .000         -.087   .3308     .000         -.039   .3308     .000         -.018   .3308     .000         -.010   .3308     .000
          .001      -5.832   .3282     .000         -.089   .3308     .000         -.039   .3308     .000         -.038   .3308     .000         -.002   .3308     .000
          .001      -5.897   .3282     .000         -.091   .3308     .000         -.040   .3308     .000         -.098   .3308     .000          .022   .3308     .000
          .001      -5.918   .3281     .000         -.092   .3308     .000         -.041   .3308     .000         -.040   .3308     .000          .076   .3308     .000
          .001      -5.939   .3281     .000         -.093   .3308     .000         -.041   .3308     .000         -.051   .3308     .000         -.001   .3308     .000
          .001      -5.965   .3281     .000         -.093   .3308     .000         -.042   .3308     .000         -.045   .3308     .000          .000   .3308     .000
          .001      -6.000   .3281     .000         -.095   .3308     .000         -.042   .3308     .000         -.033   .3308     .000         -.011   .3308     .000
          .001      -6.045   .3280     .000         -.097   .3308     .000         -.043   .3308     .000         -.035   .3308     .000         -.031   .3308     .000
          .001      -6.102   .3280     .000         -.099   .3308     .000         -.044   .3308     .000         -.022   .3308     .000         -.017   .3308     .000
          .001      -6.159   .3280     .000         -.101   .3308     .000         -.045   .3308     .000         -.026   .3308     .000          .186   .3308     .000
          .001      -6.215   .3279     .000         -.104   .3308     .000         -.046   .3308     .000          .040   .3308     .000         -.060   .3308     .000
          .001      -6.271   .3279     .000         -.106   .3308     .000         -.047   .3308     .000          .027   .3308     .000         -.038   .3308     .000
          .001      -6.326   .3279     .000         -.108   .3308     .000         -.048   .3308     .000          .008   .3308     .000         -.050   .3308     .000
          .001      -6.365   .3278     .000         -.110   .3308     .000         -.049   .3308     .000         -.012   .3308     .000         -.045   .3308     .000
          .001      -6.414   .3278     .000         -.112   .3308     .000         -.050   .3308     .000         -.027   .3308     .000         -.053   .3308     .000
          .001      -6.464   .3278     .000         -.114   .3308     .000         -.051   .3308     .000         -.036   .3308     .000         -.013   .3308     .000
          .001      -6.512   .3277     .000         -.116   .3308     .000         -.053   .3308     .000         -.040   .3308     .000         -.025   .3308     .000
          .001      -6.575   .3277     .000         -.119   .3308     .000         -.054   .3308     .000         -.037   .3308     .000         -.088   .3308     .000
          .001      -6.619   .3276     .000         -.121   .3308     .000         -.054   .3308     .000         -.038   .3308     .000         -.020   .3308     .000
          .001      -6.640   .3276     .000         -.122   .3308     .000         -.055   .3308     .000         -.038   .3308     .000         -.020   .3308     .000
          .001      -6.662   .3276     .000         -.123   .3308     .000         -.056   .3308     .000         -.038   .3308     .000         -.018   .3308     .000
          .001      -6.694   .3276     .000         -.124   .3308     .000         -.056   .3308     .000         -.038   .3308     .000         -.023   .3308     .000
          .001      -6.735   .3276     .000         -.126   .3308     .000         -.057   .3308     .000         -.037   .3308     .000         -.012   .3308     .000
          .001      -6.787   .3275     .000         -.129   .3308     .000         -.058   .3308     .000         -.037   .3308     .000         -.009   .3308     .000
          .001      -6.824   .3275     .000         -.130   .3308     .000         -.058   .3308     .000         -.037   .3308     .000         -.035   .3308     .000
          .001      -6.871   .3275     .000         -.132   .3308     .000         -.059   .3308     .000         -.038   .3308     .000         -.008   .3308     .000
          .001      -6.931   .3274     .000         -.135   .3308     .000         -.060   .3308     .000         -.038   .3308     .000          .033   .3308     .000
          .001      -6.991   .3274     .000         -.138   .3308     .000         -.062   .3308     .000         -.039   .3308     .000          .000   .3308     .000
          .001      -7.032   .3274     .000         -.140   .3308     .000         -.063   .3308     .000         -.039   .3308     .000         -.027   .3308     .000
          .001      -7.074   .3273     .000         -.142   .3308     .000         -.063   .3308     .000         -.040   .3308     .000         -.025   .3308     .000
          .001      -7.127   .3273     .000         -.144   .3308     .000         -.065   .3308     .000         -.041   .3308     .000         -.030   .3308     .000
          .001      -7.149   .3273     .000         -.145   .3308     .000         -.065   .3308     .000         -.041   .3308     .000         -.032   .3308     .000
          .001      -7.172   .3273     .000         -.146   .3308     .000         -.065   .3308     .000         -.042   .3308     .000         -.033   .3308     .000
          .001      -7.202   .3272     .000         -.148   .3308     .000         -.066   .3308     .000         -.042   .3308     .000         -.034   .3308     .000
          .001      -7.240   .3272     .000         -.149   .3308     .000         -.067   .3308     .000         -.043   .3308     .000         -.033   .3308     .000
          .001      -7.289   .3272     .000         -.152   .3308     .000         -.068   .3308     .000         -.044   .3308     .000         -.033   .3308     .000
          .001      -7.323   .3272     .000         -.154   .3308     .000         -.069   .3308     .000         -.044   .3308     .000         -.035   .3308     .000
          .001      -7.367   .3271     .000         -.156   .3308     .000         -.070   .3308     .000         -.044   .3308     .000         -.036   .3308     .000
          .001      -7.409   .3271     .000         -.158   .3308     .000         -.070   .3308     .000         -.045   .3308     .000         -.033   .3308     .000
          .001      -7.428   .3271     .000         -.159   .3308     .000         -.071   .3308     .000         -.045   .3308     .000         -.034   .3308     .000
