        soln	      dist_x	        time	          pH	          pe	          Cl	          Ca	          Mg	          Na	           K	          Al	          Br	          Cd	          Zn	          Pb	           C	      m_CaX2	      m_MgX2	       m_NaX	        m_KX	      m_AlX3	      m_CdX2	      m_ZnX2	      m_PbX2	
          41	          -8	           7	     3.13344	     16.0439	 8.9458e-003	 1.3629e-003	 1.7509e-003	 1.0144e-003	 9.8944e-004	 7.5663e-004	 4.4856e-003	 1.6012e-004	 6.0520e-004	 2.8974e-004	 0.0000e+000	 2.8638e-003	 2.3214e-003	 1.2279e-004	 6.0028e-004	 2.3563e-003	 1.2964e-004	 1.2541e-003	 5.1914e-004	
          41	          -8	         7.1	      3.1199	     16.0567	 8.9909e-003	 1.4105e-003	 1.7405e-003	 9.7564e-004	 9.6340e-004	 7.5715e-004	 4.4520e-003	 1.5636e-004	 5.9930e-004	 2.8641e-004	 0.0000e+000	 2.9505e-003	 2.2973e-003	 1.1784e-004	 5.8317e-004	 2.3427e-003	 1.2576e-004	 1.2363e-003	 5.1023e-004	
          41	          -8	         7.2	     3.10743	     16.0684	 9.0340e-003	 1.4580e-003	 1.7301e-003	 9.3833e-004	 9.3799e-004	 7.5734e-004	 4.4199e-003	 1.5266e-004	 5.9332e-004	 2.8305e-004	 0.0000e+000	 3.0367e-003	 2.2736e-003	 1.1308e-004	 5.6656e-004	 2.3287e-003	 1.2201e-004	 1.2186e-003	 5.0144e-004	
          41	          -8	         7.3	     3.09591	     16.0791	 9.0752e-003	 1.5054e-003	 1.7197e-003	 9.0243e-004	 9.1318e-004	 7.5722e-004	 4.3891e-003	 1.4903e-004	 5.8727e-004	 2.7965e-004	 0.0000e+000	 3.1223e-003	 2.2504e-003	 1.0853e-004	 5.5042e-004	 2.3142e-003	 1.1838e-004	 1.2010e-003	 4.9276e-004	
          41	          -8	         7.4	     3.08524	      16.089	 9.1148e-003	 1.5526e-003	 1.7092e-003	 8.6788e-004	 8.8898e-004	 7.5680e-004	 4.3597e-003	 1.4547e-004	 5.8116e-004	 2.7623e-004	 0.0000e+000	 3.2072e-003	 2.2277e-003	 1.0416e-004	 5.3475e-004	 2.2993e-003	 1.1487e-004	 1.1836e-003	 4.8421e-004	
          41	          -8	         7.5	     3.07532	      16.098	 9.1526e-003	 1.5997e-003	 1.6988e-003	 8.3465e-004	 8.6538e-004	 7.5609e-004	 4.3315e-003	 1.4197e-004	 5.7498e-004	 2.7278e-004	 0.0000e+000	 3.2915e-003	 2.2055e-003	 9.9978e-005	 5.1953e-004	 2.2840e-003	 1.1147e-004	 1.1664e-003	 4.7577e-004	
          41	          -8	         7.6	      3.0661	     16.1064	 9.1888e-003	 1.6466e-003	 1.6884e-003	 8.0267e-004	 8.4235e-004	 7.5510e-004	 4.3045e-003	 1.3854e-004	 5.6876e-004	 2.6931e-004	 0.0000e+000	 3.3752e-003	 2.1837e-003	 9.5966e-005	 5.0474e-004	 2.2684e-003	 1.0818e-004	 1.1493e-003	 4.6746e-004	
          41	          -8	         7.7	     3.05749	     16.1141	 9.2235e-003	 1.6932e-003	 1.6781e-003	 7.7191e-004	 8.1990e-004	 7.5384e-004	 4.2786e-003	 1.3518e-004	 5.6249e-004	 2.6583e-004	 0.0000e+000	 3.4581e-003	 2.1623e-003	 9.2118e-005	 4.9039e-004	 2.2525e-003	 1.0500e-004	 1.1324e-003	 4.5926e-004	
          41	          -8	         7.8	     3.04946	     16.1213	 9.2567e-003	 1.7396e-003	 1.6677e-003	 7.4231e-004	 7.9801e-004	 7.5233e-004	 4.2539e-003	 1.3188e-004	 5.5618e-004	 2.6233e-004	 0.0000e+000	 3.5402e-003	 2.1414e-003	 8.8430e-005	 4.7645e-004	 2.2363e-003	 1.0192e-004	 1.1157e-003	 4.5119e-004	
          41	          -8	         7.9	     3.04193	      16.128	 9.2885e-003	 1.7857e-003	 1.6574e-003	 7.1384e-004	 7.7666e-004	 7.5057e-004	 4.2302e-003	 1.2866e-004	 5.4985e-004	 2.5883e-004	 0.0000e+000	 3.6216e-003	 2.1209e-003	 8.4893e-005	 4.6291e-004	 2.2199e-003	 9.8940e-005	 1.0992e-003	 4.4325e-004	
          41	          -8	           8	     3.03488	     16.1342	 9.3190e-003	 1.8315e-003	 1.6472e-003	 6.8646e-004	 7.5586e-004	 7.4858e-004	 4.2075e-003	 1.2550e-004	 5.4349e-004	 2.5533e-004	 0.0000e+000	 3.7021e-003	 2.1009e-003	 8.1501e-005	 4.4977e-004	 2.2033e-003	 9.6054e-005	 1.0829e-003	 4.3542e-004	
          41	          -8	         8.1	     3.02826	       16.14	 9.3481e-003	 1.8769e-003	 1.6370e-003	 6.6012e-004	 7.3558e-004	 7.4637e-004	 4.1858e-003	 1.2240e-004	 5.3712e-004	 2.5183e-004	 0.0000e+000	 3.7819e-003	 2.0812e-003	 7.8248e-005	 4.3700e-004	 2.1865e-003	 9.3261e-005	 1.0667e-003	 4.2772e-004	
          41	          -8	         8.2	     3.02205	     16.1455	 9.3760e-003	 1.9220e-003	 1.6269e-003	 6.3478e-004	 7.1582e-004	 7.4395e-004	 4.1650e-003	 1.1938e-004	 5.3074e-004	 2.4833e-004	 0.0000e+000	 3.8608e-003	 2.0620e-003	 7.5129e-005	 4.2461e-004	 2.1696e-003	 9.0556e-005	 1.0507e-003	 4.2015e-004	
          41	          -8	         8.3	      3.0162	     16.1505	 9.4027e-003	 1.9667e-003	 1.6169e-003	 6.1041e-004	 6.9656e-004	 7.4134e-004	 4.1451e-003	 1.1641e-004	 5.2435e-004	 2.4484e-004	 0.0000e+000	 3.9388e-003	 2.0432e-003	 7.2137e-005	 4.1257e-004	 2.1525e-003	 8.7937e-005	 1.0349e-003	 4.1269e-004	
          41	          -8	         8.4	     3.01068	     16.1553	 9.4283e-003	 2.0110e-003	 1.6069e-003	 5.8696e-004	 6.7780e-004	 7.3853e-004	 4.1260e-003	 1.1352e-004	 5.1796e-004	 2.4136e-004	 0.0000e+000	 4.0160e-003	 2.0247e-003	 6.9267e-005	 4.0088e-004	 2.1353e-003	 8.5401e-005	 1.0194e-003	 4.0536e-004	
          41	          -8	         8.5	     3.00549	     16.1598	 9.4528e-003	 2.0550e-003	 1.5970e-003	 5.6442e-004	 6.5953e-004	 7.3554e-004	 4.1078e-003	 1.1069e-004	 5.1157e-004	 2.3790e-004	 0.0000e+000	 4.0923e-003	 2.0067e-003	 6.6514e-005	 3.8953e-004	 2.1180e-003	 8.2945e-005	 1.0040e-003	 3.9816e-004	
          41	          -8	         8.6	     3.00059	      16.164	 9.4762e-003	 2.0984e-003	 1.5872e-003	 5.4273e-004	 6.4172e-004	 7.3239e-004	 4.0903e-003	 1.0792e-004	 5.0520e-004	 2.3445e-004	 0.0000e+000	 4.1678e-003	 1.9891e-003	 6.3873e-005	 3.7851e-004	 2.1006e-003	 8.0567e-005	 9.8876e-004	 3.9107e-004	
          41	          -8	         8.7	     2.99595	     16.1679	 9.4986e-003	 2.1415e-003	 1.5775e-003	 5.2188e-004	 6.2438e-004	 7.2908e-004	 4.0736e-003	 1.0522e-004	 4.9884e-004	 2.3101e-004	 0.0000e+000	 4.2423e-003	 1.9718e-003	 6.1339e-005	 3.6780e-004	 2.0831e-003	 7.8263e-005	 9.7376e-004	 3.8410e-004	
          41	          -8	         8.8	     2.99158	     16.1716	 9.5201e-003	 2.1841e-003	 1.5679e-003	 5.0182e-004	 6.0749e-004	 7.2562e-004	 4.0576e-003	 1.0257e-004	 4.9249e-004	 2.2760e-004	 0.0000e+000	 4.3159e-003	 1.9549e-003	 5.8908e-005	 3.5741e-004	 2.0656e-003	 7.6031e-005	 9.5895e-004	 3.7725e-004	
          41	          -8	         8.9	     2.98744	     16.1752	 9.5406e-003	 2.2263e-003	 1.5584e-003	 4.8253e-004	 5.9104e-004	 7.2202e-004	 4.0423e-003	 9.9993e-005	 4.8617e-004	 2.2421e-004	 0.0000e+000	 4.3887e-003	 1.9383e-003	 5.6575e-005	 3.4731e-004	 2.0481e-003	 7.3868e-005	 9.4433e-004	 3.7052e-004	
          41	          -8	           9	     2.98352	     16.1785	 9.5603e-003	 2.2680e-003	 1.5490e-003	 4.6398e-004	 5.7503e-004	 7.1830e-004	 4.0277e-003	 9.7472e-005	 4.7988e-004	 2.2084e-004	 0.0000e+000	 4.4605e-003	 1.9221e-003	 5.4337e-005	 3.3751e-004	 2.0306e-003	 7.1773e-005	 9.2992e-004	 3.6391e-004	
          41	          -8	         9.1	      2.9798	     16.1816	 9.5792e-003	 2.3092e-003	 1.5396e-003	 4.4614e-004	 5.5943e-004	 7.1444e-004	 4.0136e-003	 9.5010e-005	 4.7361e-004	 2.1750e-004	 0.0000e+000	 4.5314e-003	 1.9063e-003	 5.2189e-005	 3.2799e-004	 2.0130e-003	 6.9743e-005	 9.1570e-004	 3.5741e-004	
          41	          -8	         9.2	     2.97628	     16.1846	 9.5972e-003	 2.3499e-003	 1.5304e-003	 4.2898e-004	 5.4425e-004	 7.1048e-004	 4.0002e-003	 9.2607e-005	 4.6738e-004	 2.1419e-004	 0.0000e+000	 4.6014e-003	 1.8908e-003	 5.0128e-005	 3.1874e-004	 1.9954e-003	 6.7775e-005	 9.0167e-004	 3.5103e-004	
          41	          -8	         9.3	     2.97295	     16.1874	 9.6144e-003	 2.3902e-003	 1.5213e-003	 4.1248e-004	 5.2947e-004	 7.0641e-004	 3.9873e-003	 9.0261e-005	 4.6118e-004	 2.1091e-004	 0.0000e+000	 4.6705e-003	 1.8756e-003	 4.8150e-005	 3.0976e-004	 1.9779e-003	 6.5868e-005	 8.8784e-004	 3.4476e-004	
          41	          -8	         9.4	     2.96978	     16.1901	 9.6309e-003	 2.4300e-003	 1.5123e-003	 3.9662e-004	 5.1508e-004	 7.0224e-004	 3.9750e-003	 8.7972e-005	 4.5502e-004	 2.0765e-004	 0.0000e+000	 4.7387e-003	 1.8608e-003	 4.6251e-005	 3.0104e-004	 1.9604e-003	 6.4019e-005	 8.7420e-004	 3.3860e-004	
          41	          -8	         9.5	     2.96677	     16.1926	 9.6468e-003	 2.4693e-003	 1.5034e-003	 3.8136e-004	 5.0107e-004	 6.9797e-004	 3.9632e-003	 8.5737e-005	 4.4890e-004	 2.0443e-004	 0.0000e+000	 4.8060e-003	 1.8463e-003	 4.4429e-005	 2.9257e-004	 1.9429e-003	 6.2226e-005	 8.6075e-004	 3.3255e-004	
          41	          -8	         9.6	     2.96392	      16.195	 9.6619e-003	 2.5080e-003	 1.4946e-003	 3.6668e-004	 4.8743e-004	 6.9363e-004	 3.9520e-003	 8.3557e-005	 4.4282e-004	 2.0124e-004	 0.0000e+000	 4.8724e-003	 1.8321e-003	 4.2680e-005	 2.8435e-004	 1.9255e-003	 6.0488e-005	 8.4749e-004	 3.2661e-004	
          41	          -8	         9.7	      2.9612	     16.1973	 9.6764e-003	 2.5463e-003	 1.4859e-003	 3.5258e-004	 4.7416e-004	 6.8921e-004	 3.9412e-003	 8.1430e-005	 4.3679e-004	 1.9808e-004	 0.0000e+000	 4.9379e-003	 1.8182e-003	 4.1001e-005	 2.7635e-004	 1.9082e-003	 5.8802e-005	 8.3443e-004	 3.2078e-004	
          41	          -8	         9.8	     2.95862	     16.1994	 9.6902e-003	 2.5841e-003	 1.4774e-003	 3.3901e-004	 4.6124e-004	 6.8471e-004	 3.9308e-003	 7.9355e-005	 4.3080e-004	 1.9495e-004	 0.0000e+000	 5.0025e-003	 1.8046e-003	 3.9389e-005	 2.6859e-004	 1.8909e-003	 5.7168e-005	 8.2155e-004	 3.1505e-004	
          41	          -8	         9.9	     2.95617	     16.2015	 9.7035e-003	 2.6214e-003	 1.4689e-003	 3.2596e-004	 4.4867e-004	 6.8015e-004	 3.9209e-003	 7.7331e-005	 4.2487e-004	 1.9186e-004	 0.0000e+000	 5.0663e-003	 1.7913e-003	 3.7841e-005	 2.6105e-004	 1.8736e-003	 5.5582e-005	 8.0886e-004	 3.0942e-004	
          41	          -8	          10	     2.95384	     16.2035	 9.7162e-003	 2.6582e-003	 1.4606e-003	 3.1342e-004	 4.3644e-004	 6.7554e-004	 3.9115e-003	 7.5357e-005	 4.1898e-004	 1.8881e-004	 0.0000e+000	 5.1291e-003	 1.7782e-003	 3.6356e-005	 2.5373e-004	 1.8565e-003	 5.4044e-005	 7.9636e-004	 3.0390e-004	
          41	          -8	        10.1	     2.95162	     16.2053	 9.7284e-003	 2.6945e-003	 1.4524e-003	 3.0135e-004	 4.2453e-004	 6.7086e-004	 3.9024e-003	 7.3432e-005	 4.1315e-004	 1.8579e-004	 0.0000e+000	 5.1911e-003	 1.7655e-003	 3.4929e-005	 2.4662e-004	 1.8394e-003	 5.2552e-005	 7.8404e-004	 2.9848e-004	
          41	          -8	        10.2	      2.9495	     16.2071	 9.7400e-003	 2.7303e-003	 1.4443e-003	 2.8975e-004	 4.1294e-004	 6.6615e-004	 3.8937e-003	 7.1555e-005	 4.0737e-004	 1.8281e-004	 0.0000e+000	 5.2522e-003	 1.7530e-003	 3.3560e-005	 2.3971e-004	 1.8224e-003	 5.1104e-005	 7.7190e-004	 2.9315e-004	
          41	          -8	        10.3	     2.94749	     16.2088	 9.7512e-003	 2.7656e-003	 1.4363e-003	 2.7860e-004	 4.0167e-004	 6.6138e-004	 3.8854e-003	 6.9724e-005	 4.0164e-004	 1.7986e-004	 0.0000e+000	 5.3124e-003	 1.7408e-003	 3.2245e-005	 2.3300e-004	 1.8055e-003	 4.9699e-005	 7.5994e-004	 2.8792e-004	
          41	          -8	        10.4	     2.94558	     16.2105	 9.7618e-003	 2.8004e-003	 1.4285e-003	 2.6787e-004	 3.9070e-004	 6.5658e-004	 3.8775e-003	 6.7939e-005	 3.9597e-004	 1.7695e-004	 0.0000e+000	 5.3718e-003	 1.7289e-003	 3.0982e-005	 2.2647e-004	 1.7887e-003	 4.8336e-005	 7.4816e-004	 2.8279e-004	
          41	          -8	        10.5	     2.94375	      16.212	 9.7720e-003	 2.8347e-003	 1.4207e-003	 2.5756e-004	 3.8002e-004	 6.5175e-004	 3.8699e-003	 6.6199e-005	 3.9036e-004	 1.7408e-004	 0.0000e+000	 5.4303e-003	 1.7172e-003	 2.9769e-005	 2.2014e-004	 1.7721e-003	 4.7012e-005	 7.3656e-004	 2.7775e-004	
          41	          -8	        10.6	     2.94201	     16.2135	 9.7818e-003	 2.8685e-003	 1.4131e-003	 2.4764e-004	 3.6964e-004	 6.4689e-004	 3.8626e-003	 6.4503e-005	 3.8480e-004	 1.7125e-004	 0.0000e+000	 5.4880e-003	 1.7058e-003	 2.8604e-005	 2.1398e-004	 1.7555e-003	 4.5728e-005	 7.2513e-004	 2.7281e-004	
          41	          -8	        10.7	     2.94035	     16.2149	 9.7911e-003	 2.9018e-003	 1.4056e-003	 2.3811e-004	 3.5953e-004	 6.4200e-004	 3.8556e-003	 6.2849e-005	 3.7931e-004	 1.6845e-004	 0.0000e+000	 5.5449e-003	 1.6946e-003	 2.7486e-005	 2.0801e-004	 1.7390e-003	 4.4481e-005	 7.1388e-004	 2.6795e-004	
          41	          -8	        10.8	     2.93877	     16.2163	 9.8001e-003	 2.9346e-003	 1.3982e-003	 2.2894e-004	 3.4970e-004	 6.3710e-004	 3.8490e-003	 6.1237e-005	 3.7387e-004	 1.6569e-004	 0.0000e+000	 5.6009e-003	 1.6837e-003	 2.6412e-005	 2.0220e-004	 1.7227e-003	 4.3270e-005	 7.0280e-004	 2.6319e-004	
          41	          -8	        10.9	     2.93726	     16.2176	 9.8087e-003	 2.9670e-003	 1.3909e-003	 2.2012e-004	 3.4013e-004	 6.3217e-004	 3.8426e-003	 5.9665e-005	 3.6849e-004	 1.6297e-004	 0.0000e+000	 5.6562e-003	 1.6730e-003	 2.5380e-005	 1.9655e-004	 1.7065e-003	 4.2095e-005	 6.9188e-004	 2.5851e-004	
          41	          -8	          11	     2.93582	     16.2188	 9.8169e-003	 2.9988e-003	 1.3837e-003	 2.1165e-004	 3.3083e-004	 6.2723e-004	 3.8365e-003	 5.8134e-005	 3.6317e-004	 1.6029e-004	 0.0000e+000	 5.7106e-003	 1.6626e-003	 2.4389e-005	 1.9107e-004	 1.6904e-003	 4.0954e-005	 6.8113e-004	 2.5392e-004	
          41	          -8	        11.1	     2.93445	       16.22	 9.8247e-003	 3.0302e-003	 1.3767e-003	 2.0349e-004	 3.2177e-004	 6.2229e-004	 3.8306e-003	 5.6641e-005	 3.5791e-004	 1.5764e-004	 0.0000e+000	 5.7642e-003	 1.6523e-003	 2.3438e-005	 1.8574e-004	 1.6744e-003	 3.9845e-005	 6.7055e-004	 2.4941e-004	
          41	          -8	        11.2	     2.93314	     16.2212	 9.8322e-003	 3.0612e-003	 1.3697e-003	 1.9566e-004	 3.1297e-004	 6.1733e-004	 3.8250e-003	 5.5186e-005	 3.5272e-004	 1.5504e-004	 0.0000e+000	 5.8171e-003	 1.6423e-003	 2.2523e-005	 1.8056e-004	 1.6585e-003	 3.8768e-005	 6.6013e-004	 2.4498e-004	
          41	          -8	        11.3	     2.93189	     16.2223	 9.8394e-003	 3.0916e-003	 1.3629e-003	 1.8812e-004	 3.0440e-004	 6.1238e-004	 3.8197e-003	 5.3769e-005	 3.4758e-004	 1.5247e-004	 0.0000e+000	 5.8692e-003	 1.6325e-003	 2.1645e-005	 1.7553e-004	 1.6428e-003	 3.7723e-005	 6.4987e-004	 2.4064e-004	
          41	          -8	        11.4	      2.9307	     16.2233	 9.8463e-003	 3.1216e-003	 1.3562e-003	 1.8088e-004	 2.9606e-004	 6.0742e-004	 3.8145e-003	 5.2387e-005	 3.4251e-004	 1.4993e-004	 0.0000e+000	 5.9205e-003	 1.6229e-003	 2.0802e-005	 1.7065e-004	 1.6272e-003	 3.6707e-005	 6.3977e-004	 2.3638e-004	
          41	          -8	        11.5	     2.92956	     16.2243	 9.8529e-003	 3.1511e-003	 1.3495e-003	 1.7391e-004	 2.8795e-004	 6.0247e-004	 3.8096e-003	 5.1041e-005	 3.3749e-004	 1.4744e-004	 0.0000e+000	 5.9710e-003	 1.6135e-003	 1.9991e-005	 1.6590e-004	 1.6118e-003	 3.5720e-005	 6.2982e-004	 2.3219e-004	
          41	          -8	        11.6	     2.92848	     16.2253	 9.8592e-003	 3.1802e-003	 1.3430e-003	 1.6721e-004	 2.8006e-004	 5.9752e-004	 3.8049e-003	 4.9728e-005	 3.3254e-004	 1.4498e-004	 0.0000e+000	 6.0208e-003	 1.6043e-003	 1.9213e-005	 1.6128e-004	 1.5964e-003	 3.4761e-005	 6.2003e-004	 2.2808e-004	
          41	          -8	        11.7	     2.92744	     16.2262	 9.8652e-003	 3.2088e-003	 1.3366e-003	 1.6077e-004	 2.7239e-004	 5.9257e-004	 3.8004e-003	 4.8450e-005	 3.2765e-004	 1.4256e-004	 0.0000e+000	 6.0699e-003	 1.5953e-003	 1.8465e-005	 1.5680e-004	 1.5813e-003	 3.3830e-005	 6.1039e-004	 2.2405e-004	
          41	          -8	        11.8	     2.92645	     16.2271	 9.8710e-003	 3.2370e-003	 1.3303e-003	 1.5458e-004	 2.6493e-004	 5.8764e-004	 3.7961e-003	 4.7204e-005	 3.2282e-004	 1.4017e-004	 0.0000e+000	 6.1182e-003	 1.5865e-003	 1.7747e-005	 1.5244e-004	 1.5662e-003	 3.2924e-005	 6.0090e-004	 2.2009e-004	
          41	          -8	        11.9	      2.9255	     16.2279	 9.8765e-003	 3.2647e-003	 1.3242e-003	 1.4862e-004	 2.5767e-004	 5.8272e-004	 3.7920e-003	 4.5990e-005	 3.1805e-004	 1.3783e-004	 0.0000e+000	 6.1659e-003	 1.5779e-003	 1.7056e-005	 1.4820e-004	 1.5513e-003	 3.2044e-005	 5.9156e-004	 2.1621e-004	
          41	          -8	          12	      2.9246	     16.2288	 9.8818e-003	 3.2920e-003	 1.3181e-003	 1.4290e-004	 2.5060e-004	 5.7781e-004	 3.7881e-003	 4.4807e-005	 3.1335e-004	 1.3551e-004	 0.0000e+000	 6.2128e-003	 1.5695e-003	 1.6393e-005	 1.4409e-004	 1.5365e-003	 3.1189e-005	 5.8236e-004	 2.1239e-004	
          41	          -8	        12.1	     2.92373	     16.2296	 9.8869e-003	 3.3189e-003	 1.3121e-003	 1.3739e-004	 2.4373e-004	 5.7292e-004	 3.7843e-003	 4.3655e-005	 3.0870e-004	 1.3324e-004	 0.0000e+000	 6.2590e-003	 1.5613e-003	 1.5756e-005	 1.4009e-004	 1.5219e-003	 3.0358e-005	 5.7331e-004	 2.0865e-004	
          41	          -8	        12.2	     2.92291	     16.2303	 9.8917e-003	 3.3453e-003	 1.3062e-003	 1.3210e-004	 2.3705e-004	 5.6804e-004	 3.7807e-003	 4.2532e-005	 3.0412e-004	 1.3099e-004	 0.0000e+000	 6.3045e-003	 1.5532e-003	 1.5144e-005	 1.3620e-004	 1.5074e-003	 2.9550e-005	 5.6440e-004	 2.0497e-004	
          41	          -8	        12.3	     2.92212	      16.231	 9.8964e-003	 3.3714e-003	 1.3005e-003	 1.2701e-004	 2.3055e-004	 5.6319e-004	 3.7772e-003	 4.1437e-005	 2.9959e-004	 1.2879e-004	 0.0000e+000	 6.3494e-003	 1.5453e-003	 1.4556e-005	 1.3242e-004	 1.4930e-003	 2.8765e-005	 5.5563e-004	 2.0136e-004	
          41	          -8	        12.4	     2.92136	     16.2317	 9.9008e-003	 3.3970e-003	 1.2948e-003	 1.2212e-004	 2.2423e-004	 5.5835e-004	 3.7739e-003	 4.0371e-005	 2.9512e-004	 1.2662e-004	 0.0000e+000	 6.3936e-003	 1.5376e-003	 1.3990e-005	 1.2875e-004	 1.4788e-003	 2.8001e-005	 5.4699e-004	 1.9782e-004	
          41	          -8	        12.5	     2.92064	     16.2324	 9.9051e-003	 3.4222e-003	 1.2892e-003	 1.1741e-004	 2.1808e-004	 5.5354e-004	 3.7707e-003	 3.9333e-005	 2.9072e-004	 1.2448e-004	 0.0000e+000	 6.4371e-003	 1.5300e-003	 1.3447e-005	 1.2518e-004	 1.4647e-003	 2.7259e-005	 5.3849e-004	 1.9434e-004	
          41	          -8	        12.6	     2.91996	     16.2331	 9.9091e-003	 3.4470e-003	 1.2837e-003	 1.1289e-004	 2.1210e-004	 5.4875e-004	 3.7677e-003	 3.8321e-005	 2.8637e-004	 1.2237e-004	 0.0000e+000	 6.4799e-003	 1.5226e-003	 1.2925e-005	 1.2171e-004	 1.4508e-003	 2.6537e-005	 5.3013e-004	 1.9093e-004	
          41	          -8	        12.7	      2.9193	     16.2337	 9.9130e-003	 3.4714e-003	 1.2783e-003	 1.0854e-004	 2.0628e-004	 5.4399e-004	 3.7648e-003	 3.7335e-005	 2.8209e-004	 1.2030e-004	 0.0000e+000	 6.5222e-003	 1.5154e-003	 1.2424e-005	 1.1834e-004	 1.4370e-003	 2.5835e-005	 5.2189e-004	 1.8758e-004	
          41	          -8	        12.8	     2.91867	     16.2343	 9.9168e-003	 3.4954e-003	 1.2730e-003	 1.0436e-004	 2.0063e-004	 5.3925e-004	 3.7620e-003	 3.6374e-005	 2.7786e-004	 1.1827e-004	 0.0000e+000	 6.5637e-003	 1.5083e-003	 1.1942e-005	 1.1506e-004	 1.4234e-003	 2.5153e-005	 5.1379e-004	 1.8429e-004	
          41	          -8	        12.9	     2.91807	     16.2349	 9.9203e-003	 3.5191e-003	 1.2679e-003	 1.0034e-004	 1.9512e-004	 5.3454e-004	 3.7594e-003	 3.5438e-005	 2.7369e-004	 1.1626e-004	 0.0000e+000	 6.6047e-003	 1.5014e-003	 1.1479e-005	 1.1188e-004	 1.4098e-003	 2.4489e-005	 5.0581e-004	 1.8106e-004	
          41	          -8	          13	     2.91749	     16.2354	 9.9237e-003	 3.5423e-003	 1.2627e-003	 9.6473e-005	 1.8977e-004	 5.2986e-004	 3.7568e-003	 3.4527e-005	 2.6957e-004	 1.1429e-004	 0.0000e+000	 6.6451e-003	 1.4946e-003	 1.1034e-005	 1.0878e-004	 1.3965e-003	 2.3844e-005	 4.9796e-004	 1.7788e-004	
          41	          -8	        13.1	     2.91694	     16.2359	 9.9270e-003	 3.5652e-003	 1.2577e-003	 9.2756e-005	 1.8456e-004	 5.2521e-004	 3.7544e-003	 3.3638e-005	 2.6552e-004	 1.1235e-004	 0.0000e+000	 6.6848e-003	 1.4880e-003	 1.0606e-005	 1.0577e-004	 1.3832e-003	 2.3216e-005	 4.9023e-004	 1.7477e-004	
          41	          -8	        13.2	     2.91642	     16.2365	 9.9301e-003	 3.5877e-003	 1.2528e-003	 8.9182e-005	 1.7950e-004	 5.2059e-004	 3.7521e-003	 3.2773e-005	 2.6152e-004	 1.1045e-004	 0.0000e+000	 6.7240e-003	 1.4815e-003	 1.0195e-005	 1.0285e-004	 1.3701e-003	 2.2605e-005	 4.8263e-004	 1.7171e-004	
          41	          -8	        13.3	     2.91591	      16.237	 9.9331e-003	 3.6099e-003	 1.2480e-003	 8.5746e-005	 1.7458e-004	 5.1600e-004	 3.7498e-003	 3.1930e-005	 2.5757e-004	 1.0857e-004	 0.0000e+000	 6.7625e-003	 1.4751e-003	 9.8005e-006	 1.0000e-004	 1.3572e-003	 2.2011e-005	 4.7514e-004	 1.6871e-004	
          41	          -8	        13.4	     2.91543	     16.2374	 9.9360e-003	 3.6317e-003	 1.2432e-003	 8.2442e-005	 1.6979e-004	 5.1145e-004	 3.7477e-003	 3.1108e-005	 2.5369e-004	 1.0672e-004	 0.0000e+000	 6.8005e-003	 1.4689e-003	 9.4209e-006	 9.7240e-005	 1.3444e-003	 2.1433e-005	 4.6777e-004	 1.6576e-004	
          41	          -8	        13.5	     2.91497	     16.2379	 9.9387e-003	 3.6531e-003	 1.2386e-003	 7.9266e-005	 1.6513e-004	 5.0692e-004	 3.7457e-003	 3.0308e-005	 2.4985e-004	 1.0491e-004	 0.0000e+000	 6.8379e-003	 1.4628e-003	 9.0561e-006	 9.4553e-005	 1.3317e-003	 2.0871e-005	 4.6052e-004	 1.6287e-004	
          41	          -8	        13.6	     2.91453	     16.2383	 9.9414e-003	 3.6742e-003	 1.2340e-003	 7.6212e-005	 1.6060e-004	 5.0243e-004	 3.7437e-003	 2.9528e-005	 2.4608e-004	 1.0312e-004	 0.0000e+000	 6.8748e-003	 1.4568e-003	 8.7055e-006	 9.1941e-005	 1.3191e-003	 2.0324e-005	 4.5338e-004	 1.6003e-004	
          41	          -8	        13.7	     2.91411	     16.2388	 9.9439e-003	 3.6949e-003	 1.2295e-003	 7.3275e-005	 1.5619e-004	 4.9797e-004	 3.7418e-003	 2.8769e-005	 2.4235e-004	 1.0137e-004	 0.0000e+000	 6.9111e-003	 1.4510e-003	 8.3686e-006	 8.9402e-005	 1.3067e-003	 1.9792e-005	 4.4635e-004	 1.5724e-004	
          41	          -8	        13.8	     2.91371	     16.2392	 9.9463e-003	 3.7153e-003	 1.2251e-003	 7.0452e-005	 1.5190e-004	 4.9355e-004	 3.7400e-003	 2.8029e-005	 2.3868e-004	 9.9639e-005	 0.0000e+000	 6.9468e-003	 1.4453e-003	 8.0447e-006	 8.6934e-005	 1.2944e-003	 1.9274e-005	 4.3944e-004	 1.5450e-004	
          41	          -8	        13.9	     2.91332	     16.2396	 9.9486e-003	 3.7354e-003	 1.2207e-003	 6.7737e-005	 1.4773e-004	 4.8916e-004	 3.7383e-003	 2.7308e-005	 2.3506e-004	 9.7941e-005	 0.0000e+000	 6.9820e-003	 1.4397e-003	 7.7335e-006	 8.4534e-005	 1.2823e-003	 1.8770e-005	 4.3263e-004	 1.5181e-004	
