        soln	      dist_x	        time	          pH	          pe	          Cl	          Ca	          Mg	          Na	           K	          Al	          Br	          Cd	          Zn	          Pb	           C	      m_CaX2	      m_MgX2	       m_NaX	        m_KX	      m_AlX3	      m_CdX2	      m_ZnX2	      m_PbX2	
           5	        -0.8	           9	     2.91902	     16.2058	 9.9118e-003	 4.4230e-003	 1.1047e-003	 9.2695e-005	 1.1394e-004	 2.4719e-004	 3.7657e-003	 1.8327e-005	 9.8463e-005	 4.3449e-005	 0.0000e+000	 8.3811e-003	 1.3208e-003	 1.0656e-005	 6.5641e-005	 6.6137e-004	 1.2811e-005	 1.8371e-004	 6.8508e-005	
           6	          -1	           9	     2.92032	      16.218	 9.9041e-003	 4.3730e-003	 1.1140e-003	 1.0081e-004	 1.2392e-004	 2.5969e-004	 3.7715e-003	 1.9950e-005	 1.0703e-004	 4.7260e-005	 0.0000e+000	 8.2913e-003	 1.3326e-003	 1.1591e-005	 7.1415e-005	 6.9544e-004	 1.3958e-005	 1.9981e-004	 7.4569e-005	
           7	        -1.2	           9	     2.92168	     16.2153	 9.8960e-003	 4.3208e-003	 1.1237e-003	 1.0931e-004	 1.3439e-004	 2.7268e-004	 3.7775e-003	 2.1657e-005	 1.1599e-004	 5.1256e-005	 0.0000e+000	 8.1976e-003	 1.3451e-003	 1.2573e-005	 7.7474e-005	 7.3090e-004	 1.5166e-005	 2.1668e-004	 8.0936e-005	
           8	        -1.4	           9	     2.92311	      16.211	 9.8876e-003	 4.2663e-003	 1.1338e-003	 1.1820e-004	 1.4535e-004	 2.8613e-004	 3.7838e-003	 2.3448e-005	 1.2534e-004	 5.5439e-005	 0.0000e+000	 8.0998e-003	 1.3582e-003	 1.3601e-005	 8.3820e-005	 7.6772e-004	 1.6438e-005	 2.3432e-004	 8.7613e-005	
           9	        -1.6	           9	     2.92461	     16.2151	 9.8788e-003	 4.2097e-003	 1.1445e-003	 1.2749e-004	 1.5680e-004	 3.0002e-004	 3.7904e-003	 2.5326e-005	 1.3509e-004	 5.9809e-005	 0.0000e+000	 7.9980e-003	 1.3720e-003	 1.4674e-005	 9.0454e-005	 8.0587e-004	 1.7773e-005	 2.5274e-004	 9.4601e-005	
          10	        -1.8	           9	     2.92618	     16.2065	 9.8696e-003	 4.1509e-003	 1.1556e-003	 1.3716e-004	 1.6873e-004	 3.1435e-004	 3.7972e-003	 2.7291e-005	 1.4523e-004	 6.4366e-005	 0.0000e+000	 7.8924e-003	 1.3864e-003	 1.5794e-005	 9.7377e-005	 8.4530e-004	 1.9173e-005	 2.7192e-004	 1.0190e-004	
          11	          -2	           9	     2.92782	     16.2017	 9.8600e-003	 4.0900e-003	 1.1672e-003	 1.4723e-004	 1.8115e-004	 3.2907e-004	 3.8043e-003	 2.9342e-005	 1.5575e-004	 6.9109e-005	 0.0000e+000	 7.7829e-003	 1.4014e-003	 1.6960e-005	 1.0459e-004	 8.8596e-004	 2.0639e-005	 2.9186e-004	 1.0952e-004	
          12	        -2.2	           9	     2.92953	      16.204	 9.8501e-003	 4.0270e-003	 1.1793e-003	 1.5768e-004	 1.9405e-004	 3.4417e-004	 3.8117e-003	 3.1479e-005	 1.6665e-004	 7.4035e-005	 0.0000e+000	 7.6697e-003	 1.4172e-003	 1.8171e-005	 1.1208e-004	 9.2781e-004	 2.2171e-005	 3.1256e-004	 1.1745e-004	
          13	        -2.4	           9	     2.93131	     16.1984	 9.8398e-003	 3.9620e-003	 1.1919e-003	 1.6850e-004	 2.0742e-004	 3.5962e-004	 3.8194e-003	 3.3702e-005	 1.7791e-004	 7.9143e-005	 0.0000e+000	 7.5529e-003	 1.4336e-003	 1.9427e-005	 1.1986e-004	 9.7076e-004	 2.3768e-005	 3.3399e-004	 1.2569e-004	
          14	        -2.6	           9	     2.93316	     16.1932	 9.8292e-003	 3.8951e-003	 1.2049e-003	 1.7968e-004	 2.2124e-004	 3.7538e-004	 3.8273e-003	 3.6010e-005	 1.8953e-004	 8.4426e-005	 0.0000e+000	 7.4326e-003	 1.4506e-003	 2.0727e-005	 1.2791e-004	 1.0148e-003	 2.5431e-005	 3.5615e-004	 1.3423e-004	
          15	        -2.8	           9	     2.93508	     16.1952	 9.8183e-003	 3.8264e-003	 1.2183e-003	 1.9121e-004	 2.3550e-004	 3.9142e-004	 3.8354e-003	 3.8399e-005	 2.0148e-004	 8.9879e-005	 0.0000e+000	 7.3089e-003	 1.4684e-003	 2.2069e-005	 1.3622e-004	 1.0597e-003	 2.7158e-005	 3.7901e-004	 1.4308e-004	
          16	          -3	           9	     2.93707	     16.1903	 9.8070e-003	 3.7561e-003	 1.2322e-003	 2.0308e-004	 2.5019e-004	 4.0770e-004	 3.8438e-003	 4.0868e-005	 2.1376e-004	 9.5496e-005	 0.0000e+000	 7.1822e-003	 1.4867e-003	 2.3451e-005	 1.4480e-004	 1.1055e-003	 2.8948e-005	 4.0255e-004	 1.5221e-004	
          17	        -3.2	           9	     2.93911	     16.1851	 9.7955e-003	 3.6841e-003	 1.2466e-003	 2.1526e-004	 2.6527e-004	 4.2418e-004	 3.8524e-003	 4.3413e-005	 2.2633e-004	 1.0127e-004	 0.0000e+000	 7.0526e-003	 1.5057e-003	 2.4872e-005	 1.5361e-004	 1.1521e-003	 3.0800e-005	 4.2672e-004	 1.6163e-004	
          18	        -3.4	           9	     2.94122	     16.1807	 9.7837e-003	 3.6108e-003	 1.2613e-003	 2.2774e-004	 2.8073e-004	 4.4081e-004	 3.8612e-003	 4.6031e-005	 2.3918e-004	 1.0718e-004	 0.0000e+000	 6.9203e-003	 1.5252e-003	 2.6328e-005	 1.6266e-004	 1.1994e-003	 3.2712e-005	 4.5148e-004	 1.7131e-004	
          19	        -3.6	           9	     2.94339	      16.176	 9.7716e-003	 3.5362e-003	 1.2763e-003	 2.4047e-004	 2.9651e-004	 4.5756e-004	 3.8702e-003	 4.8715e-005	 2.5228e-004	 1.1323e-004	 0.0000e+000	 6.7856e-003	 1.5453e-003	 2.7817e-005	 1.7191e-004	 1.2472e-003	 3.4679e-005	 4.7680e-004	 1.8124e-004	
          20	        -3.8	           9	     2.94561	     16.1725	 9.7593e-003	 3.4606e-003	 1.2917e-003	 2.5344e-004	 3.1260e-004	 4.7436e-004	 3.8794e-003	 5.1459e-005	 2.6560e-004	 1.1940e-004	 0.0000e+000	 6.6490e-003	 1.5659e-003	 2.9336e-005	 1.8135e-004	 1.2954e-003	 3.6698e-005	 5.0261e-004	 1.9140e-004	
          21	          -4	           9	     2.94787	     16.1682	 9.7468e-003	 3.3842e-003	 1.3074e-003	 2.6661e-004	 3.2894e-004	 4.9117e-004	 3.8887e-003	 5.4258e-005	 2.7909e-004	 1.2567e-004	 0.0000e+000	 6.5106e-003	 1.5870e-003	 3.0880e-005	 1.9095e-004	 1.3439e-003	 3.8764e-005	 5.2885e-004	 2.0176e-004	
          22	        -4.2	           9	     2.95018	     16.1656	 9.7342e-003	 3.3071e-003	 1.3234e-003	 2.7993e-004	 3.4549e-004	 5.0794e-004	 3.8981e-003	 5.7101e-005	 2.9273e-004	 1.3202e-004	 0.0000e+000	 6.3709e-003	 1.6085e-003	 3.2445e-005	 2.0069e-004	 1.3926e-003	 4.0873e-005	 5.5545e-004	 2.1230e-004	
          23	        -4.4	           9	     2.95252	     16.1616	 9.7215e-003	 3.2297e-003	 1.3395e-003	 2.9336e-004	 3.6218e-004	 5.2461e-004	 3.9075e-003	 5.9980e-005	 3.0645e-004	 1.3844e-004	 0.0000e+000	 6.2305e-003	 1.6304e-003	 3.4026e-005	 2.1054e-004	 1.4412e-003	 4.3016e-005	 5.8232e-004	 2.2298e-004	
          24	        -4.6	           9	     2.95488	     16.1603	 9.7088e-003	 3.1523e-003	 1.3557e-003	 3.0686e-004	 3.7896e-004	 5.4111e-004	 3.9170e-003	 6.2884e-005	 3.2023e-004	 1.4489e-004	 0.0000e+000	 6.0897e-003	 1.6525e-003	 3.5616e-005	 2.2045e-004	 1.4897e-003	 4.5187e-005	 6.0937e-004	 2.3376e-004	
          25	        -4.8	           9	     2.95726	     16.1573	 9.6960e-003	 3.0751e-003	 1.3720e-003	 3.2036e-004	 3.9576e-004	 5.5738e-004	 3.9266e-003	 6.5801e-005	 3.3399e-004	 1.5136e-004	 0.0000e+000	 5.9491e-003	 1.6748e-003	 3.7210e-005	 2.3038e-004	 1.5378e-003	 4.7377e-005	 6.3649e-004	 2.4461e-004	
          26	          -5	           9	     2.95965	     16.1566	 9.6833e-003	 2.9985e-003	 1.3884e-003	 3.3380e-004	 4.1249e-004	 5.7337e-004	 3.9360e-003	 6.8716e-005	 3.4768e-004	 1.5781e-004	 0.0000e+000	 5.8093e-003	 1.6972e-003	 3.8799e-005	 2.4030e-004	 1.5853e-003	 4.9575e-005	 6.6356e-004	 2.5548e-004	
          27	        -5.2	           9	     2.96202	     16.1553	 9.6707e-003	 2.9229e-003	 1.4046e-003	 3.4711e-004	 4.2908e-004	 5.8899e-004	 3.9454e-003	 7.1615e-005	 3.6123e-004	 1.6421e-004	 0.0000e+000	 5.6711e-003	 1.7195e-003	 4.0376e-005	 2.5015e-004	 1.6320e-003	 5.1771e-005	 6.9044e-004	 2.6630e-004	
          28	        -5.4	           9	     2.96438	     16.1598	 9.6583e-003	 2.8486e-003	 1.4206e-003	 3.6023e-004	 4.4543e-004	 6.0418e-004	 3.9546e-003	 7.4481e-005	 3.7457e-004	 1.7052e-004	 0.0000e+000	 5.5351e-003	 1.7416e-003	 4.1932e-005	 2.5986e-004	 1.6777e-003	 5.3949e-005	 7.1699e-004	 2.7701e-004	
          29	        -5.6	           9	      2.9667	     16.1642	 9.6462e-003	 2.7762e-003	 1.4363e-003	 3.7306e-004	 4.6143e-004	 6.1886e-004	 3.9637e-003	 7.7294e-005	 3.8761e-004	 1.7671e-004	 0.0000e+000	 5.4021e-003	 1.7634e-003	 4.3458e-005	 2.6939e-004	 1.7221e-003	 5.6098e-005	 7.4304e-004	 2.8755e-004	
          30	        -5.8	           9	     2.96896	     16.1648	 9.6344e-003	 2.7060e-003	 1.4516e-003	 3.8552e-004	 4.7697e-004	 6.3295e-004	 3.9725e-003	 8.0034e-005	 4.0027e-004	 1.8273e-004	 0.0000e+000	 5.2731e-003	 1.7848e-003	 4.4941e-005	 2.7867e-004	 1.7650e-003	 5.8199e-005	 7.6841e-004	 2.9784e-004	
          31	          -6	           9	     2.97115	     16.1693	 9.6231e-003	 2.6387e-003	 1.4664e-003	 3.9751e-004	 4.9194e-004	 6.4635e-004	 3.9809e-003	 8.2679e-005	 4.1244e-004	 1.8853e-004	 0.0000e+000	 5.1489e-003	 1.8054e-003	 4.6370e-005	 2.8761e-004	 1.8060e-003	 6.0235e-005	 7.9289e-004	 3.0780e-004	
          32	        -6.2	           9	     2.97325	     16.1755	 9.6123e-003	 2.5747e-003	 1.4805e-003	 4.0893e-004	 5.0620e-004	 6.5898e-004	 3.9889e-003	 8.5204e-005	 4.2403e-004	 1.9406e-004	 0.0000e+000	 5.0308e-003	 1.8252e-003	 4.7734e-005	 2.9614e-004	 1.8450e-003	 6.2187e-005	 8.1626e-004	 3.1732e-004	
          33	        -6.4	           9	     2.97523	     16.1801	 9.6022e-003	 2.5147e-003	 1.4938e-003	 4.1965e-004	 5.1960e-004	 6.7074e-004	 3.9965e-003	 8.7583e-005	 4.3491e-004	 1.9926e-004	 0.0000e+000	 4.9197e-003	 1.8439e-003	 4.9016e-005	 3.0417e-004	 1.8814e-003	 6.4032e-005	 8.3828e-004	 3.2632e-004	
          34	        -6.6	           9	     2.97707	     16.1834	 9.5928e-003	 2.4594e-003	 1.5061e-003	 4.2957e-004	 5.3199e-004	 6.8152e-004	 4.0035e-003	 8.9787e-005	 4.4497e-004	 2.0408e-004	 0.0000e+000	 4.8171e-003	 1.8612e-003	 5.0204e-005	 3.1161e-004	 1.9149e-003	 6.5748e-005	 8.5869e-004	 3.3466e-004	
          35	        -6.8	           9	     2.97874	     16.1806	 9.5843e-003	 2.4094e-003	 1.5172e-003	 4.3854e-004	 5.4321e-004	 6.9120e-004	 4.0098e-003	 9.1786e-005	 4.5407e-004	 2.0845e-004	 0.0000e+000	 4.7242e-003	 1.8770e-003	 5.1280e-005	 3.1835e-004	 1.9452e-003	 6.7308e-005	 8.7720e-004	 3.4225e-004	
          36	          -7	           9	     2.98021	     16.1738	 9.5769e-003	 2.3655e-003	 1.5270e-003	 4.4643e-004	 5.5307e-004	 6.9966e-004	 4.0153e-003	 9.3547e-005	 4.6208e-004	 2.1229e-004	 0.0000e+000	 4.6424e-003	 1.8910e-003	 5.2227e-005	 3.2428e-004	 1.9717e-003	 6.8687e-005	 8.9351e-004	 3.4894e-004	
          37	        -7.2	           9	     2.98146	     16.1861	 9.5706e-003	 2.3285e-003	 1.5353e-003	 4.5309e-004	 5.6140e-004	 7.0675e-004	 4.0200e-003	 9.5034e-005	 4.6883e-004	 2.1553e-004	 0.0000e+000	 4.5735e-003	 1.9028e-003	 5.3027e-005	 3.2929e-004	 1.9940e-003	 6.9854e-005	 9.0730e-004	 3.5461e-004	
          38	        -7.4	           9	     2.98245	     16.1792	 9.5656e-003	 2.2992e-003	 1.5419e-003	 4.5834e-004	 5.6798e-004	 7.1233e-004	 4.0237e-003	 9.6210e-005	 4.7416e-004	 2.1809e-004	 0.0000e+000	 4.5189e-003	 1.9121e-003	 5.3659e-005	 3.3326e-004	 2.0117e-003	 7.0779e-005	 9.1821e-004	 3.5909e-004	
          39	        -7.6	           9	     2.98315	     16.1745	 9.5622e-003	 2.2787e-003	 1.5465e-003	 4.6204e-004	 5.7260e-004	 7.1624e-004	 4.0263e-003	 9.7037e-005	 4.7791e-004	 2.1990e-004	 0.0000e+000	 4.4806e-003	 1.9187e-003	 5.4103e-005	 3.3604e-004	 2.0240e-003	 7.1430e-005	 9.2588e-004	 3.6225e-004	
          40	        -7.8	           9	     2.98352	     16.1785	 9.5603e-003	 2.2680e-003	 1.5490e-003	 4.6398e-004	 5.7503e-004	 7.1830e-004	 4.0277e-003	 9.7472e-005	 4.7988e-004	 2.2084e-004	 0.0000e+000	 4.4605e-003	 1.9221e-003	 5.4337e-005	 3.3751e-004	 2.0306e-003	 7.1773e-005	 9.2992e-004	 3.6391e-004	
          41	          -8	           9	     2.98352	     16.1785	 9.5603e-003	 2.2680e-003	 1.5490e-003	 4.6398e-004	 5.7503e-004	 7.1830e-004	 4.0277e-003	 9.7472e-005	 4.7988e-004	 2.2084e-004	 0.0000e+000	 4.4605e-003	 1.9221e-003	 5.4337e-005	 3.3751e-004	 2.0306e-003	 7.1773e-005	 9.2992e-004	 3.6391e-004	


           1	           0	          15	     2.90528	     16.1841	 9.9956e-003	 4.8517e-003	 1.0243e-003	 6.0895e-006	 1.5045e-005	 1.4860e-004	 3.7033e-003	 2.8193e-006	 2.7345e-005	 1.1091e-005	 0.0000e+000	 9.1197e-003	 1.2148e-003	 6.9719e-007	 8.6330e-006	 3.9288e-004	 1.9482e-006	 5.0602e-005	 1.7318e-005	
           2	        -0.2	          15	     2.90536	     16.1918	 9.9951e-003	 4.8364e-003	 1.0268e-003	 6.7164e-006	 1.6594e-005	 1.5361e-004	 3.7036e-003	 3.1097e-006	 3.0160e-005	 1.2233e-005	 0.0000e+000	 9.0895e-003	 1.2176e-003	 7.6891e-007	 9.5211e-006	 4.0601e-004	 2.1484e-006	 5.5804e-005	 1.9098e-005	
           3	        -0.4	          15	     2.90544	     16.1907	 9.9947e-003	 4.8203e-003	 1.0294e-003	 7.3784e-006	 1.8230e-005	 1.5888e-004	 3.7040e-003	 3.4163e-006	 3.3134e-005	 1.3440e-005	 0.0000e+000	 9.0577e-003	 1.2205e-003	 8.4462e-007	 1.0459e-005	 4.1985e-004	 2.3598e-006	 6.1295e-005	 2.0977e-005	
           4	        -0.6	          15	     2.90553	     16.1994	 9.9942e-003	 4.8033e-003	 1.0322e-003	 8.0761e-006	 1.9954e-005	 1.6443e-004	 3.7043e-003	 3.7396e-006	 3.6269e-005	 1.4712e-005	 0.0000e+000	 9.0242e-003	 1.2236e-003	 9.2440e-007	 1.1447e-005	 4.3440e-004	 2.5826e-006	 6.7083e-005	 2.2958e-005	
           5	        -0.8	          15	     2.90562	     16.2159	 9.9936e-003	 4.7855e-003	 1.0352e-003	 8.8099e-006	 2.1767e-005	 1.7027e-004	 3.7047e-003	 4.0797e-006	 3.9567e-005	 1.6051e-005	 0.0000e+000	 8.9889e-003	 1.2268e-003	 1.0083e-006	 1.2486e-005	 4.4969e-004	 2.8170e-006	 7.3170e-005	 2.5042e-005	
           6	          -1	          15	     2.90572	     16.2295	 9.9931e-003	 4.7667e-003	 1.0382e-003	 9.5804e-006	 2.3671e-005	 1.7639e-004	 3.7052e-003	 4.4370e-006	 4.3031e-005	 1.7458e-005	 0.0000e+000	 8.9520e-003	 1.2303e-003	 1.0964e-006	 1.3577e-005	 4.6571e-004	 3.0631e-006	 7.9560e-005	 2.7231e-005	
           7	        -1.2	          15	     2.90582	     16.2277	 9.9925e-003	 4.7471e-003	 1.0415e-003	 1.0388e-005	 2.5667e-005	 1.8279e-004	 3.7056e-003	 4.8116e-006	 4.6662e-005	 1.8934e-005	 0.0000e+000	 8.9134e-003	 1.2338e-003	 1.1886e-006	 1.4720e-005	 4.8247e-004	 3.3210e-006	 8.6257e-005	 2.9525e-005	
           8	        -1.4	          15	     2.90593	     16.2244	 9.9919e-003	 4.7266e-003	 1.0449e-003	 1.1232e-005	 2.7754e-005	 1.8948e-004	 3.7060e-003	 5.2036e-006	 5.0461e-005	 2.0478e-005	 0.0000e+000	 8.8730e-003	 1.2376e-003	 1.2851e-006	 1.5915e-005	 4.9997e-004	 3.5907e-006	 9.3261e-005	 3.1925e-005	
           9	        -1.6	          15	     2.90604	     16.2298	 9.9912e-003	 4.7052e-003	 1.0484e-003	 1.2114e-005	 2.9934e-005	 1.9645e-004	 3.7065e-003	 5.6130e-006	 5.4429e-005	 2.2091e-005	 0.0000e+000	 8.8309e-003	 1.2415e-003	 1.3859e-006	 1.7163e-005	 5.1819e-004	 3.8723e-006	 1.0057e-004	 3.4431e-005	
          10	        -1.8	          15	     2.90615	      16.222	 9.9906e-003	 4.6829e-003	 1.0521e-003	 1.3032e-005	 3.2204e-005	 2.0370e-004	 3.7070e-003	 6.0397e-006	 5.8564e-005	 2.3773e-005	 0.0000e+000	 8.7870e-003	 1.2456e-003	 1.4908e-006	 1.8463e-005	 5.3715e-004	 4.1658e-006	 1.0819e-004	 3.7042e-005	
          11	          -2	          15	     2.90627	     16.2183	 9.9899e-003	 4.6597e-003	 1.0559e-003	 1.3988e-005	 3.4566e-005	 2.1123e-004	 3.7075e-003	 6.4837e-006	 6.2866e-005	 2.5524e-005	 0.0000e+000	 8.7415e-003	 1.2499e-003	 1.5999e-006	 1.9815e-005	 5.5681e-004	 4.4709e-006	 1.1611e-004	 3.9759e-005	
          12	        -2.2	          15	      2.9064	     16.2221	 9.9892e-003	 4.6357e-003	 1.0599e-003	 1.4979e-005	 3.7017e-005	 2.1904e-004	 3.7081e-003	 6.9446e-006	 6.7332e-005	 2.7342e-005	 0.0000e+000	 8.6943e-003	 1.2543e-003	 1.7130e-006	 2.1217e-005	 5.7718e-004	 4.7875e-006	 1.2433e-004	 4.2579e-005	
          13	        -2.4	          15	     2.90652	     16.2176	 9.9884e-003	 4.6108e-003	 1.0640e-003	 1.6005e-005	 3.9556e-005	 2.2711e-004	 3.7086e-003	 7.4222e-006	 7.1959e-005	 2.9227e-005	 0.0000e+000	 8.6456e-003	 1.2589e-003	 1.8302e-006	 2.2670e-005	 5.9822e-004	 5.1154e-006	 1.3284e-004	 4.5500e-005	
          14	        -2.6	          15	     2.90666	     16.2136	 9.9877e-003	 4.5851e-003	 1.0683e-003	 1.7066e-005	 4.2179e-005	 2.3543e-004	 3.7092e-003	 7.9159e-006	 7.6742e-005	 3.1176e-005	 0.0000e+000	 8.5952e-003	 1.2636e-003	 1.9512e-006	 2.4170e-005	 6.1992e-004	 5.4543e-006	 1.4164e-004	 4.8519e-005	
          15	        -2.8	          15	     2.90679	     16.2172	 9.9869e-003	 4.5586e-003	 1.0727e-003	 1.8160e-005	 4.4884e-005	 2.4400e-004	 3.7098e-003	 8.4253e-006	 8.1675e-005	 3.3187e-005	 0.0000e+000	 8.5434e-003	 1.2685e-003	 2.0760e-006	 2.5717e-005	 6.4224e-004	 5.8037e-006	 1.5070e-004	 5.1632e-005	
          16	          -3	          15	     2.90694	     16.2136	 9.9861e-003	 4.5313e-003	 1.0773e-003	 1.9285e-005	 4.7667e-005	 2.5281e-004	 3.7104e-003	 8.9496e-006	 8.6752e-005	 3.5257e-005	 0.0000e+000	 8.4901e-003	 1.2736e-003	 2.2044e-006	 2.7308e-005	 6.6515e-004	 6.1632e-006	 1.6003e-004	 5.4836e-005	
          17	        -3.2	          15	     2.90708	     16.2097	 9.9852e-003	 4.5034e-003	 1.0820e-003	 2.0439e-005	 5.0524e-005	 2.6183e-004	 3.7110e-003	 9.4879e-006	 9.1965e-005	 3.7384e-005	 0.0000e+000	 8.4355e-003	 1.2787e-003	 2.3360e-006	 2.8941e-005	 6.8861e-004	 6.5321e-006	 1.6960e-004	 5.8125e-005	
          18	        -3.4	          15	     2.90723	     16.2067	 9.9844e-003	 4.4748e-003	 1.0867e-003	 2.1621e-005	 5.3448e-005	 2.7105e-004	 3.7116e-003	 1.0039e-005	 9.7303e-005	 3.9563e-005	 0.0000e+000	 8.3797e-003	 1.2841e-003	 2.4708e-006	 3.0612e-005	 7.1257e-004	 6.9097e-006	 1.7940e-004	 6.1493e-005	
          19	        -3.6	          15	     2.90738	     16.2035	 9.9835e-003	 4.4456e-003	 1.0916e-003	 2.2828e-005	 5.6434e-005	 2.8044e-004	 3.7123e-003	 1.0602e-005	 1.0276e-004	 4.1789e-005	 0.0000e+000	 8.3228e-003	 1.2895e-003	 2.6083e-006	 3.2317e-005	 7.3698e-004	 7.2952e-006	 1.8940e-004	 6.4931e-005	
          20	        -3.8	          15	     2.90753	     16.2016	 9.9826e-003	 4.4159e-003	 1.0966e-003	 2.4056e-005	 5.9474e-005	 2.9000e-004	 3.7130e-003	 1.1176e-005	 1.0831e-004	 4.4057e-005	 0.0000e+000	 8.2650e-003	 1.2950e-003	 2.7483e-006	 3.4054e-005	 7.6178e-004	 7.6877e-006	 1.9958e-004	 6.8433e-005	
          21	          -4	          15	     2.90769	     16.1987	 9.9817e-003	 4.3857e-003	 1.1017e-003	 2.5303e-005	 6.2559e-005	 2.9968e-004	 3.7136e-003	 1.1758e-005	 1.1395e-004	 4.6361e-005	 0.0000e+000	 8.2063e-003	 1.3006e-003	 2.8903e-006	 3.5816e-005	 7.8689e-004	 8.0860e-006	 2.0992e-004	 7.1987e-005	
          22	        -4.2	          15	     2.90785	     16.1979	 9.9808e-003	 4.3553e-003	 1.1068e-003	 2.6564e-005	 6.5681e-005	 3.0946e-004	 3.7143e-003	 1.2348e-005	 1.1965e-004	 4.8694e-005	 0.0000e+000	 8.1471e-003	 1.3063e-003	 3.0340e-006	 3.7598e-005	 8.1224e-004	 8.4889e-006	 2.2037e-004	 7.5584e-005	
          23	        -4.4	          15	     2.90801	     16.1955	 9.9799e-003	 4.3246e-003	 1.1120e-003	 2.7836e-005	 6.8829e-005	 3.1931e-004	 3.7150e-003	 1.2942e-005	 1.2541e-004	 5.1048e-005	 0.0000e+000	 8.0874e-003	 1.3121e-003	 3.1788e-006	 3.9394e-005	 8.3775e-004	 8.8952e-006	 2.3091e-004	 7.9210e-005	
          24	        -4.6	          15	     2.90817	     16.1961	 9.9790e-003	 4.2937e-003	 1.1172e-003	 2.9113e-005	 7.1991e-005	 3.2919e-004	 3.7157e-003	 1.3540e-005	 1.3119e-004	 5.3414e-005	 0.0000e+000	 8.0276e-003	 1.3179e-003	 3.3242e-006	 4.1198e-005	 8.6331e-004	 9.3031e-006	 2.4149e-004	 8.2853e-005	
          25	        -4.8	          15	     2.90833	     16.1949	 9.9780e-003	 4.2629e-003	 1.1224e-003	 3.0390e-005	 7.5153e-005	 3.3906e-004	 3.7164e-003	 1.4138e-005	 1.3698e-004	 5.5782e-005	 0.0000e+000	 7.9678e-003	 1.3237e-003	 3.4696e-006	 4.3002e-005	 8.8883e-004	 9.7111e-006	 2.5207e-004	 8.6497e-005	
          26	          -5	          15	     2.90849	     16.1962	 9.9771e-003	 4.2322e-003	 1.1276e-003	 3.1662e-005	 7.8302e-005	 3.4887e-004	 3.7170e-003	 1.4733e-005	 1.4274e-004	 5.8141e-005	 0.0000e+000	 7.9084e-003	 1.3294e-003	 3.6143e-006	 4.4798e-005	 9.1419e-004	 1.0117e-005	 2.6261e-004	 9.0125e-005	
          27	        -5.2	          15	     2.90865	     16.1969	 9.9762e-003	 4.2018e-003	 1.1327e-003	 3.2921e-005	 8.1421e-005	 3.5858e-004	 3.7177e-003	 1.5323e-005	 1.4845e-004	 6.0479e-005	 0.0000e+000	 7.8495e-003	 1.3351e-003	 3.7576e-006	 4.6576e-005	 9.3926e-004	 1.0520e-005	 2.7304e-004	 9.3718e-005	
          28	        -5.4	          15	     2.90881	     16.2041	 9.9753e-003	 4.1719e-003	 1.1378e-003	 3.4161e-005	 8.4492e-005	 3.6813e-004	 3.7184e-003	 1.5904e-005	 1.5407e-004	 6.2783e-005	 0.0000e+000	 7.7917e-003	 1.3408e-003	 3.8986e-006	 4.8327e-005	 9.6390e-004	 1.0916e-005	 2.8332e-004	 9.7258e-005	
          29	        -5.6	          15	     2.90896	     16.2112	 9.9744e-003	 4.1427e-003	 1.1427e-003	 3.5375e-005	 8.7497e-005	 3.7746e-004	 3.7190e-003	 1.6473e-005	 1.5957e-004	 6.5038e-005	 0.0000e+000	 7.7351e-003	 1.3463e-003	 4.0366e-006	 5.0040e-005	 9.8797e-004	 1.1303e-005	 2.9336e-004	 1.0072e-004	
          30	        -5.8	          15	     2.90911	     16.2139	 9.9736e-003	 4.1143e-003	 1.1475e-003	 3.6553e-005	 9.0414e-005	 3.8651e-004	 3.7197e-003	 1.7025e-005	 1.6492e-004	 6.7228e-005	 0.0000e+000	 7.6803e-003	 1.3516e-003	 4.1705e-006	 5.1702e-005	 1.0113e-003	 1.1679e-005	 3.0312e-004	 1.0408e-004	
          31	          -6	          15	     2.90925	     16.2209	 9.9728e-003	 4.0870e-003	 1.1522e-003	 3.7686e-005	 9.3221e-005	 3.9521e-004	 3.7203e-003	 1.7557e-005	 1.7006e-004	 6.9337e-005	 0.0000e+000	 7.6276e-003	 1.3568e-003	 4.2993e-006	 5.3301e-005	 1.0337e-003	 1.2041e-005	 3.1250e-004	 1.0732e-004	
          32	        -6.2	          15	     2.90939	     16.2297	 9.9720e-003	 4.0610e-003	 1.1566e-003	 3.8764e-005	 9.5893e-005	 4.0349e-004	 3.7209e-003	 1.8063e-005	 1.7496e-004	 7.1346e-005	 0.0000e+000	 7.5774e-003	 1.3617e-003	 4.4219e-006	 5.4823e-005	 1.0550e-003	 1.2385e-005	 3.2144e-004	 1.1039e-004	
          33	        -6.4	          15	     2.90951	     16.2367	 9.9713e-003	 4.0365e-003	 1.1608e-003	 3.9778e-005	 9.8404e-005	 4.1126e-004	 3.7214e-003	 1.8539e-005	 1.7956e-004	 7.3233e-005	 0.0000e+000	 7.5304e-003	 1.3663e-003	 4.5370e-006	 5.6253e-005	 1.0750e-003	 1.2709e-005	 3.2983e-004	 1.1329e-004	
