        soln	      dist_x	        time	          pH	          pe	          Si	          Na	          Al	    gibbsite	  d_gibbsite	     SiO2(a)	   d_SiO2(a)	
          16	         -15	           8	     9.26298	     10.0472	 2.4802e-003	 5.6311e-004	 5.2436e-006	 9.4350e-003	-4.4464e-011	 1.4909e-002	-2.4817e-009	
          17	         -16	           8	     9.20403	     10.1073	 2.4111e-003	 4.9077e-004	 4.5703e-006	 9.4350e-003	-4.5164e-011	 1.4909e-002	-2.5241e-009	
          18	         -17	           8	     9.13648	     10.1754	 2.3427e-003	 4.1929e-004	 3.9050e-006	 9.4350e-003	-4.2874e-011	 1.4909e-002	-2.4002e-009	
          19	         -18	           8	     9.05999	     10.2521	 2.2773e-003	 3.5089e-004	 3.2683e-006	 9.4350e-003	-3.7982e-011	 1.4909e-002	-2.1315e-009	
          20	         -19	           8	     8.97429	     10.3376	 2.2167e-003	 2.8747e-004	 2.6779e-006	 9.4350e-003	-3.1238e-011	 1.4909e-002	-1.7601e-009	
          21	         -20	           8	     8.87914	     10.4314	 2.1621e-003	 2.3045e-004	 2.1471e-006	 9.4350e-003	-2.3499e-011	 1.4909e-002	-1.3342e-009	
          22	         -21	           8	      8.7744	     10.5332	 2.1145e-003	 1.8070e-004	 1.6840e-006	 9.4350e-003	-1.5453e-011	 1.4909e-002	-8.9365e-010	
          23	         -22	           8	     8.65994	      10.642	 2.0743e-003	 1.3857e-004	 1.2918e-006	 9.4350e-003	-7.4158e-012	 1.4909e-002	-4.5811e-010	
          24	         -23	           8	     8.53569	     10.7573	 2.0411e-003	 1.0390e-004	 9.6900e-007	 9.4350e-003	 8.1879e-013	 1.4909e-002	-1.9698e-011	
          25	         -24	           8	     8.40162	     10.8784	 2.0146e-003	 7.6176e-005	 7.1084e-007	 9.4350e-003	 1.0087e-011	 1.4909e-002	 4.6257e-010	
          26	         -25	           8	     8.25772	      11.005	 1.9939e-003	 5.4605e-005	 5.1003e-007	 9.4350e-003	 2.2034e-011	 1.4909e-002	 1.0709e-009	
          27	         -26	           8	     8.10405	     11.1372	 1.9783e-003	 3.8274e-005	 3.5802e-007	 9.4350e-003	 3.9491e-011	 1.4909e-002	 1.9469e-009	
          28	         -27	           8	     7.94067	     11.2753	 1.9668e-003	 2.6235e-005	 2.4599e-007	 9.4350e-003	 6.7250e-011	 1.4909e-002	 3.3284e-009	
          29	         -28	           8	     7.76773	     11.4206	 1.9586e-003	 1.7589e-005	 1.6559e-007	 9.4350e-003	 1.1350e-010	 1.4909e-002	 5.6198e-009	
          30	         -29	           8	     7.58551	      11.575	 1.9528e-003	 1.1536e-005	 1.0940e-007	 9.4350e-003	 1.9226e-010	 1.4909e-002	 9.5066e-009	
          31	         -30	           8	     7.39462	     11.7415	 1.9488e-003	 7.4035e-006	 7.1203e-008	 9.4350e-003	 3.2624e-010	 1.4909e-002	 1.6088e-008	
          32	         -31	           8	     7.19652	     11.9229	 1.9462e-003	 4.6501e-006	 4.6022e-008	 9.4350e-003	 5.4525e-010	 1.4909e-002	 2.6765e-008	
          33	         -32	           8	     6.99486	     12.1181	 1.9445e-003	 2.8593e-006	 3.0086e-008	 9.4350e-003	 8.5826e-010	 1.4909e-002	 4.1822e-008	
          34	         -33	           8	     6.79827	      12.318	 1.9435e-003	 1.7217e-006	 2.0640e-008	 9.4350e-003	 1.1617e-009	 1.4909e-002	 5.5979e-008	
          35	         -34	           8	     6.62282	     12.5034	 1.9429e-003	 1.0154e-006	 1.5647e-008	 9.4350e-003	 1.1886e-009	 1.4909e-002	 5.6378e-008	
          36	         -35	           8	     6.48616	     12.6533	 1.9426e-003	 5.8680e-007	 1.3438e-008	 9.4350e-003	 8.4113e-010	 1.4909e-002	 3.9124e-008	
          37	         -36	           8	     6.39368	       12.76	 1.9424e-003	 3.3235e-007	 1.2653e-008	 9.4350e-003	 4.2586e-010	 1.4909e-002	 1.9403e-008	
          38	         -37	           8	     6.33699	     12.8304	 1.9423e-003	 1.8455e-007	 1.2440e-008	 9.4350e-003	 1.7170e-010	 1.4909e-002	 7.6798e-009	
          39	         -38	           8	     6.30414	      12.876	 1.9423e-003	 1.0050e-007	 1.2409e-008	 9.4350e-003	 6.0372e-011	 1.4909e-002	 2.6615e-009	
          40	         -39	           8	     6.28573	     12.9059	 1.9423e-003	 5.3690e-008	 1.2422e-008	 9.4350e-003	 1.9500e-011	 1.4909e-002	 8.5098e-010	
          41	         -40	           8	     6.27567	     12.9263	 1.9423e-003	 2.8147e-008	 1.2438e-008	 9.4350e-003	 5.9345e-012	 1.4909e-002	 2.5730e-010	
          42	         -41	           8	     6.27029	     12.9408	 1.9422e-003	 1.4485e-008	 1.2449e-008	 9.4350e-003	 1.7218e-012	 1.4909e-002	 7.4359e-011	
          43	         -42	           8	     6.26747	     12.9518	 1.9422e-003	 7.3196e-009	 1.2456e-008	 9.4350e-003	 4.7891e-013	 1.4909e-002	 2.0634e-011	
          44	         -43	           8	     6.26601	     12.9606	 1.9422e-003	 3.6333e-009	 1.2459e-008	 9.4350e-003	 1.2804e-013	 1.4909e-002	 5.5100e-012	
          45	         -44	           8	     6.26528	      12.968	 1.9422e-003	 1.7722e-009	 1.2461e-008	 9.4350e-003	 3.2966e-014	 1.4909e-002	 1.4177e-012	
          46	         -45	           8	     6.26492	     12.9744	 1.9422e-003	 8.4988e-010	 1.2462e-008	 9.4350e-003	 8.1874e-015	 1.4909e-002	 3.5173e-013	
          47	         -46	           8	     6.26474	     12.9803	 1.9422e-003	 4.0096e-010	 1.2463e-008	 9.4350e-003	 1.9791e-015	 1.4909e-002	 8.4232e-014	
          48	         -47	           8	     6.26466	     12.9856	 1.9422e-003	 1.8632e-010	 1.2463e-008	 9.4350e-003	 4.6088e-016	 1.4909e-002	 1.9492e-014	
          49	         -48	           8	     6.26462	     12.9905	 1.9422e-003	 8.5464e-011	 1.2463e-008	 9.4350e-003	 1.0844e-016	 1.4909e-002	 4.3648e-015	
          50	         -49	           8	      6.2646	     12.9949	 1.9422e-003	 3.8880e-011	 1.2463e-008	 9.4350e-003	 2.7110e-017	 1.4909e-002	 9.4887e-016	
          51	         -50	           8	     6.26459	     12.9987	 1.9422e-003	 1.7721e-011	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 1.8977e-016	
          52	         -51	           8	     6.26459	     13.0019	 1.9422e-003	 8.2664e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 5.4221e-017	
          53	         -52	           8	     6.26458	     13.0043	 1.9422e-003	 4.1098e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          54	         -53	           8	     6.26458	     13.0059	 1.9422e-003	 2.3110e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          55	         -54	           8	     6.26458	     13.0067	 1.9422e-003	 1.5446e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          56	         -55	           8	     6.26458	     13.0066	 1.9422e-003	 1.2229e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 2.7110e-017	
          57	         -56	           8	     6.26458	     13.0058	 1.9422e-003	 1.0900e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 2.7110e-017	
          58	         -57	           8	     6.26458	     13.0045	 1.9422e-003	 1.0358e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          59	         -58	           8	     6.26458	     13.0028	 1.9422e-003	 1.0141e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          60	         -59	           8	     6.26458	     13.0009	 1.9422e-003	 1.0054e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          61	         -60	           8	     6.26458	     12.9991	 1.9422e-003	 1.0021e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	-2.7110e-017	
          62	         -61	           8	     6.26458	     12.9974	 1.9422e-003	 1.0008e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          63	         -62	           8	     6.26458	     12.9961	 1.9422e-003	 1.0003e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          64	         -63	           8	     6.26458	     12.9952	 1.9422e-003	 1.0001e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          65	         -64	           8	     6.26458	     12.9947	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          66	         -65	           8	     6.26458	     12.9945	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          67	         -66	           8	     6.26458	     12.9945	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          68	         -67	           8	     6.26458	     12.9947	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	-2.7110e-017	
          69	         -68	           8	     6.26458	      12.995	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          70	         -69	           8	     6.26458	     12.9953	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          71	         -70	           8	     6.26458	     12.9957	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          72	         -71	           8	     6.26458	     12.9962	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          73	         -72	           8	     6.26458	     12.9968	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          74	         -73	           8	     6.26458	     12.9976	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          75	         -74	           8	     6.26458	     12.9985	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          76	         -75	           8	     6.26458	     12.9994	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          77	         -76	           8	     6.26458	     13.0002	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          78	         -77	           8	     6.26458	     13.0008	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          79	         -78	           8	     6.26458	     13.0011	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          80	         -79	           8	     6.26458	     13.0009	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          81	         -80	           8	     6.26458	     13.0004	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          82	         -81	           8	     6.26458	     12.9995	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	-2.7110e-017	
          83	         -82	           8	     6.26458	     12.9985	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          84	         -83	           8	     6.26458	     12.9975	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          85	         -84	           8	     6.26458	     12.9968	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          86	         -85	           8	     6.26458	     12.9965	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          87	         -86	           8	     6.26458	     12.9967	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          88	         -87	           8	     6.26458	     12.9977	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          89	         -88	           8	     6.26458	     12.9992	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          90	         -89	           8	     6.26458	     13.0012	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          91	         -90	           8	     6.26458	     13.0035	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          92	         -91	           8	     6.26458	     13.0056	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          93	         -92	           8	     6.26458	     13.0075	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          94	         -93	           8	     6.26458	     13.0087	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          95	         -94	           8	     6.26458	     13.0092	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          96	         -95	           8	     6.26458	     13.0088	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          97	         -96	           8	     6.26458	     13.0077	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          98	         -97	           8	     6.26458	      13.006	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          99	         -98	           8	     6.26458	     13.0041	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 2.7110e-017	
         100	         -99	           8	     6.26458	     13.0024	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
         101	        -100	           8	     6.26458	     13.0024	 1.9422e-003	 1.0000e-012	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	


           1	           0	          15	     10.7904	    -7.03854	 1.9927e-004	 9.9999e-004	 1.7813e-004	 6.6591e-003	-3.5949e-004	 0.0000e+000	 0.0000e+000	
           2	          -1	          15	     10.6106	    -6.48722	 5.3054e-004	 9.9998e-004	 1.1772e-004	 1.0037e-002	-5.5502e-006	 0.0000e+000	 0.0000e+000	
           3	          -2	          15	     10.1415	     8.32055	 1.2001e-003	 9.9996e-004	 3.9973e-005	 9.9034e-003	 7.7486e-005	 0.0000e+000	 0.0000e+000	
           4	          -3	          15	     9.50854	     9.05365	 2.8979e-003	 9.9993e-004	 9.3080e-006	 9.5067e-003	 4.6280e-005	 1.1828e-002	-2.2477e-003	
           5	          -4	          15	     9.50851	     9.11874	 2.8978e-003	 9.9986e-004	 9.3074e-006	 9.4432e-003	 3.9004e-006	 1.4555e-002	-1.8943e-004	
           6	          -5	          15	     9.50846	     9.17972	 2.8977e-003	 9.9974e-004	 9.3063e-006	 9.4360e-003	 3.2872e-007	 1.4868e-002	-1.5965e-005	
           7	          -6	          15	     9.50838	     9.23695	 2.8975e-003	 9.9955e-004	 9.3045e-006	 9.4351e-003	 2.7704e-008	 1.4904e-002	-1.3455e-006	
           8	          -7	          15	     9.50824	      9.2899	 2.8972e-003	 9.9923e-004	 9.3015e-006	 9.4350e-003	 2.3348e-009	 1.4908e-002	-1.1340e-007	
           9	          -8	          15	     9.50803	     9.33925	 2.8967e-003	 9.9872e-004	 9.2968e-006	 9.4350e-003	 1.9677e-010	 1.4909e-002	-9.5569e-009	
          10	          -9	          15	     9.50769	     9.38523	 2.8960e-003	 9.9794e-004	 9.2895e-006	 9.4350e-003	 1.6577e-011	 1.4909e-002	-8.0583e-010	
          11	         -10	          15	     9.50719	     9.42817	 2.8948e-003	 9.9676e-004	 9.2786e-006	 9.4350e-003	 1.3811e-012	 1.4909e-002	-6.8808e-011	
          12	         -11	          15	     9.50645	     9.46831	 2.8932e-003	 9.9503e-004	 9.2625e-006	 9.4350e-003	 8.2931e-014	 1.4909e-002	-7.6570e-012	
          13	         -12	          15	     9.50538	     9.50587	 2.8908e-003	 9.9255e-004	 9.2394e-006	 9.4350e-003	-6.0592e-014	 1.4909e-002	-4.4027e-012	
          14	         -13	          15	     9.50388	     9.54112	 2.8875e-003	 9.8906e-004	 9.2069e-006	 9.4350e-003	-1.3523e-013	 1.4909e-002	-7.5942e-012	
          15	         -14	          15	     9.50181	     9.57429	 2.8829e-003	 9.8427e-004	 9.1624e-006	 9.4350e-003	-2.5221e-013	 1.4909e-002	-1.4023e-011	
          16	         -15	          15	     9.49901	     9.60568	 2.8768e-003	 9.7784e-004	 9.1026e-006	 9.4350e-003	-4.4743e-013	 1.4909e-002	-2.4843e-011	
          17	         -16	          15	      9.4953	     9.63554	 2.8687e-003	 9.6937e-004	 9.0238e-006	 9.4350e-003	-7.6316e-013	 1.4909e-002	-4.2413e-011	
          18	         -17	          15	     9.49046	      9.6642	 2.8582e-003	 9.5846e-004	 8.9222e-006	 9.4350e-003	-1.2483e-012	 1.4909e-002	-6.9358e-011	
          19	         -18	          15	     9.48427	     9.69199	 2.8450e-003	 9.4466e-004	 8.7939e-006	 9.4350e-003	-1.9629e-012	 1.4909e-002	-1.0907e-010	
          20	         -19	          15	     9.47648	     9.71925	 2.8287e-003	 9.2756e-004	 8.6348e-006	 9.4350e-003	-2.9676e-012	 1.4909e-002	-1.6493e-010	
          21	         -20	          15	     9.46681	     9.74635	 2.8088e-003	 9.0680e-004	 8.4416e-006	 9.4350e-003	-4.3156e-012	 1.4909e-002	-2.3989e-010	
          22	         -21	          15	     9.45499	     9.77365	 2.7852e-003	 8.8205e-004	 8.2114e-006	 9.4350e-003	-6.0406e-012	 1.4909e-002	-3.3587e-010	
          23	         -22	          15	     9.44074	     9.80155	 2.7575e-003	 8.5311e-004	 7.9421e-006	 9.4350e-003	-8.1402e-012	 1.4909e-002	-4.5274e-010	
          24	         -23	          15	     9.42378	     9.83041	 2.7258e-003	 8.1991e-004	 7.6333e-006	 9.4350e-003	-1.0566e-011	 1.4909e-002	-5.8782e-010	
          25	         -24	          15	     9.40382	     9.86062	 2.6900e-003	 7.8252e-004	 7.2853e-006	 9.4350e-003	-1.3215e-011	 1.4909e-002	-7.3554e-010	
          26	         -25	          15	     9.38061	     9.89253	 2.6505e-003	 7.4118e-004	 6.9006e-006	 9.4350e-003	-1.5934e-011	 1.4909e-002	-8.8723e-010	
          27	         -26	          15	     9.35388	     9.92647	 2.6076e-003	 6.9628e-004	 6.4829e-006	 9.4350e-003	-1.8525e-011	 1.4909e-002	-1.0321e-009	
          28	         -27	          15	     9.32338	     9.96278	 2.5618e-003	 6.4840e-004	 6.0373e-006	 9.4350e-003	-2.0774e-011	 1.4909e-002	-1.1581e-009	
          29	         -28	          15	     9.28889	     10.0017	 2.5138e-003	 5.9823e-004	 5.5704e-006	 9.4350e-003	-2.2478e-011	 1.4909e-002	-1.2539e-009	
          30	         -29	          15	      9.2502	     10.0436	 2.4644e-003	 5.4658e-004	 5.0897e-006	 9.4350e-003	-2.3472e-011	 1.4909e-002	-1.3105e-009	
          31	         -30	          15	     9.20712	     10.0886	 2.4145e-003	 4.9432e-004	 4.6033e-006	 9.4350e-003	-2.3652e-011	 1.4909e-002	-1.3218e-009	
          32	         -31	          15	     9.15946	     10.1369	 2.3648e-003	 4.4234e-004	 4.1196e-006	 9.4350e-003	-2.2998e-011	 1.4909e-002	-1.2868e-009	
          33	         -32	          15	     9.10707	     10.1887	 2.3162e-003	 3.9153e-004	 3.6466e-006	 9.4350e-003	-2.1565e-011	 1.4909e-002	-1.2084e-009	
          34	         -33	          15	     9.04981	     10.2442	 2.2694e-003	 3.4267e-004	 3.1918e-006	 9.4350e-003	-1.9476e-011	 1.4909e-002	-1.0935e-009	
          35	         -34	          15	     8.98755	     10.3034	 2.2253e-003	 2.9647e-004	 2.7617e-006	 9.4350e-003	-1.6894e-011	 1.4909e-002	-9.5133e-010	
          36	         -35	          15	     8.92019	     10.3664	 2.1842e-003	 2.5351e-004	 2.3617e-006	 9.4350e-003	-1.3995e-011	 1.4909e-002	-7.9169e-010	
          37	         -36	          15	     8.84764	     10.4334	 2.1466e-003	 2.1419e-004	 1.9957e-006	 9.4350e-003	-1.0935e-011	 1.4909e-002	-6.2364e-010	
          38	         -37	          15	     8.76981	     10.5044	 2.1127e-003	 1.7879e-004	 1.6662e-006	 9.4350e-003	-7.8281e-012	 1.4909e-002	-4.5377e-010	
          39	         -38	          15	     8.68663	     10.5796	 2.0827e-003	 1.4742e-004	 1.3741e-006	 9.4350e-003	-4.7202e-012	 1.4909e-002	-2.8523e-010	
          40	         -39	          15	     8.59806	     10.6591	 2.0565e-003	 1.2006e-004	 1.1194e-006	 9.4350e-003	-1.5771e-012	 1.4909e-002	-1.1679e-010	
          41	         -40	          15	     8.50406	     10.7431	 2.0341e-003	 9.6564e-005	 9.0066e-007	 9.4350e-003	 1.7297e-012	 1.4909e-002	 5.7673e-011	
          42	         -41	          15	     8.40458	     10.8319	 2.0151e-003	 7.6700e-005	 7.1572e-007	 9.4350e-003	 5.4398e-012	 1.4909e-002	 2.5006e-010	
          43	         -42	          15	      8.2996	     10.9259	 1.9993e-003	 6.0160e-005	 5.6174e-007	 9.4350e-003	 9.9319e-012	 1.4909e-002	 4.7930e-010	
          44	         -43	          15	     8.18913	     11.0254	 1.9863e-003	 4.6595e-005	 4.3546e-007	 9.4350e-003	 1.5773e-011	 1.4909e-002	 7.7378e-010	
          45	         -44	          15	     8.07315	     11.1311	 1.9758e-003	 3.5635e-005	 3.3346e-007	 9.4350e-003	 2.3805e-011	 1.4909e-002	 1.1753e-009	
          46	         -45	          15	     7.95168	     11.2435	 1.9675e-003	 2.6912e-005	 2.5228e-007	 9.4350e-003	 3.5277e-011	 1.4909e-002	 1.7461e-009	
          47	         -46	          15	     7.82475	     11.3632	 1.9609e-003	 2.0068e-005	 1.8864e-007	 9.4350e-003	 5.2071e-011	 1.4909e-002	 2.5787e-009	
          48	         -47	          15	     7.69245	     11.4905	 1.9559e-003	 1.4778e-005	 1.3948e-007	 9.4350e-003	 7.7018e-011	 1.4909e-002	 3.8123e-009	
          49	         -48	          15	     7.55491	     11.6256	 1.9520e-003	 1.0746e-005	 1.0209e-007	 9.4350e-003	 1.1433e-010	 1.4909e-002	 5.6521e-009	
          50	         -49	          15	     7.41242	     11.7682	 1.9491e-003	 7.7171e-006	 7.4092e-008	 9.4350e-003	 1.6999e-010	 1.4909e-002	 8.3869e-009	
          51	         -50	          15	     7.26556	     11.9173	 1.9470e-003	 5.4731e-006	 5.3502e-008	 9.4350e-003	 2.5150e-010	 1.4909e-002	 1.2371e-008	
          52	         -51	          15	      7.1155	     12.0715	 1.9455e-003	 3.8337e-006	 3.8676e-008	 9.4350e-003	 3.6493e-010	 1.4909e-002	 1.7872e-008	
          53	         -52	          15	     6.96459	     12.2278	 1.9444e-003	 2.6523e-006	 2.8303e-008	 9.4350e-003	 5.0493e-010	 1.4909e-002	 2.4575e-008	
          54	         -53	          15	     6.81722	     12.3813	 1.9436e-003	 1.8126e-006	 2.1352e-008	 9.4350e-003	 6.3563e-010	 1.4909e-002	 3.0669e-008	
          55	         -54	          15	     6.68039	     12.5248	 1.9431e-003	 1.2237e-006	 1.6993e-008	 9.4350e-003	 6.8410e-010	 1.4909e-002	 3.2630e-008	
          56	         -55	          15	     6.56239	     12.6495	 1.9428e-003	 8.1609e-007	 1.4508e-008	 9.4350e-003	 5.9654e-010	 1.4909e-002	 2.8052e-008	
          57	         -56	          15	     6.46894	     12.7496	 1.9426e-003	 5.3775e-007	 1.3250e-008	 9.4350e-003	 4.1626e-010	 1.4909e-002	 1.9262e-008	
          58	         -57	          15	     6.40037	     12.8245	 1.9424e-003	 3.5011e-007	 1.2692e-008	 9.4350e-003	 2.4062e-010	 1.4909e-002	 1.0954e-008	
          59	         -58	          15	     6.35276	      12.878	 1.9424e-003	 2.2525e-007	 1.2479e-008	 9.4350e-003	 1.2159e-010	 1.4909e-002	 5.4528e-009	
          60	         -59	          15	     6.32088	     12.9154	 1.9423e-003	 1.4322e-007	 1.2416e-008	 9.4350e-003	 5.6231e-011	 1.4909e-002	 2.4903e-009	
          61	         -60	          15	     6.30002	     12.9413	 1.9423e-003	 8.9999e-008	 1.2410e-008	 9.4350e-003	 2.4519e-011	 1.4909e-002	 1.0754e-009	
          62	         -61	          15	     6.28661	     12.9593	 1.9423e-003	 5.5901e-008	 1.2421e-008	 9.4350e-003	 1.0252e-011	 1.4909e-002	 4.4650e-010	
          63	         -62	          15	     6.27811	     12.9718	 1.9423e-003	 3.4324e-008	 1.2433e-008	 9.4350e-003	 4.1465e-012	 1.4909e-002	 1.7973e-010	
          64	         -63	          15	     6.27279	     12.9806	 1.9423e-003	 2.0835e-008	 1.2444e-008	 9.4350e-003	 1.6298e-012	 1.4909e-002	 7.0416e-011	
          65	         -64	          15	     6.26951	     12.9869	 1.9422e-003	 1.2505e-008	 1.2451e-008	 9.4350e-003	 6.2403e-013	 1.4909e-002	 2.6904e-011	
          66	         -65	          15	     6.26751	     12.9915	 1.9422e-003	 7.4212e-009	 1.2456e-008	 9.4350e-003	 2.3301e-013	 1.4909e-002	 1.0034e-011	
          67	         -66	          15	      6.2663	     12.9947	 1.9422e-003	 4.3555e-009	 1.2459e-008	 9.4350e-003	 8.4937e-014	 1.4909e-002	 3.6544e-012	
          68	         -67	          15	     6.26558	      12.997	 1.9422e-003	 2.5283e-009	 1.2461e-008	 9.4350e-003	 3.0228e-014	 1.4909e-002	 1.3003e-012	
          69	         -68	          15	     6.26515	     12.9985	 1.9422e-003	 1.4518e-009	 1.2462e-008	 9.4350e-003	 1.0519e-014	 1.4909e-002	 4.5217e-013	
          70	         -69	          15	     6.26491	     12.9995	 1.9422e-003	 8.2487e-010	 1.2462e-008	 9.4350e-003	 3.5786e-015	 1.4909e-002	 1.5372e-013	
          71	         -70	          15	     6.26477	          13	 1.9422e-003	 4.6383e-010	 1.2463e-008	 9.4350e-003	 1.1929e-015	 1.4909e-002	 5.1076e-014	
          72	         -71	          15	     6.26468	     13.0002	 1.9422e-003	 2.5824e-010	 1.2463e-008	 9.4350e-003	 4.0666e-016	 1.4909e-002	 1.6592e-014	
          73	         -72	          15	     6.26464	     13.0001	 1.9422e-003	 1.4247e-010	 1.2463e-008	 9.4350e-003	 1.3555e-016	 1.4909e-002	 5.2865e-015	
          74	         -73	          15	     6.26461	     12.9998	 1.9422e-003	 7.7992e-011	 1.2463e-008	 9.4350e-003	 5.4221e-017	 1.4909e-002	 1.6266e-015	
          75	         -74	          15	      6.2646	     12.9993	 1.9422e-003	 4.2468e-011	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 4.8799e-016	
          76	         -75	          15	     6.26459	     12.9988	 1.9422e-003	 2.3106e-011	 1.2463e-008	 9.4350e-003	 0.0000e+000	 1.4909e-002	 1.3555e-016	
