 ******* Program HYDRUS
 ******* Heavy metal transport in a medium with a pH-dependent cation exchange c
 o
 Date:  30.10.    Time:   9:25:13
 Units: L = m    , T = years, M = mmol 


  TLevel   Time         dt     ItrW ItrC  ItCum  KodT  KodB Converg Peclet   Courant

      3933  .15100E+00  .24083E-04      2      1      7867    -1    -5     T      .202      .304
      3959  .15200E+00  .24083E-04      2      1      7919    -1    -5     T      .202      .304
      3985  .15300E+00  .24083E-04      2      1      7971    -1    -5     T      .202      .304
      4011  .15400E+00  .24083E-04      2      1      8023    -1    -5     T      .202      .304
      4037  .15500E+00  .24083E-04      2      1      8075    -1    -5     T      .202      .304
      4063  .15600E+00  .24083E-04      2      1      8127    -1    -5     T      .202      .304
      4089  .15700E+00  .24083E-04      2      1      8179    -1    -5     T      .202      .304
      4115  .15800E+00  .24083E-04      2      1      8231    -1    -5     T      .202      .304
      4141  .15900E+00  .24083E-04      2      1      8283    -1    -5     T      .202      .304
      4167  .16000E+00  .24083E-04      2      1      8335    -1    -5     T      .202      .304
      4193  .16100E+00  .24083E-04      2      1      8387    -1    -5     T      .202      .304
      4219  .16200E+00  .24083E-04      2      1      8439    -1    -5     T      .202      .304
      4245  .16300E+00  .24083E-04      2      1      8491    -1    -5     T      .202      .304
      4271  .16400E+00  .24083E-04      2      1      8543    -1    -5     T      .202      .304
      4297  .16500E+00  .24083E-04      2      1      8595    -1    -5     T      .202      .304
      4323  .16600E+00  .24083E-04      2      1      8647    -1    -5     T      .202      .304
      4349  .16700E+00  .24083E-04      2      1      8699    -1    -5     T      .202      .304
      4375  .16800E+00  .24083E-04      2      1      8751    -1    -5     T      .202      .304
      4401  .16900E+00  .24083E-04      2      1      8803    -1    -5     T      .202      .304
      4427  .17000E+00  .24083E-04      2      1      8855    -1    -5     T      .202      .304
      4453  .17100E+00  .24083E-04      2      1      8907    -1    -5     T      .202      .304
      4479  .17200E+00  .24083E-04      2      1      8959    -1    -5     T      .202      .304
      4505  .17300E+00  .24083E-04      2      1      9011    -1    -5     T      .202      .304
      4531  .17400E+00  .24083E-04      2      1      9063    -1    -5     T      .202      .304
      4557  .17500E+00  .24083E-04      2      1      9115    -1    -5     T      .202      .304
      4583  .17600E+00  .24083E-04      2      1      9167    -1    -5     T      .202      .304
      4609  .17700E+00  .24083E-04      2      1      9219    -1    -5     T      .202      .304
      4635  .17800E+00  .24083E-04      2      1      9271    -1    -5     T      .202      .304
      4661  .17900E+00  .24083E-04      2      1      9323    -1    -5     T      .202      .304
      4687  .18000E+00  .24083E-04      2      1      9375    -1    -5     T      .202      .304
      4713  .18100E+00  .24083E-04      2      1      9427    -1    -5     T      .202      .304
      4739  .18200E+00  .24083E-04      2      1      9479    -1    -5     T      .202      .304
      4765  .18300E+00  .24083E-04      2      1      9531    -1    -5     T      .202      .304
      4791  .18400E+00  .24083E-04      2      1      9583    -1    -5     T      .202      .304
      4817  .18500E+00  .24083E-04      2      1      9635    -1    -5     T      .202      .304
      4843  .18600E+00  .24083E-04      2      1      9687    -1    -5     T      .202      .304
      4869  .18700E+00  .24083E-04      2      1      9739    -1    -5     T      .202      .304
      4895  .18800E+00  .24083E-04      2      1      9791    -1    -5     T      .202      .304
      4921  .18900E+00  .24083E-04      2      1      9843    -1    -5     T      .202      .304
      4947  .19000E+00  .24083E-04      2      1      9895    -1    -5     T      .202      .304
      4973  .19100E+00  .24083E-04      2      1      9947    -1    -5     T      .202      .304
      4999  .19200E+00  .24083E-04      2      1      9999    -1    -5     T      .202      .304
      5025  .19300E+00  .24083E-04      2      1     10051    -1    -5     T      .202      .304
      5051  .19400E+00  .24083E-04      2      1     10103    -1    -5     T      .202      .304
      5077  .19500E+00  .24083E-04      2      1     10155    -1    -5     T      .202      .304
      5103  .19600E+00  .24083E-04      2      1     10207    -1    -5     T      .202      .304
      5129  .19700E+00  .24083E-04      2      1     10259    -1    -5     T      .202      .304
      5155  .19800E+00  .24083E-04      2      1     10311    -1    -5     T      .202      .304
      5181  .19900E+00  .24083E-04      2      1     10363    -1    -5     T      .202      .304
      5207  .20000E+00  .24083E-04      2      1     10415    -1    -5     T      .202      .304
      5233  .20100E+00  .24083E-04      2      1     10467    -1    -5     T      .202      .304
      5259  .20200E+00  .24083E-04      2      1     10519    -1    -5     T      .202      .304
      5285  .20300E+00  .24083E-04      2      1     10571    -1    -5     T      .202      .304
      5311  .20400E+00  .24083E-04      2      1     10623    -1    -5     T      .202      .304
      5337  .20500E+00  .24083E-04      2      1     10675    -1    -5     T      .202      .304
      5363  .20600E+00  .24083E-04      2      1     10727    -1    -5     T      .202      .304
      5389  .20700E+00  .24083E-04      2      1     10779    -1    -5     T      .202      .304
      5415  .20800E+00  .24083E-04      2      1     10831    -1    -5     T      .202      .304
      5441  .20900E+00  .24083E-04      2      1     10883    -1    -5     T      .202      .304
      5467  .21000E+00  .24083E-04      2      1     10935    -1    -5     T      .202      .304
      5493  .21100E+00  .24083E-04      2      1     10987    -1    -5     T      .202      .304
      5519  .21200E+00  .24083E-04      2      1     11039    -1    -5     T      .202      .304
      5545  .21300E+00  .24083E-04      2      1     11091    -1    -5     T      .202      .304
      5571  .21400E+00  .24083E-04      2      1     11143    -1    -5     T      .202      .304
      5597  .21500E+00  .24083E-04      2      1     11195    -1    -5     T      .202      .304
      5623  .21600E+00  .24083E-04      2      1     11247    -1    -5     T      .202      .304
      5649  .21700E+00  .24083E-04      2      1     11299    -1    -5     T      .202      .304
      5675  .21800E+00  .24083E-04      2      1     11351    -1    -5     T      .202      .304
      5701  .21900E+00  .24083E-04      2      1     11403    -1    -5     T      .202      .304
      5727  .22000E+00  .24083E-04      2      1     11455    -1    -5     T      .202      .304
      5753  .22100E+00  .24083E-04      2      1     11507    -1    -5     T      .202      .304
      5779  .22200E+00  .24083E-04      2      1     11559    -1    -5     T      .202      .304
      5805  .22300E+00  .24083E-04      2      1     11611    -1    -5     T      .202      .304
      5831  .22400E+00  .24083E-04      2      1     11663    -1    -5     T      .202      .304
      5857  .22500E+00  .24083E-04      2      1     11715    -1    -5     T      .202      .304
      5883  .22600E+00  .24083E-04      2      1     11767    -1    -5     T      .202      .304
      5909  .22700E+00  .24083E-04      2      1     11819    -1    -5     T      .202      .304
      5935  .22800E+00  .24083E-04      2      1     11871    -1    -5     T      .202      .304
      5961  .22900E+00  .24083E-04      2      1     11923    -1    -5     T      .202      .304
      5987  .23000E+00  .24083E-04      2      1     11975    -1    -5     T      .202      .304
