        soln	      dist_x	        time	          pH	          pe	Cd@µmol_kg_water_-1	1_-_Hsite_div_total_CEC	Cd-site_div_total_CEC	2timesCD-site	
          51	        -0.5	       0.655	     7.94554	     11.1622	 6.0460e-001	 1.6110e+001	 7.3530e-004	 1.4706e-003	
          51	        -0.5	       0.656	     7.94486	     11.1634	 6.0256e-001	 1.6110e+001	 7.3279e-004	 1.4656e-003	
          51	        -0.5	       0.657	     7.94419	     11.1646	 6.0053e-001	 1.6109e+001	 7.3029e-004	 1.4606e-003	
          51	        -0.5	       0.658	     7.94352	     11.1658	 5.9849e-001	 1.6109e+001	 7.2778e-004	 1.4556e-003	
          51	        -0.5	       0.659	     7.94285	      11.167	 5.9644e-001	 1.6108e+001	 7.2528e-004	 1.4506e-003	
          51	        -0.5	        0.66	     7.94218	     11.1681	 5.9440e-001	 1.6108e+001	 7.2277e-004	 1.4455e-003	
          51	        -0.5	       0.661	     7.94152	     11.1693	 5.9235e-001	 1.6108e+001	 7.2026e-004	 1.4405e-003	
          51	        -0.5	       0.662	     7.94085	     11.1705	 5.9029e-001	 1.6107e+001	 7.1775e-004	 1.4355e-003	
          51	        -0.5	       0.663	     7.94019	     11.1717	 5.8823e-001	 1.6107e+001	 7.1524e-004	 1.4305e-003	
          51	        -0.5	       0.664	     7.93953	     11.1729	 5.8617e-001	 1.6106e+001	 7.1272e-004	 1.4254e-003	
          51	        -0.5	       0.665	     7.93887	     11.1741	 5.8411e-001	 1.6106e+001	 7.1021e-004	 1.4204e-003	
          51	        -0.5	       0.666	     7.93821	     11.1752	 5.8204e-001	 1.6106e+001	 7.0769e-004	 1.4154e-003	
          51	        -0.5	       0.667	     7.93755	     11.1764	 5.7998e-001	 1.6105e+001	 7.0518e-004	 1.4104e-003	
          51	        -0.5	       0.668	     7.93688	     11.1774	 5.7793e-001	 1.6105e+001	 7.0266e-004	 1.4053e-003	
          51	        -0.5	       0.669	     7.93622	     11.1781	 5.7589e-001	 1.6105e+001	 7.0014e-004	 1.4003e-003	
          51	        -0.5	        0.67	     7.93555	     11.1787	 5.7386e-001	 1.6104e+001	 6.9762e-004	 1.3952e-003	
          51	        -0.5	       0.671	     7.93487	     11.1794	 5.7184e-001	 1.6104e+001	 6.9509e-004	 1.3902e-003	
          51	        -0.5	       0.672	     7.93419	     11.1801	 5.6983e-001	 1.6103e+001	 6.9257e-004	 1.3851e-003	
          51	        -0.5	       0.673	     7.93351	     11.1808	 5.6784e-001	 1.6103e+001	 6.9004e-004	 1.3801e-003	
          51	        -0.5	       0.674	     7.93282	     11.1815	 5.6585e-001	 1.6103e+001	 6.8752e-004	 1.3750e-003	
          51	        -0.5	       0.675	     7.93213	     11.1822	 5.6386e-001	 1.6102e+001	 6.8499e-004	 1.3700e-003	
          51	        -0.5	       0.676	     7.93145	     11.1829	 5.6188e-001	 1.6102e+001	 6.8246e-004	 1.3649e-003	
          51	        -0.5	       0.677	     7.93076	     11.1837	 5.5989e-001	 1.6102e+001	 6.7992e-004	 1.3598e-003	
          51	        -0.5	       0.678	     7.93007	     11.1844	 5.5789e-001	 1.6101e+001	 6.7739e-004	 1.3548e-003	
          51	        -0.5	       0.679	     7.92939	     11.1851	 5.5588e-001	 1.6101e+001	 6.7485e-004	 1.3497e-003	
          51	        -0.5	        0.68	     7.92871	     11.1858	 5.5387e-001	 1.6101e+001	 6.7231e-004	 1.3446e-003	
          51	        -0.5	       0.681	     7.92803	     11.1864	 5.5185e-001	 1.6100e+001	 6.6976e-004	 1.3395e-003	
          51	        -0.5	       0.682	     7.92736	     11.1871	 5.4981e-001	 1.6100e+001	 6.6722e-004	 1.3344e-003	
          51	        -0.5	       0.683	     7.92669	     11.1878	 5.4778e-001	 1.6100e+001	 6.6467e-004	 1.3293e-003	
          51	        -0.5	       0.684	     7.92602	     11.1885	 5.4573e-001	 1.6099e+001	 6.6212e-004	 1.3242e-003	
          51	        -0.5	       0.685	     7.92535	     11.1892	 5.4368e-001	 1.6099e+001	 6.5956e-004	 1.3191e-003	
          51	        -0.5	       0.686	     7.92468	     11.1899	 5.4163e-001	 1.6098e+001	 6.5700e-004	 1.3140e-003	
          51	        -0.5	       0.687	     7.92401	     11.1905	 5.3958e-001	 1.6098e+001	 6.5445e-004	 1.3089e-003	
          51	        -0.5	       0.688	     7.92334	     11.1912	 5.3752e-001	 1.6098e+001	 6.5188e-004	 1.3038e-003	
          51	        -0.5	       0.689	     7.92268	     11.1919	 5.3545e-001	 1.6097e+001	 6.4932e-004	 1.2986e-003	
          51	        -0.5	        0.69	     7.92202	     11.1926	 5.3338e-001	 1.6097e+001	 6.4675e-004	 1.2935e-003	
          51	        -0.5	       0.691	     7.92135	     11.1933	 5.3130e-001	 1.6097e+001	 6.4418e-004	 1.2884e-003	
          51	        -0.5	       0.692	      7.9207	     11.1939	 5.2921e-001	 1.6096e+001	 6.4161e-004	 1.2832e-003	
          51	        -0.5	       0.693	     7.92004	     11.1946	 5.2712e-001	 1.6096e+001	 6.3903e-004	 1.2781e-003	
          51	        -0.5	       0.694	     7.91938	     11.1953	 5.2502e-001	 1.6096e+001	 6.3646e-004	 1.2729e-003	
          51	        -0.5	       0.695	     7.91873	     11.1959	 5.2291e-001	 1.6095e+001	 6.3387e-004	 1.2677e-003	
          51	        -0.5	       0.696	     7.91808	     11.1966	 5.2079e-001	 1.6095e+001	 6.3129e-004	 1.2626e-003	
          51	        -0.5	       0.697	     7.91743	     11.1973	 5.1867e-001	 1.6094e+001	 6.2870e-004	 1.2574e-003	
          51	        -0.5	       0.698	     7.91678	      11.198	 5.1654e-001	 1.6094e+001	 6.2611e-004	 1.2522e-003	
          51	        -0.5	       0.699	     7.91614	     11.1986	 5.1440e-001	 1.6094e+001	 6.2352e-004	 1.2470e-003	
          51	        -0.5	         0.7	      7.9155	     11.1993	 5.1225e-001	 1.6093e+001	 6.2092e-004	 1.2418e-003	
          51	        -0.5	       0.701	     7.91485	     11.1999	 5.1010e-001	 1.6093e+001	 6.1832e-004	 1.2366e-003	
          51	        -0.5	       0.702	     7.91421	     11.2006	 5.0796e-001	 1.6093e+001	 6.1572e-004	 1.2314e-003	
          51	        -0.5	       0.703	     7.91356	     11.2013	 5.0582e-001	 1.6092e+001	 6.1311e-004	 1.2262e-003	
          51	        -0.5	       0.704	      7.9129	     11.2019	 5.0370e-001	 1.6092e+001	 6.1051e-004	 1.2210e-003	
          51	        -0.5	       0.705	     7.91224	     11.2026	 5.0159e-001	 1.6091e+001	 6.0789e-004	 1.2158e-003	
          51	        -0.5	       0.706	     7.91157	     11.2033	 4.9950e-001	 1.6091e+001	 6.0528e-004	 1.2106e-003	
          51	        -0.5	       0.707	     7.91089	      11.204	 4.9741e-001	 1.6091e+001	 6.0266e-004	 1.2053e-003	
          51	        -0.5	       0.708	     7.91021	     11.2047	 4.9533e-001	 1.6090e+001	 6.0004e-004	 1.2001e-003	
          51	        -0.5	       0.709	     7.90952	     11.2054	 4.9326e-001	 1.6090e+001	 5.9742e-004	 1.1948e-003	
          51	        -0.5	        0.71	     7.90883	     11.2061	 4.9118e-001	 1.6090e+001	 5.9479e-004	 1.1896e-003	
          51	        -0.5	       0.711	     7.90814	     11.2068	 4.8909e-001	 1.6089e+001	 5.9216e-004	 1.1843e-003	
          51	        -0.5	       0.712	     7.90745	     11.2075	 4.8700e-001	 1.6089e+001	 5.8952e-004	 1.1790e-003	
          51	        -0.5	       0.713	     7.90677	     11.2082	 4.8490e-001	 1.6089e+001	 5.8688e-004	 1.1738e-003	
          51	        -0.5	       0.714	     7.90608	      11.209	 4.8278e-001	 1.6088e+001	 5.8423e-004	 1.1685e-003	
          51	        -0.5	       0.715	      7.9054	     11.2097	 4.8065e-001	 1.6088e+001	 5.8159e-004	 1.1632e-003	
          51	        -0.5	       0.716	     7.90473	     11.2104	 4.7850e-001	 1.6088e+001	 5.7893e-004	 1.1579e-003	
          51	        -0.5	       0.717	     7.90405	     11.2111	 4.7633e-001	 1.6087e+001	 5.7628e-004	 1.1526e-003	
          51	        -0.5	       0.718	     7.90338	     11.2118	 4.7415e-001	 1.6087e+001	 5.7362e-004	 1.1472e-003	
          51	        -0.5	       0.719	     7.90271	     11.2124	 4.7196e-001	 1.6086e+001	 5.7095e-004	 1.1419e-003	
          51	        -0.5	        0.72	     7.90204	     11.2131	 4.6978e-001	 1.6086e+001	 5.6829e-004	 1.1366e-003	
          51	        -0.5	       0.721	     7.90135	     11.2138	 4.6761e-001	 1.6086e+001	 5.6562e-004	 1.1312e-003	
          51	        -0.5	       0.722	     7.90065	     11.2145	 4.6546e-001	 1.6085e+001	 5.6295e-004	 1.1259e-003	
          51	        -0.5	       0.723	     7.89994	     11.2153	 4.6332e-001	 1.6085e+001	 5.6027e-004	 1.1205e-003	
          51	        -0.5	       0.724	     7.89923	      11.216	 4.6118e-001	 1.6085e+001	 5.5759e-004	 1.1152e-003	
          51	        -0.5	       0.725	     7.89851	     11.2168	 4.5903e-001	 1.6084e+001	 5.5491e-004	 1.1098e-003	
          51	        -0.5	       0.726	     7.89779	     11.2175	 4.5687e-001	 1.6084e+001	 5.5223e-004	 1.1045e-003	
          51	        -0.5	       0.727	     7.89708	     11.2183	 4.5469e-001	 1.6083e+001	 5.4954e-004	 1.0991e-003	
          51	        -0.5	       0.728	     7.89637	      11.219	 4.5250e-001	 1.6083e+001	 5.4685e-004	 1.0937e-003	
          51	        -0.5	       0.729	     7.89565	     11.2198	 4.5029e-001	 1.6083e+001	 5.4415e-004	 1.0883e-003	
          51	        -0.5	        0.73	     7.89494	     11.2205	 4.4806e-001	 1.6082e+001	 5.4146e-004	 1.0829e-003	
          51	        -0.5	       0.731	     7.89423	     11.2212	 4.4582e-001	 1.6082e+001	 5.3876e-004	 1.0775e-003	
          51	        -0.5	       0.732	     7.89351	      11.222	 4.4359e-001	 1.6081e+001	 5.3605e-004	 1.0721e-003	
          51	        -0.5	       0.733	     7.89277	     11.2227	 4.4138e-001	 1.6081e+001	 5.3335e-004	 1.0667e-003	
          51	        -0.5	       0.734	     7.89201	     11.2235	 4.3920e-001	 1.6080e+001	 5.3064e-004	 1.0613e-003	
          51	        -0.5	       0.735	     7.89123	     11.2243	 4.3704e-001	 1.6080e+001	 5.2793e-004	 1.0559e-003	
          51	        -0.5	       0.736	     7.89044	     11.2251	 4.3487e-001	 1.6080e+001	 5.2522e-004	 1.0504e-003	
          51	        -0.5	       0.737	     7.88965	     11.2259	 4.3269e-001	 1.6079e+001	 5.2250e-004	 1.0450e-003	
          51	        -0.5	       0.738	     7.88886	     11.2267	 4.3050e-001	 1.6079e+001	 5.1978e-004	 1.0396e-003	
          51	        -0.5	       0.739	     7.88807	     11.2276	 4.2829e-001	 1.6078e+001	 5.1705e-004	 1.0341e-003	
          51	        -0.5	        0.74	     7.88728	     11.2284	 4.2605e-001	 1.6078e+001	 5.1433e-004	 1.0287e-003	
          51	        -0.5	       0.741	     7.88648	     11.2292	 4.2381e-001	 1.6077e+001	 5.1160e-004	 1.0232e-003	
          51	        -0.5	       0.742	     7.88568	       11.23	 4.2154e-001	 1.6077e+001	 5.0887e-004	 1.0177e-003	
          51	        -0.5	       0.743	     7.88487	     11.2309	 4.1927e-001	 1.6077e+001	 5.0613e-004	 1.0123e-003	
          51	        -0.5	       0.744	     7.88404	     11.2317	 4.1702e-001	 1.6076e+001	 5.0339e-004	 1.0068e-003	
          51	        -0.5	       0.745	     7.88318	     11.2326	 4.1480e-001	 1.6076e+001	 5.0065e-004	 1.0013e-003	
          51	        -0.5	       0.746	     7.88228	     11.2335	 4.1261e-001	 1.6075e+001	 4.9791e-004	 9.9582e-004	
          51	        -0.5	       0.747	     7.88137	     11.2345	 4.1042e-001	 1.6075e+001	 4.9516e-004	 9.9033e-004	
          51	        -0.5	       0.748	     7.88045	     11.2354	 4.0823e-001	 1.6074e+001	 4.9241e-004	 9.8483e-004	
          51	        -0.5	       0.749	     7.87952	     11.2363	 4.0601e-001	 1.6074e+001	 4.8966e-004	 9.7932e-004	
          51	        -0.5	        0.75	     7.87858	     11.2372	 4.0378e-001	 1.6073e+001	 4.8691e-004	 9.7381e-004	
          51	        -0.5	       0.751	     7.87764	     11.2382	 4.0152e-001	 1.6073e+001	 4.8415e-004	 9.6829e-004	
          51	        -0.5	       0.752	     7.87669	     11.2392	 3.9925e-001	 1.6072e+001	 4.8138e-004	 9.6277e-004	
          51	        -0.5	       0.753	     7.87572	     11.2401	 3.9697e-001	 1.6072e+001	 4.7862e-004	 9.5724e-004	
          51	        -0.5	       0.754	     7.87475	     11.2411	 3.9467e-001	 1.6071e+001	 4.7585e-004	 9.5170e-004	
          51	        -0.5	       0.755	     7.87374	     11.2421	 3.9238e-001	 1.6070e+001	 4.7308e-004	 9.4616e-004	
          51	        -0.5	       0.756	     7.87269	     11.2432	 3.9013e-001	 1.6070e+001	 4.7030e-004	 9.4061e-004	
          51	        -0.5	       0.757	     7.87158	     11.2443	 3.8792e-001	 1.6069e+001	 4.6753e-004	 9.3505e-004	
          51	        -0.5	       0.758	     7.87045	     11.2454	 3.8571e-001	 1.6069e+001	 4.6475e-004	 9.2950e-004	
          51	        -0.5	       0.759	     7.86929	     11.2465	 3.8349e-001	 1.6068e+001	 4.6196e-004	 9.2393e-004	
          51	        -0.5	        0.76	     7.86812	     11.2477	 3.8125e-001	 1.6067e+001	 4.5918e-004	 9.1835e-004	
          51	        -0.5	       0.761	     7.86692	     11.2489	 3.7899e-001	 1.6067e+001	 4.5639e-004	 9.1277e-004	
          51	        -0.5	       0.762	     7.86571	     11.2501	 3.7672e-001	 1.6066e+001	 4.5359e-004	 9.0718e-004	
          51	        -0.5	       0.763	     7.86448	     11.2514	 3.7442e-001	 1.6065e+001	 4.5079e-004	 9.0159e-004	
          51	        -0.5	       0.764	     7.86323	     11.2526	 3.7211e-001	 1.6065e+001	 4.4799e-004	 8.9598e-004	
          51	        -0.5	       0.765	     7.86195	     11.2539	 3.6979e-001	 1.6064e+001	 4.4518e-004	 8.9037e-004	
          51	        -0.5	       0.766	     7.86062	     11.2552	 3.6748e-001	 1.6063e+001	 4.4238e-004	 8.8475e-004	
          51	        -0.5	       0.767	     7.85922	     11.2566	 3.6521e-001	 1.6062e+001	 4.3956e-004	 8.7913e-004	
          51	        -0.5	       0.768	     7.85774	     11.2581	 3.6297e-001	 1.6061e+001	 4.3675e-004	 8.7350e-004	
          51	        -0.5	       0.769	     7.85621	     11.2597	 3.6074e-001	 1.6061e+001	 4.3393e-004	 8.6786e-004	
          51	        -0.5	        0.77	     7.85463	     11.2612	 3.5850e-001	 1.6060e+001	 4.3111e-004	 8.6221e-004	
          51	        -0.5	       0.771	     7.85302	     11.2628	 3.5624e-001	 1.6059e+001	 4.2828e-004	 8.5656e-004	
          51	        -0.5	       0.772	     7.85137	     11.2645	 3.5395e-001	 1.6058e+001	 4.2545e-004	 8.5089e-004	
          51	        -0.5	       0.773	     7.84969	     11.2662	 3.5165e-001	 1.6057e+001	 4.2261e-004	 8.4522e-004	
          51	        -0.5	       0.774	     7.84797	     11.2679	 3.4933e-001	 1.6056e+001	 4.1977e-004	 8.3954e-004	
          51	        -0.5	       0.775	     7.84621	     11.2697	 3.4700e-001	 1.6055e+001	 4.1692e-004	 8.3385e-004	
          51	        -0.5	       0.776	     7.84439	     11.2715	 3.4465e-001	 1.6054e+001	 4.1407e-004	 8.2815e-004	
          51	        -0.5	       0.777	     7.84247	     11.2734	 3.4232e-001	 1.6053e+001	 4.1122e-004	 8.2244e-004	
          51	        -0.5	       0.778	     7.84044	     11.2754	 3.4004e-001	 1.6052e+001	 4.0836e-004	 8.1672e-004	
          51	        -0.5	       0.779	     7.83828	     11.2776	 3.3779e-001	 1.6050e+001	 4.0550e-004	 8.1099e-004	
          51	        -0.5	        0.78	     7.83603	     11.2798	 3.3554e-001	 1.6049e+001	 4.0263e-004	 8.0525e-004	
          51	        -0.5	       0.781	      7.8337	     11.2821	 3.3327e-001	 1.6048e+001	 3.9975e-004	 7.9950e-004	
          51	        -0.5	       0.782	     7.83131	     11.2845	 3.3097e-001	 1.6047e+001	 3.9687e-004	 7.9374e-004	
          51	        -0.5	       0.783	     7.82885	      11.287	 3.2866e-001	 1.6045e+001	 3.9398e-004	 7.8797e-004	
          51	        -0.5	       0.784	     7.82633	     11.2895	 3.2633e-001	 1.6044e+001	 3.9109e-004	 7.8219e-004	
          51	        -0.5	       0.785	     7.82373	     11.2921	 3.2398e-001	 1.6042e+001	 3.8820e-004	 7.7640e-004	
          51	        -0.5	       0.786	     7.82105	     11.2948	 3.2162e-001	 1.6041e+001	 3.8530e-004	 7.7059e-004	
          51	        -0.5	       0.787	     7.81825	     11.2976	 3.1926e-001	 1.6039e+001	 3.8239e-004	 7.6477e-004	
          51	        -0.5	       0.788	     7.81526	     11.3005	 3.1692e-001	 1.6037e+001	 3.7947e-004	 7.5894e-004	
          51	        -0.5	       0.789	     7.81205	     11.3038	 3.1463e-001	 1.6035e+001	 3.7654e-004	 7.5309e-004	
          51	        -0.5	        0.79	     7.80865	     11.3072	 3.1236e-001	 1.6033e+001	 3.7361e-004	 7.4722e-004	
          51	        -0.5	       0.791	     7.80509	     11.3108	 3.1008e-001	 1.6031e+001	 3.7067e-004	 7.4134e-004	
          51	        -0.5	       0.792	      7.8014	     11.3144	 3.0778e-001	 1.6029e+001	 3.6772e-004	 7.3544e-004	
          51	        -0.5	       0.793	      7.7976	     11.3183	 3.0545e-001	 1.6027e+001	 3.6476e-004	 7.2953e-004	
          51	        -0.5	       0.794	     7.79368	     11.3222	 3.0311e-001	 1.6025e+001	 3.6180e-004	 7.2360e-004	
          51	        -0.5	       0.795	     7.78964	     11.3262	 3.0075e-001	 1.6022e+001	 3.5883e-004	 7.1766e-004	
          51	        -0.5	       0.796	     7.78547	     11.3304	 2.9837e-001	 1.6020e+001	 3.5585e-004	 7.1170e-004	
          51	        -0.5	       0.797	     7.78112	     11.3347	 2.9598e-001	 1.6017e+001	 3.5286e-004	 7.0572e-004	
          51	        -0.5	       0.798	      7.7765	     11.3394	 2.9360e-001	 1.6014e+001	 3.4986e-004	 6.9972e-004	
          51	        -0.5	       0.799	      7.7715	     11.3444	 2.9127e-001	 1.6011e+001	 3.4684e-004	 6.9369e-004	
          51	        -0.5	         0.8	     7.76613	     11.3497	 2.8897e-001	 1.6008e+001	 3.4381e-004	 6.8763e-004	
          51	        -0.5	       0.801	     7.76043	     11.3554	 2.8667e-001	 1.6005e+001	 3.4077e-004	 6.8154e-004	
          51	        -0.5	       0.802	     7.75448	     11.3614	 2.8435e-001	 1.6001e+001	 3.3771e-004	 6.7542e-004	
          51	        -0.5	       0.803	     7.74832	     11.3676	 2.8201e-001	 1.5997e+001	 3.3464e-004	 6.6928e-004	
          51	        -0.5	       0.804	     7.74197	     11.3739	 2.7964e-001	 1.5994e+001	 3.3156e-004	 6.6312e-004	
          51	        -0.5	       0.805	     7.73543	     11.3804	 2.7726e-001	 1.5989e+001	 3.2847e-004	 6.5694e-004	
          51	        -0.5	       0.806	     7.72867	     11.3872	 2.7486e-001	 1.5985e+001	 3.2537e-004	 6.5073e-004	
          51	        -0.5	       0.807	     7.72165	     11.3942	 2.7245e-001	 1.5981e+001	 3.2225e-004	 6.4450e-004	
          51	        -0.5	       0.808	     7.71422	     11.4016	 2.7003e-001	 1.5976e+001	 3.1911e-004	 6.3822e-004	
          51	        -0.5	       0.809	      7.7062	     11.4096	 2.6765e-001	 1.5971e+001	 3.1595e-004	 6.3190e-004	
          51	        -0.5	        0.81	     7.69748	     11.4184	 2.6532e-001	 1.5965e+001	 3.1276e-004	 6.2551e-004	
          51	        -0.5	       0.811	     7.68815	     11.4277	 2.6299e-001	 1.5959e+001	 3.0953e-004	 6.1907e-004	
          51	        -0.5	       0.812	     7.67834	     11.4375	 2.6065e-001	 1.5953e+001	 3.0629e-004	 6.1258e-004	
          51	        -0.5	       0.813	     7.66817	     11.4477	 2.5828e-001	 1.5946e+001	 3.0302e-004	 6.0605e-004	
          51	        -0.5	       0.814	     7.65769	     11.4582	 2.5588e-001	 1.5939e+001	 2.9974e-004	 5.9948e-004	
          51	        -0.5	       0.815	     7.64693	     11.4689	 2.5347e-001	 1.5931e+001	 2.9644e-004	 5.9288e-004	
          51	        -0.5	       0.816	     7.63587	       11.48	 2.5104e-001	 1.5923e+001	 2.9312e-004	 5.8623e-004	
          51	        -0.5	       0.817	     7.62443	     11.4914	 2.4859e-001	 1.5915e+001	 2.8977e-004	 5.7954e-004	
          51	        -0.5	       0.818	     7.61241	     11.5034	 2.4614e-001	 1.5906e+001	 2.8639e-004	 5.7278e-004	
          51	        -0.5	       0.819	      7.5995	     11.5163	 2.4371e-001	 1.5897e+001	 2.8296e-004	 5.6593e-004	
          51	        -0.5	        0.82	     7.58542	     11.5304	 2.4133e-001	 1.5886e+001	 2.7948e-004	 5.5896e-004	
          51	        -0.5	       0.821	     7.57028	     11.5456	 2.3896e-001	 1.5874e+001	 2.7594e-004	 5.5188e-004	
          51	        -0.5	       0.822	     7.55436	     11.5615	 2.3658e-001	 1.5862e+001	 2.7235e-004	 5.4470e-004	
          51	        -0.5	       0.823	     7.53788	      11.578	 2.3417e-001	 1.5849e+001	 2.6872e-004	 5.3745e-004	
          51	        -0.5	       0.824	       7.521	     11.5949	 2.3173e-001	 1.5835e+001	 2.6506e-004	 5.3012e-004	
          51	        -0.5	       0.825	     7.50377	     11.6121	 2.2927e-001	 1.5820e+001	 2.6137e-004	 5.2273e-004	
          51	        -0.5	       0.826	     7.48619	     11.6296	 2.2679e-001	 1.5805e+001	 2.5764e-004	 5.1527e-004	
          51	        -0.5	       0.827	     7.46814	     11.6477	 2.2429e-001	 1.5788e+001	 2.5386e-004	 5.0773e-004	
          51	        -0.5	       0.828	     7.44933	     11.6665	 2.2178e-001	 1.5771e+001	 2.5004e-004	 5.0007e-004	
          51	        -0.5	       0.829	     7.42927	     11.6866	 2.1929e-001	 1.5752e+001	 2.4612e-004	 4.9225e-004	
          51	        -0.5	        0.83	     7.40746	     11.7084	 2.1685e-001	 1.5731e+001	 2.4210e-004	 4.8420e-004	
          51	        -0.5	       0.831	     7.38403	     11.7318	 2.1442e-001	 1.5707e+001	 2.3796e-004	 4.7592e-004	
          51	        -0.5	       0.832	     7.35945	     11.7564	 2.1197e-001	 1.5682e+001	 2.3373e-004	 4.6746e-004	
          51	        -0.5	       0.833	     7.33411	     11.7817	 2.0949e-001	 1.5655e+001	 2.2942e-004	 4.5885e-004	
          51	        -0.5	       0.834	     7.30828	     11.8076	 2.0697e-001	 1.5626e+001	 2.2506e-004	 4.5012e-004	
          51	        -0.5	       0.835	     7.28206	     11.8338	 2.0444e-001	 1.5596e+001	 2.2064e-004	 4.4127e-004	
          51	        -0.5	       0.836	      7.2554	     11.8604	 2.0187e-001	 1.5564e+001	 2.1616e-004	 4.3232e-004	
          51	        -0.5	       0.837	     7.22811	     11.8877	 1.9928e-001	 1.5531e+001	 2.1161e-004	 4.2322e-004	
          51	        -0.5	       0.838	     7.19972	     11.9161	 1.9668e-001	 1.5495e+001	 2.0696e-004	 4.1392e-004	
          51	        -0.5	       0.839	     7.16936	     11.9464	 1.9410e-001	 1.5456e+001	 2.0216e-004	 4.0433e-004	
          51	        -0.5	        0.84	     7.13624	     11.9795	 1.9156e-001	 1.5412e+001	 1.9716e-004	 3.9432e-004	
          51	        -0.5	       0.841	     7.10044	     12.0153	 1.8902e-001	 1.5363e+001	 1.9195e-004	 3.8390e-004	
          51	        -0.5	       0.842	     7.06257	     12.0532	 1.8645e-001	 1.5310e+001	 1.8658e-004	 3.7315e-004	
          51	        -0.5	       0.843	     7.02311	     12.0927	 1.8383e-001	 1.5253e+001	 1.8108e-004	 3.6217e-004	
          51	        -0.5	       0.844	     6.98224	     12.1335	 1.8118e-001	 1.5194e+001	 1.7550e-004	 3.5100e-004	
          51	        -0.5	       0.845	     6.93987	     12.1759	 1.7849e-001	 1.5131e+001	 1.6984e-004	 3.3968e-004	
          51	        -0.5	       0.846	     6.89556	     12.2202	 1.7577e-001	 1.5065e+001	 1.6410e-004	 3.2820e-004	
          51	        -0.5	       0.847	     6.84843	     12.2673	 1.7302e-001	 1.4996e+001	 1.5826e-004	 3.1651e-004	
          51	        -0.5	       0.848	     6.79673	      12.319	 1.7027e-001	 1.4921e+001	 1.5224e-004	 3.0448e-004	
          51	        -0.5	       0.849	      6.7374	     12.3783	 1.6753e-001	 1.4838e+001	 1.4595e-004	 2.9190e-004	
          51	        -0.5	        0.85	     6.66674	      12.449	 1.6480e-001	 1.4745e+001	 1.3930e-004	 2.7860e-004	
          51	        -0.5	       0.851	     6.58096	     12.5348	 1.6202e-001	 1.4643e+001	 1.3235e-004	 2.6469e-004	
          51	        -0.5	       0.852	     6.47399	     12.6418	 1.5918e-001	 1.4533e+001	 1.2518e-004	 2.5037e-004	
          51	        -0.5	       0.853	     6.33507	     12.7807	 1.5627e-001	 1.4416e+001	 1.1790e-004	 2.3581e-004	
          51	        -0.5	       0.854	     6.15543	     12.9604	 1.5329e-001	 1.4295e+001	 1.1056e-004	 2.2112e-004	
          51	        -0.5	       0.855	     5.95772	     13.1581	 1.5026e-001	 1.4168e+001	 1.0318e-004	 2.0636e-004	
          51	        -0.5	       0.856	     5.77855	     13.3373	 1.4714e-001	 1.4036e+001	 9.5735e-005	 1.9147e-004	
          51	        -0.5	       0.857	     5.62144	     13.4944	 1.4395e-001	 1.3895e+001	 8.8131e-005	 1.7626e-004	
          51	        -0.5	       0.858	     5.47449	     13.6413	 1.4068e-001	 1.3740e+001	 8.0176e-005	 1.6035e-004	
          51	        -0.5	       0.859	     5.32818	     13.7877	 1.3728e-001	 1.3567e+001	 7.1805e-005	 1.4361e-004	
          51	        -0.5	        0.86	     5.17612	     13.9397	 1.3365e-001	 1.3382e+001	 6.3225e-005	 1.2645e-004	
          51	        -0.5	       0.861	     5.00681	     14.1091	 1.2965e-001	 1.3192e+001	 5.4735e-005	 1.0947e-004	
          51	        -0.5	       0.862	     4.79427	     14.3219	 1.2485e-001	 1.3003e+001	 4.6661e-005	 9.3321e-005	
          51	        -0.5	       0.863	     4.51246	     14.6047	 1.1806e-001	 1.2832e+001	 3.9512e-005	 7.9024e-005	
          51	        -0.5	       0.864	     4.27095	     14.8471	 1.0958e-001	 1.2699e+001	 3.3945e-005	 6.7889e-005	
          51	        -0.5	       0.865	     4.12841	       14.99	 1.0188e-001	 1.2603e+001	 2.9879e-005	 5.9758e-005	
          51	        -0.5	       0.866	     4.03984	     15.0787	 9.5384e-002	 1.2533e+001	 2.6821e-005	 5.3642e-005	
          51	        -0.5	       0.867	     3.97852	     15.1401	 8.9811e-002	 1.2478e+001	 2.4402e-005	 4.8804e-005	
          51	        -0.5	       0.868	     3.93245	     15.1862	 8.4907e-002	 1.2434e+001	 2.2405e-005	 4.4810e-005	
          51	        -0.5	       0.869	      3.8958	     15.2228	 8.0502e-002	 1.2397e+001	 2.0704e-005	 4.1407e-005	
          51	        -0.5	        0.87	     3.86546	     15.2532	 7.6489e-002	 1.2365e+001	 1.9222e-005	 3.8444e-005	
          51	        -0.5	       0.871	     3.83965	      15.279	 7.2798e-002	 1.2336e+001	 1.7912e-005	 3.5823e-005	
          51	        -0.5	       0.872	     3.81724	     15.3014	 6.9379e-002	 1.2311e+001	 1.6740e-005	 3.3481e-005	
          51	        -0.5	       0.873	      3.7975	     15.3211	 6.6198e-002	 1.2288e+001	 1.5685e-005	 3.1371e-005	
          51	        -0.5	       0.874	     3.77992	     15.3387	 6.3227e-002	 1.2268e+001	 1.4729e-005	 2.9458e-005	
          51	        -0.5	       0.875	     3.76411	     15.3545	 6.0445e-002	 1.2249e+001	 1.3858e-005	 2.7716e-005	
