  1.0000  -0.115E-02 -0.2938E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.133E-02 -0.2875E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.154E-02 -0.2813E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.178E-02 -0.2750E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.205E-02 -0.2688E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.237E-02 -0.2626E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.273E-02 -0.2563E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.316E-02 -0.2501E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.364E-02 -0.2439E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.421E-02 -0.2376E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.486E-02 -0.2314E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.561E-02 -0.2251E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.647E-02 -0.2189E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.747E-02 -0.2127E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.863E-02 -0.2064E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.996E-02 -0.2002E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.115E-01 -0.1939E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.133E-01 -0.1877E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.153E-01 -0.1815E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.177E-01 -0.1752E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.204E-01 -0.1690E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.236E-01 -0.1628E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.272E-01 -0.1565E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.314E-01 -0.1503E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.363E-01 -0.1440E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.419E-01 -0.1378E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.483E-01 -0.1316E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.558E-01 -0.1253E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.644E-01 -0.1191E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.744E-01 -0.1128E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.859E-01 -0.1066E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.992E-01 -0.1004E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.114E+00 -0.9413E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.132E+00 -0.8789E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.153E+00 -0.8165E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.176E+00 -0.7541E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
