
     Time      Short.Rad.    Long.Rad.    Radiation    Sensible      Latent     Heat Flux     Balance
      [d]       [MJ/m2/d]    [MJ/m2/d]    [MJ/m2/d]    [MJ/m2/d]   [MJ/m2/d]    [MJ/m2/d]    [MJ/m2/d]

   .33463E+03   .91709E+01  -.86442E+01   .52676E+00  -.94281E+00   .53883E+01   .39187E+01  -.11332E-06
   .33464E+03   .91828E+01  -.84576E+01   .72519E+00  -.96765E+00   .48793E+01   .31864E+01  -.42515E-06
   .33465E+03   .91432E+01  -.83084E+01   .83487E+00  -.94782E+00   .45076E+01   .27249E+01   .12901E-06
   .33467E+03   .91228E+01  -.81870E+01   .93580E+00  -.89013E+00   .39027E+01   .20768E+01  -.77133E-08
   .33468E+03   .10435E+01  -.77509E+01  -.67074E+01  -.90921E+00   .32672E+01   .90654E+01  -.55333E-07
   .33468E+03   .10440E+01  -.74806E+01  -.64366E+01  -.90456E+00   .26823E+01   .82143E+01   .59118E-07
   .33469E+03   .10410E+01  -.74295E+01  -.63885E+01  -.80480E+00   .24249E+01   .80085E+01  -.84042E-07
   .33471E+03   .10406E+01  -.74061E+01  -.63655E+01  -.67574E+00   .19147E+01   .76045E+01  -.18779E-06
   .33472E+03   .00000E+00  -.73418E+01  -.73418E+01  -.70356E+00   .19534E+01   .85917E+01  -.10154E-06
   .33473E+03   .00000E+00  -.73399E+01  -.73399E+01  -.71680E+00   .18910E+01   .85141E+01  -.78644E-07
   .33474E+03   .00000E+00  -.73773E+01  -.73773E+01  -.71239E+00   .19358E+01   .86007E+01   .40999E-06
   .33475E+03   .00000E+00  -.74611E+01  -.74611E+01  -.69320E+00   .19095E+01   .86774E+01   .16856E-06
   .33476E+03   .00000E+00  -.73841E+01  -.73841E+01  -.73727E+00   .19296E+01   .85764E+01  -.12553E-06
   .33477E+03   .00000E+00  -.73474E+01  -.73474E+01  -.77140E+00   .19198E+01   .84958E+01  -.71095E-07
   .33478E+03   .00000E+00  -.73154E+01  -.73154E+01  -.80011E+00   .19325E+01   .84478E+01  -.29891E-06
   .33479E+03   .00000E+00  -.73108E+01  -.73108E+01  -.82410E+00   .18873E+01   .83740E+01  -.45343E-06
   .33480E+03   .00000E+00  -.72552E+01  -.72552E+01  -.82585E+00   .18482E+01   .82775E+01   .47378E-06
   .33481E+03   .00000E+00  -.72287E+01  -.72287E+01  -.81834E+00   .17168E+01   .81272E+01   .43854E-06
   .33482E+03   .00000E+00  -.72045E+01  -.72045E+01  -.80823E+00   .16928E+01   .80890E+01   .14819E-06
   .33483E+03   .00000E+00  -.71949E+01  -.71949E+01  -.79283E+00   .15782E+01   .79803E+01  -.19932E-06
   .33484E+03   .00000E+00  -.71401E+01  -.71401E+01  -.79706E+00   .15413E+01   .78843E+01  -.81493E-07
   .33485E+03   .00000E+00  -.71018E+01  -.71018E+01  -.79691E+00   .14369E+01   .77418E+01  -.12275E-06
   .33486E+03   .00000E+00  -.70662E+01  -.70662E+01  -.79416E+00   .14062E+01   .76782E+01   .64448E-07
   .33487E+03   .00000E+00  -.70409E+01  -.70409E+01  -.78619E+00   .13107E+01   .75654E+01  -.48434E-07
   .33488E+03   .00000E+00  -.70248E+01  -.70248E+01  -.77216E+00   .12771E+01   .75298E+01   .93382E-07
   .33489E+03   .00000E+00  -.70212E+01  -.70212E+01  -.75498E+00   .12022E+01   .74684E+01  -.12228E-06
   .33490E+03   .00000E+00  -.70172E+01  -.70172E+01  -.73654E+00   .11745E+01   .74552E+01  -.21610E-06
   .33492E+03   .00000E+00  -.70240E+01  -.70240E+01  -.71201E+00   .11044E+01   .74163E+01  -.19100E-06
   .33493E+03   .00000E+00  -.69975E+01  -.69975E+01  -.75269E+00   .11431E+01   .73879E+01   .11250E-06
   .33494E+03   .00000E+00  -.69827E+01  -.69827E+01  -.79047E+00   .11547E+01   .73469E+01   .33393E-06
   .33495E+03   .00000E+00  -.69631E+01  -.69631E+01  -.87774E+00   .12588E+01   .73442E+01   .27778E-06
   .33496E+03   .00000E+00  -.69525E+01  -.69525E+01  -.10173E+01   .14129E+01   .73481E+01  -.19585E-06
   .33497E+03   .00000E+00  -.69104E+01  -.69104E+01  -.81625E+00   .10953E+01   .71895E+01  -.79350E-07
   .33498E+03   .00000E+00  -.68797E+01  -.68797E+01  -.75880E+00   .97605E+00   .70970E+01   .52691E-07
   .33499E+03   .00000E+00  -.68492E+01  -.68492E+01  -.69778E+00   .87504E+00   .70264E+01  -.38056E-07
   .33500E+03   .00000E+00  -.68213E+01  -.68213E+01  -.62003E+00   .74751E+00   .69487E+01   .12576E-06
   .33501E+03   .00000E+00  -.46465E+01  -.46465E+01  -.54964E+00   .73982E+00   .48367E+01  -.76694E-07
   .33502E+03   .00000E+00  -.47339E+01  -.47339E+01  -.48976E+00   .71613E+00   .49603E+01  -.42893E-06
   .33503E+03   .00000E+00  -.47765E+01  -.47765E+01  -.44506E+00   .67645E+00   .50079E+01  -.18874E-06
   .33504E+03   .00000E+00  -.48212E+01  -.48212E+01  -.39560E+00   .62431E+00   .50499E+01   .15036E-06
   .33505E+03   .00000E+00  -.48412E+01  -.48412E+01  -.42557E+00   .68580E+00   .51014E+01  -.15215E-07
   .33506E+03   .00000E+00  -.48575E+01  -.48575E+01  -.45658E+00   .74756E+00   .51485E+01   .31609E-06
   .33507E+03   .00000E+00  -.48703E+01  -.48703E+01  -.48805E+00   .80843E+00   .51907E+01  -.82686E-07
   .33508E+03   .00000E+00  -.48825E+01  -.48825E+01  -.52371E+00   .87800E+00   .52368E+01  -.94973E-07
   .33509E+03   .00000E+00  -.48531E+01  -.48531E+01  -.54327E+00   .89621E+00   .52060E+01   .31353E-06
   .33510E+03   .00000E+00  -.48274E+01  -.48274E+01  -.56229E+00   .90565E+00   .51708E+01  -.25331E-07
   .33511E+03   .00000E+00  -.48033E+01  -.48033E+01  -.58084E+00   .93539E+00   .51579E+01  -.19058E-06
   .33512E+03   .00000E+00  -.47776E+01  -.47776E+01  -.60270E+00   .95263E+00   .51275E+01   .30438E-06
   .33513E+03   .00000E+00  -.47772E+01  -.47772E+01  -.61175E+00   .96865E+00   .51341E+01   .11918E-06
   .33514E+03   .00000E+00  -.47779E+01  -.47779E+01  -.62063E+00   .96837E+00   .51256E+01   .30442E-07
   .33515E+03   .00000E+00  -.47790E+01  -.47790E+01  -.62897E+00   .98509E+00   .51351E+01  -.19444E-07
   .33517E+03   .00000E+00  -.47816E+01  -.47816E+01  -.63872E+00   .98787E+00   .51307E+01  -.12353E-06
   .33518E+03   .00000E+00  -.48255E+01  -.48255E+01  -.61112E+00   .98049E+00   .51948E+01  -.84893E-07
   .33519E+03   .00000E+00  -.48682E+01  -.48682E+01  -.58479E+00   .95817E+00   .52416E+01  -.13096E-07
   .33520E+03   .00000E+00  -.49104E+01  -.49104E+01  -.55892E+00   .94986E+00   .53013E+01  -.13783E-06
   .33521E+03   .00000E+00  -.49558E+01  -.49558E+01  -.53167E+00   .92599E+00   .53501E+01  -.32607E-06
   .33522E+03   .00000E+00  -.50596E+01  -.50596E+01  -.43385E+00   .82002E+00   .54458E+01  -.90852E-07
   .33523E+03   .00000E+00  -.51630E+01  -.51630E+01  -.34671E+00   .70620E+00   .55225E+01  -.90535E-07
   .33524E+03   .00000E+00  -.52676E+01  -.52676E+01  -.26920E+00   .61131E+00   .56097E+01   .35128E-06
   .33525E+03   .00000E+00  -.53949E+01  -.53949E+01  -.18922E+00   .48986E+00   .56956E+01  -.64430E-07
   .33526E+03   .35870E+00  -.53010E+01  -.49423E+01  -.26799E+00   .62313E+00   .52974E+01  -.11701E-06
   .33527E+03   .35856E+00  -.52115E+01  -.48529E+01  -.35704E+00   .74744E+00   .52433E+01   .18849E-06
   .33528E+03   .35835E+00  -.51183E+01  -.47599E+01  -.45831E+00   .87224E+00   .51739E+01  -.38206E-06
   .33529E+03   .35810E+00  -.50119E+01  -.46538E+01  -.59276E+00   .10172E+01   .50783E+01  -.25123E-07
   .33530E+03   .55834E+01  -.51738E+01   .40969E+00  -.49444E+00   .10377E+01   .13359E+00   .36878E-07
   .33531E+03   .55778E+01  -.52837E+01   .29417E+00  -.42302E+00   .10494E+01   .33220E+00   .46365E-09
   .33532E+03   .55768E+01  -.52929E+01   .28389E+00  -.39207E+00   .99408E+00   .31812E+00   .39295E-07
   .33533E+03   .55729E+01  -.52895E+01   .28340E+00  -.36140E+00   .94114E+00   .29635E+00   .18051E-08
   .33534E+03   .15573E+02  -.56199E+01   .99533E+01  -.27142E+00   .11103E+01  -.91144E+01   .20395E-06
   .33535E+03   .15539E+02  -.58794E+01   .96601E+01  -.23160E+00   .14999E+01  -.83918E+01   .27923E-06
   .33536E+03   .15544E+02  -.58550E+01   .96889E+01  -.22998E+00   .14219E+01  -.84970E+01   .43795E-06
   .33537E+03   .15517E+02  -.58620E+01   .96552E+01  -.22977E+00   .15011E+01  -.83839E+01   .44272E-06
   .33537E+03   .15517E+02  -.58217E+01   .96958E+01  -.24051E+00   .14920E+01  -.84443E+01   .32553E-07
   .33538E+03   .24372E+02  -.63405E+01   .18031E+02  -.19693E+00   .34165E+01  -.14812E+02  -.56643E-06
   .33540E+03   .24210E+02  -.65427E+01   .17667E+02  -.10988E+00   .51260E+01  -.12651E+02   .57093E-06
   .33540E+03   .25001E+02  -.66594E+01   .18341E+02  -.14560E+00   .51558E+01  -.13331E+02  -.12089E-07
   .33540E+03   .25851E+02  -.67881E+01   .19063E+02  -.17656E+00   .49380E+01  -.14301E+02  -.63737E-06
   .33540E+03   .26503E+02  -.69187E+01   .19585E+02  -.18366E+00   .49658E+01  -.14803E+02  -.63503E-06
   .33541E+03   .26672E+02  -.70186E+01   .19653E+02  -.19468E+00   .49886E+01  -.14859E+02   .28220E-06
   .33541E+03   .26672E+02  -.70861E+01   .19586E+02  -.21561E+00   .49466E+01  -.14855E+02   .22149E-06
   .33541E+03   .26672E+02  -.71421E+01   .19530E+02  -.24605E+00   .48916E+01  -.14884E+02  -.97218E-06
   .33542E+03   .26672E+02  -.71756E+01   .19496E+02  -.27542E+00   .48487E+01  -.14923E+02   .67978E-06
   .33542E+03   .32737E+02  -.73802E+01   .25357E+02  -.21313E+00   .57024E+01  -.19868E+02  -.12966E-05
   .33542E+03   .32737E+02  -.74898E+01   .25247E+02  -.18635E+00   .61655E+01  -.19268E+02   .12274E-06
   .33543E+03   .32737E+02  -.75237E+01   .25213E+02  -.28010E-01   .78288E+01  -.17412E+02   .29605E-06
   .33544E+03   .32737E+02  -.75565E+01   .25180E+02   .75606E-01   .91325E+01  -.15972E+02   .56018E-06
   .33545E+03   .32737E+02  -.76024E+01   .25135E+02   .15208E+00   .99576E+01  -.15025E+02   .15426E-06
   .33546E+03   .32444E+02  -.75587E+01   .24886E+02   .11536E+00   .10487E+02  -.14283E+02  -.32829E-06
   .33547E+03   .35498E+02  -.77324E+01   .27765E+02   .34511E+00   .12378E+02  -.15042E+02   .34035E-06
   .33548E+03   .35099E+02  -.76330E+01   .27466E+02   .24877E+00   .13696E+02  -.13522E+02  -.41704E-07
   .33549E+03   .34818E+02  -.76244E+01   .27193E+02   .25165E+00   .14592E+02  -.12349E+02   .38871E-06
   .33550E+03   .34445E+02  -.74697E+01   .26976E+02   .49616E-01   .15518E+02  -.11408E+02  -.55578E-06
   .33551E+03   .31339E+02  -.73477E+01   .23991E+02  -.11424E+00   .14354E+02  -.97512E+01  -.29528E-07
   .33552E+03   .31161E+02  -.73197E+01   .23841E+02  -.16378E+00   .13830E+02  -.10175E+02   .23626E-06
   .33553E+03   .30999E+02  -.73400E+01   .23659E+02  -.16171E+00   .13446E+02  -.10375E+02  -.87366E-06
   .33554E+03   .30780E+02  -.73573E+01   .23422E+02  -.16635E+00   .13135E+02  -.10453E+02  -.38835E-06
   .33555E+03   .27306E+02  -.71523E+01   .20154E+02  -.35065E+00   .12034E+02  -.84702E+01   .74956E-07
   .33556E+03   .27227E+02  -.71406E+01   .20087E+02  -.37972E+00   .11843E+02  -.86231E+01  -.58387E-06
   .33557E+03   .27099E+02  -.70947E+01   .20005E+02  -.42725E+00   .11742E+02  -.86905E+01  -.49817E-06
   .33558E+03   .26963E+02  -.70789E+01   .19884E+02  -.45331E+00   .11615E+02  -.87227E+01  -.22030E-06
   .33559E+03   .17758E+02  -.64820E+01   .11276E+02  -.77740E+00   .91832E+01  -.28699E+01   .11636E-06
   .33560E+03   .17798E+02  -.64615E+01   .11337E+02  -.87965E+00   .99079E+01  -.23086E+01  -.53078E-06
   .33561E+03   .17705E+02  -.62741E+01   .11431E+02  -.10432E+01   .10056E+02  -.24184E+01   .12398E-06
   .33563E+03   .17634E+02  -.61819E+01   .11452E+02  -.12036E+01   .10792E+02  -.18642E+01   .14287E-06
   .33563E+03   .82254E+01  -.55802E+01   .26453E+01  -.12273E+01   .69641E+01   .30915E+01  -.24572E-06
   .33564E+03   .82751E+01  -.55350E+01   .27401E+01  -.10678E+01   .57293E+01   .19214E+01   .12090E-06
   .33565E+03   .82682E+01  -.54519E+01   .28163E+01  -.90477E+00   .47534E+01   .10324E+01  -.11743E-07
   .33567E+03   .82976E+01  -.54816E+01   .28161E+01  -.73514E+00   .38628E+01   .31164E+00   .74982E-07
   .33568E+03   .70334E+00  -.51876E+01  -.44843E+01  -.75129E+00   .32147E+01   .69477E+01   .17262E-06
   .33568E+03   .70544E+00  -.49927E+01  -.42873E+01  -.74712E+00   .26257E+01   .61658E+01   .73498E-07
   .33569E+03   .70556E+00  -.50293E+01  -.43238E+01  -.63800E+00   .23354E+01   .60211E+01   .12933E-06
   .33571E+03   .70765E+00  -.50771E+01  -.43695E+01  -.50751E+00   .17598E+01   .56217E+01   .55254E-07
   .33572E+03   .00000E+00  -.51043E+01  -.51043E+01  -.51686E+00   .18621E+01   .64495E+01   .71253E-07
   .33573E+03   .00000E+00  -.51437E+01  -.51437E+01  -.52234E+00   .17944E+01   .64158E+01   .13463E-06
   .33574E+03   .00000E+00  -.52287E+01  -.52287E+01  -.50803E+00   .18985E+01   .66192E+01   .37397E-06
   .33575E+03   .00000E+00  -.53356E+01  -.53356E+01  -.48544E+00   .18580E+01   .67081E+01   .47189E-07
   .33576E+03   .00000E+00  -.53037E+01  -.53037E+01  -.49873E+00   .18957E+01   .67007E+01   .17728E-06
   .33577E+03   .00000E+00  -.52905E+01  -.52905E+01  -.50777E+00   .18126E+01   .65953E+01  -.99493E-08
   .33578E+03   .00000E+00  -.52815E+01  -.52815E+01  -.51895E+00   .18758E+01   .66383E+01  -.30725E-06
   .33579E+03   .00000E+00  -.52989E+01  -.52989E+01  -.59285E+00   .20910E+01   .67971E+01   .95190E-07
   .33580E+03   .00000E+00  -.52522E+01  -.52522E+01  -.62235E+00   .21184E+01   .67483E+01   .33177E-06
   .33581E+03   .00000E+00  -.52517E+01  -.52517E+01  -.64872E+00   .21303E+01   .67332E+01  -.36424E-07
   .33582E+03   .00000E+00  -.52350E+01  -.52350E+01  -.67262E+00   .21906E+01   .67530E+01   .34617E-06
   .33583E+03   .00000E+00  -.52488E+01  -.52488E+01  -.69103E+00   .22107E+01   .67685E+01  -.60706E-06
   .33584E+03   .00000E+00  -.52364E+01  -.52364E+01  -.66416E+00   .20984E+01   .66706E+01   .56076E-07
   .33585E+03   .00000E+00  -.52552E+01  -.52552E+01  -.63371E+00   .19799E+01   .66014E+01  -.11228E-07
   .33586E+03   .00000E+00  -.52606E+01  -.52606E+01  -.60568E+00   .19134E+01   .65683E+01  -.22241E-06
   .33588E+03   .00000E+00  -.52932E+01  -.52932E+01  -.56986E+00   .18175E+01   .65408E+01  -.42958E-06
   .33588E+03   .00000E+00  -.52902E+01  -.52902E+01  -.50208E+00   .15999E+01   .63880E+01   .31160E-07
   .33589E+03   .00000E+00  -.53132E+01  -.53132E+01  -.43391E+00   .13772E+01   .62565E+01  -.44943E-06
   .33590E+03   .00000E+00  -.53302E+01  -.53302E+01  -.36913E+00   .12119E+01   .61730E+01  -.99978E-07
   .33592E+03   .00000E+00  -.53684E+01  -.53684E+01  -.29625E+00   .98691E+00   .60590E+01  -.30413E-06
   .33593E+03   .00000E+00  -.53731E+01  -.53731E+01  -.33700E+00   .11373E+01   .61734E+01  -.10811E-06
   .33594E+03   .00000E+00  -.53804E+01  -.53804E+01  -.37891E+00   .12473E+01   .62488E+01  -.33672E-06
   .33595E+03   .00000E+00  -.53779E+01  -.53779E+01  -.42252E+00   .13856E+01   .63410E+01  -.14139E-06
   .33596E+03   .00000E+00  -.53849E+01  -.53849E+01  -.47183E+00   .15179E+01   .64310E+01  -.49588E-06
   .33597E+03   .00000E+00  -.53700E+01  -.53700E+01  -.47290E+00   .14898E+01   .63869E+01  -.25776E-06
   .33598E+03   .00000E+00  -.53723E+01  -.53723E+01  -.47290E+00   .14600E+01   .63593E+01   .21657E-06
   .33599E+03   .00000E+00  -.53685E+01  -.53685E+01  -.47318E+00   .14554E+01   .63507E+01   .41011E-06
   .33600E+03   .00000E+00  -.53775E+01  -.53775E+01  -.47285E+00   .14409E+01   .63456E+01   .13084E-06
   .33601E+03   .00000E+00  -.59824E+01  -.59824E+01  -.45026E+00   .13110E+01   .68432E+01   .11454E-07
   .33602E+03   .00000E+00  -.59752E+01  -.59752E+01  -.42704E+00   .12036E+01   .67518E+01  -.58681E-06
   .33603E+03   .00000E+00  -.59733E+01  -.59733E+01  -.40456E+00   .11459E+01   .67146E+01  -.28326E-06
   .33604E+03   .00000E+00  -.59857E+01  -.59857E+01  -.37852E+00   .10698E+01   .66770E+01   .16647E-06
   .33605E+03   .00000E+00  -.59802E+01  -.59802E+01  -.29225E+00   .82254E+00   .65105E+01  -.90278E-07
   .33606E+03   .00000E+00  -.59798E+01  -.59798E+01  -.26289E+00   .71900E+00   .64359E+01  -.24730E-06
   .33607E+03   .00000E+00  -.59826E+01  -.59826E+01  -.23208E+00   .64330E+00   .63938E+01  -.52540E-06
   .33608E+03   .00000E+00  -.59866E+01  -.59866E+01  -.19842E+00   .53521E+00   .63233E+01  -.11452E-07
   .33609E+03   .00000E+00  -.60113E+01  -.60113E+01  -.19029E+00   .54000E+00   .63611E+01  -.63312E-07
   .33610E+03   .00000E+00  -.60325E+01  -.60325E+01  -.18321E+00   .52110E+00   .63704E+01   .18617E-06
   .33611E+03   .00000E+00  -.60558E+01  -.60558E+01  -.17533E+00   .52492E+00   .64054E+01   .30111E-06
   .33613E+03   .00000E+00  -.60847E+01  -.60847E+01  -.16593E+00   .50680E+00   .64255E+01  -.24882E-06
   .33613E+03   .00000E+00  -.60655E+01  -.60655E+01  -.17661E+00   .52739E+00   .64163E+01  -.32574E-06
   .33614E+03   .00000E+00  -.60504E+01  -.60504E+01  -.18689E+00   .52902E+00   .63925E+01  -.46868E-07
   .33615E+03   .00000E+00  -.60380E+01  -.60380E+01  -.19651E+00   .55076E+00   .63923E+01  -.15084E-06
   .33617E+03   .00000E+00  -.60259E+01  -.60259E+01  -.20791E+00   .55705E+00   .63751E+01  -.27088E-06
   .33618E+03   .00000E+00  -.59954E+01  -.59954E+01  -.24460E+00   .63077E+00   .63816E+01  -.87344E-07
   .33619E+03   .00000E+00  -.59673E+01  -.59673E+01  -.28278E+00   .68629E+00   .63708E+01  -.38474E-06
   .33620E+03   .00000E+00  -.59379E+01  -.59379E+01  -.34351E+00   .80291E+00   .63973E+01   .39547E-06
   .33621E+03   .00000E+00  -.59048E+01  -.59048E+01  -.46921E+00   .10348E+01   .64704E+01   .98985E-07
   .33622E+03   .00000E+00  -.59328E+01  -.59328E+01  -.31446E+00   .72216E+00   .63405E+01  -.50752E-06
   .33623E+03   .00000E+00  -.59678E+01  -.59678E+01  -.25533E+00   .60646E+00   .63189E+01   .82021E-07
   .33624E+03   .00000E+00  -.60016E+01  -.60016E+01  -.20388E+00   .51469E+00   .63124E+01   .37366E-07
   .33625E+03   .00000E+00  -.60452E+01  -.60452E+01  -.14742E+00   .39069E+00   .62885E+01  -.19288E-06
   .33626E+03   .35336E+00  -.60059E+01  -.56526E+01  -.17646E+00   .44424E+00   .59204E+01  -.12528E-06
   .33627E+03   .35338E+00  -.59663E+01  -.56130E+01  -.20773E+00   .48556E+00   .58908E+01   .28787E-06
   .33628E+03   .35333E+00  -.59212E+01  -.55679E+01  -.24251E+00   .53086E+00   .58562E+01   .22277E-06
   .33629E+03   .35330E+00  -.58696E+01  -.55163E+01  -.28672E+00   .57560E+00   .58052E+01  -.58768E-06
   .33630E+03   .60764E+01  -.60493E+01   .27054E-01  -.20639E+00   .56250E+00   .32906E+00  -.36993E-07
   .33631E+03   .60733E+01  -.61831E+01  -.10978E+00  -.14929E+00   .54848E+00   .50898E+00   .21807E-07
   .33632E+03   .60749E+01  -.61972E+01  -.12228E+00  -.12667E+00   .47254E+00   .46815E+00  -.30899E-07
   .33633E+03   .60737E+01  -.62029E+01  -.12921E+00  -.10362E+00   .40705E+00   .43263E+00  -.13421E-07
   .33634E+03   .16530E+02  -.65509E+01   .99789E+01  -.57364E-01   .51015E+00  -.95261E+01  -.21781E-06
   .33635E+03   .16485E+02  -.68054E+01   .96797E+01  -.34723E-01   .13945E+01  -.83200E+01  -.59676E-07
   .33636E+03   .16505E+02  -.68010E+01   .97038E+01  -.51301E-01   .12555E+01  -.84995E+01   .81119E-07
   .33637E+03   .16463E+02  -.67769E+01   .96865E+01  -.68574E-01   .13939E+01  -.83612E+01  -.13766E-06
   .33638E+03   .16475E+02  -.67526E+01   .97226E+01  -.85920E-01   .12752E+01  -.85333E+01   .24166E-07
   .33638E+03   .24763E+02  -.72657E+01   .17497E+02   .20047E+00   .44092E+01  -.12887E+02  -.63493E-06
   .33639E+03   .24569E+02  -.74029E+01   .17166E+02   .39471E+00   .58060E+01  -.10966E+02  -.40295E-06
   .33640E+03   .24398E+02  -.74295E+01   .16969E+02   .47550E+00   .69041E+01  -.95889E+01   .55927E-06
   .33642E+03   .24210E+02  -.74154E+01   .16795E+02   .50991E+00   .78200E+01  -.84648E+01  -.23367E-07
   .33643E+03   .29693E+02  -.77187E+01   .21974E+02   .10047E+01   .90190E+01  -.11951E+02  -.70597E-06
   .33644E+03   .29396E+02  -.77729E+01   .21623E+02   .11327E+01   .95684E+01  -.10922E+02  -.76133E-07
   .33645E+03   .29197E+02  -.78164E+01   .21381E+02   .12250E+01   .97386E+01  -.10417E+02   .10123E-06
   .33646E+03   .28959E+02  -.78169E+01   .21142E+02   .12501E+01   .98444E+01  -.10048E+02  -.40305E-06
   .33647E+03   .31222E+02  -.79798E+01   .23242E+02   .15114E+01   .10031E+02  -.11700E+02  -.27408E-07
   .33648E+03   .30961E+02  -.80156E+01   .22945E+02   .15630E+01   .10100E+02  -.11282E+02  -.31625E-06
   .33649E+03   .30803E+02  -.80657E+01   .22737E+02   .16161E+01   .99935E+01  -.11128E+02  -.34999E-06
   .33650E+03   .30650E+02  -.80704E+01   .22580E+02   .15952E+01   .97295E+01  -.11255E+02   .29849E-06
   .33651E+03   .28188E+02  -.79717E+01   .20216E+02   .14441E+01   .93897E+01  -.93825E+01  -.23291E-06
   .33652E+03   .28188E+02  -.79412E+01   .20247E+02   .13942E+01   .92722E+01  -.95803E+01   .17102E-06
   .33653E+03   .28188E+02  -.79461E+01   .20242E+02   .14004E+01   .92083E+01  -.96331E+01   .18074E-07
   .33654E+03   .28188E+02  -.79293E+01   .20259E+02   .13683E+01   .90447E+01  -.98457E+01   .13042E-06
   .33655E+03   .24624E+02  -.77382E+01   .16886E+02   .10648E+01   .83921E+01  -.74289E+01   .16023E-06
   .33656E+03   .24624E+02  -.76717E+01   .16952E+02   .93720E+00   .82643E+01  -.77508E+01  -.44631E-06
   .33657E+03   .24624E+02  -.76588E+01   .16965E+02   .90634E+00   .80683E+01  -.79906E+01  -.39252E-06
   .33658E+03   .24624E+02  -.76285E+01   .16995E+02   .83133E+00   .79754E+01  -.81888E+01  -.40514E-06
   .33659E+03   .15876E+02  -.70852E+01   .87908E+01   .11420E+00   .65024E+01  -.21741E+01   .23040E-07
   .33660E+03   .15876E+02  -.68997E+01   .89763E+01  -.12602E+00   .63576E+01  -.27448E+01  -.38436E-07
   .33661E+03   .15876E+02  -.67860E+01   .90900E+01  -.23651E+00   .60285E+01  -.32981E+01  -.18742E-06
   .33663E+03   .15876E+02  -.66883E+01   .91877E+01  -.36188E+00   .60678E+01  -.34817E+01   .23821E-06
   .33663E+03   .71928E+01  -.61080E+01   .10848E+01  -.75366E+00   .43727E+01   .25343E+01  -.45452E-07
   .33664E+03   .71928E+01  -.58603E+01   .13325E+01  -.80593E+00   .36625E+01   .15241E+01  -.66235E-07
   .33665E+03   .71928E+01  -.57599E+01   .14329E+01  -.72851E+00   .33137E+01   .11524E+01   .61347E-08
   .33667E+03   .71928E+01  -.56227E+01   .15701E+01  -.59914E+00   .25423E+01   .37303E+00   .26266E-07
   .33668E+03   .84240E+00  -.53185E+01  -.44761E+01  -.50714E+00   .17464E+01   .57154E+01  -.25648E-06
   .33668E+03   .84240E+00  -.51030E+01  -.42606E+01  -.53707E+00   .15001E+01   .52236E+01  -.25649E-06
   .33669E+03   .84240E+00  -.51436E+01  -.43012E+01  -.45088E+00   .13090E+01   .51593E+01   .18670E-06
   .33671E+03   .84240E+00  -.50826E+01  -.42402E+01  -.37991E+00   .93991E+00   .48002E+01   .20360E-06
   .33672E+03   .00000E+00  -.51058E+01  -.51058E+01  -.37522E+00   .92068E+00   .56512E+01   .73807E-06
   .33673E+03   .00000E+00  -.50574E+01  -.50574E+01  -.39525E+00   .89182E+00   .55540E+01   .10824E-07
   .33674E+03   .00000E+00  -.51364E+01  -.51364E+01  -.37660E+00   .94516E+00   .57050E+01  -.43453E-06
   .33675E+03   .00000E+00  -.51495E+01  -.51495E+01  -.38070E+00   .90808E+00   .56769E+01   .89922E-07
   .33676E+03   .00000E+00  -.51142E+01  -.51142E+01  -.37485E+00   .81770E+00   .55570E+01  -.41047E-08
   .33677E+03   .00000E+00  -.50268E+01  -.50268E+01  -.38787E+00   .74413E+00   .53830E+01  -.10818E-06
   .33678E+03   .00000E+00  -.50206E+01  -.50206E+01  -.37502E+00   .74904E+00   .53947E+01  -.13643E-07
   .33679E+03   .00000E+00  -.49532E+01  -.49532E+01  -.37864E+00   .58584E+00   .51604E+01  -.18669E-07
   .33680E+03   .00000E+00  -.50689E+01  -.50689E+01  -.35683E+00   .69986E+00   .54119E+01  -.52425E-07
   .33681E+03   .00000E+00  -.51221E+01  -.51221E+01  -.35307E+00   .69732E+00   .54664E+01   .20357E-06
   .33682E+03   .00000E+00  -.52287E+01  -.52287E+01  -.33026E+00   .71210E+00   .56105E+01  -.22118E-07
   .33683E+03   .00000E+00  -.52968E+01  -.52968E+01  -.32048E+00   .67132E+00   .56476E+01  -.24765E-06
   .33684E+03   .00000E+00  -.53371E+01  -.53371E+01  -.32696E+00   .74490E+00   .57551E+01  -.61917E-08
   .33685E+03   .00000E+00  -.53407E+01  -.53407E+01  -.34621E+00   .70248E+00   .56970E+01  -.42972E-06
   .33686E+03   .00000E+00  -.53867E+01  -.53867E+01  -.34746E+00   .79289E+00   .58322E+01   .24773E-06
   .33687E+03   .00000E+00  -.54074E+01  -.54074E+01  -.37507E+00   .77085E+00   .58031E+01  -.21983E-07
   .33688E+03   .00000E+00  -.54112E+01  -.54112E+01  -.37645E+00   .83600E+00   .58707E+01   .41145E-07
   .33689E+03   .00000E+00  -.54031E+01  -.54031E+01  -.37509E+00   .73827E+00   .57663E+01   .29060E-06
   .33690E+03   .00000E+00  -.54205E+01  -.54205E+01  -.37723E+00   .81263E+00   .58559E+01   .36898E-06
   .33692E+03   .00000E+00  -.54246E+01  -.54246E+01  -.37713E+00   .78603E+00   .58335E+01  -.66930E-06
