 ******* Program HYDRUS
 ******* Infiltration and drainage in a large caisson                           
  
 Date:   1.10.    Time:  14: 1:28
 Units: L = cm   , T = hours, M = mmol 


  TLevel   Time         dt      Iter  ItCum  KodT  KodB  Convergency
   186  .33400E+03  .20000E+01    3   566    -1    -5     T
   187  .33600E+03  .20000E+01    3   569    -1    -5     T
   188  .33800E+03  .20000E+01    3   572    -1    -5     T
   189  .34000E+03  .20000E+01    3   575    -1    -5     T
   190  .34200E+03  .20000E+01    3   578    -1    -5     T
   191  .34400E+03  .20000E+01    3   581    -1    -5     T
   192  .34600E+03  .20000E+01    3   584    -1    -5     T
   193  .34800E+03  .20000E+01    3   587    -1    -5     T
   194  .35000E+03  .20000E+01    3   590    -1    -5     T
   195  .35200E+03  .20000E+01    3   593    -1    -5     T
   196  .35400E+03  .20000E+01    3   596    -1    -5     T
   197  .35600E+03  .20000E+01    3   599    -1    -5     T
   198  .35800E+03  .20000E+01    3   602    -1    -5     T
   199  .36000E+03  .20000E+01    3   605    -1    -5     T
   200  .36200E+03  .20000E+01    3   608    -1    -5     T
   201  .36400E+03  .20000E+01    3   611    -1    -5     T
   202  .36600E+03  .20000E+01    3   614    -1    -5     T
   203  .36800E+03  .20000E+01    3   617    -1    -5     T
   204  .37000E+03  .20000E+01    3   620    -1    -5     T
   205  .37200E+03  .20000E+01    3   623    -1    -5     T
   206  .37400E+03  .20000E+01    3   626    -1    -5     T
   207  .37600E+03  .20000E+01    3   629    -1    -5     T
   208  .37800E+03  .20000E+01    3   632    -1    -5     T
   209  .38000E+03  .20000E+01    3   635    -1    -5     T
   210  .38200E+03  .20000E+01    3   638    -1    -5     T
   211  .38400E+03  .20000E+01    3   641    -1    -5     T
   212  .38600E+03  .20000E+01    3   644    -1    -5     T
   213  .38800E+03  .20000E+01    3   647    -1    -5     T
   214  .39000E+03  .20000E+01    3   650    -1    -5     T
   215  .39200E+03  .20000E+01    3   653    -1    -5     T
   216  .39400E+03  .20000E+01    3   656    -1    -5     T
   217  .39600E+03  .20000E+01    3   659    -1    -5     T
   218  .39800E+03  .20000E+01    3   662    -1    -5     T
   219  .40000E+03  .20000E+01    3   665    -1    -5     T
   220  .40200E+03  .20000E+01    3   668    -1    -5     T
   221  .40400E+03  .20000E+01    3   671    -1    -5     T
   222  .40600E+03  .20000E+01    3   674    -1    -5     T
   223  .40800E+03  .20000E+01    3   677    -1    -5     T
   224  .41000E+03  .20000E+01    3   680    -1    -5     T
   225  .41200E+03  .20000E+01    3   683    -1    -5     T
   226  .41400E+03  .20000E+01    3   686    -1    -5     T
   227  .41600E+03  .20000E+01    3   689    -1    -5     T
   228  .41800E+03  .20000E+01    3   692    -1    -5     T
   229  .42000E+03  .20000E+01    3   695    -1    -5     T
   230  .42200E+03  .20000E+01    3   698    -1    -5     T
   231  .42400E+03  .20000E+01    3   701    -1    -5     T
   232  .42600E+03  .20000E+01    3   704    -1    -5     T
   233  .42800E+03  .20000E+01    3   707    -1    -5     T
   234  .43000E+03  .20000E+01    3   710    -1    -5     T
   235  .43200E+03  .20000E+01    3   713    -1    -5     T
   236  .43400E+03  .20000E+01    3   716    -1    -5     T
   237  .43600E+03  .20000E+01    3   719    -1    -5     T
   238  .43800E+03  .20000E+01    3   722    -1    -5     T
   239  .44000E+03  .20000E+01    3   725    -1    -5     T
   240  .44200E+03  .20000E+01    3   728    -1    -5     T
   241  .44400E+03  .20000E+01    3   731    -1    -5     T
   242  .44600E+03  .20000E+01    3   734    -1    -5     T
   243  .44800E+03  .20000E+01    3   737    -1    -5     T
   244  .45000E+03  .20000E+01    3   740    -1    -5     T
   245  .45200E+03  .20000E+01    3   743    -1    -5     T
   246  .45400E+03  .20000E+01    3   746    -1    -5     T
   247  .45600E+03  .20000E+01    3   749    -1    -5     T
   248  .45800E+03  .20000E+01    3   752    -1    -5     T
   249  .46000E+03  .20000E+01    3   755    -1    -5     T
   250  .46200E+03  .20000E+01    3   758    -1    -5     T
   251  .46400E+03  .20000E+01    3   761    -1    -5     T
   252  .46600E+03  .20000E+01    3   764    -1    -5     T
   253  .46800E+03  .20000E+01    3   767    -1    -5     T
   254  .47000E+03  .20000E+01    3   770    -1    -5     T
   255  .47200E+03  .20000E+01    3   773    -1    -5     T
   256  .47400E+03  .20000E+01    3   776    -1    -5     T
   257  .47600E+03  .20000E+01    3   779    -1    -5     T
   258  .47800E+03  .20000E+01    3   782    -1    -5     T
   259  .48000E+03  .20000E+01    3   785    -1    -5     T
   260  .48200E+03  .20000E+01    3   788    -1    -5     T
   261  .48400E+03  .20000E+01    3   791    -1    -5     T
   262  .48600E+03  .20000E+01    3   794    -1    -5     T
   263  .48800E+03  .20000E+01    3   797    -1    -5     T
   264  .49000E+03  .20000E+01    3   800    -1    -5     T
   265  .49200E+03  .20000E+01    3   803    -1    -5     T
   266  .49400E+03  .20000E+01    3   806    -1    -5     T
   267  .49600E+03  .20000E+01    3   809    -1    -5     T
   268  .49800E+03  .20000E+01    3   812    -1    -5     T
   269  .50000E+03  .20000E+01    3   815    -1    -5     T
   270  .50200E+03  .20000E+01    3   818    -1    -5     T
   271  .50400E+03  .20000E+01    3   821    -1    -5     T
   272  .50600E+03  .20000E+01    3   824    -1    -5     T
   273  .50800E+03  .20000E+01    3   827    -1    -5     T
   274  .51000E+03  .20000E+01    3   830    -1    -5     T
   275  .51200E+03  .20000E+01    3   833    -1    -5     T
   276  .51400E+03  .20000E+01    3   836    -1    -5     T
   277  .51600E+03  .20000E+01    3   839    -1    -5     T
   278  .51800E+03  .20000E+01    3   842    -1    -5     T
   279  .52000E+03  .20000E+01    3   845    -1    -5     T
   280  .52200E+03  .20000E+01    3   848    -1    -5     T
   281  .52400E+03  .20000E+01    3   851    -1    -5     T
   282  .52600E+03  .20000E+01    3   854    -1    -5     T
   283  .52800E+03  .20000E+01    3   857    -1    -5     T
   284  .53000E+03  .20000E+01    3   860    -1    -5     T
   285  .53200E+03  .20000E+01    3   863    -1    -5     T
   286  .53400E+03  .20000E+01    3   866    -1    -5     T
   287  .53600E+03  .20000E+01    3   869    -1    -5     T
   288  .53800E+03  .20000E+01    3   872    -1    -5     T
   289  .54000E+03  .20000E+01    3   875    -1    -5     T
   290  .54200E+03  .20000E+01    3   878    -1    -5     T
   291  .54400E+03  .20000E+01    3   881    -1    -5     T
   292  .54600E+03  .20000E+01    3   884    -1    -5     T
   293  .54800E+03  .20000E+01    3   887    -1    -5     T
   294  .55000E+03  .20000E+01    3   890    -1    -5     T
   295  .55200E+03  .20000E+01    3   893    -1    -5     T
   296  .55400E+03  .20000E+01    3   896    -1    -5     T
   297  .55600E+03  .20000E+01    3   899    -1    -5     T
   298  .55800E+03  .20000E+01    3   902    -1    -5     T
   299  .56000E+03  .20000E+01    3   905    -1    -5     T
   300  .56200E+03  .20000E+01    3   908    -1    -5     T
   301  .56400E+03  .20000E+01    3   911    -1    -5     T
   302  .56600E+03  .20000E+01    3   914    -1    -5     T
   303  .56800E+03  .20000E+01    3   917    -1    -5     T
   304  .57000E+03  .20000E+01    3   920    -1    -5     T
   305  .57200E+03  .20000E+01    3   923    -1    -5     T
   306  .57400E+03  .20000E+01    3   926    -1    -5     T
   307  .57600E+03  .20000E+01    3   929    -1    -5     T
   308  .57800E+03  .20000E+01    3   932    -1    -5     T
   309  .58000E+03  .20000E+01    3   935    -1    -5     T
   310  .58200E+03  .20000E+01    3   938    -1    -5     T
   311  .58400E+03  .20000E+01    3   941    -1    -5     T
   312  .58600E+03  .20000E+01    3   944    -1    -5     T
   313  .58800E+03  .20000E+01    3   947    -1    -5     T
   314  .59000E+03  .20000E+01    3   950    -1    -5     T
   315  .59200E+03  .20000E+01    3   953    -1    -5     T
   316  .59400E+03  .20000E+01    3   956    -1    -5     T
   317  .59600E+03  .20000E+01    3   959    -1    -5     T
   318  .59800E+03  .20000E+01    3   962    -1    -5     T
   319  .60000E+03  .20000E+01    3   965    -1    -5     T
   320  .60200E+03  .20000E+01    3   968    -1    -5     T
   321  .60400E+03  .20000E+01    3   971    -1    -5     T
   322  .60600E+03  .20000E+01    3   974    -1    -5     T
   323  .60800E+03  .20000E+01    3   977    -1    -5     T
   324  .61000E+03  .20000E+01    3   980    -1    -5     T
   325  .61200E+03  .20000E+01    3   983    -1    -5     T
   326  .61400E+03  .20000E+01    3   986    -1    -5     T
   327  .61600E+03  .20000E+01    3   989    -1    -5     T
   328  .61800E+03  .20000E+01    3   992    -1    -5     T
   329  .62000E+03  .20000E+01    3   995    -1    -5     T
   330  .62200E+03  .20000E+01    3   998    -1    -5     T
   331  .62400E+03  .20000E+01    3  1001    -1    -5     T
   332  .62600E+03  .20000E+01    3  1004    -1    -5     T
   333  .62800E+03  .20000E+01    3  1007    -1    -5     T
   334  .63000E+03  .20000E+01    3  1010    -1    -5     T
   335  .63200E+03  .20000E+01    3  1013    -1    -5     T
   336  .63400E+03  .20000E+01    3  1016    -1    -5     T
   337  .63600E+03  .20000E+01    3  1019    -1    -5     T
   338  .63800E+03  .20000E+01    3  1022    -1    -5     T
   339  .64000E+03  .20000E+01    3  1025    -1    -5     T
   340  .64200E+03  .20000E+01    3  1028    -1    -5     T
   341  .64400E+03  .20000E+01    3  1031    -1    -5     T
   342  .64600E+03  .20000E+01    3  1034    -1    -5     T
   343  .64800E+03  .20000E+01    3  1037    -1    -5     T
   344  .65000E+03  .20000E+01    3  1040    -1    -5     T
   345  .65200E+03  .20000E+01    3  1043    -1    -5     T
   346  .65400E+03  .20000E+01    3  1046    -1    -5     T
   347  .65600E+03  .20000E+01    3  1049    -1    -5     T
   348  .65800E+03  .20000E+01    3  1052    -1    -5     T
   349  .66000E+03  .20000E+01    3  1055    -1    -5     T
   350  .66200E+03  .20000E+01    3  1058    -1    -5     T
   351  .66400E+03  .20000E+01    3  1061    -1    -5     T
   352  .66600E+03  .20000E+01    3  1064    -1    -5     T
   353  .66800E+03  .20000E+01    3  1067    -1    -5     T
   354  .67000E+03  .20000E+01    3  1070    -1    -5     T
   355  .67200E+03  .20000E+01    3  1073    -1    -5     T
   356  .67400E+03  .20000E+01    3  1076    -1    -5     T
   357  .67600E+03  .20000E+01    3  1079    -1    -5     T
   358  .67800E+03  .20000E+01    3  1082    -1    -5     T
   359  .68000E+03  .20000E+01    3  1085    -1    -5     T
   360  .68200E+03  .20000E+01    3  1088    -1    -5     T
   361  .68400E+03  .20000E+01    3  1091    -1    -5     T
   362  .68600E+03  .20000E+01    3  1094    -1    -5     T
   363  .68800E+03  .20000E+01    3  1097    -1    -5     T
   364  .69000E+03  .20000E+01    3  1100    -1    -5     T
   365  .69200E+03  .20000E+01    3  1103    -1    -5     T
   366  .69400E+03  .20000E+01    3  1106    -1    -5     T
   367  .69600E+03  .20000E+01    3  1109    -1    -5     T
   368  .69800E+03  .20000E+01    3  1112    -1    -5     T
   369  .70000E+03  .20000E+01    3  1115    -1    -5     T
   370  .70200E+03  .20000E+01    3  1118    -1    -5     T
   371  .70400E+03  .20000E+01    3  1121    -1    -5     T
   372  .70600E+03  .20000E+01    3  1124    -1    -5     T
   373  .70800E+03  .20000E+01    3  1127    -1    -5     T
   374  .71000E+03  .20000E+01    3  1130    -1    -5     T
   375  .71200E+03  .20000E+01    3  1133    -1    -5     T
   376  .71400E+03  .20000E+01    3  1136    -1    -5     T
   377  .71600E+03  .20000E+01    3  1139    -1    -5     T
   378  .71800E+03  .20000E+01    3  1142    -1    -5     T
   379  .72000E+03  .20000E+01    3  1145    -1    -5     T
   380  .72200E+03  .20000E+01    3  1148    -1    -5     T
   381  .72400E+03  .20000E+01    3  1151    -1    -5     T
   382  .72600E+03  .20000E+01    3  1154    -1    -5     T
   383  .72800E+03  .20000E+01    3  1157    -1    -5     T
   384  .73000E+03  .20000E+01    3  1160    -1    -5     T
   385  .73200E+03  .20000E+01    3  1163    -1    -5     T
   386  .73400E+03  .20000E+01    3  1166    -1    -5     T
   387  .73600E+03  .20000E+01    3  1169    -1    -5     T
   388  .73800E+03  .20000E+01    3  1172    -1    -5     T
   389  .74000E+03  .20000E+01    3  1175    -1    -5     T
   390  .74200E+03  .20000E+01    3  1178    -1    -5     T
   391  .74400E+03  .20000E+01    3  1181    -1    -5     T
   392  .74600E+03  .20000E+01    3  1184    -1    -5     T
   393  .74800E+03  .20000E+01    3  1187    -1    -5     T
   394  .75000E+03  .20000E+01    3  1190    -1    -5     T
   395  .75200E+03  .20000E+01    3  1193    -1    -5     T
   396  .75400E+03  .20000E+01    3  1196    -1    -5     T
   397  .75600E+03  .20000E+01    3  1199    -1    -5     T
   398  .75800E+03  .20000E+01    3  1202    -1    -5     T
   399  .76000E+03  .20000E+01    3  1205    -1    -5     T
   400  .76200E+03  .20000E+01    3  1208    -1    -5     T
   401  .76400E+03  .20000E+01    3  1211    -1    -5     T
   402  .76600E+03  .20000E+01    3  1214    -1    -5     T
   403  .76800E+03  .20000E+01    3  1217    -1    -5     T
   404  .77000E+03  .20000E+01    3  1220    -1    -5     T
   405  .77200E+03  .20000E+01    3  1223    -1    -5     T
   406  .77400E+03  .20000E+01    3  1226    -1    -5     T
   407  .77600E+03  .20000E+01    3  1229    -1    -5     T
   408  .77800E+03  .20000E+01    3  1232    -1    -5     T
   409  .78000E+03  .20000E+01    3  1235    -1    -5     T
   410  .78200E+03  .20000E+01    3  1238    -1    -5     T
   411  .78400E+03  .20000E+01    3  1241    -1    -5     T
   412  .78600E+03  .20000E+01    3  1244    -1    -5     T
   413  .78800E+03  .20000E+01    3  1247    -1    -5     T
   414  .79000E+03  .20000E+01    3  1250    -1    -5     T
   415  .79200E+03  .20000E+01    3  1253    -1    -5     T
   416  .79400E+03  .20000E+01    3  1256    -1    -5     T
   417  .79600E+03  .20000E+01    3  1259    -1    -5     T
   418  .79800E+03  .20000E+01    3  1262    -1    -5     T
   419  .80000E+03  .20000E+01    3  1265    -1    -5     T
   420  .80200E+03  .20000E+01    3  1268    -1    -5     T
   421  .80400E+03  .20000E+01    3  1271    -1    -5     T
   422  .80600E+03  .20000E+01    3  1274    -1    -5     T
   423  .80800E+03  .20000E+01    3  1277    -1    -5     T
   424  .81000E+03  .20000E+01    3  1280    -1    -5     T
   425  .81200E+03  .20000E+01    3  1283    -1    -5     T
