 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  16. 4.    Time:  19:43:53
 Units: L = cm   , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]
     218.2274  0.00000E+00  0.00000E+00 -0.11352E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.48962E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.60347E+01  0.48962E+01  0.00000E+00    341  0.00000E+00      0.000
     219.9206  0.00000E+00  0.00000E+00 -0.11308E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.49153E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.60539E+01  0.49153E+01  0.00000E+00    342  0.00000E+00      0.000
     221.6137  0.00000E+00  0.00000E+00 -0.11265E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.49344E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.60730E+01  0.49344E+01  0.00000E+00    343  0.00000E+00      0.000
     223.3069  0.00000E+00  0.00000E+00 -0.11222E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.49534E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.60920E+01  0.49534E+01  0.00000E+00    344  0.00000E+00      0.000
     225.0000  0.00000E+00  0.00000E+00 -0.11179E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.49723E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.61109E+01  0.49723E+01  0.00000E+00    345  0.00000E+00      0.000
     226.8750  0.00000E+00  0.00000E+00 -0.11133E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.49932E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.61318E+01  0.49932E+01  0.00000E+00    346  0.00000E+00      0.000
     229.0625  0.00000E+00  0.00000E+00 -0.11079E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.50174E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.61560E+01  0.50174E+01  0.00000E+00    347  0.00000E+00      0.000
     230.6250  0.00000E+00  0.00000E+00 -0.11040E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.50347E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.61732E+01  0.50347E+01  0.00000E+00    348  0.00000E+00      0.000
     232.1875  0.00000E+00  0.00000E+00 -0.11003E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.50519E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.61904E+01  0.50519E+01  0.00000E+00    349  0.00000E+00      0.000
     233.7500  0.00000E+00  0.00000E+00 -0.10966E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.50690E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.62076E+01  0.50690E+01  0.00000E+00    350  0.00000E+00      0.000
     235.3125  0.00000E+00  0.00000E+00 -0.10931E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.50861E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.62247E+01  0.50861E+01  0.00000E+00    351  0.00000E+00      0.000
     237.6562  0.00000E+00  0.00000E+00 -0.10879E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.51116E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.62502E+01  0.51116E+01  0.00000E+00    352  0.00000E+00      0.000
     240.0000  0.00000E+00  0.00000E+00 -0.10828E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.51369E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.62755E+01  0.51369E+01  0.00000E+00    353  0.00000E+00      0.000
     241.5000  0.00000E+00  0.00000E+00 -0.10795E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.51531E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.62917E+01  0.51531E+01  0.00000E+00    354  0.00000E+00      0.000
     243.0000  0.00000E+00  0.00000E+00 -0.10761E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.51693E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.63079E+01  0.51693E+01  0.00000E+00    355  0.00000E+00      0.000
     244.5000  0.00000E+00  0.00000E+00 -0.10727E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.51854E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.63240E+01  0.51854E+01  0.00000E+00    356  0.00000E+00      0.000
     246.0000  0.00000E+00  0.00000E+00 -0.10694E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.52014E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.63400E+01  0.52014E+01  0.00000E+00    357  0.00000E+00      0.000
     247.9000  0.00000E+00  0.00000E+00 -0.10652E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.52216E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.63602E+01  0.52216E+01  0.00000E+00    358  0.00000E+00      0.000
     249.8000  0.00000E+00  0.00000E+00 -0.10611E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.52418E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.63804E+01  0.52418E+01  0.00000E+00    359  0.00000E+00      0.000
     251.7000  0.00000E+00  0.00000E+00 -0.10569E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.52619E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.64005E+01  0.52619E+01  0.00000E+00    360  0.00000E+00      0.000
     253.6000  0.00000E+00  0.00000E+00 -0.10530E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.52819E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.64205E+01  0.52819E+01  0.00000E+00    361  0.00000E+00      0.000
     256.4500  0.00000E+00  0.00000E+00 -0.10470E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.53117E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.64503E+01  0.53117E+01  0.00000E+00    362  0.00000E+00      0.000
     259.3000  0.00000E+00  0.00000E+00 -0.10412E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.53414E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.64800E+01  0.53414E+01  0.00000E+00    363  0.00000E+00      0.000
     262.1500  0.00000E+00  0.00000E+00 -0.10356E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.53709E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.65095E+01  0.53709E+01  0.00000E+00    364  0.00000E+00      0.000
     265.0000  0.00000E+00  0.00000E+00 -0.10301E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.54003E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.65389E+01  0.54003E+01  0.00000E+00    365  0.00000E+00      0.000
     267.5000  0.00000E+00  0.00000E+00 -0.10253E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.54259E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.65645E+01  0.54259E+01  0.00000E+00    366  0.00000E+00      0.000
     270.0000  0.00000E+00  0.00000E+00 -0.10205E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.54514E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.65900E+01  0.54514E+01  0.00000E+00    367  0.00000E+00      0.000
     272.5000  0.00000E+00  0.00000E+00 -0.10158E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.54768E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.66154E+01  0.54768E+01  0.00000E+00    368  0.00000E+00      0.000
     275.0000  0.00000E+00  0.00000E+00 -0.10113E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.55021E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.66407E+01  0.55021E+01  0.00000E+00    369  0.00000E+00      0.000
     277.5000  0.00000E+00  0.00000E+00 -0.10069E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.55273E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.66659E+01  0.55273E+01  0.00000E+00    370  0.00000E+00      0.000
     280.0000  0.00000E+00  0.00000E+00 -0.10025E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.55523E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.66909E+01  0.55523E+01  0.00000E+00    371  0.00000E+00      0.000
     283.0000  0.00000E+00  0.00000E+00 -0.99716E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.55823E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.67208E+01  0.55823E+01  0.00000E+00    372  0.00000E+00      0.000
     286.0000  0.00000E+00  0.00000E+00 -0.99176E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.56120E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.67506E+01  0.56120E+01  0.00000E+00    373  0.00000E+00      0.000
     287.6667  0.00000E+00  0.00000E+00 -0.98881E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.56285E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.67671E+01  0.56285E+01  0.00000E+00    374  0.00000E+00      0.000
     289.3333  0.00000E+00  0.00000E+00 -0.98593E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.56449E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.67835E+01  0.56449E+01  0.00000E+00    375  0.00000E+00      0.000
     291.0000  0.00000E+00  0.00000E+00 -0.98309E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.56613E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.67999E+01  0.56613E+01  0.00000E+00    376  0.00000E+00      0.000
     293.0000  0.00000E+00  0.00000E+00 -0.97976E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.56809E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.68195E+01  0.56809E+01  0.00000E+00    377  0.00000E+00      0.000
     295.0000  0.00000E+00  0.00000E+00 -0.97648E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.57004E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.68390E+01  0.57004E+01  0.00000E+00    378  0.00000E+00      0.000
     297.0000  0.00000E+00  0.00000E+00 -0.97314E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.57199E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.68585E+01  0.57199E+01  0.00000E+00    379  0.00000E+00      0.000
     299.0000  0.00000E+00  0.00000E+00 -0.96984E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.57393E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.68779E+01  0.57393E+01  0.00000E+00    380  0.00000E+00      0.000
     300.0000  0.00000E+00  0.00000E+00 -0.96817E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.57490E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.68876E+01  0.57490E+01  0.00000E+00    381  0.00000E+00      0.000
     301.7143  0.00000E+00  0.00000E+00 -0.96533E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.57655E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.69041E+01  0.57655E+01  0.00000E+00    382  0.00000E+00      0.000
     303.4286  0.00000E+00  0.00000E+00 -0.96255E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.57820E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.69206E+01  0.57820E+01  0.00000E+00    383  0.00000E+00      0.000
     305.1429  0.00000E+00  0.00000E+00 -0.95981E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.57985E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.69371E+01  0.57985E+01  0.00000E+00    384  0.00000E+00      0.000
     306.8571  0.00000E+00  0.00000E+00 -0.95707E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.58149E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.69535E+01  0.58149E+01  0.00000E+00    385  0.00000E+00      0.000
     308.5714  0.00000E+00  0.00000E+00 -0.95435E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.58312E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.69698E+01  0.58312E+01  0.00000E+00    386  0.00000E+00      0.000
     312.0000  0.00000E+00  0.00000E+00 -0.94910E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.58638E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.70024E+01  0.58638E+01  0.00000E+00    387  0.00000E+00      0.000
     314.3286  0.00000E+00  0.00000E+00 -0.94560E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.58858E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.70244E+01  0.58858E+01  0.00000E+00    388  0.00000E+00      0.000
     316.6573  0.00000E+00  0.00000E+00 -0.94213E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.59077E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.70463E+01  0.59077E+01  0.00000E+00    389  0.00000E+00      0.000
     318.9859  0.00000E+00  0.00000E+00 -0.93871E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.59296E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.70682E+01  0.59296E+01  0.00000E+00    390  0.00000E+00      0.000
     321.3145  0.00000E+00  0.00000E+00 -0.93527E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.59514E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.70900E+01  0.59514E+01  0.00000E+00    391  0.00000E+00      0.000
     323.6831  0.00000E+00  0.00000E+00 -0.93180E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.59734E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.71120E+01  0.59734E+01  0.00000E+00    392  0.00000E+00      0.000
     326.0516  0.00000E+00  0.00000E+00 -0.92841E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.59954E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.71340E+01  0.59954E+01  0.00000E+00    393  0.00000E+00      0.000
     328.4202  0.00000E+00  0.00000E+00 -0.92511E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.60173E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.71559E+01  0.60173E+01  0.00000E+00    394  0.00000E+00      0.000
     331.7361  0.00000E+00  0.00000E+00 -0.92061E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.60479E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.71865E+01  0.60479E+01  0.00000E+00    395  0.00000E+00      0.000
     335.0521  0.00000E+00  0.00000E+00 -0.91611E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.60783E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.72168E+01  0.60783E+01  0.00000E+00    396  0.00000E+00      0.000
     338.3681  0.00000E+00  0.00000E+00 -0.91160E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.61085E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.72471E+01  0.61085E+01  0.00000E+00    397  0.00000E+00      0.000
     341.6840  0.00000E+00  0.00000E+00 -0.90702E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.61386E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.72771E+01  0.61386E+01  0.00000E+00    398  0.00000E+00      0.000
     345.0000  0.00000E+00  0.00000E+00 -0.90253E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.61685E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.73071E+01  0.61685E+01  0.00000E+00    399  0.00000E+00      0.000
     347.1429  0.00000E+00  0.00000E+00 -0.89970E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.61878E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.73264E+01  0.61878E+01  0.00000E+00    400  0.00000E+00      0.000
     349.2857  0.00000E+00  0.00000E+00 -0.89686E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.62070E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.73456E+01  0.62070E+01  0.00000E+00    401  0.00000E+00      0.000
     351.9643  0.00000E+00  0.00000E+00 -0.89346E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.62309E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.73695E+01  0.62309E+01  0.00000E+00    402  0.00000E+00      0.000
     354.6429  0.00000E+00  0.00000E+00 -0.89016E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.62548E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.73933E+01  0.62548E+01  0.00000E+00    403  0.00000E+00      0.000
     357.3214  0.00000E+00  0.00000E+00 -0.88694E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.62785E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.74171E+01  0.62785E+01  0.00000E+00    404  0.00000E+00      0.000
     360.0000  0.00000E+00  0.00000E+00 -0.88373E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.63022E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.74408E+01  0.63022E+01  0.00000E+00    405  0.00000E+00      0.000
     362.5000  0.00000E+00  0.00000E+00 -0.88074E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.63242E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.74628E+01  0.63242E+01  0.00000E+00    406  0.00000E+00      0.000
     365.0000  0.00000E+00  0.00000E+00 -0.87775E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.63461E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.74847E+01  0.63461E+01  0.00000E+00    407  0.00000E+00      0.000
     366.6667  0.00000E+00  0.00000E+00 -0.87565E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.63607E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.74993E+01  0.63607E+01  0.00000E+00    408  0.00000E+00      0.000
     368.3333  0.00000E+00  0.00000E+00 -0.87354E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.63753E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.75139E+01  0.63753E+01  0.00000E+00    409  0.00000E+00      0.000
     370.0000  0.00000E+00  0.00000E+00 -0.87145E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.63898E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.75284E+01  0.63898E+01  0.00000E+00    410  0.00000E+00      0.000
     372.5068  0.00000E+00  0.00000E+00 -0.86839E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.64116E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.75502E+01  0.64116E+01  0.00000E+00    411  0.00000E+00      0.000
     375.0137  0.00000E+00  0.00000E+00 -0.86541E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.64333E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.75719E+01  0.64333E+01  0.00000E+00    412  0.00000E+00      0.000
     376.7685  0.00000E+00  0.00000E+00 -0.86337E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.64484E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.75870E+01  0.64484E+01  0.00000E+00    413  0.00000E+00      0.000
     378.5233  0.00000E+00  0.00000E+00 -0.86137E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.64636E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.76021E+01  0.64636E+01  0.00000E+00    414  0.00000E+00      0.000
     380.9096  0.00000E+00  0.00000E+00 -0.85871E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.64840E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.76226E+01  0.64840E+01  0.00000E+00    415  0.00000E+00      0.000
     383.2959  0.00000E+00  0.00000E+00 -0.85609E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.65045E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.76431E+01  0.65045E+01  0.00000E+00    416  0.00000E+00      0.000
     385.6822  0.00000E+00  0.00000E+00 -0.85347E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.65248E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.76634E+01  0.65248E+01  0.00000E+00    417  0.00000E+00      0.000
     388.0685  0.00000E+00  0.00000E+00 -0.85088E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.65451E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.76837E+01  0.65451E+01  0.00000E+00    418  0.00000E+00      0.000
     390.4548  0.00000E+00  0.00000E+00 -0.84834E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.65654E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.77040E+01  0.65654E+01  0.00000E+00    419  0.00000E+00      0.000
