 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]
      95.02303   .000E+00  -.263E-03   .000E+00  -.161E-02   .000E+00   .000E+00   .937E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00      47
      95.03987   .000E+00  -.263E-03   .000E+00  -.162E-02   .000E+00   .000E+00   .932E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00      48
      95.06169   .000E+00  -.262E-03   .000E+00  -.162E-02   .000E+00   .000E+00   .926E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00      49
      95.09013   .000E+00  -.262E-03   .000E+00  -.163E-02   .000E+00   .000E+00   .918E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00      50
      95.12652   .000E+00  -.260E-03   .000E+00  -.164E-02   .000E+00   .000E+00   .910E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00      51
      95.17505   .000E+00  -.260E-03   .000E+00  -.165E-02   .000E+00   .000E+00   .899E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00      52
      95.23851   .000E+00  -.259E-03   .000E+00  -.167E-02   .000E+00   .000E+00   .887E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00      53
      95.32312   .000E+00  -.257E-03   .000E+00  -.169E-02   .000E+00   .000E+00   .873E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      54
      95.43594   .000E+00  -.256E-03   .000E+00  -.172E-02   .000E+00   .000E+00   .857E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      55
      95.57695   .000E+00  -.253E-03   .000E+00  -.176E-02   .000E+00   .000E+00   .841E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      56
      95.78848   .000E+00  -.250E-03   .000E+00  -.181E-02   .000E+00   .000E+00   .822E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      57
      96.00000   .000E+00  -.249E-03   .000E+00  -.186E-02   .000E+00   .000E+00   .805E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      58
      96.01000   .000E+00  -.249E-03   .000E+00  -.186E-02   .000E+00   .000E+00   .799E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      59
      96.02303   .000E+00  -.248E-03   .000E+00  -.187E-02   .000E+00   .000E+00   .793E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      60
      96.03987   .000E+00  -.248E-03   .000E+00  -.187E-02   .000E+00   .000E+00   .785E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      61
      96.06169   .000E+00  -.248E-03   .000E+00  -.188E-02   .000E+00   .000E+00   .776E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      62
      96.09013   .000E+00  -.248E-03   .000E+00  -.188E-02   .000E+00   .000E+00   .765E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      63
      96.12652   .000E+00  -.248E-03   .000E+00  -.189E-02   .000E+00   .000E+00   .752E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      64
      96.17505   .000E+00  -.248E-03   .000E+00  -.190E-02   .000E+00   .000E+00   .738E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      65
      96.23851   .000E+00  -.248E-03   .000E+00  -.192E-02   .000E+00   .000E+00   .720E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      66
      96.32312   .000E+00  -.249E-03   .000E+00  -.194E-02   .000E+00   .000E+00   .700E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      67
      96.43594   .000E+00  -.250E-03   .000E+00  -.197E-02   .000E+00   .000E+00   .676E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00      68
      96.57695   .000E+00  -.252E-03   .000E+00  -.201E-02   .000E+00   .000E+00   .649E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00      69
      96.78848   .000E+00  -.256E-03   .000E+00  -.206E-02   .000E+00   .000E+00   .613E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00      70
      97.00000   .000E+00  -.259E-03   .000E+00  -.211E-02   .000E+00   .000E+00   .582E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00      71
      97.01000   .000E+00  -.259E-03   .000E+00  -.212E-02   .000E+00   .000E+00   .580E-02   .106E-01   .100E-01   .000E+00   .000E+00   .000E+00      72
      97.02303   .000E+00  -.260E-03   .000E+00  -.212E-02   .000E+00   .000E+00   .576E-02   .106E-01   .100E-01   .000E+00   .000E+00   .000E+00      73
      97.03987   .000E+00  -.260E-03   .000E+00  -.212E-02   .000E+00   .000E+00   .572E-02   .106E-01   .100E-01   .000E+00   .000E+00   .000E+00      74
      97.06169   .000E+00  -.260E-03   .000E+00  -.213E-02   .000E+00   .000E+00   .568E-02   .106E-01   .100E-01   .000E+00   .000E+00   .000E+00      75
      97.09013   .000E+00  -.260E-03   .000E+00  -.214E-02   .000E+00   .000E+00   .561E-02   .106E-01   .100E-01   .000E+00   .000E+00   .000E+00      76
